open,high,low,close,volume,timestamp,rsi,ema_9,ema_21,ema_50,ema_200,macd_line,macd_signal,macd_hist,atr,adx,bb_upper,bb_lower,bb_mid,bb_width
249.44,258.27,246.57,252.88,622921.6,1739923200000,46.75148101388754,254.9784332855759,264.9315674854284,290.6861615973592,340.05610609965646,-13.25150794020891,-15.762665263829984,2.511157323621074,20.280714285714282,26.32679880592405,303.96428720677653,215.5157127932235,259.74,88.44857441355302
252.89,263.35,250.9,261.14,590844.4,1740009600000,60.6582060658206,256.21074662846075,264.5868795322076,289.52748859354125,339.27087121309273,-11.913698018031653,-14.992871814670318,3.079173796638665,19.19214285714285,25.230083749771556,284.182201963447,228.15179803655303,256.16700000000003,56.030403926893996
261.14,268.99,238.3,242.6,918177.9,1740096000000,52.159437713862935,253.48859730276862,262.5880723020069,287.6871949232063,338.3089719970421,-12.208762061704363,-14.436049864077127,2.2272878023727642,19.16142857142857,24.461353069397394,274.9574642679918,232.04153573200819,253.49949999999998,42.915928535983596
242.59,251.49,238.8,246.98,493308.0,1740182400000,53.72159599212739,252.18687784221493,261.16915663818804,286.0908343379825,337.40022600702173,-11.951404693508294,-13.939120829963361,1.9877161364550666,19.292142857142853,23.748884124324,274.4635624164754,231.41143758352464,252.9375,43.05212483295074
246.97,254.16,242.83,247.49,376516.1,1740268800000,52.89564742305591,251.24750227377194,259.9255969438073,284.5770761286499,336.505596892524,-11.57288932305832,-13.465874528582354,1.8929852055240346,18.461428571428566,22.913988405692418,270.1007140686579,232.89428593134213,251.4975,37.20642813731578
247.5,249.2,205.0,210.63,1014514.9,1740355200000,34.537796497450685,243.12400181901756,255.44417903982483,281.6771907902714,335.25310339110587,-14.084845778425858,-13.589668778551056,-0.49517699987480235,19.919285714285706,23.68220404254933,272.2968328609387,224.56216713906136,248.42950000000002,47.73466572187735
210.62,213.46,189.37,205.04,1735893.4,1740441600000,35.40909090909092,235.50720145521407,250.86198094529527,278.6718107592804,333.95745062104515,-16.338317693275968,-14.139398561496039,-2.1989191317799293,20.15714285714285,24.862580228466758,275.84545971872313,215.56054028127681,245.70299999999997,60.28491943744632
205.04,211.5,192.01,202.48,1280578.4,1740528000000,29.984852108745926,228.9017611641713,246.4636190411775,275.6838966118576,332.6492172815323,-18.12188323689611,-14.935895496576054,-3.1859877403200567,19.44928571428571,25.957104634197094,279.56540190520695,207.95659809479307,243.76100000000002,71.60880381041389
202.49,210.0,196.54,203.86,750689.7,1740614400000,28.75223105630377,223.89340893133704,242.59056276470682,272.8672732153142,331.36773253246236,-19.202660990593984,-15.789248595379641,-3.4134123952143423,19.57071428571428,26.972124257073173,282.0294327186374,202.0855672813626,242.05749999999998,79.94386543727481
203.86,204.42,178.1,192.13,1423059.4,1740700800000,22.685616651133913,217.54072714506964,238.0032388770062,269.70110563824306,329.9822824575125,-20.766316940179564,-16.784662264339627,-3.9816546758399376,20.232142857142854,28.456517315028965,285.52757164829006,193.93442835170995,239.731,91.59314329658011
192.14,196.96,183.33,194.94,724427.3,1740787200000,26.175100138968375,213.02058171605572,234.08839897909652,266.76929757399824,328.6385781544527,-21.53059078170469,-17.73384796781264,-3.796742813892049,20.20142857142857,29.83333523477573,287.3896984234406,187.45330157655934,237.42149999999998,99.93639684688128
194.94,226.93,190.0,223.38,1295436.7,1740873600000,39.90550971519829,215.09246537284457,233.11490816281503,265.06775649266496,327.59122911809004,-19.615300021854523,-18.110138378621016,-1.5051616432335067,22.187857142857137,29.075744260147342,285.7829290275082,186.15007097249182,235.9665,99.63285805501638
223.39,224.34,177.64,180.85,1377250.2,1740960000000,27.043057996485075,208.24397229827565,228.3635528752864,261.76509937530557,326.1311173855717,-21.283886463318282,-18.744887995560468,-2.538998467757814,23.440714285714282,28.828086019718288,288.2176865629384,177.44431343706154,232.831,110.77337312587687
180.86,216.79,167.39,206.53,3188737.0,1741046400000,38.873034815545076,207.90117783862055,226.37868443207853,259.59901704686223,324.94105651606355,-20.300085111606762,-19.055927418769727,-1.2441576928370353,25.22,28.94821427470355,286.27117329082,174.77482670918,230.523,111.49634658164001
206.53,226.24,204.19,220.74,2084232.9,1741132800000,42.102417928051906,210.46894227089646,225.866076756435,258.0751340254167,323.9042300830679,-18.16439932195695,-18.877621799407173,0.7132224774502234,25.959285714285716,28.487533537322353,283.2962112592071,174.19978874079288,228.748,109.09642251841422
220.75,239.55,208.06,208.4,1939166.4,1741219200000,37.29523993062248,210.0551538167172,224.27825159675908,256.1270895538317,322.7549342613458,-17.268526987365703,-18.55580283699888,1.2872758496331755,27.319285714285716,27.31460533195212,278.8885595575933,173.20044044240677,226.04450000000003,105.68811911518651
208.4,212.02,195.17,196.54,1632177.3,1741305600000,38.535444046196744,207.35212305337376,221.75659236069006,253.79034094387754,321.4990642686956,-17.315937243884036,-18.307829718375913,0.9918924744918769,26.33071428571429,26.73823994411862,275.9958150802312,170.42418491976878,223.20999999999998,105.5716301604624
196.54,199.21,185.01,195.64,1106842.9,1741392000000,36.99594731509626,205.009698442699,219.38235669153642,251.50993541666668,320.24673527099714,-17.227544285385505,-18.091772631777832,0.864228346392327,26.438571428571436,26.57683055684154,272.41056345303866,168.20143654696128,220.30599999999998,104.20912690607739
195.64,198.11,176.18,178.49,1402346.8,1741478400000,33.88151747336947,199.70575875415923,215.66486971957855,248.64640853758172,318.8362204921812,-18.330056420061737,-18.139429389434614,-0.19062703062712316,27.195714285714295,26.735304583323146,266.9489055361433,165.06709446385676,216.00800000000004,101.88181107228652
178.5,201.91,175.16,180.27,2164259.9,1741564800000,41.51765757711221,195.8186070033274,212.44715429052593,245.9649807517942,317.45745212907497,-18.84296414472189,-18.28013634049207,-0.5628278042298192,25.94928571428572,26.681655599477242,263.3294680768282,161.77153192317175,212.5505,101.55793615365647
180.28,185.93,166.4,181.98,2174255.5,1741651200000,43.4144391135481,193.05088560266194,209.6774129913872,243.45576582035127,316.10941777953195,-18.893670035612644,-18.402843079516188,-0.49082695609645555,25.623571428571434,26.94802466990744,257.7899636506787,160.22103634932128,209.00549999999998,97.56892730135743
181.97,184.24,163.7,174.72,1870830.9,1741737600000,42.27945266436756,189.38470848212955,206.49946635580653,240.7602455921022,314.70255790112867,-19.29722969331212,-18.581720402275376,-0.7155092910367422,25.698571428571437,27.291994594144786,249.14313149869815,160.22586850130187,204.6845,88.91726299739628
174.72,176.4,160.01,162.74,1617334.2,1741824000000,39.200546275869314,184.05576678570364,202.52133305073323,237.7006281179021,313.1904926483811,-20.349166978480497,-18.9352097175164,-1.4139572609640965,25.907857142857154,27.74697514591736,245.15693792063541,156.22606207936457,200.6915,88.93087584127085
162.73,177.24,161.92,173.06,1166089.8,1741910400000,44.95422553844526,181.85661342856292,199.8430300461211,235.1657015250432,311.79615938819825,-20.11818716511121,-19.171805207035362,-0.9463819580758468,25.12214285714287,28.10457684417355,237.36027957980846,156.63072042019152,196.9955,80.72955915961694
173.06,177.28,171.67,172.87,669638.2,1741996800000,44.078347196136306,180.05929074285035,197.39093640556464,232.72273283778662,310.41380954353957,-19.723109679820624,-19.282066101592417,-0.44104357822820717,24.549285714285727,28.433210345390258,227.27126804155012,159.25773195844988,193.2645,68.01353608310023
172.87,173.97,163.15,164.59,881083.0,1742083200000,32.31241350261749,176.9654325942803,194.40903309596786,230.05086096179502,308.96282636400184,-19.849324075335716,-19.395517696341077,-0.4538063789946385,22.684285714285725,29.093080815724104,226.22950731935413,155.69549268064588,190.9625,70.53401463870824
164.59,177.14,164.4,174.63,840573.8,1742169600000,47.673896783844434,176.49834607542425,192.6109391781526,227.87749386525405,307.62618132555406,-18.921095193470535,-19.30063319576697,0.3795380022964352,20.258571428571436,29.423224751512965,224.77561220678083,154.10838779321918,189.442,70.66722441356166
174.63,175.24,164.57,170.0,785467.1,1742256000000,33.786063027075016,175.19867686033942,190.555399252866,225.6077882234794,306.25676658599633,-18.347570055901258,-19.11002056779383,0.7624505118925704,17.492142857142866,29.729689849993434,223.61114583019048,152.02485416980954,187.818,71.58629166038094
170.0,184.58,169.55,182.42,1216839.9,1742342400000,32.716940285044174,176.64294148827156,189.81581750260546,223.91414946961746,305.02455995329984,-16.698368651185717,-18.627690184472208,1.9293215332864904,16.990714285714294,29.16075558572686,221.79263984194142,151.6993601580586,186.746,70.09327968388283
182.43,183.05,171.42,178.71,951491.7,1742428800000,35.47882226352341,177.05635319061724,188.80619772964133,222.1414377257109,303.7676986602322,-15.511918905027557,-18.004535928583277,2.49261702355572,15.572142857142866,28.63260376563144,221.20139763093488,150.9486023690651,186.075,70.25279526186978
178.71,183.12,173.89,178.19,706518.8,1742515200000,39.90538012982726,177.2830825524938,187.84108884512847,220.41785193254577,302.51816932032943,-14.44707173746744,-17.29304309036011,2.845971352892672,15.027857142857153,28.13555204864141,220.2725500439086,150.2024499560914,185.2375,70.0701000878172
178.2,183.64,178.14,179.66,504431.5,1742601600000,41.26394052044609,177.75846604199506,187.09735349557133,218.81950479793613,301.29569997385846,-13.330885817157196,-16.50061163571953,3.169725818562334,14.40642857142858,27.620497838723242,213.17788729717165,152.92511270282836,183.0515,60.25277459434329
179.66,186.46,179.3,185.01,629924.4,1742688000000,54.09239266884257,179.20877283359607,186.90759408688302,217.49364186468372,300.1386283323275,-11.877681625265609,-15.576025633628747,3.6983440083631383,13.35142857142858,26.841980273131394,213.37933118356665,153.13966881643336,183.2595,60.23966236713329
185.0,194.94,181.12,190.66,812639.0,1742774400000,56.21932239913803,181.49901826687687,187.24872189716638,216.44134218371573,299.0492887469312,-10.153060886601054,-14.49143268422321,4.338371797622155,12.42785714285715,25.275300849677883,210.7870112813833,154.14498871861673,182.466,56.642022562766556
190.66,192.54,185.17,186.56,644621.8,1742860800000,52.66527001862198,182.51121461350152,187.1861108156058,215.26952484317786,297.92999234148914,-9.013223431674703,-13.395790833713509,4.382567402038806,11.559285714285721,23.82080124303868,202.77769180041045,158.73630819958956,180.757,44.04138360082089
186.58,190.25,175.08,177.33,973658.4,1742947200000,51.484810558652875,181.47497169080123,186.2901007414598,213.78170033952384,296.72999241769327,-8.753769887995361,-12.467386644569881,3.7136167565745204,11.17571428571429,23.30255502191807,196.98976468877584,161.4172353112242,179.20350000000002,35.57252937755163
177.33,186.07,176.94,184.65,740547.9,1743033600000,63.16232127838521,182.10997735264098,186.14100067405437,212.63928071836605,295.6147686125421,-7.866804634252333,-11.547270242506372,3.680465608254039,10.65714285714286,22.821404567785915,194.66619894299703,162.551801057003,178.609,32.11439788599404
184.66,186.9,168.27,175.76,977915.6,1743120000000,51.650366748166256,180.8399818821128,185.1972733400494,211.19303441568505,294.4221838502283,-7.791412431071905,-10.796098680219478,3.004686249147573,10.89357142857143,22.930668550895962,191.55480215823653,163.67519784176343,177.61499999999998,27.879604316473092
175.75,180.61,165.66,168.02,1081408.9,1743206400000,47.28595411303861,178.27598550569024,183.63570303640856,209.49997424252095,293.16445067758923,-8.260989338197533,-10.28907681181509,2.028087473617557,11.560714285714287,23.21442553455101,191.6649311604963,162.51806883950368,177.0915,29.146862320992625
168.02,169.5,161.2,163.53,842545.5,1743292800000,49.380551659654046,175.3267884045522,181.80791185128052,207.69723015457896,291.87455564597144,-8.892925782946122,-10.009846606041297,1.1169208230951746,11.380714285714289,23.78311597560094,191.93974814830602,160.569251851694,176.2545,31.370496296612032
163.55,164.54,151.65,159.57,1257460.4,1743379200000,40.52591847005535,172.17543072364174,179.7862835011641,205.80988779557586,290.558092405713,-9.602586236433496,-9.928394532119738,0.32580829568624203,11.391428571428575,24.895167802651542,192.23499461558777,158.03300538441226,175.13400000000001,34.2019892311755
159.56,171.43,159.06,165.95,951562.9,1743465600000,47.50707866551765,170.9303445789134,178.5284395465128,204.24675494084738,289.3182108892383,-9.540210965103853,-9.850757818716561,0.31054685361270806,11.512857142857145,25.086651703808663,192.28400039986485,157.1069996001351,174.69549999999998,35.17700079972974
165.96,168.92,149.42,150.16,1567656.7,1743552000000,30.933806146572095,166.77627566313075,175.9494904968298,202.1257057274808,287.93355207442005,-10.642222237251815,-10.009050702423611,-0.6331715348282039,11.832142857142859,25.848734135192565,194.17453377025018,153.9584662297498,174.0665,40.216067540500376
150.13,157.2,146.22,151.06,996328.8,1743638400000,33.09695561804621,163.6330205305046,173.68680954257255,200.1231290322855,286.57162618313225,-11.312547624407586,-10.269750086820407,-1.0427975375871785,11.785714285714286,26.734418885929156,195.55978197776005,150.37321802223994,172.9665,45.186563955520114
151.06,153.99,144.27,151.92,1223488.0,1743724800000,34.007061974917804,161.2904164244037,171.70800867506594,198.2328102467057,285.2318090071807,-11.64020942204354,-10.543841953865035,-1.0963674681785047,11.820714285714285,27.666321624219464,196.39527672064378,147.44272327935624,171.919,48.952553441287534
151.93,155.45,149.41,152.45,599108.2,1743811200000,33.24301022293385,159.52233313952297,169.9572806136963,196.43740592330548,283.9105969772585,-11.721993344156687,-10.779472231923366,-0.9425211122333206,11.859285714285713,28.335596840821427,197.11949511693825,145.5045048830617,171.31199999999998,51.61499023387654
152.45,152.55,126.26,128.96,1491834.9,1743897600000,21.785965972012477,153.4098665116184,166.23025510336026,193.79123314199938,282.3687999924102,-13.526331250722166,-11.328844035683126,-2.1974872150390397,13.225714285714284,30.086315229673406,200.95612425434416,137.1008757456558,169.02849999999998,63.85524850868836
