id,type,top,bottom,size,timestamp,mitigated
1766579040000,BEARISH,149.06,148.96,0.09999999999999432,1766579040000,False
1766578860000,BULLISH,149.02,149.0,0.020000000000010232,1766578860000,False
1766578680000,BEARISH,149.18,149.08,0.09999999999999432,1766578680000,False
1766578200000,BULLISH,149.13,149.12,0.009999999999990905,1766578200000,False
1766577240000,BULLISH,148.77,148.72,0.05000000000001137,1766577240000,False
1766577180000,BULLISH,148.73,148.6,0.12999999999999545,1766577180000,False
1766576940000,BEARISH,148.62,148.59,0.030000000000001137,1766576940000,False
1766576760000,BEARISH,148.73,148.66,0.06999999999999318,1766576760000,False
1766576520000,BULLISH,148.73,148.65,0.07999999999998408,1766576520000,False
1766576460000,BULLISH,148.63,148.61,0.01999999999998181,1766576460000,False
1766576220000,BULLISH,148.56,148.52,0.03999999999999204,1766576220000,False
1766575800000,BEARISH,148.6,148.56,0.03999999999999204,1766575800000,False
1766575560000,BULLISH,148.57,148.56,0.009999999999990905,1766575560000,False
1766574900000,BEARISH,148.95,148.69,0.2599999999999909,1766574900000,False
1766574840000,BEARISH,149.0,148.94,0.060000000000002274,1766574840000,False
1766574360000,BULLISH,149.16,149.12,0.03999999999999204,1766574360000,False
1766574180000,BULLISH,149.03,148.99,0.03999999999999204,1766574180000,False
1766574060000,BULLISH,148.91,148.81,0.09999999999999432,1766574060000,False
1766573880000,BEARISH,148.89,148.8,0.08999999999997499,1766573880000,False
1766573760000,BULLISH,148.89,148.88,0.009999999999990905,1766573760000,False
1766573580000,BULLISH,148.8,148.69,0.11000000000001364,1766573580000,False
1766573400000,BEARISH,148.85,148.72,0.12999999999999545,1766573400000,False
1766572680000,BULLISH,148.9,148.89,0.010000000000019327,1766572680000,False
1766572380000,BULLISH,148.78,148.76,0.020000000000010232,1766572380000,False
1766572320000,BULLISH,148.75,148.7,0.05000000000001137,1766572320000,False
1766572200000,BULLISH,148.62,148.58,0.03999999999999204,1766572200000,False
1766571960000,BEARISH,148.61,148.6,0.010000000000019327,1766571960000,False
1766571840000,BEARISH,148.7,148.68,0.01999999999998181,1766571840000,False
1766571660000,BULLISH,148.67,148.61,0.05999999999997385,1766571660000,False
1766571180000,BULLISH,148.42,148.32,0.09999999999999432,1766571180000,False
1766571000000,BULLISH,147.99,147.96,0.030000000000001137,1766571000000,False
1766570940000,BULLISH,147.87,147.84,0.030000000000001137,1766570940000,False
1766570580000,BEARISH,147.76,147.75,0.009999999999990905,1766570580000,False
1766570460000,BULLISH,147.76,147.68,0.07999999999998408,1766570460000,False
1766570220000,BULLISH,147.63,147.61,0.01999999999998181,1766570220000,False
1766569980000,BEARISH,147.54,147.52,0.01999999999998181,1766569980000,False
1766569920000,BEARISH,147.61,147.55,0.060000000000002274,1766569920000,False
1766569680000,BULLISH,147.61,147.54,0.0700000000000216,1766569680000,False
1766569620000,BULLISH,147.48,147.35,0.12999999999999545,1766569620000,False
1766569020000,BEARISH,147.17,147.16,0.009999999999990905,1766569020000,False
1766568900000,BULLISH,147.17,147.12,0.04999999999998295,1766568900000,False
1766568840000,BULLISH,147.08,147.05,0.030000000000001137,1766568840000,False
1766568480000,BEARISH,147.1,147.09,0.009999999999990905,1766568480000,False
1766568420000,BEARISH,147.15,147.13,0.020000000000010232,1766568420000,False
1766568300000,BEARISH,147.25,147.21,0.03999999999999204,1766568300000,False
1766568060000,BULLISH,147.28,147.26,0.020000000000010232,1766568060000,False
1766567940000,BEARISH,147.37,147.26,0.11000000000001364,1766567940000,False
1766567820000,BEARISH,147.61,147.53,0.0800000000000125,1766567820000,False
1766567700000,BULLISH,147.61,147.58,0.030000000000001137,1766567700000,False
1766567340000,BULLISH,147.55,147.41,0.14000000000001478,1766567340000,False
1766566980000,BULLISH,147.21,146.97,0.2400000000000091,1766566980000,False
1766566860000,BULLISH,146.75,146.73,0.020000000000010232,1766566860000,False
1766566800000,BULLISH,146.68,146.65,0.030000000000001137,1766566800000,False
1766566260000,BULLISH,146.62,146.58,0.03999999999999204,1766566260000,False
1766566140000,BEARISH,146.68,146.58,0.09999999999999432,1766566140000,False
1766565240000,BEARISH,146.85,146.65,0.19999999999998863,1766565240000,False
1766565180000,BEARISH,146.88,146.86,0.01999999999998181,1766565180000,False
1766564880000,BULLISH,146.82,146.77,0.04999999999998295,1766564880000,False
1766564640000,BEARISH,147.18,146.71,0.46999999999999886,1766564640000,False
1766564220000,BULLISH,147.43,147.38,0.05000000000001137,1766564220000,False
1766563980000,BEARISH,147.35,147.34,0.009999999999990905,1766563980000,False
1766563500000,BEARISH,147.61,147.59,0.020000000000010232,1766563500000,False
1766563440000,BEARISH,147.69,147.65,0.03999999999999204,1766563440000,False
1766563320000,BULLISH,147.69,147.57,0.12000000000000455,1766563320000,False
1766563260000,BULLISH,147.54,147.5,0.03999999999999204,1766563260000,False
1766562960000,BEARISH,147.68,147.66,0.020000000000010232,1766562960000,False
1766562660000,BEARISH,148.17,147.81,0.3599999999999852,1766562660000,False
1766562600000,BEARISH,148.31,148.23,0.0800000000000125,1766562600000,False
1766562180000,BEARISH,148.42,148.33,0.08999999999997499,1766562180000,False
1766561940000,BULLISH,148.26,147.86,0.39999999999997726,1766561940000,False
1766561700000,BULLISH,147.82,147.73,0.09000000000000341,1766561700000,False
1766560920000,BEARISH,147.93,147.91,0.020000000000010232,1766560920000,False
1766560800000,BULLISH,147.93,147.82,0.11000000000001364,1766560800000,False
1766560620000,BEARISH,147.98,147.8,0.1799999999999784,1766560620000,False
1766560500000,BULLISH,147.98,147.91,0.06999999999999318,1766560500000,False
1766560380000,BEARISH,147.93,147.91,0.020000000000010232,1766560380000,False
1766559600000,BULLISH,147.9,147.87,0.030000000000001137,1766559600000,False
1766559480000,BEARISH,148.03,147.87,0.1599999999999966,1766559480000,False
1766559120000,BEARISH,148.22,148.19,0.030000000000001137,1766559120000,False
1766558580000,BEARISH,148.2,148.19,0.009999999999990905,1766558580000,False
1766557980000,BEARISH,148.35,148.23,0.12000000000000455,1766557980000,False
1766557920000,BEARISH,148.51,148.44,0.06999999999999318,1766557920000,False
1766557680000,BEARISH,148.7,148.66,0.03999999999999204,1766557680000,False
1766557500000,BEARISH,148.91,148.77,0.13999999999998636,1766557500000,False
1766557140000,BULLISH,148.8,148.78,0.020000000000010232,1766557140000,False
1766556780000,BULLISH,148.56,148.44,0.12000000000000455,1766556780000,False
1766556660000,BEARISH,148.47,148.44,0.030000000000001137,1766556660000,False
1766556420000,BEARISH,148.76,148.72,0.03999999999999204,1766556420000,False
1766555880000,BEARISH,148.85,148.81,0.03999999999999204,1766555880000,False
1766555640000,BULLISH,148.91,148.88,0.030000000000001137,1766555640000,False
1766555460000,BULLISH,148.88,148.83,0.04999999999998295,1766555460000,False
1766555280000,BULLISH,148.72,148.45,0.27000000000001023,1766555280000,False
1766554980000,BEARISH,148.78,148.69,0.09000000000000341,1766554980000,False
1766554920000,BEARISH,148.86,148.77,0.09000000000000341,1766554920000,False
1766554800000,BULLISH,148.86,148.77,0.09000000000000341,1766554800000,False
1766554560000,BEARISH,148.82,148.8,0.01999999999998181,1766554560000,False
1766554380000,BEARISH,149.09,148.89,0.20000000000001705,1766554380000,False
1766554140000,BEARISH,149.22,149.12,0.09999999999999432,1766554140000,False
1766554080000,BEARISH,149.27,149.26,0.010000000000019327,1766554080000,False
1766553840000,BULLISH,149.33,149.26,0.0700000000000216,1766553840000,False
1766553660000,BULLISH,149.24,149.15,0.09000000000000341,1766553660000,False
1766553600000,BULLISH,149.12,149.11,0.009999999999990905,1766553600000,False
1766553240000,BULLISH,148.93,148.9,0.030000000000001137,1766553240000,False
1766553060000,BEARISH,148.97,148.91,0.060000000000002274,1766553060000,False
1766552940000,BEARISH,149.17,149.06,0.10999999999998522,1766552940000,False
1766552880000,BEARISH,149.26,149.2,0.060000000000002274,1766552880000,False
1766552580000,BULLISH,149.26,149.2,0.060000000000002274,1766552580000,False
1766552460000,BULLISH,149.05,148.97,0.0800000000000125,1766552460000,False
1766552220000,BEARISH,149.02,148.98,0.040000000000020464,1766552220000,False
1766552160000,BEARISH,149.1,149.07,0.030000000000001137,1766552160000,False
1766551920000,BEARISH,149.26,149.11,0.14999999999997726,1766551920000,False
1766551740000,BEARISH,149.49,149.33,0.1599999999999966,1766551740000,False
1766551560000,BULLISH,149.41,149.36,0.04999999999998295,1766551560000,False
