Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Structure_Context,Fibo_Target,SL,Peak_Price,Mode,status
TH_111830,Gamma_HEDGE_REVERSAL,SHORT,2025-02-11 18:30:00,244.64,2025-02-12 14:30:00,238.35,0.02571124918247217,SL_HIT,HEDGE_REVERSAL|MACD:-0.2694|Dist:0.021,223.8456,236.0673,233.73,HEDGE_REVERSAL,CLOSED
TH_141845,Gamma_HEDGE_REVERSAL,LONG,2025-02-14 18:45:00,266.17,2025-02-14 21:00:00,261.36,-0.01807115753090131,SL_HIT,HEDGE_REVERSAL|MACD:0.3177|Dist:0.030,288.79445,262.17745,267.13,HEDGE_REVERSAL,CLOSED
TH_170915,Gamma_HEDGE_REVERSAL,LONG,2025-02-17 09:15:00,265.49,2025-02-17 15:00:00,273.79,0.03126294775697771,SL_HIT,HEDGE_REVERSAL|MACD:0.9524|Dist:0.037,288.05665,274.1805,276.95,HEDGE_REVERSAL,CLOSED
TH_180615,Gamma_HEDGE_REVERSAL,SHORT,2025-02-18 06:15:00,251.69,2025-02-18 09:45:00,256.35,-0.01851483968373803,SL_HIT,HEDGE_REVERSAL|MACD:-0.6413|Dist:0.029,230.29635000000002,255.46534999999997,249.94,HEDGE_REVERSAL,CLOSED
TH_211900,Gamma_HEDGE_REVERSAL,SHORT,2025-02-21 19:00:00,244.89,2025-02-22 15:45:00,248.69,-0.015517170974723393,SL_HIT,HEDGE_REVERSAL|MACD:-0.8633|Dist:0.073,224.07435,248.56334999999996,239.01,HEDGE_REVERSAL,CLOSED
TH_240500,Gamma_HEDGE_REVERSAL,SHORT,2025-02-24 05:00:00,237.43,2025-02-24 20:00:00,225.52,0.05016215305563743,SL_HIT,HEDGE_REVERSAL|MACD:-0.6128|Dist:0.015,217.24845000000002,224.8159,222.59,HEDGE_REVERSAL,CLOSED
TH_250730,Gamma_HEDGE_REVERSAL,SHORT,2025-02-25 07:30:00,194.13,2025-02-25 08:00:00,197.92,-0.01952300005151183,SL_HIT,HEDGE_REVERSAL|MACD:-0.5815|Dist:0.030,177.62895,197.04194999999999,194.13,HEDGE_REVERSAL,CLOSED
TH_252215,Gamma_HEDGE_REVERSAL,LONG,2025-02-25 22:15:00,203.68,2025-02-26 12:00:00,207.72,0.01983503534956791,SL_HIT,HEDGE_REVERSAL|MACD:0.4623|Dist:0.018,220.9928,208.8306,210.94,HEDGE_REVERSAL,CLOSED
TH_280415,Gamma_HEDGE_REVERSAL,SHORT,2025-02-28 04:15:00,185.83,2025-02-28 08:45:00,182.11,0.020018296292310167,SL_HIT,HEDGE_REVERSAL|MACD:-1.0575|Dist:0.035,170.03445000000002,181.2344,179.44,HEDGE_REVERSAL,CLOSED
TH_021745,Gamma_HEDGE_REVERSAL,LONG,2025-03-02 17:45:00,221.81,2025-03-02 18:30:00,217.03,-0.02154997520400343,SL_HIT,HEDGE_REVERSAL|MACD:2.9122|Dist:0.112,240.66385,218.48285,221.81,HEDGE_REVERSAL,CLOSED
TH_021900,Gamma_HEDGE_REVERSAL,LONG,2025-03-02 19:00:00,216.14,2025-03-02 23:15:00,223.28,0.033034144535948995,SL_HIT,HEDGE_REVERSAL|MACD:0.2599|Dist:0.104,234.51189999999997,223.7004,225.96,HEDGE_REVERSAL,CLOSED
TH_032000,Gamma_HEDGE_REVERSAL,SHORT,2025-03-03 20:00:00,182.62,2025-03-04 04:00:00,172.83,0.05360858613514397,SL_HIT,HEDGE_REVERSAL|MACD:-1.2506|Dist:0.042,167.09730000000002,172.4676,170.76,HEDGE_REVERSAL,CLOSED
TH_041915,Gamma_HEDGE_REVERSAL,LONG,2025-03-04 19:15:00,209.8,2025-03-04 20:45:00,205.0,-0.02287893231649195,SL_HIT,HEDGE_REVERSAL|MACD:0.8892|Dist:0.025,227.633,206.65300000000002,210.34,HEDGE_REVERSAL,CLOSED
TH_050515,Gamma_HEDGE_REVERSAL,LONG,2025-03-05 05:15:00,212.26,2025-03-05 09:45:00,221.56,0.04381419014416287,SL_HIT,HEDGE_REVERSAL|MACD:0.4573|Dist:0.025,230.3021,221.7402,223.98,HEDGE_REVERSAL,CLOSED
TH_051030,Gamma_HEDGE_REVERSAL,LONG,2025-03-05 10:30:00,223.0,2025-03-05 10:45:00,219.62,-0.01515695067264572,SL_HIT,HEDGE_REVERSAL|MACD:0.1833|Dist:0.030,241.95499999999998,219.655,223.0,HEDGE_REVERSAL,CLOSED
TH_091100,Gamma_HEDGE_REVERSAL,SHORT,2025-03-09 11:00:00,189.47,2025-03-09 12:30:00,193.11,-0.019211484667757506,SL_HIT,HEDGE_REVERSAL|MACD:-0.4842|Dist:0.017,173.36505,192.31204999999997,189.47,HEDGE_REVERSAL,CLOSED
TH_091845,Gamma_HEDGE_REVERSAL,SHORT,2025-03-09 18:45:00,179.35,2025-03-09 20:00:00,182.49,-0.017507666573738583,SL_HIT,HEDGE_REVERSAL|MACD:-0.8259|Dist:0.079,164.10525,182.04025,179.02,HEDGE_REVERSAL,CLOSED
TH_110045,Gamma_HEDGE_REVERSAL,SHORT,2025-03-11 00:45:00,173.75,2025-03-11 01:30:00,173.16,0.00339568345323743,SL_HIT,HEDGE_REVERSAL|MACD:-0.6107|Dist:0.014,158.98125000000002,169.0942,167.42,HEDGE_REVERSAL,CLOSED
TH_131800,Gamma_HEDGE_REVERSAL,SHORT,2025-03-13 18:00:00,165.96,2025-03-14 13:45:00,169.1,-0.018920221740178274,SL_HIT,HEDGE_REVERSAL|MACD:-0.4190|Dist:0.024,151.85340000000002,168.4494,160.68,HEDGE_REVERSAL,CLOSED
TH_191200,Gamma_HEDGE_REVERSAL,LONG,2025-03-19 12:00:00,179.73,2025-03-20 01:30:00,177.02,-0.015078172814777609,SL_HIT,HEDGE_REVERSAL|MACD:0.9087|Dist:0.024,195.00705,177.03404999999998,184.12,HEDGE_REVERSAL,CLOSED
TH_210015,Gamma_HEDGE_REVERSAL,LONG,2025-03-21 00:15:00,179.45,2025-03-21 10:15:00,176.7,-0.015324602953468934,SL_HIT,HEDGE_REVERSAL|MACD:0.3899|Dist:0.014,194.70324999999997,176.75824999999998,181.95,HEDGE_REVERSAL,CLOSED
TH_240545,Gamma_HEDGE_REVERSAL,LONG,2025-03-24 05:45:00,188.86,2025-03-25 22:15:00,185.65,-0.016996717144975155,SL_HIT,HEDGE_REVERSAL|MACD:0.4806|Dist:0.013,204.91310000000001,186.02710000000002,193.86,HEDGE_REVERSAL,CLOSED
TH_261715,Gamma_HEDGE_REVERSAL,SHORT,2025-03-26 17:15:00,179.4,2025-03-27 02:30:00,182.44,-0.016945373467112553,SL_HIT,HEDGE_REVERSAL|MACD:-0.1944|Dist:0.022,164.151,182.09099999999998,175.42,HEDGE_REVERSAL,CLOSED
TH_280600,Gamma_HEDGE_REVERSAL,SHORT,2025-03-28 06:00:00,178.95,2025-03-28 18:00:00,171.3,0.04274937133277439,SL_HIT,HEDGE_REVERSAL|MACD:-0.7519|Dist:0.020,163.73925,170.9425,169.25,HEDGE_REVERSAL,CLOSED
TH_010830,Gamma_HEDGE_REVERSAL,LONG,2025-04-01 08:30:00,168.16,2025-04-01 11:30:00,165.31,-0.016948144624167424,SL_HIT,HEDGE_REVERSAL|MACD:0.4000|Dist:0.034,182.4536,165.6376,169.21,HEDGE_REVERSAL,CLOSED
TH_020530,Gamma_HEDGE_REVERSAL,SHORT,2025-04-02 05:30:00,159.31,2025-04-02 15:30:00,164.0,-0.029439457661163754,SL_HIT,HEDGE_REVERSAL|MACD:-0.1625|Dist:0.028,145.76865,161.69965,156.33,HEDGE_REVERSAL,CLOSED
TH_061745,Gamma_HEDGE_REVERSAL,SHORT,2025-04-06 17:45:00,138.32,2025-04-06 22:00:00,130.78,0.05451127819548867,SL_HIT,HEDGE_REVERSAL|MACD:-0.4640|Dist:0.080,126.5628,130.0476,128.76,HEDGE_REVERSAL,CLOSED
TH_070800,Gamma_HEDGE_REVERSAL,SHORT,2025-04-07 08:00:00,116.54,2025-04-07 08:15:00,119.87,-0.028573880212802456,SL_HIT,HEDGE_REVERSAL|MACD:-0.3310|Dist:0.019,106.6341,118.2881,116.54,HEDGE_REVERSAL,CLOSED
TH_081730,Gamma_HEDGE_REVERSAL,SHORT,2025-04-08 17:30:00,127.23,2025-04-09 01:30:00,122.98,0.033404071366816,SL_HIT,HEDGE_REVERSAL|MACD:-0.5898|Dist:0.015,116.41545,121.52319999999999,120.32,HEDGE_REVERSAL,CLOSED
TH_091830,Gamma_HEDGE_REVERSAL,LONG,2025-04-09 18:30:00,141.57,2025-04-10 03:00:00,139.17,-0.01695274422547154,SL_HIT,HEDGE_REVERSAL|MACD:1.4436|Dist:0.073,153.60344999999998,139.44645,144.69,HEDGE_REVERSAL,CLOSED
TH_101600,Gamma_HEDGE_REVERSAL,SHORT,2025-04-10 16:00:00,129.87,2025-04-10 20:30:00,132.45,-0.019866019866019744,SL_HIT,HEDGE_REVERSAL|MACD:-0.6205|Dist:0.014,118.83105,131.81805,128.56,HEDGE_REVERSAL,CLOSED
TH_121500,Gamma_HEDGE_REVERSAL,LONG,2025-04-12 15:00:00,146.73,2025-04-13 04:15:00,144.36,-0.016152116131670252,SL_HIT,HEDGE_REVERSAL|MACD:0.5130|Dist:0.054,159.20204999999999,144.52904999999998,149.71,HEDGE_REVERSAL,CLOSED
TH_131400,Gamma_HEDGE_REVERSAL,SHORT,2025-04-13 14:00:00,140.61,2025-04-13 17:15:00,143.11,-0.017779674276367254,SL_HIT,HEDGE_REVERSAL|MACD:-0.3150|Dist:0.015,128.65815,142.71915,140.06,HEDGE_REVERSAL,CLOSED
TH_210330,Gamma_NORMAL,SHORT,2025-04-21 03:30:00,144.43,2025-04-21 18:45:00,139.19,0.03628055113203634,TP_HIT,NORMAL|MACD:-0.1024|Dist:0.002,139.37495,141.08689999999999,139.19,NORMAL,CLOSED
TH_222315,Gamma_HEDGE_REVERSAL,LONG,2025-04-22 23:15:00,158.08,2025-04-23 05:15:00,163.31,0.03308451417004042,SL_HIT,HEDGE_REVERSAL|MACD:0.3012|Dist:0.019,171.51680000000002,163.44899999999998,165.1,HEDGE_REVERSAL,CLOSED
TH_010415,Gamma_NORMAL,SHORT,2025-05-01 04:15:00,167.4,2025-05-01 10:15:00,172.86,-0.03261648745519718,SL_HIT,NORMAL|MACD:-0.0557|Dist:0.007,161.541,170.74800000000002,167.4,NORMAL,CLOSED
TH_011030,Gamma_HEDGE_REVERSAL,LONG,2025-05-01 10:30:00,172.27,2025-05-01 15:15:00,177.12,0.0281534800023219,SL_HIT,HEDGE_REVERSAL|MACD:0.1731|Dist:0.018,186.91295,177.16049999999998,178.95,HEDGE_REVERSAL,CLOSED
TH_050645,Gamma_HEDGE_REVERSAL,LONG,2025-05-05 06:45:00,177.76,2025-05-05 13:00:00,175.02,-0.015414041404140306,SL_HIT,HEDGE_REVERSAL|MACD:0.3085|Dist:0.012,192.8696,175.09359999999998,180.36,HEDGE_REVERSAL,CLOSED
TH_060830,Gamma_HEDGE_REVERSAL,SHORT,2025-05-06 08:30:00,169.24,2025-05-06 18:45:00,173.09,-0.022748759158591314,SL_HIT,HEDGE_REVERSAL|MACD:-0.1961|Dist:0.024,154.8546,171.77859999999998,163.72,HEDGE_REVERSAL,CLOSED
TH_080415,Gamma_HEDGE_REVERSAL,LONG,2025-05-08 04:15:00,186.12,2025-05-08 04:45:00,183.14,-0.01601117558564377,SL_HIT,HEDGE_REVERSAL|MACD:1.1562|Dist:0.041,201.9402,183.3282,186.12,HEDGE_REVERSAL,CLOSED
TH_082130,Gamma_HEDGE_REVERSAL,LONG,2025-05-08 21:30:00,202.95,2025-05-09 08:30:00,211.51,0.0421778763242178,SL_HIT,HEDGE_REVERSAL|MACD:0.8470|Dist:0.023,220.20074999999997,214.1568,216.32,HEDGE_REVERSAL,CLOSED
TH_100845,Gamma_HEDGE_REVERSAL,LONG,2025-05-10 08:45:00,218.85,2025-05-10 17:45:00,223.26,0.02015078821110348,SL_HIT,HEDGE_REVERSAL|MACD:0.6883|Dist:0.019,237.45225,224.99730000000002,227.27,HEDGE_REVERSAL,CLOSED
TH_131945,Gamma_HEDGE_REVERSAL,LONG,2025-05-13 19:45:00,235.13,2025-05-14 02:45:00,231.32,-0.01620380215200103,SL_HIT,HEDGE_REVERSAL|MACD:0.6039|Dist:0.013,255.11604999999997,231.60305,238.44,HEDGE_REVERSAL,CLOSED
TH_182015,Gamma_HEDGE_REVERSAL,SHORT,2025-05-18 20:15:00,220.11,2025-05-18 21:15:00,225.28,-0.02348825587206391,SL_HIT,HEDGE_REVERSAL|MACD:-2.2165|Dist:0.013,201.40065,223.41164999999998,220.11,HEDGE_REVERSAL,CLOSED
TH_200300,Gamma_HEDGE_REVERSAL,LONG,2025-05-20 03:00:00,263.48,2025-05-20 14:45:00,259.39,-0.01552299984818594,SL_HIT,HEDGE_REVERSAL|MACD:1.0148|Dist:0.119,285.8758,259.5278,269.57,HEDGE_REVERSAL,CLOSED
TH_270830,Gamma_HEDGE_REVERSAL,LONG,2025-05-27 08:30:00,276.05,2025-05-27 22:45:00,271.75,-0.015576888244883213,SL_HIT,HEDGE_REVERSAL|MACD:0.6009|Dist:0.031,299.51425,271.90925,281.89,HEDGE_REVERSAL,CLOSED
TH_010030,Gamma_HEDGE_REVERSAL,SHORT,2025-06-01 00:30:00,243.05,2025-06-01 15:00:00,247.15,-0.016868957004731514,SL_HIT,HEDGE_REVERSAL|MACD:-1.1102|Dist:0.013,222.39075000000003,246.69574999999998,237.59,HEDGE_REVERSAL,CLOSED
TH_031400,Gamma_HEDGE_REVERSAL,LONG,2025-06-03 14:00:00,266.1,2025-06-05 07:30:00,261.49,-0.017324314167606214,SL_HIT,HEDGE_REVERSAL|MACD:0.6707|Dist:0.044,288.7185,262.1085,273.76,HEDGE_REVERSAL,CLOSED
TH_051700,Gamma_HEDGE_REVERSAL,SHORT,2025-06-05 17:00:00,255.77,2025-06-05 21:30:00,244.9,0.0424991203033976,SL_HIT,HEDGE_REVERSAL|MACD:-0.6334|Dist:0.027,234.02955000000003,242.7232,240.32,HEDGE_REVERSAL,CLOSED
TH_071530,Gamma_HEDGE_REVERSAL,LONG,2025-06-07 15:30:00,257.26,2025-06-08 09:15:00,253.32,-0.015315245277151512,SL_HIT,HEDGE_REVERSAL|MACD:0.2295|Dist:0.013,279.1271,253.40109999999999,260.18,HEDGE_REVERSAL,CLOSED
TH_091930,Gamma_HEDGE_REVERSAL,LONG,2025-06-09 19:30:00,267.52,2025-06-10 00:45:00,284.66,0.0640699760765552,SL_HIT,HEDGE_REVERSAL|MACD:0.1162|Dist:0.041,290.25919999999996,285.1101,287.99,HEDGE_REVERSAL,CLOSED
TH_101145,Gamma_HEDGE_REVERSAL,LONG,2025-06-10 11:45:00,313.7,2025-06-10 13:30:00,308.21,-0.017500796939751383,SL_HIT,HEDGE_REVERSAL|MACD:1.8798|Dist:0.013,340.36449999999996,308.99449999999996,317.1,HEDGE_REVERSAL,CLOSED
TH_120330,Gamma_HEDGE_REVERSAL,SHORT,2025-06-12 03:30:00,297.8,2025-06-12 16:45:00,302.91,-0.01715916722632644,SL_HIT,HEDGE_REVERSAL|MACD:-0.1714|Dist:0.026,272.487,302.267,292.36,HEDGE_REVERSAL,CLOSED
TH_130115,Gamma_HEDGE_REVERSAL,SHORT,2025-06-13 01:15:00,270.78,2025-06-13 06:45:00,278.94,-0.03013516507866174,SL_HIT,HEDGE_REVERSAL|MACD:-2.1482|Dist:0.093,247.76369999999997,274.84169999999995,263.4,HEDGE_REVERSAL,CLOSED
TH_141700,Gamma_HEDGE_REVERSAL,SHORT,2025-06-14 17:00:00,270.19,2025-06-14 21:00:00,274.85,-0.017247122395351512,SL_HIT,HEDGE_REVERSAL|MACD:-0.3219|Dist:0.020,247.22385,274.24285,268.9,HEDGE_REVERSAL,CLOSED
TH_212200,Gamma_HEDGE_REVERSAL,SHORT,2025-06-21 22:00:00,234.5,2025-06-22 10:00:00,228.95,0.02366737739872073,SL_HIT,HEDGE_REVERSAL|MACD:-1.0115|Dist:0.034,214.5675,228.26,226.0,HEDGE_REVERSAL,CLOSED
TH_232030,Gamma_HEDGE_REVERSAL,LONG,2025-06-23 20:30:00,248.47,2025-06-24 00:15:00,254.84,0.025636897814625526,SL_HIT,HEDGE_REVERSAL|MACD:1.5412|Dist:0.055,269.58995,254.9151,257.49,HEDGE_REVERSAL,CLOSED
TH_290800,Gamma_HEDGE_REVERSAL,LONG,2025-06-29 08:00:00,263.65,2025-06-29 13:45:00,271.27,0.028901953347240678,SL_HIT,HEDGE_REVERSAL|MACD:0.7008|Dist:0.022,286.06024999999994,271.49760000000003,274.24,HEDGE_REVERSAL,CLOSED
