Trade_ID,Strategy,Side,Entry_Time,Exit_Time,PnL_Pct,Exit_Reason,Rem_Qty,Capital_After,Closed_Qty
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.488900,1970-01-01 00:28:55.506000,0.0,,0.292319980254768,990.4486421385238,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.482600,1970-01-01 00:28:55.506000,-0.015302115253027155,TP1_MID_BAND,0.0,988.9329538412984,0.2946803338632215
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.488900,1970-01-01 00:28:55.506000,0.0,,0.292319980254768,988.8725897653758,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.488000,1970-01-01 00:28:55.506000,-0.004192490522895533,TP1_MID_BAND,0.0,988.4573198032361,0.2980049961533325
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.488900,1970-01-01 00:28:55.506000,0.0,,0.292319980254768,988.3969557273135,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.503300,1970-01-01 00:28:55.506000,0.0067417951759588665,TP1_MID_BAND,0.0,989.0647366112976,0.3012771865481785
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.509600,1970-01-01 00:28:55.515900,0.0,,0.2946803338632215,987.5942817453201,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.549200,1970-01-01 00:28:55.551900,0.010646011865524052,TP1_MID_BAND,0.0,988.6456757894986,0.2959172654597352
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.566300,1970-01-01 00:28:55.579800,0.0,,0.2959172654597352,986.5594590680074,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.594200,1970-01-01 00:28:55.613100,0.0,,0.2946803338632215,988.5426577149069,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.613100,1970-01-01 00:28:55.632900,0.0,,0.2946803338632215,988.4896152548115,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.632900,1970-01-01 00:28:55.650900,0.0,,0.2980049961533325,987.9263858120817,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.650900,1970-01-01 00:28:55.653600,0.0,,0.3012771865481785,985.3323892359018,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.386300,1970-01-01 00:28:55.653600,0.009039513861595698,TRAILING_STOP,0.0,986.2363406220613,0.3023248783142365
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.389000,1970-01-01 00:28:55.653600,0.021698253991941616,TRAILING_STOP,0.0,988.4061660212554,0.29846291598268915
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.410600,1970-01-01 00:28:55.653600,0.03135435444309824,TRAILING_STOP,0.0,991.5282056705915,0.2942544438582564
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.411500,1970-01-01 00:28:55.653600,0.040653261919396035,TRAILING_STOP,0.0,995.5761632140178,0.29142962875638884
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.377300,1970-01-01 00:28:55.654500,0.0016548718643334352,TRAILING_STOP,0.0,995.7412758224502,0.30582910269741265
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.654500,1970-01-01 00:28:55.659900,0.02327602087810857,TP1_MID_BAND,0.0,998.058965294974,0.3057234497459166
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.656300,1970-01-01 00:28:55.692300,0.0,,0.2959172654597352,1000.5594661881088,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.692300,1970-01-01 00:28:55.703100,0.0038494630508907517,TP1_MID_BAND,0.0,1000.9446278576398,0.31884244166473624
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.697700,1970-01-01 00:28:55.703100,0.012378364716289671,TP1_MID_BAND,0.0,1002.1831568569211,0.31611255724381043
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.692300,1970-01-01 00:28:55.715700,0.0,,0.2946803338632215,1002.0888591500849,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.718400,1970-01-01 00:28:55.719300,0.00841503788119934,TP1_MID_BAND,0.0,1002.9321207210925,0.3189943525657621
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.715700,1970-01-01 00:28:55.731000,0.0,,0.3012771865481785,1003.4292280788969,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.731000,1970-01-01 00:28:55.739100,0.0,,0.2980049961533325,1002.490512341014,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.739100,1970-01-01 00:28:55.746300,0.0,,0.2959172654597352,1001.4784752931416,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.746300,1970-01-01 00:28:55.750800,0.013380347907851451,TP1_MID_BAND,0.0,1002.8184883353063,0.3138938960329546
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.764300,1970-01-01 00:28:55.778700,0.0,,0.31884244166473624,1004.1257423461317,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.654500,1970-01-01 00:28:55.778700,0.015685799407265878,TRAILING_STOP,0.0,1005.7081474617285,0.3057234497459166
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.779600,1970-01-01 00:28:55.806600,0.0,,0.31884244166473624,1007.3403019206103,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.794900,1970-01-01 00:28:55.806600,-0.0030016996479299983,TP1_MID_BAND,0.0,1007.0384185413947,0.3052410305516961
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.807500,1970-01-01 00:28:55.832700,0.0,,0.31611255724381043,1006.5705719566738,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.832700,1970-01-01 00:28:55.849800,0.0,,0.3189943525657621,1007.1862310571257,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.849800,1970-01-01 00:28:55.866900,0.0,,0.3138938960329546,1005.579094309437,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.912800,1970-01-01 00:28:55.926300,0.0,,0.31611255724381043,1007.6022146757973,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.926300,1970-01-01 00:28:55.950600,0.0,,0.31611255724381043,1006.5527209857479,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.950600,1970-01-01 00:28:55.964100,0.0,,0.3189943525657621,1004.8205816513158,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.964100,1970-01-01 00:28:55.979400,0.0,,0.3138938960329546,1004.9053330032447,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.979400,1970-01-01 00:28:56.004600,0.0,,0.3052410305516961,1006.94434308733,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.004600,1970-01-01 00:28:56.036100,0.0,,0.3138938960329546,1008.0712221740883,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.036100,1970-01-01 00:28:56.041500,0.0,,0.3189943525657621,1006.1732057763221,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.041500,1970-01-01 00:28:56.064000,0.0,,0.3052410305516961,1005.9198557209642,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.482600,1970-01-01 00:28:56.085600,0.01859399637045191,TRAILING_STOP,0.0,1007.7616078076093,0.2946803338632215
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.488000,1970-01-01 00:28:56.085600,0.030086046091822614,TRAILING_STOP,0.0,1010.7416577691425,0.2980049961533325
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.503300,1970-01-01 00:28:56.085600,0.041396721112023645,TRAILING_STOP,0.0,1014.8420402780632,0.3012771865481785
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.549200,1970-01-01 00:28:56.085600,0.02588841613231853,TRAILING_STOP,0.0,1017.3987654516353,0.2959172654597352
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.085600,1970-01-01 00:28:56.089200,0.005498276768502813,TP1_MID_BAND,0.0,1017.9581594512739,0.2971548470855877
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.125200,1970-01-01 00:28:56.127900,0.013889054222963009,TP1_MID_BAND,0.0,1019.3720070586065,0.30294570544945953
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.148600,1970-01-01 00:28:56.161200,-0.003434420459877969,TP1_MID_BAND,0.0,1019.0219118508796,0.29897114237992917
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.152200,1970-01-01 00:28:56.161200,0.007677935943060495,TP1_MID_BAND,0.0,1019.8045791481142,0.30230486567574333
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.175600,1970-01-01 00:28:56.181900,0.0,,0.3052410305516961,1019.5115477587846,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.125200,1970-01-01 00:28:56.236800,0.002856972799238249,TRAILING_STOP,0.0,1019.802375636016,0.30294570544945953
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.152200,1970-01-01 00:28:56.239500,0.0002372479240806171,TRAILING_STOP,0.0,1019.82656002527,0.30230486567574333
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.242200,1970-01-01 00:28:56.255700,0.0,,0.2971548470855877,1019.784661191831,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.242200,1970-01-01 00:28:56.255700,0.0004220040703937589,TP1_MID_BAND,0.0,1019.8276982877736,0.30522763079889564
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.242200,1970-01-01 00:28:56.255700,0.0,,0.2971548470855877,1019.7857994543346,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.249400,1970-01-01 00:28:56.255700,0.007113588430250045,TP1_MID_BAND,0.0,1020.5112620961603,0.3072692256779964
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.257500,1970-01-01 00:28:56.296200,0.0,,0.29897114237992917,1026.6102734007109,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.296200,1970-01-01 00:28:56.322300,0.0,,0.2971548470855877,1030.6396931271915,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.322300,1970-01-01 00:28:56.358300,0.0,,0.2971548470855877,1034.6572266597886,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.358300,1970-01-01 00:28:56.360100,0.0,,0.2971548470855877,1032.568228084777,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.360100,1970-01-01 00:28:56.363700,0.0,,0.29897114237992917,1031.7879134031655,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.692300,1970-01-01 00:28:56.363700,0.06286690903969684,TRAILING_STOP,0.0,1038.0919874392503,0.31884244166473624
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.697700,1970-01-01 00:28:56.363700,0.06884241122203957,TRAILING_STOP,0.0,1044.9800800615928,0.31611255724381043
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.718400,1970-01-01 00:28:56.363700,0.06178773795123184,TRAILING_STOP,0.0,1051.1717604448943,0.3189943525657621
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.746300,1970-01-01 00:28:56.363700,0.07622629681868043,TRAILING_STOP,0.0,1058.8056599964157,0.3138938960329546
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.363700,1970-01-01 00:28:56.373600,0.0,,0.30522763079889564,1059.1108876272147,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.794900,1970-01-01 00:28:56.375400,0.10295010319291008,TRAILING_STOP,0.0,1069.4646633835282,0.3052410305516961
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.373600,1970-01-01 00:28:56.385300,0.0,,0.3072692256779964,1067.8545726409754,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.385300,1970-01-01 00:28:56.388000,0.015735692544402623,TP1_MID_BAND,0.0,1069.5349157646967,0.3571778347797355
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.394300,1970-01-01 00:28:56.414100,0.0,,0.30522763079889564,1070.7649831168162,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.414100,1970-01-01 00:28:56.435700,0.0,,0.29897114237992917,1071.930970572098,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.435700,1970-01-01 00:28:56.437500,0.0,,0.29897114237992917,1070.5527136057265,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.385300,1970-01-01 00:28:56.440200,0.029066461517878228,TRAILING_STOP,0.0,1073.6565889899623,0.3571778347797355
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.437500,1970-01-01 00:28:56.457300,0.0,,0.30522763079889564,1075.7351891557028,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.457300,1970-01-01 00:28:56.461800,0.0,,0.2971548470855877,1075.2270543671864,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.467200,1970-01-01 00:28:56.472600,0.006577043858720696,TP1_MID_BAND,0.0,1075.934235916652,0.37938924327553236
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.461800,1970-01-01 00:28:56.473500,0.0,,0.30522763079889564,1075.351251141826,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.475300,1970-01-01 00:28:56.484300,0.005498676695918678,TP1_MID_BAND,0.0,1075.9425520282841,0.37447807882080575
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.473500,1970-01-01 00:28:56.487000,0.0,,0.3072692256779964,1074.0927912897025,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.487000,1970-01-01 00:28:56.496900,0.0,,0.37938924327553236,1075.9062718725595,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.496900,1970-01-01 00:28:56.499600,0.0,,0.37447807882080575,1074.7240445777222,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.487000,1970-01-01 00:28:56.499600,-0.005580579720111568,TP1_MID_BAND,0.0,1074.1246385328634,0.36931980582804474
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.496900,1970-01-01 00:28:56.499600,0.0,,0.37447807882080575,1072.9424112380261,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.491500,1970-01-01 00:28:56.499600,0.00849945755356641,TP1_MID_BAND,0.0,1073.8553318468419,0.36414862736971204
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.496900,1970-01-01 00:28:56.499600,0.0,,0.37447807882080575,1072.6731045520046,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.494200,1970-01-01 00:28:56.499600,0.026065672039429673,TP1_MID_BAND,0.0,1075.472799595772,0.35769707982206694
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.515800,1970-01-01 00:28:56.518500,0.0,,0.3072692256779964,1074.0993061569914,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.521200,1970-01-01 00:28:56.523000,0.0,,0.2971548470855877,1072.583816436855,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.524800,1970-01-01 00:28:56.530200,0.0,,0.29897114237992917,1071.2055594704834,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.491500,1970-01-01 00:28:56.630100,0.008577434228369856,TRAILING_STOP,0.0,1072.1268554977287,0.36414862736971204
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.630100,1970-01-01 00:28:56.635500,0.015147214718052247,TP1_MID_BAND,0.0,1073.7508290662502,0.36662683565220006
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.494200,1970-01-01 00:28:56.689500,0.017383775143199585,TRAILING_STOP,0.0,1075.6180078229213,0.35769707982206694
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.689500,1970-01-01 00:28:56.694900,0.012502541855893789,TP1_MID_BAND,0.0,1076.9628037392972,0.36454212967631033
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.739900,1970-01-01 00:28:56.769600,0.0,,0.30522763079889564,1082.041791515791,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.769600,1970-01-01 00:28:56.778600,0.0,,0.2971548470855877,1079.7834146779405,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.467200,1970-01-01 00:28:56.779500,0.02801447605154283,TRAILING_STOP,0.0,1082.7470522080368,0.37938924327553236
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.475300,1970-01-01 00:28:56.779500,0.056170775874077344,TRAILING_STOP,0.0,1088.7873836194165,0.37447807882080575
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.778600,1970-01-01 00:28:56.780400,0.0,,0.29897114237992917,1087.2805690618216,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.487000,1970-01-01 00:28:56.780400,0.05597771894233736,TRAILING_STOP,0.0,1093.293095500702,0.36931980582804474
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.630100,1970-01-01 00:28:56.780400,0.06114283760216119,TRAILING_STOP,0.0,1099.8483833221635,0.36662683565220006
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.689500,1970-01-01 00:28:56.780400,0.06951128584016807,TRAILING_STOP,0.0,1107.3251424018247,0.36454212967631033
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.779500,1970-01-01 00:28:56.787600,0.009179795594583415,TP1_MID_BAND,0.0,1108.3246269645833,0.4017220911409868
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.782200,1970-01-01 00:28:56.787600,0.026139619220308143,TP1_MID_BAND,0.0,1111.219132722129,0.4015685013243245
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.780400,1970-01-01 00:28:56.795700,0.0,,0.30522763079889564,1113.1909032170897,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.795700,1970-01-01 00:28:56.800200,0.0,,0.30522763079889564,1110.5628933159112,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.800200,1970-01-01 00:28:56.803800,0.0,,0.3072692256779964,1107.5455095197533,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.800200,1970-01-01 00:28:56.810100,0.0,,0.4017220911409868,1112.7879828091432,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.810100,1970-01-01 00:28:56.816400,0.0,,0.4015685013243245,1111.4593934225115,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.802900,1970-01-01 00:28:56.816400,-0.022384623621372748,TP1_MID_BAND,0.0,1108.9734401850376,0.3963889400420856
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.810100,1970-01-01 00:28:56.816400,0.0,,0.4015685013243245,1107.644850798406,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.803800,1970-01-01 00:28:56.816400,0.00027397738377761663,TP1_MID_BAND,0.0,1107.6751950405173,0.38655085492103636
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.810100,1970-01-01 00:28:56.816400,0.0,,0.4015685013243245,1106.3466056538857,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.806500,1970-01-01 00:28:56.816400,0.01863265725640666,TP1_MID_BAND,0.0,1108.410257241361,0.37945234669033623
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.817300,1970-01-01 00:28:56.826300,0.0,,0.3963889400420856,1108.7670072873989,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.828100,1970-01-01 00:28:56.833500,0.0,,0.38655085492103636,1106.7569428418094,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.846100,1970-01-01 00:28:56.853300,0.0,,0.4015685013243245,1105.873492138896,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.853300,1970-01-01 00:28:56.856900,0.0,,0.3963889400420856,1103.5149779456456,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.892000,1970-01-01 00:28:56.898300,0.0,,0.38655085492103636,1103.4956504028994,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.900100,1970-01-01 00:28:56.921700,0.0,,0.3963889400420856,1101.5850557118965,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.947800,1970-01-01 00:28:56.963100,0.0,,0.4015685013243245,1105.88585436108,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.963100,1970-01-01 00:28:56.973900,0.0,,0.4015685013243245,1108.315343794092,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.973900,1970-01-01 00:28:56.987400,0.0,,0.4015685013243245,1106.8415873942317,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.987400,1970-01-01 00:28:56.997300,0.0,,0.3963889400420856,1105.7911567031201,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.997300,1970-01-01 00:28:57.016200,0.0,,0.38655085492103636,1104.2604153176328,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.016200,1970-01-01 00:28:57.032400,0.0,,0.37945234669033623,1106.45744440497,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.032400,1970-01-01 00:28:57.037800,0.0,,0.37945234669033623,1105.3797997403694,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.040500,1970-01-01 00:28:57.052200,0.0,,0.38655085492103636,1104.6144290476257,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.056700,1970-01-01 00:28:57.062100,0.0,,0.3963889400420856,1102.7117621354237,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.077400,1970-01-01 00:28:57.081000,0.0,,0.4015685013243245,1102.3383034291921,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.081000,1970-01-01 00:28:57.117900,0.0,,0.38655085492103636,1103.7221554898094,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.117900,1970-01-01 00:28:57.127800,0.0,,0.3963889400420856,1105.1531195633613,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.127800,1970-01-01 00:28:57.135000,0.0,,0.4015685013243245,1103.8480219340572,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.135000,1970-01-01 00:28:57.168300,0.0,,0.38655085492103636,1107.4158863249784,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.168300,1970-01-01 00:28:57.171000,0.0,,0.4015685013243245,1104.1109775590792,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.171000,1970-01-01 00:28:57.176400,0.0,,0.37945234669033623,1101.8684141901392,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.297900,1970-01-01 00:28:57.299700,0.0,,0.3963889400420856,1100.9765390750445,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.299700,1970-01-01 00:28:57.315000,0.0,,0.38655085492103636,1105.9553140864275,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.315000,1970-01-01 00:28:57.321300,0.0,,0.4015685013243245,1101.5742017369791,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.321300,1970-01-01 00:28:57.322200,0.0,,0.37945234669033623,1099.1760629058963,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.355500,1970-01-01 00:28:57.358200,0.0,,0.3963889400420856,1104.1586718822252,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.358200,1970-01-01 00:28:57.361800,0.0,,0.4015685013243245,1105.8131341076814,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.361800,1970-01-01 00:28:57.364500,0.0,,0.4015685013243245,1101.6247746388688,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.457400,1970-01-01 00:28:57.369000,0.01101116140961203,TRAILING_STOP,0.0,1102.7214727221533,0.292319980254768
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.085600,1970-01-01 00:28:57.369000,0.006104328523862468,TRAILING_STOP,0.0,1103.3425263525621,0.2971548470855877
