Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Structure_Context,Fibo_Target,SL,Peak_Price,status
TH_202501021300,TrendHunter_Gamma,LONG,2025-01-02 13:00:00,334.28,2025-01-02 13:15:00,333.94,-0.0010171114036136623,TP_FIBONACCI_EXT,Trend_Impulse,323.35,326.465,334.28,CLOSED
TH_202501021345,TrendHunter_Gamma,LONG,2025-01-02 13:45:00,333.77,2025-01-02 14:00:00,332.26,-0.004524073463762444,TP_FIBONACCI_EXT,Trend_Impulse,323.35,326.7264285714285,333.77,CLOSED
TH_202501021415,TrendHunter_Gamma,LONG,2025-01-02 14:15:00,334.85,2025-01-02 14:30:00,334.64,-0.0006271464835001832,TP_FIBONACCI_EXT,Trend_Impulse,323.35,327.4057142857143,334.85,CLOSED
TH_202501021515,TrendHunter_Gamma,LONG,2025-01-02 15:15:00,333.71,2025-01-02 15:30:00,331.82,-0.005663600131850968,TP_FIBONACCI_EXT,Trend_Impulse,323.35,324.02214285714285,333.71,CLOSED
TH_202501021630,TrendHunter_Gamma,LONG,2025-01-02 16:30:00,335.29,2025-01-02 16:45:00,335.39,0.00029824927674540214,TP_FIBONACCI_EXT,Trend_Impulse,309.47,324.74500000000006,335.39,CLOSED
TH_202501021730,TrendHunter_Gamma,LONG,2025-01-02 17:30:00,334.44,2025-01-03 05:30:00,323.64,-0.03229278794402587,SL_ATR_DYNAMIC,Trend_Impulse,346.65,323.85428571428577,338.21,CLOSED
TH_202501030900,TrendHunter_Gamma,SHORT,2025-01-03 09:00:00,322.23,2025-01-03 11:45:00,329.57,-0.0227787605126772,SL_ATR_DYNAMIC,Trend_Impulse,302.91,328.005,322.23,CLOSED
TH_202501032030,TrendHunter_Gamma,LONG,2025-01-03 20:30:00,350.66,2025-01-04 01:00:00,342.5,-0.02327040438031148,SL_ATR_DYNAMIC,Trend_Impulse,380.6,344.00428571428574,352.75,CLOSED
TH_202501040515,TrendHunter_Gamma,SHORT,2025-01-04 05:15:00,342.09,2025-01-04 12:15:00,350.07,-0.023327194597912885,SL_ATR_DYNAMIC,Trend_Impulse,328.56,347.2285714285714,339.69,CLOSED
TH_202501041600,TrendHunter_Gamma,LONG,2025-01-04 16:00:00,349.42,2025-01-07 09:30:00,334.0,-0.04413027302386817,SL_ATR_DYNAMIC,Trend_Impulse,375.16,335.84714285714284,356.51,CLOSED
TH_202501071100,TrendHunter_Gamma,SHORT,2025-01-07 11:00:00,334.8,2025-01-07 15:00:00,319.74,0.0449820788530466,TP_FIBONACCI_EXT,Trend_Impulse,324.81,339.6642857142857,319.74,CLOSED
TH_202501072245,TrendHunter_Gamma,SHORT,2025-01-07 22:45:00,309.33,2025-01-07 23:00:00,306.68,0.008566902660588942,TP_FIBONACCI_EXT,Trend_Impulse,324.81,316.3157142857143,306.68,CLOSED
TH_202501080000,TrendHunter_Gamma,SHORT,2025-01-08 00:00:00,309.16,2025-01-08 00:15:00,311.21,-0.006630870746538862,TP_FIBONACCI_EXT,Trend_Impulse,351.31,316.10928571428576,309.16,CLOSED
TH_202501080045,TrendHunter_Gamma,SHORT,2025-01-08 00:45:00,311.16,2025-01-08 01:00:00,308.65,0.008066589535930221,TP_FIBONACCI_EXT,Trend_Impulse,351.31,317.76000000000005,308.65,CLOSED
TH_202501080115,TrendHunter_Gamma,SHORT,2025-01-08 01:15:00,309.66,2025-01-08 01:30:00,307.86,0.0058128269715171845,TP_FIBONACCI_EXT,Trend_Impulse,351.31,315.93000000000006,307.86,CLOSED
TH_202501080145,TrendHunter_Gamma,SHORT,2025-01-08 01:45:00,308.14,2025-01-08 02:00:00,308.04,0.0003245278120333806,TP_FIBONACCI_EXT,Trend_Impulse,351.31,314.5857142857143,308.04,CLOSED
TH_202501080215,TrendHunter_Gamma,SHORT,2025-01-08 02:15:00,307.83,2025-01-08 02:30:00,307.04,0.002566351557677821,TP_FIBONACCI_EXT,Trend_Impulse,351.31,314.42357142857145,307.04,CLOSED
TH_202501080745,TrendHunter_Gamma,SHORT,2025-01-08 07:45:00,298.44,2025-01-08 17:15:00,278.48,0.06688111513201977,TP_FIBONACCI_EXT,Trend_Impulse,279.1,306.9064285714286,278.48,CLOSED
TH_202501081900,TrendHunter_Gamma,SHORT,2025-01-08 19:00:00,288.1,2025-01-13 12:00:00,261.75,0.09146129816036105,TRAILING_STOP_SMART,Trend_Impulse,252.86,301.14785714285716,256.53,CLOSED
TH_202501131230,TrendHunter_Gamma,SHORT,2025-01-13 12:30:00,264.39,2025-01-13 15:00:00,274.37,-0.0377472672945271,SL_ATR_DYNAMIC,Trend_Impulse,231.17,273.5121428571428,262.13,CLOSED
TH_202501140345,TrendHunter_Gamma,LONG,2025-01-14 03:45:00,291.06,2025-01-15 19:45:00,322.08,0.1065759637188208,TP_FIBONACCI_EXT,Trend_Impulse,321.17,282.86785714285713,322.08,CLOSED
TH_202501152130,TrendHunter_Gamma,LONG,2025-01-15 21:30:00,317.99,2025-01-16 03:45:00,310.64,-0.023113934400452917,SL_ATR_DYNAMIC,Trend_Impulse,347.38,311.0364285714286,320.0,CLOSED
TH_202501161045,TrendHunter_Gamma,SHORT,2025-01-16 10:45:00,310.38,2025-01-16 12:30:00,317.72,-0.02364843095560291,SL_ATR_DYNAMIC,Trend_Impulse,293.27,316.5235714285714,309.17,CLOSED
TH_202501161300,TrendHunter_Gamma,LONG,2025-01-16 13:00:00,313.15,2025-01-17 15:00:00,332.58,0.06204694235989145,TP_FIBONACCI_EXT,Trend_Impulse,330.24,303.7492857142857,332.58,CLOSED
TH_202501171515,TrendHunter_Gamma,LONG,2025-01-17 15:15:00,327.84,2025-01-18 05:45:00,314.03,-0.04212420693020987,SL_ATR_DYNAMIC,Trend_Impulse,340.82,318.2057142857143,339.6,CLOSED
TH_202501181200,TrendHunter_Gamma,SHORT,2025-01-18 12:00:00,315.37,2025-01-19 02:30:00,325.85,-0.033230808256968065,SL_ATR_DYNAMIC,Trend_Impulse,283.87,324.45571428571424,309.09,CLOSED
TH_202501190300,TrendHunter_Gamma,LONG,2025-01-19 03:00:00,319.78,2025-01-19 05:00:00,308.39,-0.03561823753830755,SL_ATR_DYNAMIC,Trend_Impulse,337.72,310.49071428571426,319.78,CLOSED
TH_202501191245,TrendHunter_Gamma,SHORT,2025-01-19 12:45:00,299.96,2025-01-19 13:45:00,312.25,-0.040972129617282374,SL_ATR_DYNAMIC,Trend_Impulse,271.51,311.95357142857137,299.89,CLOSED
TH_202501192100,TrendHunter_Gamma,LONG,2025-01-19 21:00:00,340.23,2025-01-19 21:30:00,324.64,-0.04582194397907307,SL_ATR_DYNAMIC,Trend_Impulse,382.62,328.8257142857143,340.23,CLOSED
TH_202501200215,TrendHunter_Gamma,SHORT,2025-01-20 02:15:00,312.0,2025-01-20 06:45:00,339.74,-0.08891025641025643,SL_ATR_DYNAMIC,Trend_Impulse,264.28,332.9871428571429,306.37,CLOSED
TH_202501201030,TrendHunter_Gamma,LONG,2025-01-20 10:30:00,344.48,2025-01-20 17:30:00,321.73,-0.06604156990246168,SL_ATR_DYNAMIC,Trend_Impulse,408.18,324.32428571428574,352.5,CLOSED
TH_202501212145,TrendHunter_Gamma,LONG,2025-01-21 21:45:00,370.91,2025-01-22 08:15:00,355.32,-0.042031759726079185,SL_ATR_DYNAMIC,Trend_Impulse,410.65,356.0342857142858,373.76,CLOSED
TH_202501230530,TrendHunter_Gamma,SHORT,2025-01-23 05:30:00,337.11,2025-01-23 05:45:00,336.87,0.0007119337901575422,TP_FIBONACCI_EXT,Trend_Impulse,346.32,344.53285714285715,336.87,CLOSED
TH_202501230600,TrendHunter_Gamma,SHORT,2025-01-23 06:00:00,337.3,2025-01-23 06:15:00,335.53,0.005247554106137084,TP_FIBONACCI_EXT,Trend_Impulse,346.32,344.3992857142857,335.53,CLOSED
TH_202501230730,TrendHunter_Gamma,SHORT,2025-01-23 07:30:00,336.7,2025-01-23 07:45:00,338.03,-0.003950103950103903,TP_FIBONACCI_EXT,Trend_Impulse,346.32,343.80999999999995,336.7,CLOSED
TH_202501240930,TrendHunter_Gamma,LONG,2025-01-24 09:30:00,346.93,2025-01-24 22:45:00,336.06,-0.03133196898509787,SL_ATR_DYNAMIC,Trend_Impulse,360.24,336.70428571428573,354.01,CLOSED
TH_202501250115,TrendHunter_Gamma,SHORT,2025-01-25 01:15:00,336.02,2025-01-27 00:45:00,311.37,0.07335872864710427,TP_FIBONACCI_EXT,Trend_Impulse,313.59,342.77214285714285,311.37,CLOSED
TH_202501270945,TrendHunter_Gamma,SHORT,2025-01-27 09:45:00,296.13,2025-01-30 10:45:00,308.79,-0.04275149427616258,SL_ATR_DYNAMIC,Trend_Impulse,258.53,308.20714285714286,282.14,CLOSED
TH_202501301215,TrendHunter_Gamma,LONG,2025-01-30 12:15:00,306.8,2025-01-30 13:45:00,314.53,0.02519556714471956,TP_FIBONACCI_EXT,Trend_Impulse,313.34,300.54928571428576,314.53,CLOSED
TH_202501301800,TrendHunter_Gamma,LONG,2025-01-30 18:00:00,316.22,2025-01-30 18:15:00,314.08,-0.006767440389602312,TP_FIBONACCI_EXT,Trend_Impulse,313.34,308.57,316.22,CLOSED
TH_202501301830,TrendHunter_Gamma,LONG,2025-01-30 18:30:00,316.14,2025-01-30 18:45:00,316.66,0.0016448408932752535,TP_FIBONACCI_EXT,Trend_Impulse,313.34,308.3871428571428,316.66,CLOSED
TH_202501301900,TrendHunter_Gamma,LONG,2025-01-30 19:00:00,316.04,2025-01-30 19:15:00,317.74,0.005379065941020088,TP_FIBONACCI_EXT,Trend_Impulse,313.34,309.07142857142856,317.74,CLOSED
TH_202501302030,TrendHunter_Gamma,LONG,2025-01-30 20:30:00,316.45,2025-01-31 19:45:00,338.03,0.06819402749249481,TRAILING_STOP_SMART,Trend_Impulse,346.42,309.52428571428567,346.22,CLOSED
TH_202501312030,TrendHunter_Gamma,LONG,2025-01-31 20:30:00,335.49,2025-02-01 08:15:00,320.85,-0.043637664311901955,SL_ATR_DYNAMIC,Trend_Impulse,371.93,320.93571428571425,338.95,CLOSED
TH_202502011230,TrendHunter_Gamma,SHORT,2025-02-01 12:30:00,317.01,2025-02-02 08:15:00,291.86,0.07933503674962927,TRAILING_STOP_SMART,Trend_Impulse,283.15,324.8014285714286,288.25,CLOSED
TH_202502021345,TrendHunter_Gamma,SHORT,2025-02-02 13:45:00,288.95,2025-02-02 17:30:00,267.93,0.07274614985291566,TP_FIBONACCI_EXT,Trend_Impulse,268.15,296.75642857142856,267.93,CLOSED
TH_202502040015,TrendHunter_Gamma,LONG,2025-02-04 00:15:00,273.94,2025-02-04 05:00:00,255.65,-0.06676644520697961,SL_ATR_DYNAMIC,Trend_Impulse,319.86,260.16142857142853,274.07,CLOSED
TH_202502041000,TrendHunter_Gamma,SHORT,2025-02-04 10:00:00,255.83,2025-02-04 13:00:00,268.94,-0.0512449673611382,SL_ATR_DYNAMIC,Trend_Impulse,226.59,265.50928571428574,255.83,CLOSED
TH_202502041400,TrendHunter_Gamma,LONG,2025-02-04 14:00:00,262.87,2025-02-06 15:15:00,251.16,-0.04454673412713511,SL_ATR_DYNAMIC,Trend_Impulse,286.47,251.71428571428572,279.44,CLOSED
TH_202502062030,TrendHunter_Gamma,SHORT,2025-02-06 20:30:00,245.63,2025-02-06 20:45:00,246.94,-0.005333224768961455,TP_FIBONACCI_EXT,Trend_Impulse,249.15,253.21785714285713,245.63,CLOSED
TH_202502062145,TrendHunter_Gamma,SHORT,2025-02-06 21:45:00,244.69,2025-02-06 22:00:00,241.44,0.01328211206015775,TP_FIBONACCI_EXT,Trend_Impulse,249.15,252.56071428571428,241.44,CLOSED
TH_202502062245,TrendHunter_Gamma,SHORT,2025-02-06 22:45:00,243.83,2025-02-06 23:00:00,242.76,0.004388303326087937,TP_FIBONACCI_EXT,Trend_Impulse,249.15,251.03857142857143,242.76,CLOSED
TH_202502071315,TrendHunter_Gamma,LONG,2025-02-07 13:15:00,251.41,2025-02-07 13:30:00,255.4,0.015870490433952545,TP_FIBONACCI_EXT,Trend_Impulse,255.0,245.27928571428572,255.4,CLOSED
TH_202502072330,TrendHunter_Gamma,SHORT,2025-02-07 23:30:00,237.1,2025-02-09 03:15:00,246.36,-0.039055250948966766,SL_ATR_DYNAMIC,Trend_Impulse,211.66,245.02,231.42,CLOSED
TH_202502090600,TrendHunter_Gamma,LONG,2025-02-09 06:00:00,246.44,2025-02-09 13:45:00,238.84,-0.030839149488719343,SL_ATR_DYNAMIC,Trend_Impulse,266.0,239.6,248.66,CLOSED
TH_202502100715,TrendHunter_Gamma,LONG,2025-02-10 07:15:00,245.58,2025-02-11 00:30:00,259.56,0.05692645980943069,TP_FIBONACCI_EXT,Trend_Impulse,259.09,238.86428571428573,259.56,CLOSED
TH_202502110530,TrendHunter_Gamma,LONG,2025-02-11 05:30:00,259.17,2025-02-11 13:15:00,253.53,-0.021761777983562967,SL_ATR_DYNAMIC,Trend_Impulse,271.01,253.86428571428576,261.06,CLOSED
TH_202502112115,TrendHunter_Gamma,SHORT,2025-02-11 21:15:00,244.42,2025-02-12 03:00:00,240.24,0.017101710171017016,TP_FIBONACCI_EXT,Trend_Impulse,240.33,250.16285714285712,240.24,CLOSED
TH_202502120315,TrendHunter_Gamma,SHORT,2025-02-12 03:15:00,242.61,2025-02-12 04:15:00,240.26,0.009686327851284047,TP_FIBONACCI_EXT,Trend_Impulse,240.33,248.775,240.26,CLOSED
TH_202502120500,TrendHunter_Gamma,SHORT,2025-02-12 05:00:00,242.23,2025-02-12 17:15:00,249.66,-0.03067332700326139,SL_ATR_DYNAMIC,Trend_Impulse,223.91,248.08642857142857,233.73,CLOSED
TH_202502130000,TrendHunter_Gamma,LONG,2025-02-13 00:00:00,251.1,2025-02-18 17:30:00,242.71,-0.03341298287534841,SL_ATR_DYNAMIC,Trend_Impulse,279.14,243.04714285714286,276.95,CLOSED
TH_202502182145,TrendHunter_Gamma,SHORT,2025-02-18 21:45:00,246.4,2025-02-19 07:45:00,254.21,-0.03169642857142858,SL_ATR_DYNAMIC,Trend_Impulse,229.76,253.80785714285716,246.4,CLOSED
TH_202502191200,TrendHunter_Gamma,LONG,2025-02-19 12:00:00,255.0,2025-02-21 11:15:00,265.5,0.041176470588235294,TP_FIBONACCI_EXT,Trend_Impulse,265.5,249.85285714285715,265.5,CLOSED
TH_202502211200,TrendHunter_Gamma,LONG,2025-02-21 12:00:00,263.88,2025-02-21 13:00:00,268.12,0.016067909655904232,TP_FIBONACCI_EXT,Trend_Impulse,266.48,257.97,268.12,CLOSED
TH_202502211430,TrendHunter_Gamma,LONG,2025-02-21 14:30:00,264.27,2025-02-21 15:30:00,254.95,-0.0352669618193514,SL_ATR_DYNAMIC,Trend_Impulse,275.61,258.0728571428571,266.2,CLOSED
TH_202502212315,TrendHunter_Gamma,SHORT,2025-02-21 23:15:00,242.24,2025-02-22 16:00:00,249.84,-0.03137384412153234,SL_ATR_DYNAMIC,Trend_Impulse,219.33,248.94928571428574,239.58,CLOSED
TH_202502221900,TrendHunter_Gamma,LONG,2025-02-22 19:00:00,247.69,2025-02-24 02:45:00,242.46,-0.021115103556865397,SL_ATR_DYNAMIC,Trend_Impulse,259.64,242.72285714285715,253.78,CLOSED
TH_202502240915,TrendHunter_Gamma,SHORT,2025-02-24 09:15:00,237.05,2025-02-24 09:30:00,236.27,0.0032904450537861256,TP_FIBONACCI_EXT,Trend_Impulse,238.89,241.89928571428572,236.27,CLOSED
TH_202502241115,TrendHunter_Gamma,SHORT,2025-02-24 11:15:00,235.52,2025-02-24 11:30:00,235.03,0.002080502717391343,TP_FIBONACCI_EXT,Trend_Impulse,238.89,241.59071428571428,235.03,CLOSED
TH_202502241145,TrendHunter_Gamma,SHORT,2025-02-24 11:45:00,236.15,2025-02-24 12:00:00,235.09,0.004488672453948771,TP_FIBONACCI_EXT,Trend_Impulse,238.89,241.90571428571428,235.09,CLOSED
TH_202502241215,TrendHunter_Gamma,SHORT,2025-02-24 12:15:00,236.15,2025-02-24 12:30:00,235.72,0.0018208765615075452,TP_FIBONACCI_EXT,Trend_Impulse,238.89,241.92928571428573,235.72,CLOSED
TH_202502241245,TrendHunter_Gamma,SHORT,2025-02-24 12:45:00,235.21,2025-02-24 13:00:00,235.19,8.503039836745985e-05,TP_FIBONACCI_EXT,Trend_Impulse,238.89,240.56714285714284,235.19,CLOSED
TH_202502241315,TrendHunter_Gamma,SHORT,2025-02-24 13:15:00,235.46,2025-02-24 13:30:00,234.75,0.003015374161216376,TP_FIBONACCI_EXT,Trend_Impulse,238.89,240.74857142857144,234.75,CLOSED
TH_202502241730,TrendHunter_Gamma,SHORT,2025-02-24 17:30:00,230.98,2025-02-24 17:45:00,229.54,0.006234306000519516,TP_FIBONACCI_EXT,Trend_Impulse,238.89,238.02142857142854,229.54,CLOSED
TH_202502251030,TrendHunter_Gamma,SHORT,2025-02-25 10:30:00,197.55,2025-02-26 03:00:00,207.71,-0.05143001771703364,SL_ATR_DYNAMIC,Trend_Impulse,152.4,207.16071428571428,193.17,CLOSED
TH_202502261445,TrendHunter_Gamma,SHORT,2025-02-26 14:45:00,205.51,2025-02-28 09:15:00,184.6,0.10174687363145345,TRAILING_STOP_SMART,Trend_Impulse,175.69,213.13857142857142,179.44,CLOSED
TH_202502280930,TrendHunter_Gamma,SHORT,2025-02-28 09:30:00,183.7,2025-02-28 15:15:00,191.97,-0.045019052803484,SL_ATR_DYNAMIC,Trend_Impulse,161.83,191.82999999999998,180.79,CLOSED
TH_202502281730,TrendHunter_Gamma,LONG,2025-02-28 17:30:00,188.65,2025-03-02 16:15:00,203.92,0.0809435462496686,TP_FIBONACCI_EXT,Trend_Impulse,201.93,180.97214285714287,203.92,CLOSED
TH_202503030000,TrendHunter_Gamma,LONG,2025-03-03 00:00:00,221.33,2025-03-03 02:15:00,212.58,-0.03953372791758912,SL_ATR_DYNAMIC,Trend_Impulse,249.75,214.50285714285715,221.59,CLOSED
TH_202503031130,TrendHunter_Gamma,SHORT,2025-03-03 11:30:00,207.29,2025-03-04 05:15:00,175.9,0.15143036325920203,TRAILING_STOP_SMART,Trend_Impulse,167.18,213.27071428571426,170.76,CLOSED
TH_202503040815,TrendHunter_Gamma,SHORT,2025-03-04 08:15:00,174.16,2025-03-04 12:30:00,184.3,-0.0582223242994948,SL_ATR_DYNAMIC,Trend_Impulse,139.49,179.30928571428572,173.55,CLOSED
TH_202503042045,TrendHunter_Gamma,LONG,2025-03-04 20:45:00,205.0,2025-03-08 01:30:00,194.08,-0.053268292682926766,SL_ATR_DYNAMIC,Trend_Impulse,247.32,194.2042857142857,238.24,CLOSED
TH_202503081100,TrendHunter_Gamma,SHORT,2025-03-08 11:00:00,189.6,2025-03-08 18:45:00,195.2,-0.029535864978902926,SL_ATR_DYNAMIC,Trend_Impulse,169.47,194.51357142857142,187.36,CLOSED
TH_202503082215,TrendHunter_Gamma,LONG,2025-03-08 22:15:00,196.35,2025-03-09 09:45:00,190.49,-0.02984466513878271,SL_ATR_DYNAMIC,Trend_Impulse,207.99,191.94,197.42,CLOSED
TH_202503091215,TrendHunter_Gamma,SHORT,2025-03-09 12:15:00,191.25,2025-03-09 13:15:00,190.48,0.004026143790849727,TP_FIBONACCI_EXT,Trend_Impulse,190.73,195.65142857142857,190.48,CLOSED
TH_202503092315,TrendHunter_Gamma,SHORT,2025-03-09 23:15:00,179.53,2025-03-10 02:30:00,186.65,-0.0396591098980672,SL_ATR_DYNAMIC,Trend_Impulse,164.41,185.97357142857143,177.97,CLOSED
TH_202503101015,TrendHunter_Gamma,LONG,2025-03-10 10:15:00,193.85,2025-03-10 14:15:00,184.0,-0.05081248387928808,SL_ATR_DYNAMIC,Trend_Impulse,217.81,185.20785714285714,197.48,CLOSED
TH_202503120700,TrendHunter_Gamma,SHORT,2025-03-12 07:00:00,172.87,2025-03-13 23:15:00,162.62,0.05929311042980274,TRAILING_STOP_SMART,Trend_Impulse,159.49,178.21642857142857,160.68,CLOSED
TH_202503132345,TrendHunter_Gamma,SHORT,2025-03-13 23:45:00,162.74,2025-03-14 02:45:00,167.28,-0.027897259432223126,SL_ATR_DYNAMIC,Trend_Impulse,149.88,166.2414285714286,162.72,CLOSED
TH_202503141100,TrendHunter_Gamma,LONG,2025-03-14 11:00:00,166.75,2025-03-20 00:15:00,180.29,0.08119940029985002,TRAILING_STOP_SMART,Trend_Impulse,184.64,162.0035714285714,184.12,CLOSED
