Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Mode,status,Rem_Qty,Initial_Qty,Margin_USD,Invested_USD,tp1_hit,tp2_hit,Max_Adverse_Price,Max_Favorable_Price,Entry_Type,SL,TP1_Price,TP2_Price,Closed_Qty,Capital_After,Max_DD_During_Trade,Post_SL_Recovery,Post_SL_TP1_Hit
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.565400,329.07,1970-01-01 00:28:55.599600,320.5,-0.02604309113562462,SL_HIT,GAMMA_NORMAL,OPEN,0,5.148821540675235,169.43227043899995,1694.3227043899994,False,False,320.5,333.92,MARKET,322.48859999999996,340.58745,343.87814999999995,5.148821540675235,1138.5888265137246,-0.02604309113562462,False,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.601400,321.4,1970-01-01 00:28:55.605900,314.53,-0.021375233354075932,SL_HIT,GAMMA_NORMAL,OPEN,0,5.313886869230203,170.7883239770587,1707.883239770587,False,False,314.53,322.06,MARKET,314.972,332.64899999999994,335.86299999999994,5.313886869230203,1102.0824237221132,-0.021375233354075932,True,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.516800,337.7,1970-01-01 00:28:55.612200,315.49,0.06576843352087645,SL_HIT,GAMMA_NORMAL,OPEN,0,4.965050198354343,167.66974519842617,1676.6974519842618,True,True,343.91,311.35,MARKET,314.4635,325.8805,322.5035,1.489515059506303,1135.1645531937481,-0.01838910275392371,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.605900,314.53,1970-01-01 00:28:55.632900,317.28,-0.00874320414586844,SL_HIT,GAMMA_HEDGE,OPEN,0,5.255853608823228,165.31236355831697,1653.1236355831697,False,False,317.28,309.13,MARKET,312.95734999999996,303.52144999999996,300.37614999999994,5.255853608823228,1120.7109557694841,-0.00874320414586844,True,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.625700,311.86,1970-01-01 00:28:55.642800,313.27,0.00452125953953687,SL_HIT,GAMMA_NORMAL,OPEN,0,5.459971877735593,170.27468297906222,1702.746829790622,False,False,309.13,317.28,MARKET,313.41929999999996,322.7751,325.89369999999997,5.459971877735593,1128.4095161170912,-0.008753928044635472,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.632900,317.28,1970-01-01 00:28:55.650900,319.17,-0.005956883509833722,SL_HIT,GAMMA_NORMAL,OPEN,0,5.298368739454824,168.10664336542263,1681.0664336542263,False,False,319.17,312.32,MARKET,315.69359999999995,306.17519999999996,303.00239999999997,5.298368739454824,1118.3955991995215,-0.005956883509833722,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.653600,327.78,1970-01-01 00:28:55.661700,315.42,0.03770821892732918,TP1_HIT,GAMMA_NORMAL,OPEN,0,5.1180468570360675,167.7593398799282,1677.593398799282,False,False,327.78,315.42,MARKET,326.1411,316.30769999999995,313.02989999999994,2.0472187428144273,1143.6992228607078,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.652700,322.86,1970-01-01 00:28:55.666200,308.96,0.043052716347643044,TP1_HIT,GAMMA_NORMAL,OPEN,0,5.196039765840556,167.7593398799282,1677.593398799282,False,False,327.78,308.96,MARKET,321.2457,311.5599,308.3313,2.0784159063362226,1172.5892039587814,-0.015238803196431762,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.653600,327.78,1970-01-01 00:28:55.666200,308.96,0.057416559887729555,TP2_HIT,GAMMA_NORMAL,OPEN,0,5.1180468570360675,167.7593398799282,1677.593398799282,True,False,327.78,308.96,MARKET,316.30170000000004,316.30769999999995,313.02989999999994,1.5354140571108201,1201.485696513607,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.652700,322.86,1970-01-01 00:28:55.667100,312.56,0.031902372545375736,SL_HIT,GAMMA_NORMAL,OPEN,0,5.196039765840556,167.7593398799282,1677.593398799282,True,False,327.78,308.96,MARKET,312.0496,311.5599,308.3313,3.1176238595043335,1233.5972222665018,-0.015238803196431762,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.653600,327.78,1970-01-01 00:28:55.667100,312.56,0.04643358350112872,SL_HIT,GAMMA_NORMAL,OPEN,0,5.1180468570360675,167.7593398799282,1677.593398799282,True,True,327.78,308.96,MARKET,312.0496,316.30769999999995,313.02989999999994,1.5354140571108201,1256.9662242157285,0.0,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.667100,312.56,1970-01-01 00:28:55.750800,312.65,0.0002879447146147139,SL_HIT,GAMMA_NORMAL,OPEN,0,6.0322796785372175,188.54493363235926,1885.4493363235927,False,False,307.68,319.05,MARKET,314.1228,323.4996,326.6252,6.0322796785372175,1257.5091293867968,-0.015613002303557702,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.668000,312.67,1970-01-01 00:28:55.750800,312.65,-6.396520292972992e-05,SL_HIT,GAMMA_NORMAL,OPEN,0,6.030157470571505,188.54493363235926,1885.4493363235927,False,False,307.68,319.05,MARKET,314.23335,323.61345,326.74014999999997,6.030157470571505,1257.3885262373851,-0.0159593181309368,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.763400,319.78,1970-01-01 00:28:55.792200,329.67,-0.030927512664957295,SL_HIT,GAMMA_NORMAL,OPEN,0,5.898063635487141,188.60827893560776,1886.0827893560777,False,False,329.67,319.71,MARKET,329.3734,308.5877,305.38989999999995,5.898063635487141,1199.0566768824172,-0.030927512664957295,False,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.764300,320.7,1970-01-01 00:28:55.793100,331.0,-0.03211724352977865,SL_HIT,GAMMA_NORMAL,OPEN,0,5.881143714861484,188.60827893560776,1886.0827893560777,False,False,331.0,319.71,MARKET,330.32099999999997,309.47549999999995,306.26849999999996,5.881143714861484,1138.4808966193439,-0.03211724352977865,False,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.857000,331.44,1970-01-01 00:28:55.881300,324.22,-0.021783731595462135,SL_HIT,GAMMA_NORMAL,OPEN,0,5.152429836256988,170.77213449290159,1707.721344929016,False,False,324.22,333.5,MARKET,324.8112,343.0404,346.35479999999995,5.152429836256988,1101.2803532015685,-0.021783731595462135,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.856100,330.59,1970-01-01 00:28:55.882200,323.79,-0.02056928521733856,SL_HIT,GAMMA_NORMAL,OPEN,0,5.165677561115025,170.77213449290159,1707.721344929016,False,False,323.79,333.5,MARKET,323.97819999999996,342.16065,345.4665499999999,5.165677561115025,1066.1537457859865,-0.02056928521733856,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.882200,323.79,1970-01-01 00:28:55.894800,322.31,0.004570863831495778,SL_HIT,GAMMA_HEDGE,OPEN,0,4.939098238608295,159.92306186789799,1599.23061867898,False,False,325.65,318.53,MARKET,322.17105000000004,312.45735,309.21945,4.939098238608295,1073.463611179127,-0.005744464004447193,True,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.883100,324.11,1970-01-01 00:28:55.895700,323.9,0.0006479281725341285,SL_HIT,GAMMA_HEDGE,OPEN,0,4.934221772481503,159.92306186789799,1599.23061867898,False,False,325.65,318.53,MARKET,322.48945000000003,312.76615,309.52505,4.934221772481503,1074.4997977513483,-0.00475147326524934,True,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.902900,327.76,1970-01-01 00:28:55.912800,342.61,-0.04530754210397859,SL_HIT,GAMMA_NORMAL,OPEN,0,4.917469174478345,161.17496966270224,1611.7496966270223,False,False,342.61,327.76,MARKET,337.5928,316.28839999999997,313.01079999999996,4.917469174478345,1001.4753805103447,-0.04530754210397859,False,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.903800,327.92,1970-01-01 00:28:55.912800,342.61,-0.044797511588192236,SL_HIT,GAMMA_NORMAL,OPEN,0,4.915069823819902,161.17496966270224,1611.7496966270223,False,False,342.61,327.92,MARKET,337.7576,316.4428,313.1636,4.915069823819902,929.2730047984304,-0.044797511588192236,False,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.920900,354.38,1970-01-01 00:28:55.932600,353.36,0.0028782662678480215,SL_HIT,GAMMA_NORMAL,OPEN,0,3.9333752107840327,139.39095071976456,1393.9095071976456,False,False,355.52,349.01,MARKET,352.6081,341.9767,338.43289999999996,3.9333752107840327,933.2850475134301,-0.0032168858287713368,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.920000,351.1,1970-01-01 00:28:55.992900,350.03,0.003047564796354457,SL_HIT,GAMMA_NORMAL,OPEN,0,3.9701210686347066,139.39095071976456,1393.9095071976456,False,False,355.52,339.71,MARKET,349.34450000000004,338.8115,335.3005,3.9701210686347066,937.5330770568694,-0.01258900598120182,True,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.951500,344.6,1970-01-01 00:28:55.996500,356.78,0.035345327916424696,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.062471187667281,139.9927571270145,1399.927571270145,False,False,339.71,356.78,MARKET,346.323,356.661,360.10699999999997,1.6249884750669126,957.3254366831843,-0.014190365641323397,,
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.951500,344.6,1970-01-01 00:28:56.001000,354.58,0.02896111433546129,SL_HIT,GAMMA_NORMAL,OPEN,0,4.062471187667281,139.9927571270145,1399.927571270145,True,False,339.71,359.32,MARKET,355.72679999999997,356.661,360.10699999999997,2.4374827126003686,981.6515141549359,-0.014190365641323397,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.001000,354.58,1970-01-01 00:28:56.007300,353.96,0.0017485475774155468,SL_HIT,GAMMA_NORMAL,OPEN,0,4.152736395827186,147.24772712324037,1472.4772712324036,False,False,355.01,347.21,MARKET,352.8071,342.1697,338.6239,4.152736395827186,984.2262107203487,-0.0012127023520785347,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.086500,341.24,0.03604519774011297,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.1704500454252065,147.6339316080523,1476.339316080523,False,False,356.57,341.24,MARKET,352.23,341.61,338.07,1.6681800181700828,1005.512187752199,-0.007259887005649698,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.992900,350.03,1970-01-01 00:28:56.124300,337.3,0.03636831128760381,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.017654531283902,140.6299615585304,1406.2996155853039,False,False,359.32,337.3,MARKET,348.27984999999995,337.77894999999995,334.27864999999997,1.6070618125135607,1025.9700846254966,-0.02654058223580842,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.124300,337.3,0.04717514124293782,TP2_HIT,GAMMA_NORMAL,OPEN,0,4.1704500454252065,147.6339316080523,1476.339316080523,True,False,356.57,337.3,MARKET,342.7839,341.61,338.07,1.2511350136275619,1046.8640393530768,-0.007259887005649698,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.992900,350.03,1970-01-01 00:28:56.127900,341.46,0.02448361569008369,SL_HIT,GAMMA_NORMAL,OPEN,0,4.017654531283902,140.6299615585304,1406.2996155853039,True,False,359.32,336.02,MARKET,339.3802,337.77894999999995,334.27864999999997,2.410592718770341,1067.5228189529387,-0.02654058223580842,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.127900,341.46,0.03542372881355938,SL_HIT,GAMMA_NORMAL,OPEN,0,4.1704500454252065,147.6339316080523,1476.339316080523,True,True,356.57,336.02,MARKET,339.3802,341.61,338.07,1.2511350136275619,1083.2120520238284,-0.007259887005649698,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.136900,346.37,1970-01-01 00:28:56.169300,344.66,0.004936917169500764,SL_HIT,GAMMA_NORMAL,OPEN,0,4.6909896296900495,162.48180780357424,1624.8180780357425,False,False,348.27,337.11,MARKET,344.63815,334.24705,330.78335,4.6909896296900495,1091.2336442905982,-0.005485463521667515,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.136000,347.64,1970-01-01 00:28:56.175600,349.62,-0.005695547117708026,SL_HIT,GAMMA_NORMAL,OPEN,0,4.673852485432466,162.48180780357424,1624.8180780357425,False,False,349.62,337.11,MARKET,345.9018,335.4726,331.9962,4.673852485432466,1081.9794163694419,-0.005695547117708026,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.197200,341.5,0.035937103012167286,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.581681745064401,162.29691245541628,1622.9691245541628,False,False,354.23,341.5,MARKET,352.45885000000004,341.83195,338.28965,1.8326726980257604,1105.3093398153098,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.204400,337.78,0.04643875448155166,TP2_HIT,GAMMA_NORMAL,OPEN,0,4.581681745064401,162.29691245541628,1622.9691245541628,True,False,354.23,337.78,MARKET,343.299,341.83195,338.28965,1.3745045235193203,1127.9199392272028,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.207100,341.5,0.035937103012167286,SL_HIT,GAMMA_NORMAL,OPEN,0,4.581681745064401,162.29691245541628,1622.9691245541628,True,True,354.23,337.78,MARKET,341.15779999999995,341.83195,338.28965,1.3745045235193203,1145.4173818116037,0.0,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.169300,344.66,1970-01-01 00:28:56.249400,331.9,0.03702199268844672,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.749174451447506,163.68504664358974,1636.8504664358975,False,False,354.23,331.9,MARKET,342.93670000000003,332.5969,329.1503,1.8996697805790026,1169.657168211792,-0.02776649451633492,,
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.226900,338.01,1970-01-01 00:28:56.252100,330.94,-0.020916540930741676,SL_HIT,GAMMA_NORMAL,OPEN,0,5.083062846416986,171.81260727174055,1718.1260727174053,False,False,330.94,339.86,MARKET,331.2498,349.84034999999994,353.22044999999997,5.083062846416986,1133.719913887624,-0.020916540930741676,False,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.169300,344.66,1970-01-01 00:28:56.255700,334.46,0.029594382870074987,SL_HIT,GAMMA_NORMAL,OPEN,0,4.749174451447506,163.68504664358974,1636.8504664358975,True,False,354.23,330.94,MARKET,334.2494,332.5969,329.1503,2.8495046708685035,1162.7848615304829,-0.02776649451633492,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262900,318.98,1970-01-01 00:28:56.267400,317.92,0.003323092356887586,SL_HIT,GAMMA_HEDGE,OPEN,0,5.467983234985654,174.41772922957242,1744.177292295724,False,False,318.98,313.9,MARKET,317.3851,307.8157,304.6259,5.467983234985654,1168.5809237595677,0.0,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262000,319.84,1970-01-01 00:28:56.279100,308.31,0.03604927463731858,TP1_HIT,GAMMA_HEDGE,OPEN,0,5.45328067876352,174.41772922957242,1744.177292295724,False,False,319.84,308.31,MARKET,318.2408,308.64559999999994,305.44719999999995,2.181312271505408,1193.7314542500249,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262000,319.84,1970-01-01 00:28:56.283600,310.85,0.028107803901950827,SL_HIT,GAMMA_HEDGE,OPEN,0,5.45328067876352,174.41772922957242,1744.177292295724,True,False,319.84,306.92,MARKET,309.98920000000004,308.64559999999994,305.44719999999995,3.2719684072581123,1223.1464502312751,0.0,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.267400,317.92,1970-01-01 00:28:56.286300,306.77,0.035071716155007655,TP1_HIT,GAMMA_HEDGE,OPEN,0,5.51356122810566,175.28713856393514,1752.8713856393515,False,False,317.92,306.77,MARKET,316.3304,306.7928,303.6136,2.205424491242264,1247.7369333086265,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.267400,317.92,1970-01-01 00:28:56.295300,311.37,0.020602667337695054,SL_HIT,GAMMA_HEDGE,OPEN,0,5.51356122810566,175.28713856393514,1752.8713856393515,True,False,317.92,306.77,MARKET,309.8377,306.7928,303.6136,3.308136736863396,1269.4052289350818,0.0,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.308800,303.43,1970-01-01 00:28:56.318700,292.01,0.03763635764426726,TP1_HIT,GAMMA_HEDGE,OPEN,0,6.27527879050398,190.41078434026227,1904.1078434026226,False,False,303.43,292.01,MARKET,301.91285,292.80995,289.77565,2.510111516201592,1298.0707024501041,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.308800,303.43,1970-01-01 00:28:56.319600,295.18,0.027189137527601093,SL_HIT,GAMMA_HEDGE,OPEN,0,6.27527879050398,190.41078434026227,1904.1078434026226,True,False,303.43,292.01,MARKET,294.9301,292.80995,289.77565,3.765167274302388,1329.133332463099,0.0,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.319600,295.18,1970-01-01 00:28:56.335800,295.4,0.000745307947692833,SL_HIT,GAMMA_NORMAL,OPEN,0,6.754183883375054,199.36999986946483,1993.6999986946485,False,False,294.68,300.89,MARKET,296.6559,305.5113,308.4631,6.754183883375054,1330.6192529174411,-0.0016938816993021207,True,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.352900,291.75,0.03528205806494285,TP1_HIT,GAMMA_HEDGE,OPEN,0,6.2962365035467975,190.41078434026227,1904.1078434026226,False,False,303.43,291.75,MARKET,300.90790000000004,291.8353,288.8111,2.5184946014187193,1357.4915903145788,-0.003339726208584058,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.354700,288.22,0.04695456649692477,TP2_HIT,GAMMA_HEDGE,OPEN,0,6.2962365035467975,190.41078434026227,1904.1078434026226,True,False,303.43,288.22,MARKET,293.9706,291.8353,288.8111,1.8888709510640391,1384.3135578196882,-0.003339726208584058,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.358300,285.09,0.05730441108392315,SL_HIT,GAMMA_HEDGE,OPEN,0,6.2962365035467975,190.41078434026227,1904.1078434026226,True,True,303.43,278.66,MARKET,281.44660000000005,291.8353,288.8111,1.8888709510640391,1417.047691401628,-0.003339726208584058,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.358300,285.09,1970-01-01 00:28:56.361900,285.95,0.003016591251885418,SL_HIT,GAMMA_NORMAL,OPEN,0,7.455791283813681,212.5571537102442,2125.571537102442,False,False,285.09,292.12,MARKET,286.51544999999993,295.06814999999995,297.91904999999997,7.455791283813681,1423.4596719057079,0.0,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.355600,283.28,1970-01-01 00:28:56.363700,294.73,0.040419373058458226,TP1_HIT,GAMMA_NORMAL,OPEN,0,7.330098618785416,207.64703367295323,2076.4703367295324,False,False,278.66,294.73,MARKET,284.6963999999999,293.19479999999993,296.02759999999995,2.9320394475141667,1457.0315235797452,-0.016308952273368923,,
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.355600,283.28,1970-01-01 00:28:56.366400,289.79,0.02298079638520209,SL_HIT,GAMMA_NORMAL,OPEN,0,7.330098618785416,207.64703367295323,2076.4703367295324,True,False,278.66,294.73,MARKET,291.78270000000003,293.19479999999993,296.02759999999995,4.39805917127125,1485.6628887847212,-0.016308952273368923,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.398800,291.19,1970-01-01 00:28:56.406900,283.2,-0.027439129090971563,SL_HIT,GAMMA_NORMAL,OPEN,0,7.653059284924213,222.84943331770816,2228.4943331770814,False,False,283.2,291.19,MARKET,285.3662,301.38165,304.29355,7.653059284924213,1424.5149450981767,-0.027439129090971563,True,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.402400,288.7,1970-01-01 00:28:56.408700,282.92,-0.020020782819535756,SL_HIT,GAMMA_NORMAL,OPEN,0,7.719065927180747,222.84943331770816,2228.4943331770814,False,False,282.92,288.7,MARKET,282.926,298.80449999999996,301.69149999999996,7.719065927180747,1379.8987440390722,-0.020020782819535756,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.408700,282.92,1970-01-01 00:28:56.417700,283.81,0.003145765587445166,SL_HIT,GAMMA_NORMAL,OPEN,0,7.31601907273649,206.9848116058608,2069.848116058608,False,False,282.92,287.29,MARKET,284.33459999999997,292.8222,295.6514,7.31601907273649,1386.4100010138077,0.0,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.406900,283.2,1970-01-01 00:28:56.430300,275.51,-0.02715395480225988,SL_HIT,GAMMA_NORMAL,OPEN,0,7.545100344799664,213.6772417647265,2136.772417647265,False,False,275.51,287.29,MARKET,277.536,293.11199999999997,295.94399999999996,7.545100344799664,1328.3881793622984,-0.02715395480225988,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.436600,285.99,0.03803854669521984,TP1_HIT,GAMMA_NORMAL,OPEN,0,7.232341000484365,199.25822690434475,1992.5822690434475,False,False,275.28,285.99,MARKET,276.88755,285.15284999999994,287.90794999999997,2.8929364001937463,1358.706152836329,-0.0008348154331966832,,
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.437500,288.0,0.045334107654894595,TP2_HIT,GAMMA_NORMAL,OPEN,0,7.232341000484365,199.25822690434475,1992.5822690434475,True,False,275.28,288.0,MARKET,283.1301,285.15284999999994,287.90794999999997,2.1697023001453095,1385.805734565144,-0.0008348154331966832,,
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.443800,286.21,0.03883706580523389,SL_HIT,GAMMA_NORMAL,OPEN,0,7.232341000484365,199.25822690434475,1992.5822690434475,True,True,275.28,291.14,MARKET,288.2286,285.15284999999994,287.90794999999997,2.1697023001453095,1409.0215491766987,-0.0008348154331966832,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.451000,278.3,0.03788978773421828,TP1_HIT,GAMMA_NORMAL,OPEN,0,7.186298146469321,207.87086018477157,2078.7086018477157,False,False,289.26,278.3,MARKET,287.8137,279.1359,276.2433,2.8745192585877284,1440.5262802508203,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.452800,276.06,0.045633685957270236,TP2_HIT,GAMMA_NORMAL,OPEN,0,7.186298146469321,207.87086018477157,2078.7086018477157,True,False,289.26,276.06,MARKET,280.2851,279.1359,276.2433,2.1558894439407963,1468.9840209108388,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.443800,286.21,1970-01-01 00:28:56.452800,276.06,0.035463470878026544,TP1_HIT,GAMMA_NORMAL,OPEN,0,7.38455093730145,211.3532323765048,2113.5323237650477,False,False,286.21,276.06,MARKET,284.77894999999995,276.19264999999996,273.33054999999996,2.9538203749205802,1498.9652977162825,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.456400,279.71,0.033015280370600884,SL_HIT,GAMMA_NORMAL,OPEN,0,7.186298146469321,207.87086018477157,2078.7086018477157,True,True,289.26,276.06,MARKET,278.8206,279.1359,276.2433,2.1558894439407963,1519.554041905917,0.0,True,True
