Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Structure_Context,Fibo_Target,SL,Peak_Price,Mode,status
SW_140400,Swing_SWING_NORMAL,SHORT,2025-05-14 04:00:00,233.0,2025-05-16 09:00:00,243.05,-0.04313304721030048,SL_HIT,SWING_NORMAL|DistMacro:0.002,205.04,242.32000000000002,219.52,SWING_NORMAL,CLOSED
SW_200000,Swing_SWING_HEDGE,LONG,2025-05-20 00:00:00,247.7,2025-05-20 04:00:00,269.23,0.08691966088009702,TP_HIT,SWING_HEDGE|DistMacro:0.083,267.516,260.7682,269.23,SWING_HEDGE,CLOSED
SW_201100,Swing_SWING_NORMAL,SHORT,2025-05-20 11:00:00,263.19,2025-05-21 22:00:00,250.78,0.04715224742581404,SL_HIT,SWING_NORMAL|DistMacro:0.025,231.6072,249.9714,245.07,SWING_NORMAL,CLOSED
SW_270300,Swing_SWING_NORMAL,SHORT,2025-05-27 03:00:00,265.39,2025-05-27 08:00:00,278.14,-0.04804250348543653,SL_HIT,SWING_NORMAL|DistMacro:0.001,233.54319999999998,276.0056,265.39,SWING_NORMAL,CLOSED
SW_032200,Swing_SWING_NORMAL,SHORT,2025-06-03 22:00:00,266.9,2025-06-06 02:00:00,246.22,0.07748220307231166,SL_HIT,SWING_NORMAL|DistMacro:0.003,234.87199999999999,245.2794,240.47,SWING_NORMAL,CLOSED
SW_060500,Swing_SWING_NORMAL,LONG,2025-06-06 05:00:00,247.43,2025-06-09 22:00:00,281.03,0.13579598270217824,TP_HIT,SWING_NORMAL|DistMacro:0.001,277.12160000000006,271.46979999999996,281.03,SWING_NORMAL,CLOSED
SW_100000,Swing_SWING_HEDGE,LONG,2025-06-10 00:00:00,284.66,2025-06-10 11:00:00,313.7,0.10201644066605761,TP_HIT,SWING_HEDGE|DistMacro:0.082,307.43280000000004,297.43,313.7,SWING_HEDGE,CLOSED
SW_101700,Swing_SWING_NORMAL,SHORT,2025-06-10 17:00:00,303.59,2025-06-13 02:00:00,266.67,0.12161138377416898,TP_HIT,SWING_NORMAL|DistMacro:0.014,267.1592,272.5338,266.67,SWING_NORMAL,CLOSED
SW_180900,Swing_SWING_NORMAL,LONG,2025-06-18 09:00:00,265.78,2025-06-19 14:00:00,248.8,-0.06388742569042051,SL_HIT,SWING_NORMAL|DistMacro:0.010,297.6736,255.14879999999997,265.78,SWING_NORMAL,CLOSED
SW_192300,Swing_SWING_NORMAL,LONG,2025-06-19 23:00:00,255.46,2025-06-20 18:00:00,245.02,-0.04086745478744225,SL_HIT,SWING_NORMAL|DistMacro:0.000,286.1152,245.2416,261.96,SWING_NORMAL,CLOSED
SW_220800,Swing_SWING_HEDGE,SHORT,2025-06-22 08:00:00,230.64,2025-06-22 22:00:00,226.4,0.01838362816510571,SL_HIT,SWING_HEDGE|DistMacro:0.051,212.1888,220.13639999999998,215.82,SWING_HEDGE,CLOSED
SW_241100,Swing_SWING_NORMAL,SHORT,2025-06-24 11:00:00,260.96,2025-06-29 11:00:00,272.35,-0.04364653586756608,SL_HIT,SWING_NORMAL|DistMacro:0.013,229.64479999999998,271.3984,249.02,SWING_NORMAL,CLOSED
SW_030200,Swing_SWING_NORMAL,SHORT,2025-07-03 02:00:00,274.31,2025-07-06 21:00:00,288.12,-0.05034450074732967,SL_HIT,SWING_NORMAL|DistMacro:0.004,241.3928,285.2824,261.49,SWING_NORMAL,CLOSED
SW_070900,Swing_SWING_NORMAL,SHORT,2025-07-07 09:00:00,287.07,2025-07-09 05:00:00,299.9,-0.04469293203748209,SL_HIT,SWING_NORMAL|DistMacro:0.002,252.6216,298.5528,277.46,SWING_NORMAL,CLOSED
SW_091600,Swing_SWING_NORMAL,SHORT,2025-07-09 16:00:00,298.08,2025-07-10 21:00:00,313.47,-0.05163043478260884,SL_HIT,SWING_NORMAL|DistMacro:0.000,262.3104,310.0032,293.78,SWING_NORMAL,CLOSED
SW_140100,Swing_SWING_NORMAL,SHORT,2025-07-14 01:00:00,312.41,2025-07-14 09:00:00,325.06,-0.040491661598540306,SL_HIT,SWING_NORMAL|DistMacro:0.018,274.92080000000004,324.9064,312.41,SWING_NORMAL,CLOSED
SW_191700,Swing_SWING_NORMAL,LONG,2025-07-19 17:00:00,314.04,2025-07-20 17:00:00,326.94,0.04107756973633925,SL_HIT,SWING_NORMAL|DistMacro:0.004,351.7248000000001,327.173,333.85,SWING_NORMAL,CLOSED
SW_232300,Swing_SWING_NORMAL,LONG,2025-07-23 23:00:00,290.22,2025-07-28 13:00:00,297.42,0.024808765763903205,SL_HIT,SWING_NORMAL|DistMacro:0.000,325.04640000000006,302.2222,308.39,SWING_NORMAL,CLOSED
SW_292300,Swing_SWING_NORMAL,LONG,2025-07-29 23:00:00,282.22,2025-07-30 18:00:00,270.76,-0.04060661894975563,SL_HIT,SWING_NORMAL|DistMacro:0.003,316.0864000000001,270.9312,283.35,SWING_NORMAL,CLOSED
SW_011100,Swing_SWING_NORMAL,LONG,2025-08-01 11:00:00,259.04,2025-08-02 17:00:00,248.26,-0.041615194564546126,SL_HIT,SWING_NORMAL|DistMacro:0.018,290.12480000000005,248.6784,259.47,SWING_NORMAL,CLOSED
SW_080400,Swing_SWING_NORMAL,SHORT,2025-08-08 04:00:00,281.39,2025-08-08 18:00:00,293.67,-0.04364049895163307,SL_HIT,SWING_NORMAL|DistMacro:0.002,247.6232,292.6456,280.0,SWING_NORMAL,CLOSED
SW_090000,Swing_SWING_NORMAL,SHORT,2025-08-09 00:00:00,290.62,2025-08-09 05:00:00,302.38,-0.04046521230472779,SL_HIT,SWING_NORMAL|DistMacro:0.017,255.7456,302.2448,290.62,SWING_NORMAL,CLOSED
SW_091500,Swing_SWING_NORMAL,SHORT,2025-08-09 15:00:00,302.61,2025-08-12 16:00:00,314.78,-0.0402167806747958,SL_HIT,SWING_NORMAL|DistMacro:0.017,266.2968,314.7144,292.9,SWING_NORMAL,CLOSED
SW_132200,Swing_SWING_NORMAL,SHORT,2025-08-13 22:00:00,330.12,2025-08-14 23:00:00,312.4,0.05367745062401559,SL_HIT,SWING_NORMAL|DistMacro:0.018,290.5056,312.1506,306.03,SWING_NORMAL,CLOSED
SW_152300,Swing_SWING_NORMAL,LONG,2025-08-15 23:00:00,299.79,2025-08-18 06:00:00,285.71,-0.04696620968010954,SL_HIT,SWING_NORMAL|DistMacro:0.006,335.76480000000004,287.7984,310.11,SWING_NORMAL,CLOSED
SW_191400,Swing_SWING_NORMAL,LONG,2025-08-19 14:00:00,279.91,2025-08-21 16:00:00,294.67,0.05273123503983419,SL_HIT,SWING_NORMAL|DistMacro:0.006,313.49920000000003,296.2638,302.31,SWING_NORMAL,CLOSED
SW_230700,Swing_SWING_NORMAL,SHORT,2025-08-23 07:00:00,343.03,2025-08-23 12:00:00,358.39,-0.044777424715039545,SL_HIT,SWING_NORMAL|DistMacro:0.007,301.8664,356.7512,343.03,SWING_NORMAL,CLOSED
SW_232200,Swing_SWING_NORMAL,SHORT,2025-08-23 22:00:00,358.0,2025-08-25 20:00:00,312.39,0.12740223463687156,TP_HIT,SWING_NORMAL|DistMacro:0.007,315.04,322.54440000000005,312.39,SWING_NORMAL,CLOSED
SW_040000,Swing_SWING_NORMAL,SHORT,2025-09-04 00:00:00,325.76,2025-09-05 12:00:00,312.3,0.04131876227897833,SL_HIT,SWING_NORMAL|DistMacro:0.001,286.6688,311.77320000000003,305.66,SWING_NORMAL,CLOSED
SW_052100,Swing_SWING_NORMAL,LONG,2025-09-05 21:00:00,302.44,2025-09-13 15:00:00,314.18,0.03881761671736546,SL_HIT,SWING_NORMAL|DistMacro:0.001,338.73280000000005,314.91319999999996,321.34,SWING_NORMAL,CLOSED
SW_152000,Swing_SWING_NORMAL,LONG,2025-09-15 20:00:00,299.4,2025-09-22 00:00:00,286.76,-0.042217768871075444,SL_HIT,SWING_NORMAL|DistMacro:0.004,335.32800000000003,287.424,311.82,SWING_NORMAL,CLOSED
SW_221700,Swing_SWING_NORMAL,LONG,2025-09-22 17:00:00,266.5,2025-10-02 14:00:00,280.19,0.05136960600375234,SL_HIT,SWING_NORMAL|DistMacro:0.008,298.48,282.6712,288.44,SWING_NORMAL,CLOSED
SW_051500,Swing_SWING_NORMAL,SHORT,2025-10-05 15:00:00,290.14,2025-10-09 22:00:00,274.94,0.052388502102433274,SL_HIT,SWING_NORMAL|DistMacro:0.001,255.32319999999999,273.99240000000003,268.62,SWING_NORMAL,CLOSED
SW_110700,Swing_SWING_NORMAL,LONG,2025-10-11 07:00:00,231.7,2025-10-13 00:00:00,248.18,0.07112645662494613,SL_HIT,SWING_NORMAL|DistMacro:0.022,259.504,249.46880000000002,254.56,SWING_NORMAL,CLOSED
SW_130400,Swing_SWING_NORMAL,SHORT,2025-10-13 04:00:00,249.12,2025-10-13 19:00:00,260.37,-0.045158959537572256,SL_HIT,SWING_NORMAL|DistMacro:0.014,219.22560000000001,259.08480000000003,246.77,SWING_NORMAL,CLOSED
SW_161500,Swing_SWING_NORMAL,LONG,2025-10-16 15:00:00,235.7,2025-10-16 22:00:00,222.48,-0.056088247772592276,SL_HIT,SWING_NORMAL|DistMacro:0.010,263.98400000000004,226.272,239.74,SWING_NORMAL,CLOSED
SW_171800,Swing_SWING_NORMAL,LONG,2025-10-17 18:00:00,203.6,2025-10-20 00:00:00,220.18,0.08143418467583503,SL_HIT,SWING_NORMAL|DistMacro:0.014,228.032,221.2154,225.73,SWING_NORMAL,CLOSED
SW_201300,Swing_SWING_NORMAL,SHORT,2025-10-20 13:00:00,230.94,2025-10-22 11:00:00,219.67,0.04880055425651689,SL_HIT,SWING_NORMAL|DistMacro:0.005,203.2272,219.60600000000002,215.3,SWING_NORMAL,CLOSED
SW_290600,Swing_SWING_NORMAL,LONG,2025-10-29 06:00:00,229.16,2025-10-30 12:00:00,219.3,-0.043026706231453944,SL_HIT,SWING_NORMAL|DistMacro:0.004,256.6592,219.9936,234.48,SWING_NORMAL,CLOSED
SW_010600,Swing_SWING_NORMAL,SHORT,2025-11-01 06:00:00,225.87,2025-11-03 17:00:00,206.05,0.0877495904723956,SL_HIT,SWING_NORMAL|DistMacro:0.007,198.7656,204.36720000000003,200.36,SWING_NORMAL,CLOSED
SW_040200,Swing_SWING_NORMAL,LONG,2025-11-04 02:00:00,203.41,2025-11-04 05:00:00,194.22,-0.045179686347770504,SL_HIT,SWING_NORMAL|DistMacro:0.013,227.81920000000002,195.2736,204.51,SWING_NORMAL,CLOSED
SW_120400,Swing_SWING_NORMAL,LONG,2025-11-12 04:00:00,210.81,2025-11-13 17:00:00,198.57,-0.05806176177600687,SL_HIT,SWING_NORMAL|DistMacro:0.003,236.10720000000003,202.3776,218.24,SWING_NORMAL,CLOSED
SW_141800,Swing_SWING_NORMAL,LONG,2025-11-14 18:00:00,176.87,2025-11-16 16:00:00,169.35,-0.042517102956974105,SL_HIT,SWING_NORMAL|DistMacro:0.015,198.09440000000004,169.7952,182.64,SWING_NORMAL,CLOSED
SW_180600,Swing_SWING_NORMAL,LONG,2025-11-18 06:00:00,168.6,2025-11-20 18:00:00,160.31,-0.049169632265717626,SL_HIT,SWING_NORMAL|DistMacro:0.003,188.83200000000002,161.856,178.69,SWING_NORMAL,CLOSED
SW_250600,Swing_SWING_NORMAL,SHORT,2025-11-25 06:00:00,179.7,2025-11-26 18:00:00,188.55,-0.04924874791318878,SL_HIT,SWING_NORMAL|DistMacro:0.003,158.136,186.888,175.62,SWING_NORMAL,CLOSED
SW_270600,Swing_SWING_NORMAL,SHORT,2025-11-27 06:00:00,186.44,2025-12-01 16:00:00,163.24,0.12443681613387679,TP_HIT,SWING_NORMAL|DistMacro:0.015,164.06719999999999,167.8206,163.24,SWING_NORMAL,CLOSED
SW_030900,Swing_SWING_NORMAL,SHORT,2025-12-03 09:00:00,192.73,2025-12-09 16:00:00,204.56,-0.061381206869714176,SL_HIT,SWING_NORMAL|DistMacro:0.009,169.6024,200.4392,182.04,SWING_NORMAL,CLOSED
SW_100300,Swing_SWING_NORMAL,SHORT,2025-12-10 03:00:00,200.32,2025-12-11 05:00:00,191.48,0.044129392971246025,SL_HIT,SWING_NORMAL|DistMacro:0.002,176.2816,191.2602,187.51,SWING_NORMAL,CLOSED
SW_130400,Swing_SWING_NORMAL,LONG,2025-12-13 04:00:00,194.58,2025-12-15 15:00:00,184.43,-0.05216363449480936,SL_HIT,SWING_NORMAL|DistMacro:0.002,217.92960000000002,186.79680000000002,201.82,SWING_NORMAL,CLOSED
SW_161300,Swing_SWING_NORMAL,LONG,2025-12-16 13:00:00,185.03,2025-12-18 05:00:00,176.31,-0.04712749283899907,SL_HIT,SWING_NORMAL|DistMacro:0.003,207.23360000000002,177.62879999999998,189.46,SWING_NORMAL,CLOSED
