Trade_ID,Strategy,Side,Entry_Time,Exit_Time,PnL_Pct,Exit_Reason,Rem_Qty,Capital_After,Closed_Qty
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.692300,1970-01-01 00:28:55.715700,0.0,,0.2950397095799265,1005.8885215555284,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.718400,1970-01-01 00:28:55.719300,0.00841503788119934,TP1_MID_BAND,0.0,1006.7349805568438,0.3202038968471154
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.715700,1970-01-01 00:28:55.731000,0.0,,0.30164460741886634,1006.7349805568438,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.731000,1970-01-01 00:28:55.739100,0.0,,0.2983684264429288,1006.7349805568438,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.739100,1970-01-01 00:28:55.746300,0.0,,0.29677361357190574,1006.7349805568438,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.746300,1970-01-01 00:28:55.750800,0.013380347907851451,TP1_MID_BAND,0.0,1008.0820269859292,0.315541445089122
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.764300,1970-01-01 00:28:55.778700,0.0,,0.32002129556951303,1008.0820269859292,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.654500,1970-01-01 00:28:55.778700,0.015653922154534483,TRAILING_STOP,0.0,1009.6709746191543,0.30762257932233533
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.779600,1970-01-01 00:28:55.806600,0.0,,0.32002129556951303,1009.6709746191543,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.794900,1970-01-01 00:28:55.806600,-0.0030016996479299983,TP1_MID_BAND,0.0,1009.3679017182503,0.30644378251158017
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.807500,1970-01-01 00:28:55.832700,0.0,,0.31728131796622294,1009.3679017182503,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.832700,1970-01-01 00:28:55.849800,0.0,,0.3202038968471154,1009.3679017182503,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.849800,1970-01-01 00:28:55.866900,0.0,,0.315541445089122,1009.3679017182503,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.912800,1970-01-01 00:28:55.926300,0.0,,0.31728131796622294,1009.3679017182503,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.926300,1970-01-01 00:28:55.950600,0.0,,0.31728131796622294,1009.3679017182503,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.950600,1970-01-01 00:28:55.964100,0.0,,0.3202038968471154,1009.3679017182503,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.964100,1970-01-01 00:28:55.979400,0.0,,0.315541445089122,1009.3679017182503,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.979400,1970-01-01 00:28:56.004600,0.0,,0.30644378251158017,1009.3679017182503,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.004600,1970-01-01 00:28:56.036100,0.0,,0.315541445089122,1009.3679017182503,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.036100,1970-01-01 00:28:56.041500,0.0,,0.3202038968471154,1009.3679017182503,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.041500,1970-01-01 00:28:56.064000,0.0,,0.30644378251158017,1009.3679017182503,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.482600,1970-01-01 00:28:56.085600,0.01859399637045191,TRAILING_STOP,0.0,1011.2118999031248,0.2950397095799265
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.488000,1970-01-01 00:28:56.085600,0.030086046091822614,TRAILING_STOP,0.0,1014.1955841675541,0.2983684264429288
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.503300,1970-01-01 00:28:56.085600,0.041396721112023645,TRAILING_STOP,0.0,1018.3009672745249,0.30164460741886634
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.549200,1970-01-01 00:28:56.085600,0.02588841613231853,TRAILING_STOP,0.0,1020.8650912957861,0.29677361357190574
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.085600,1970-01-01 00:28:56.089200,0.005498276768502813,TP1_MID_BAND,0.0,1021.4263911773108,0.2981672677422122
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.125200,1970-01-01 00:28:56.127900,0.013889054222963009,TP1_MID_BAND,0.0,1022.8450558304936,0.30397785583516185
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.148600,1970-01-01 00:28:56.161200,-0.003434420459877969,TP1_MID_BAND,0.0,1022.4937678317907,0.29998975124075955
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.152200,1970-01-01 00:28:56.161200,0.007677935943060495,TP1_MID_BAND,0.0,1023.279101713625,0.30333483268994477
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.175600,1970-01-01 00:28:56.181900,0.0,,0.30644378251158017,1023.279101713625,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.125200,1970-01-01 00:28:56.236800,0.002856972799238249,TRAILING_STOP,0.0,1023.5709204552268,0.30397785583516185
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.152200,1970-01-01 00:28:56.239500,0.0002372479240806171,TRAILING_STOP,0.0,1023.5951872418419,0.30333483268994477
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.242200,1970-01-01 00:28:56.255700,0.0,,0.2981672677422122,1023.5951872418419,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.242200,1970-01-01 00:28:56.255700,0.0004220040703937589,TP1_MID_BAND,0.0,1023.6383833753871,0.30635555705789597
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.242200,1970-01-01 00:28:56.255700,0.0,,0.2981672677422122,1023.6383833753871,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.249400,1970-01-01 00:28:56.255700,0.007113588430250045,TP1_MID_BAND,0.0,1024.3665268635093,0.3084046963669304
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.257500,1970-01-01 00:28:56.296200,0.0,,0.29998975124075955,1024.3665268635093,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.296200,1970-01-01 00:28:56.322300,0.0,,0.2981672677422122,1024.3665268635093,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.322300,1970-01-01 00:28:56.358300,0.0,,0.2981672677422122,1024.3665268635093,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.358300,1970-01-01 00:28:56.360100,0.0,,0.2981672677422122,1024.3665268635093,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.360100,1970-01-01 00:28:56.363700,0.0,,0.29998975124075955,1024.3665268635093,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.692300,1970-01-01 00:28:56.363700,0.06286192243787113,TRAILING_STOP,0.0,1030.693373354206,0.32002129556951303
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.697700,1970-01-01 00:28:56.363700,0.06884241122203957,TRAILING_STOP,0.0,1037.60693327269,0.31728131796622294
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.718400,1970-01-01 00:28:56.363700,0.06178773795123184,TRAILING_STOP,0.0,1043.8220909104925,0.3202038968471154
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.746300,1970-01-01 00:28:56.363700,0.07622629681868043,TRAILING_STOP,0.0,1051.49605885506,0.315541445089122
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.363700,1970-01-01 00:28:56.373600,0.0,,0.30635555705789597,1051.49605885506,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:55.794900,1970-01-01 00:28:56.375400,0.10295010319291008,TRAILING_STOP,0.0,1061.8906319578527,0.30644378251158017
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.373600,1970-01-01 00:28:56.385300,0.0,,0.3084046963669304,1061.8906319578527,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.385300,1970-01-01 00:28:56.388000,0.015735692544402623,TP1_MID_BAND,0.0,1063.5615904078797,0.3551830056386436
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.394300,1970-01-01 00:28:56.414100,0.0,,0.30635555705789597,1063.5615904078797,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.414100,1970-01-01 00:28:56.435700,0.0,,0.29998975124075955,1063.5615904078797,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.435700,1970-01-01 00:28:56.437500,0.0,,0.29998975124075955,1063.5615904078797,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.385300,1970-01-01 00:28:56.440200,0.029066461517878228,TRAILING_STOP,0.0,1066.6481307268796,0.3551830056386436
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.437500,1970-01-01 00:28:56.457300,0.0,,0.30635555705789597,1066.6481307268796,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.457300,1970-01-01 00:28:56.461800,0.0,,0.2981672677422122,1066.6481307268796,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.467200,1970-01-01 00:28:56.472600,0.006577043858720696,TP1_MID_BAND,0.0,1067.349669880641,0.3763622069534877
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.461800,1970-01-01 00:28:56.473500,0.0,,0.30635555705789597,1067.349669880641,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.475300,1970-01-01 00:28:56.484300,0.005498676695918678,TP1_MID_BAND,0.0,1067.9365709562578,0.3716916248365513
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.473500,1970-01-01 00:28:56.487000,0.0,,0.3084046963669304,1067.9365709562578,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.487000,1970-01-01 00:28:56.496900,0.0,,0.3763622069534877,1067.9365709562578,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.496900,1970-01-01 00:28:56.499600,0.0,,0.3716916248365513,1067.9365709562578,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.487000,1970-01-01 00:28:56.499600,-0.005580579720111568,TP1_MID_BAND,0.0,1067.3406004392334,0.3672030295898834
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.496900,1970-01-01 00:28:56.499600,0.0,,0.3716916248365513,1067.3406004392334,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.491500,1970-01-01 00:28:56.499600,0.00849945755356641,TP1_MID_BAND,0.0,1068.248288594708,0.3620614900177169
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.496900,1970-01-01 00:28:56.499600,0.0,,0.3716916248365513,1068.248288594708,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.494200,1970-01-01 00:28:56.499600,0.026065672039429673,TP1_MID_BAND,0.0,1071.0319370364539,0.3556469198602164
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.515800,1970-01-01 00:28:56.518500,0.0,,0.3084046963669304,1071.0319370364539,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.521200,1970-01-01 00:28:56.523000,0.0,,0.2981672677422122,1071.0319370364539,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.524800,1970-01-01 00:28:56.530200,0.0,,0.29998975124075955,1071.0319370364539,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.491500,1970-01-01 00:28:56.630100,0.008577434228369856,TRAILING_STOP,0.0,1071.9479526061987,0.3620614900177169
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.630100,1970-01-01 00:28:56.635500,0.015147214718052247,TP1_MID_BAND,0.0,1073.571655186669,0.3665656576295861
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.494200,1970-01-01 00:28:56.689500,0.017383775143199585,TRAILING_STOP,0.0,1075.4281321083392,0.3556469198602164
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.689500,1970-01-01 00:28:56.694900,0.012502541855893789,TP1_MID_BAND,0.0,1076.7726906318082,0.3644777781157525
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.739900,1970-01-01 00:28:56.769600,0.0,,0.30635555705789597,1076.7726906318082,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.769600,1970-01-01 00:28:56.778600,0.0,,0.2981672677422122,1076.7726906318082,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.467200,1970-01-01 00:28:56.779500,0.027996809401188188,TRAILING_STOP,0.0,1079.710774724303,0.3763622069534877
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.475300,1970-01-01 00:28:56.779500,0.056170775874077344,TRAILING_STOP,0.0,1085.7061606329166,0.3716916248365513
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.778600,1970-01-01 00:28:56.780400,0.0,,0.29998975124075955,1085.7061606329166,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.487000,1970-01-01 00:28:56.780400,0.05597771894233736,TRAILING_STOP,0.0,1091.68422595464,0.3672030295898834
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.630100,1970-01-01 00:28:56.780400,0.06114283760216119,TRAILING_STOP,0.0,1098.238419913057,0.3665656576295861
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.689500,1970-01-01 00:28:56.780400,0.06951128584016807,TRAILING_STOP,0.0,1105.713859142211,0.3644777781157525
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.779500,1970-01-01 00:28:56.787600,0.009179795594583415,TP1_MID_BAND,0.0,1106.71051520525,0.4005852343404482
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.782200,1970-01-01 00:28:56.787600,0.026139619220308143,TP1_MID_BAND,0.0,1109.6008091297094,0.4009841737596414
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.780400,1970-01-01 00:28:56.795700,0.0,,0.30635555705789597,1109.6008091297094,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.795700,1970-01-01 00:28:56.800200,0.0,,0.30635555705789597,1109.6008091297094,
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.800200,1970-01-01 00:28:56.803800,0.0,,0.3084046963669304,1109.6008091297094,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.800200,1970-01-01 00:28:56.810100,0.0,,0.4005852343404482,1109.6008091297094,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.810100,1970-01-01 00:28:56.816400,0.0,,0.4009841737596414,1109.6008091297094,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.802900,1970-01-01 00:28:56.816400,-0.022384623621372748,TP1_MID_BAND,0.0,1107.1170094814754,0.39604554703562456
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.810100,1970-01-01 00:28:56.816400,0.0,,0.4009841737596414,1107.1170094814754,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.803800,1970-01-01 00:28:56.816400,0.00027397738377761663,TP1_MID_BAND,0.0,1107.1474100341477,0.3872681869083168
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.810100,1970-01-01 00:28:56.816400,0.0,,0.4009841737596414,1107.1474100341477,
SHADOW_S_010028,SHADOW_V5,SHORT,1970-01-01 00:28:56.806500,1970-01-01 00:28:56.816400,0.01863265725640666,TP1_MID_BAND,0.0,1109.2148911909421,0.38015650580022936
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.817300,1970-01-01 00:28:56.826300,0.0,,0.39604554703562456,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.828100,1970-01-01 00:28:56.833500,0.0,,0.3872681869083168,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.846100,1970-01-01 00:28:56.853300,0.0,,0.4009841737596414,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.853300,1970-01-01 00:28:56.856900,0.0,,0.39604554703562456,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.892000,1970-01-01 00:28:56.898300,0.0,,0.3872681869083168,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.900100,1970-01-01 00:28:56.921700,0.0,,0.39604554703562456,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.947800,1970-01-01 00:28:56.963100,0.0,,0.4009841737596414,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.963100,1970-01-01 00:28:56.973900,0.0,,0.4009841737596414,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.973900,1970-01-01 00:28:56.987400,0.0,,0.4009841737596414,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.987400,1970-01-01 00:28:56.997300,0.0,,0.39604554703562456,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.997300,1970-01-01 00:28:57.016200,0.0,,0.3872681869083168,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.016200,1970-01-01 00:28:57.032400,0.0,,0.38015650580022936,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.032400,1970-01-01 00:28:57.037800,0.0,,0.38015650580022936,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.040500,1970-01-01 00:28:57.052200,0.0,,0.3872681869083168,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.056700,1970-01-01 00:28:57.062100,0.0,,0.39604554703562456,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.077400,1970-01-01 00:28:57.081000,0.0,,0.4009841737596414,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.081000,1970-01-01 00:28:57.117900,0.0,,0.3872681869083168,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.117900,1970-01-01 00:28:57.127800,0.0,,0.39604554703562456,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.127800,1970-01-01 00:28:57.135000,0.0,,0.4009841737596414,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.135000,1970-01-01 00:28:57.168300,0.0,,0.3872681869083168,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.168300,1970-01-01 00:28:57.171000,0.0,,0.4009841737596414,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.171000,1970-01-01 00:28:57.176400,0.0,,0.38015650580022936,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.297900,1970-01-01 00:28:57.299700,0.0,,0.39604554703562456,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.299700,1970-01-01 00:28:57.315000,0.0,,0.3872681869083168,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.315000,1970-01-01 00:28:57.321300,0.0,,0.4009841737596414,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.321300,1970-01-01 00:28:57.322200,0.0,,0.38015650580022936,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.355500,1970-01-01 00:28:57.358200,0.0,,0.39604554703562456,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.358200,1970-01-01 00:28:57.361800,0.0,,0.4009841737596414,1109.2148911909421,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.361800,1970-01-01 00:28:57.364500,0.0,,0.4009841737596414,1109.2148911909421,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:55.457400,1970-01-01 00:28:57.369000,0.011075627555399124,TRAILING_STOP,0.0,1110.3192849044367,0.29267647741572206
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.085600,1970-01-01 00:28:57.369000,0.006104328523862468,TRAILING_STOP,0.0,1110.942454494018,0.2981672677422122
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.148600,1970-01-01 00:28:57.369000,0.010294462693571234,TRAILING_STOP,0.0,1111.995418520873,0.29998975124075955
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.242200,1970-01-01 00:28:57.369000,0.030976894528911836,TRAILING_STOP,0.0,1115.1661985364224,0.30635555705789597
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:56.249400,1970-01-01 00:28:57.369000,0.0378728532690571,TRAILING_STOP,0.0,1119.0428455697547,0.3084046963669304
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.364500,1970-01-01 00:28:57.370800,0.0,,0.39604554703562456,1119.0428455697547,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.370800,1970-01-01 00:28:57.374400,0.0,,0.3872681869083168,1119.0428455697547,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.374400,1970-01-01 00:28:57.376200,0.0,,0.38015650580022936,1119.0428455697547,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:57.374400,1970-01-01 00:28:57.378900,0.02277445644091502,TP1_MID_BAND,0.0,1121.5914048239492,0.3328404406679619
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:57.376200,1970-01-01 00:28:57.378900,0.040255929332042646,TP1_MID_BAND,0.0,1126.0962157950275,0.338529418432283
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.378900,1970-01-01 00:28:57.387900,0.0,,0.38015650580022936,1126.0962157950275,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.387900,1970-01-01 00:28:57.392400,0.0,,0.3872681869083168,1126.0962157950275,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:57.376200,1970-01-01 00:28:57.393300,0.014339303000968081,TRAILING_STOP,0.0,1127.7008452383966,0.338529418432283
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.394200,1970-01-01 00:28:57.395100,0.0,,0.3328404406679619,1127.7008452383966,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:57.394200,1970-01-01 00:28:57.398700,0.06797681213477545,TP1_MID_BAND,0.0,1135.3665960884964,0.35052245593634107
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.398700,1970-01-01 00:28:57.403200,0.0,,0.38015650580022936,1135.3665960884964,
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.403200,1970-01-01 00:28:57.408600,0.0,,0.39604554703562456,1135.3665960884964,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:57.394200,1970-01-01 00:28:57.409500,0.0622591072982717,TRAILING_STOP,0.0,1142.3875608809012,0.35052245593634107
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.420300,1970-01-01 00:28:57.423000,0.0,,0.6769102366491283,1142.3875608809012,
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:57.416700,1970-01-01 00:28:57.424800,0.007294166444464332,TP1_MID_BAND,0.0,1143.2208373822164,0.33845511832456415
SHADOW_L_010028,SHADOW_V5,LONG,1970-01-01 00:28:57.420300,1970-01-01 00:28:57.424800,0.03580307092371438,TP1_MID_BAND,0.0,1147.3109356686753,0.348034231318822
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.451800,1970-01-01 00:28:57.459000,0.0,,0.3872681869083168,1147.3109356686753,
