Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Structure_Context,Fibo_Target,SL,Peak_Price,Mode,status
TH_030600,Gamma_HEDGE_REVERSAL,SHORT,2025-01-03 06:00:00,325.53,2025-01-03 12:00:00,331.33,-0.017817098270512737,SL_HIT,HEDGE_REVERSAL|MACD:-0.1267|Dist:0.020,307.62584999999996,330.41294999999997,318.48,HEDGE_REVERSAL,CLOSED
TH_031530,Gamma_HEDGE_REVERSAL,LONG,2025-01-03 15:30:00,347.11,2025-01-03 17:00:00,351.11,0.011523724467747975,SL_HIT,HEDGE_REVERSAL|MACD:1.4528|Dist:0.021,366.20105,351.945,355.5,HEDGE_REVERSAL,CLOSED
TH_071545,Gamma_HEDGE_REVERSAL,SHORT,2025-01-07 15:45:00,315.71,2025-01-07 21:00:00,310.68,0.015932342972981448,SL_HIT,HEDGE_REVERSAL|MACD:-1.8173|Dist:0.066,298.34594999999996,309.9084,306.84,HEDGE_REVERSAL,CLOSED
TH_080500,Gamma_HEDGE_REVERSAL,SHORT,2025-01-08 05:00:00,301.43,2025-01-08 07:00:00,295.14,0.020867199681518164,SL_HIT,HEDGE_REVERSAL|MACD:-0.3521|Dist:0.043,284.85134999999997,294.8897,291.97,HEDGE_REVERSAL,CLOSED
TH_130415,Gamma_HEDGE_REVERSAL,SHORT,2025-01-13 04:15:00,282.31,2025-01-13 07:15:00,273.84,0.030002479543764043,SL_HIT,HEDGE_REVERSAL|MACD:-0.3917|Dist:0.014,266.78294999999997,273.5686,270.86,HEDGE_REVERSAL,CLOSED
TH_130945,Gamma_HEDGE_REVERSAL,SHORT,2025-01-13 09:45:00,267.63,2025-01-13 12:00:00,261.75,0.021970631095168686,SL_HIT,HEDGE_REVERSAL|MACD:-0.2533|Dist:0.063,252.91035,259.09529999999995,256.53,HEDGE_REVERSAL,CLOSED
TH_151630,Gamma_HEDGE_REVERSAL,LONG,2025-01-15 16:30:00,315.9,2025-01-16 03:45:00,310.64,-0.01665083887306107,SL_HIT,HEDGE_REVERSAL|MACD:1.3743|Dist:0.038,333.27449999999993,311.1615,322.54,HEDGE_REVERSAL,CLOSED
TH_172115,Gamma_HEDGE_REVERSAL,LONG,2025-01-17 21:15:00,333.01,2025-01-18 03:30:00,325.01,-0.02402330260352542,SL_HIT,HEDGE_REVERSAL|MACD:0.8389|Dist:0.014,351.32554999999996,328.01484999999997,339.6,HEDGE_REVERSAL,CLOSED
TH_180600,Gamma_HEDGE_REVERSAL,SHORT,2025-01-18 06:00:00,316.72,2025-01-18 11:15:00,311.42,0.01673402374336957,SL_HIT,HEDGE_REVERSAL|MACD:-1.4073|Dist:0.017,299.3004,311.0295,307.95,HEDGE_REVERSAL,CLOSED
TH_190930,Gamma_HEDGE_REVERSAL,SHORT,2025-01-19 09:30:00,301.44,2025-01-19 12:00:00,298.62,0.009355095541401251,SL_HIT,HEDGE_REVERSAL|MACD:-0.8167|Dist:0.017,284.8608,297.4248,294.48,HEDGE_REVERSAL,CLOSED
TH_191515,Gamma_HEDGE_REVERSAL,LONG,2025-01-19 15:15:00,328.83,2025-01-19 17:45:00,347.22,0.05592555423775216,TP_HIT,HEDGE_REVERSAL|MACD:3.8449|Dist:0.014,346.91564999999997,341.8371,347.22,HEDGE_REVERSAL,CLOSED
TH_192330,Gamma_HEDGE_REVERSAL,SHORT,2025-01-19 23:30:00,309.99,2025-01-20 01:00:00,302.2,0.02512984289815807,SL_HIT,HEDGE_REVERSAL|MACD:-3.6784|Dist:0.015,292.94055,302.1112,299.12,HEDGE_REVERSAL,CLOSED
TH_200730,Gamma_HEDGE_REVERSAL,LONG,2025-01-20 07:30:00,352.62,2025-01-20 08:15:00,357.8,0.014690034598151004,SL_HIT,HEDGE_REVERSAL|MACD:4.6577|Dist:0.018,372.0141,358.6077,362.23,HEDGE_REVERSAL,CLOSED
TH_230215,Gamma_HEDGE_REVERSAL,SHORT,2025-01-23 02:15:00,337.28,2025-01-23 14:30:00,344.07,-0.02013164136622397,SL_HIT,HEDGE_REVERSAL|MACD:-0.9776|Dist:0.052,318.72959999999995,342.33919999999995,330.98,HEDGE_REVERSAL,CLOSED
TH_240600,Gamma_HEDGE_REVERSAL,LONG,2025-01-24 06:00:00,346.1,2025-01-24 13:30:00,350.29,0.01210632765096792,SL_HIT,HEDGE_REVERSAL|MACD:1.7439|Dist:0.015,365.1355,350.4699,354.01,HEDGE_REVERSAL,CLOSED
TH_270000,Gamma_HEDGE_REVERSAL,SHORT,2025-01-27 00:00:00,317.35,2025-01-27 03:15:00,305.96,0.03589097211280933,SL_HIT,HEDGE_REVERSAL|MACD:-1.1484|Dist:0.041,299.89575,305.4038,302.38,HEDGE_REVERSAL,CLOSED
TH_301100,Gamma_HEDGE_REVERSAL,LONG,2025-01-30 11:00:00,307.43,2025-01-30 18:15:00,314.08,0.02163094037667104,SL_HIT,HEDGE_REVERSAL|MACD:0.1275|Dist:0.028,324.33865,314.90909999999997,318.09,HEDGE_REVERSAL,CLOSED
TH_311315,Gamma_HEDGE_REVERSAL,LONG,2025-01-31 13:15:00,328.37,2025-01-31 17:00:00,339.18,0.03292018150257332,SL_HIT,HEDGE_REVERSAL|MACD:0.8317|Dist:0.013,346.43035,342.75780000000003,346.22,HEDGE_REVERSAL,CLOSED
TH_012230,Gamma_HEDGE_REVERSAL,SHORT,2025-02-01 22:30:00,300.78,2025-02-02 05:00:00,291.94,0.02939025201143685,SL_HIT,HEDGE_REVERSAL|MACD:-0.5165|Dist:0.028,284.23709999999994,291.1325,288.25,HEDGE_REVERSAL,CLOSED
TH_021800,Gamma_HEDGE_REVERSAL,SHORT,2025-02-02 18:00:00,266.67,2025-02-02 19:30:00,270.21,-0.013274834064574055,SL_HIT,HEDGE_REVERSAL|MACD:-1.6389|Dist:0.099,252.00315,262.96360000000004,260.36,HEDGE_REVERSAL,CLOSED
TH_030200,Gamma_HEDGE_REVERSAL,SHORT,2025-02-03 02:00:00,219.06,2025-02-03 03:00:00,225.38,-0.02885054323016522,SL_HIT,HEDGE_REVERSAL|MACD:-2.9792|Dist:0.021,207.0117,222.34589999999997,217.22,HEDGE_REVERSAL,CLOSED
TH_030330,Gamma_HEDGE_REVERSAL,SHORT,2025-02-03 03:30:00,227.04,2025-02-03 06:15:00,232.86,-0.02563424947145887,SL_HIT,HEDGE_REVERSAL|MACD:-0.3659|Dist:0.034,214.5528,230.44559999999996,222.2,HEDGE_REVERSAL,CLOSED
TH_030800,Gamma_HEDGE_REVERSAL,LONG,2025-02-03 08:00:00,242.4,2025-02-03 08:15:00,237.64,-0.019636963696369716,SL_HIT,HEDGE_REVERSAL|MACD:2.9249|Dist:0.025,255.732,238.764,242.4,HEDGE_REVERSAL,CLOSED
TH_040300,Gamma_HEDGE_REVERSAL,SHORT,2025-02-04 03:00:00,269.13,2025-02-04 05:30:00,252.16,0.06305502916806004,TP_HIT,HEDGE_REVERSAL|MACD:-1.4011|Dist:0.014,254.32784999999998,256.92379999999997,252.16,HEDGE_REVERSAL,CLOSED
TH_061500,Gamma_HEDGE_REVERSAL,SHORT,2025-02-06 15:00:00,253.97,2025-02-06 16:00:00,250.19,0.01488364767492224,SL_HIT,HEDGE_REVERSAL|MACD:-0.7178|Dist:0.033,240.00164999999998,250.1063,247.63,HEDGE_REVERSAL,CLOSED
TH_061800,Gamma_HEDGE_REVERSAL,SHORT,2025-02-06 18:00:00,244.24,2025-02-07 09:15:00,249.51,-0.02157713724205692,SL_HIT,HEDGE_REVERSAL|MACD:-0.2978|Dist:0.052,230.8068,247.90359999999998,239.42,HEDGE_REVERSAL,CLOSED
TH_071200,Gamma_HEDGE_REVERSAL,LONG,2025-02-07 12:00:00,253.61,2025-02-07 14:30:00,256.9,0.012972674579077968,SL_HIT,HEDGE_REVERSAL|MACD:0.5670|Dist:0.024,267.55855,258.51869999999997,261.13,HEDGE_REVERSAL,CLOSED
TH_072245,Gamma_HEDGE_REVERSAL,SHORT,2025-02-07 22:45:00,233.93,2025-02-07 23:45:00,237.93,-0.017099132219039883,SL_HIT,HEDGE_REVERSAL|MACD:-0.3632|Dist:0.013,221.06385,237.43894999999998,233.89,HEDGE_REVERSAL,CLOSED
TH_101915,Gamma_HEDGE_REVERSAL,LONG,2025-02-10 19:15:00,255.42,2025-02-10 21:45:00,251.02,-0.017226528854435742,SL_HIT,HEDGE_REVERSAL|MACD:0.3808|Dist:0.025,269.4681,251.5887,255.42,HEDGE_REVERSAL,CLOSED
TH_110145,Gamma_HEDGE_REVERSAL,LONG,2025-02-11 01:45:00,258.36,2025-02-11 13:15:00,253.53,-0.018694844403158432,SL_HIT,HEDGE_REVERSAL|MACD:0.6496|Dist:0.037,272.5698,254.4846,261.06,HEDGE_REVERSAL,CLOSED
TH_111830,Gamma_HEDGE_REVERSAL,SHORT,2025-02-11 18:30:00,244.64,2025-02-12 14:30:00,238.35,0.02571124918247217,SL_HIT,HEDGE_REVERSAL|MACD:-0.2694|Dist:0.021,231.18479999999997,236.0673,233.73,HEDGE_REVERSAL,CLOSED
TH_141845,Gamma_HEDGE_REVERSAL,LONG,2025-02-14 18:45:00,266.17,2025-02-14 21:00:00,261.36,-0.01807115753090131,SL_HIT,HEDGE_REVERSAL|MACD:0.3177|Dist:0.030,280.80935,262.17745,267.13,HEDGE_REVERSAL,CLOSED
TH_170915,Gamma_HEDGE_REVERSAL,LONG,2025-02-17 09:15:00,265.49,2025-02-17 10:45:00,268.05,0.009642547741911192,SL_HIT,HEDGE_REVERSAL|MACD:0.9524|Dist:0.037,280.09195,268.9434,271.66,HEDGE_REVERSAL,CLOSED
TH_180615,Gamma_HEDGE_REVERSAL,SHORT,2025-02-18 06:15:00,251.69,2025-02-18 09:45:00,256.35,-0.01851483968373803,SL_HIT,HEDGE_REVERSAL|MACD:-0.6413|Dist:0.029,237.84705,255.46534999999997,249.94,HEDGE_REVERSAL,CLOSED
TH_211900,Gamma_HEDGE_REVERSAL,SHORT,2025-02-21 19:00:00,244.89,2025-02-21 22:15:00,241.41,0.014210461840009759,SL_HIT,HEDGE_REVERSAL|MACD:-0.8633|Dist:0.073,231.42104999999998,241.40009999999998,239.01,HEDGE_REVERSAL,CLOSED
TH_240500,Gamma_HEDGE_REVERSAL,SHORT,2025-02-24 05:00:00,237.43,2025-02-24 19:30:00,222.59,0.06250263235479932,TP_HIT,HEDGE_REVERSAL|MACD:-0.6128|Dist:0.015,224.37135,229.6336,222.59,HEDGE_REVERSAL,CLOSED
TH_250730,Gamma_HEDGE_REVERSAL,SHORT,2025-02-25 07:30:00,194.13,2025-02-25 08:00:00,197.92,-0.01952300005151183,SL_HIT,HEDGE_REVERSAL|MACD:-0.5815|Dist:0.030,183.45284999999998,197.04194999999999,194.13,HEDGE_REVERSAL,CLOSED
TH_252215,Gamma_HEDGE_REVERSAL,LONG,2025-02-25 22:15:00,203.68,2025-02-26 05:45:00,205.75,0.01016300078554592,SL_HIT,HEDGE_REVERSAL|MACD:0.4623|Dist:0.018,214.8824,206.8506,208.94,HEDGE_REVERSAL,CLOSED
TH_261145,Gamma_HEDGE_REVERSAL,LONG,2025-02-26 11:45:00,208.97,2025-02-26 12:30:00,205.67,-0.01579174044121171,SL_HIT,HEDGE_REVERSAL|MACD:0.3169|Dist:0.012,220.46335,205.83545,208.97,HEDGE_REVERSAL,CLOSED
TH_280415,Gamma_HEDGE_REVERSAL,SHORT,2025-02-28 04:15:00,185.83,2025-02-28 08:45:00,182.11,0.020018296292310167,SL_HIT,HEDGE_REVERSAL|MACD:-1.0575|Dist:0.035,175.60935,181.2344,179.44,HEDGE_REVERSAL,CLOSED
TH_021745,Gamma_HEDGE_REVERSAL,LONG,2025-03-02 17:45:00,221.81,2025-03-02 18:30:00,217.03,-0.02154997520400343,SL_HIT,HEDGE_REVERSAL|MACD:2.9122|Dist:0.112,234.00955,218.48285,221.81,HEDGE_REVERSAL,CLOSED
TH_021900,Gamma_HEDGE_REVERSAL,LONG,2025-03-02 19:00:00,216.14,2025-03-02 23:15:00,223.28,0.033034144535948995,SL_HIT,HEDGE_REVERSAL|MACD:0.2599|Dist:0.104,228.02769999999998,223.7004,225.96,HEDGE_REVERSAL,CLOSED
TH_032000,Gamma_HEDGE_REVERSAL,SHORT,2025-03-03 20:00:00,182.62,2025-03-03 22:15:00,181.7,0.005037783375314948,SL_HIT,HEDGE_REVERSAL|MACD:-1.2506|Dist:0.042,172.5759,180.15370000000001,178.37,HEDGE_REVERSAL,CLOSED
TH_040230,Gamma_HEDGE_REVERSAL,SHORT,2025-03-04 02:30:00,171.42,2025-03-04 04:15:00,174.07,-0.0154591062886478,SL_HIT,HEDGE_REVERSAL|MACD:-0.4048|Dist:0.028,161.9919,173.99129999999997,170.76,HEDGE_REVERSAL,CLOSED
TH_041915,Gamma_HEDGE_REVERSAL,LONG,2025-03-04 19:15:00,209.8,2025-03-04 20:45:00,205.0,-0.02287893231649195,SL_HIT,HEDGE_REVERSAL|MACD:0.8892|Dist:0.025,221.339,206.65300000000002,210.34,HEDGE_REVERSAL,CLOSED
TH_050515,Gamma_HEDGE_REVERSAL,LONG,2025-03-05 05:15:00,212.26,2025-03-05 09:00:00,223.98,0.05521530198812776,TP_HIT,HEDGE_REVERSAL|MACD:0.4573|Dist:0.025,223.93429999999998,218.988,223.98,HEDGE_REVERSAL,CLOSED
TH_050915,Gamma_HEDGE_REVERSAL,LONG,2025-03-05 09:15:00,222.97,2025-03-05 10:45:00,219.62,-0.015024442750145734,SL_HIT,HEDGE_REVERSAL|MACD:0.8047|Dist:0.022,235.23334999999997,219.62545,223.97,HEDGE_REVERSAL,CLOSED
TH_091100,Gamma_HEDGE_REVERSAL,SHORT,2025-03-09 11:00:00,189.47,2025-03-09 12:30:00,193.11,-0.019211484667757506,SL_HIT,HEDGE_REVERSAL|MACD:-0.4842|Dist:0.017,179.04915,192.31204999999997,189.47,HEDGE_REVERSAL,CLOSED
TH_091845,Gamma_HEDGE_REVERSAL,SHORT,2025-03-09 18:45:00,179.35,2025-03-09 20:00:00,182.49,-0.017507666573738583,SL_HIT,HEDGE_REVERSAL|MACD:-0.8259|Dist:0.079,169.48575,182.04025,179.02,HEDGE_REVERSAL,CLOSED
TH_110045,Gamma_HEDGE_REVERSAL,SHORT,2025-03-11 00:45:00,173.75,2025-03-11 01:30:00,173.16,0.00339568345323743,SL_HIT,HEDGE_REVERSAL|MACD:-0.6107|Dist:0.014,164.19375,169.0942,167.42,HEDGE_REVERSAL,CLOSED
TH_131800,Gamma_HEDGE_REVERSAL,SHORT,2025-03-13 18:00:00,165.96,2025-03-13 20:15:00,162.83,0.01885996625692935,SL_HIT,HEDGE_REVERSAL|MACD:-0.4190|Dist:0.024,156.8322,162.4484,160.84,HEDGE_REVERSAL,CLOSED
TH_191200,Gamma_HEDGE_REVERSAL,LONG,2025-03-19 12:00:00,179.73,2025-03-20 00:15:00,180.29,0.0031157847882935645,SL_HIT,HEDGE_REVERSAL|MACD:0.9087|Dist:0.024,189.61514999999997,182.27880000000002,184.12,HEDGE_REVERSAL,CLOSED
TH_210015,Gamma_HEDGE_REVERSAL,LONG,2025-03-21 00:15:00,179.45,2025-03-21 10:15:00,176.7,-0.015324602953468934,SL_HIT,HEDGE_REVERSAL|MACD:0.3899|Dist:0.014,189.31974999999997,176.75824999999998,181.95,HEDGE_REVERSAL,CLOSED
TH_240545,Gamma_HEDGE_REVERSAL,LONG,2025-03-24 05:45:00,188.86,2025-03-24 13:00:00,191.27,0.01276077517738005,SL_HIT,HEDGE_REVERSAL|MACD:0.4806|Dist:0.013,199.2473,191.9214,193.86,HEDGE_REVERSAL,CLOSED
TH_261715,Gamma_HEDGE_REVERSAL,SHORT,2025-03-26 17:15:00,179.4,2025-03-26 19:30:00,177.54,0.010367892976588704,SL_HIT,HEDGE_REVERSAL|MACD:-0.1944|Dist:0.022,169.533,177.17419999999998,175.42,HEDGE_REVERSAL,CLOSED
TH_280600,Gamma_HEDGE_REVERSAL,SHORT,2025-03-28 06:00:00,178.95,2025-03-28 18:00:00,171.3,0.04274937133277439,SL_HIT,HEDGE_REVERSAL|MACD:-0.7519|Dist:0.020,169.10774999999998,170.9425,169.25,HEDGE_REVERSAL,CLOSED
TH_010830,Gamma_HEDGE_REVERSAL,LONG,2025-04-01 08:30:00,168.16,2025-04-01 11:30:00,165.31,-0.016948144624167424,SL_HIT,HEDGE_REVERSAL|MACD:0.4000|Dist:0.034,177.40879999999999,165.6376,169.21,HEDGE_REVERSAL,CLOSED
TH_020530,Gamma_HEDGE_REVERSAL,SHORT,2025-04-02 05:30:00,159.31,2025-04-02 15:30:00,164.0,-0.029439457661163754,SL_HIT,HEDGE_REVERSAL|MACD:-0.1625|Dist:0.028,150.54795,161.69965,156.33,HEDGE_REVERSAL,CLOSED
TH_061745,Gamma_HEDGE_REVERSAL,SHORT,2025-04-06 17:45:00,138.32,2025-04-06 20:45:00,129.18,0.06607865818392125,TP_HIT,HEDGE_REVERSAL|MACD:-0.4640|Dist:0.080,130.71239999999997,132.83520000000001,129.18,HEDGE_REVERSAL,CLOSED
TH_062100,Gamma_HEDGE_REVERSAL,SHORT,2025-04-06 21:00:00,129.66,2025-04-07 03:30:00,122.09,0.058383464445472724,TP_HIT,HEDGE_REVERSAL|MACD:-0.2875|Dist:0.156,122.52869999999999,127.0984,122.09,HEDGE_REVERSAL,CLOSED
TH_070800,Gamma_HEDGE_REVERSAL,SHORT,2025-04-07 08:00:00,116.54,2025-04-07 08:15:00,119.87,-0.028573880212802456,SL_HIT,HEDGE_REVERSAL|MACD:-0.3310|Dist:0.019,110.1303,118.2881,116.54,HEDGE_REVERSAL,CLOSED
TH_081730,Gamma_HEDGE_REVERSAL,SHORT,2025-04-08 17:30:00,127.23,2025-04-09 00:00:00,126.07,0.009117346537766335,SL_HIT,HEDGE_REVERSAL|MACD:-0.5898|Dist:0.015,120.23235,125.5834,124.34,HEDGE_REVERSAL,CLOSED
TH_091830,Gamma_HEDGE_REVERSAL,LONG,2025-04-09 18:30:00,141.57,2025-04-09 23:15:00,143.02,0.010242282969555818,SL_HIT,HEDGE_REVERSAL|MACD:1.4436|Dist:0.073,149.35635,143.2431,144.69,HEDGE_REVERSAL,CLOSED
TH_101600,Gamma_HEDGE_REVERSAL,SHORT,2025-04-10 16:00:00,129.87,2025-04-10 20:30:00,132.45,-0.019866019866019744,SL_HIT,HEDGE_REVERSAL|MACD:-0.6205|Dist:0.014,122.72715,131.81805,128.56,HEDGE_REVERSAL,CLOSED
TH_121500,Gamma_HEDGE_REVERSAL,LONG,2025-04-12 15:00:00,146.73,2025-04-13 04:15:00,144.36,-0.016152116131670252,SL_HIT,HEDGE_REVERSAL|MACD:0.5130|Dist:0.054,154.80014999999997,144.52904999999998,149.71,HEDGE_REVERSAL,CLOSED
TH_131400,Gamma_HEDGE_REVERSAL,SHORT,2025-04-13 14:00:00,140.61,2025-04-13 17:15:00,143.11,-0.017779674276367254,SL_HIT,HEDGE_REVERSAL|MACD:-0.3150|Dist:0.015,132.87645,142.71915,140.06,HEDGE_REVERSAL,CLOSED
TH_210330,Gamma_NORMAL,SHORT,2025-04-21 03:30:00,144.43,2025-04-21 18:45:00,139.19,0.03628055113203634,TP_HIT,NORMAL|MACD:-0.1024|Dist:0.002,139.37495,141.08689999999999,139.19,NORMAL,CLOSED
TH_222315,Gamma_HEDGE_REVERSAL,LONG,2025-04-22 23:15:00,158.08,2025-04-23 05:15:00,163.31,0.03308451417004042,SL_HIT,HEDGE_REVERSAL|MACD:0.3012|Dist:0.019,166.7744,163.44899999999998,165.1,HEDGE_REVERSAL,CLOSED
TH_010415,Gamma_NORMAL,SHORT,2025-05-01 04:15:00,167.4,2025-05-01 10:15:00,172.86,-0.03261648745519718,SL_HIT,NORMAL|MACD:-0.0557|Dist:0.007,161.541,170.74800000000002,167.4,NORMAL,CLOSED
TH_011030,Gamma_HEDGE_REVERSAL,LONG,2025-05-01 10:30:00,172.27,2025-05-01 15:15:00,177.12,0.0281534800023219,SL_HIT,HEDGE_REVERSAL|MACD:0.1731|Dist:0.018,181.74485,177.16049999999998,178.95,HEDGE_REVERSAL,CLOSED
TH_050645,Gamma_HEDGE_REVERSAL,LONG,2025-05-05 06:45:00,177.76,2025-05-05 13:00:00,175.02,-0.015414041404140306,SL_HIT,HEDGE_REVERSAL|MACD:0.3085|Dist:0.012,187.53679999999997,175.09359999999998,180.36,HEDGE_REVERSAL,CLOSED
TH_060830,Gamma_HEDGE_REVERSAL,SHORT,2025-05-06 08:30:00,169.24,2025-05-06 14:00:00,165.73,0.020739777830300277,SL_HIT,HEDGE_REVERSAL|MACD:-0.1961|Dist:0.024,159.9318,165.3572,163.72,HEDGE_REVERSAL,CLOSED
TH_080415,Gamma_HEDGE_REVERSAL,LONG,2025-05-08 04:15:00,186.12,2025-05-08 04:45:00,183.14,-0.01601117558564377,SL_HIT,HEDGE_REVERSAL|MACD:1.1562|Dist:0.041,196.3566,183.3282,186.12,HEDGE_REVERSAL,CLOSED
TH_082130,Gamma_HEDGE_REVERSAL,LONG,2025-05-08 21:30:00,202.95,2025-05-09 08:15:00,216.32,0.06587829514658786,TP_HIT,HEDGE_REVERSAL|MACD:0.8470|Dist:0.023,214.11225,211.2264,216.32,HEDGE_REVERSAL,CLOSED
TH_100845,Gamma_HEDGE_REVERSAL,LONG,2025-05-10 08:45:00,218.85,2025-05-10 17:45:00,223.26,0.02015078821110348,SL_HIT,HEDGE_REVERSAL|MACD:0.6883|Dist:0.019,230.88674999999998,224.99730000000002,227.27,HEDGE_REVERSAL,CLOSED
TH_131945,Gamma_HEDGE_REVERSAL,LONG,2025-05-13 19:45:00,235.13,2025-05-14 02:45:00,231.32,-0.01620380215200103,SL_HIT,HEDGE_REVERSAL|MACD:0.6039|Dist:0.013,248.06214999999997,231.60305,238.44,HEDGE_REVERSAL,CLOSED
TH_182015,Gamma_HEDGE_REVERSAL,SHORT,2025-05-18 20:15:00,220.11,2025-05-18 21:15:00,225.28,-0.02348825587206391,SL_HIT,HEDGE_REVERSAL|MACD:-2.2165|Dist:0.013,208.00395,223.41164999999998,220.11,HEDGE_REVERSAL,CLOSED
TH_200300,Gamma_HEDGE_REVERSAL,LONG,2025-05-20 03:00:00,263.48,2025-05-20 05:45:00,266.1,0.009943828753605603,SL_HIT,HEDGE_REVERSAL|MACD:1.0148|Dist:0.119,277.9714,266.8743,269.57,HEDGE_REVERSAL,CLOSED
TH_270830,Gamma_HEDGE_REVERSAL,LONG,2025-05-27 08:30:00,276.05,2025-05-27 22:45:00,271.75,-0.015576888244883213,SL_HIT,HEDGE_REVERSAL|MACD:0.6009|Dist:0.031,291.23275,271.90925,281.89,HEDGE_REVERSAL,CLOSED
TH_010030,Gamma_HEDGE_REVERSAL,SHORT,2025-06-01 00:30:00,243.05,2025-06-01 02:15:00,240.11,0.012096276486319677,SL_HIT,HEDGE_REVERSAL|MACD:-1.1102|Dist:0.013,229.68225,239.9659,237.59,HEDGE_REVERSAL,CLOSED
TH_031400,Gamma_HEDGE_REVERSAL,LONG,2025-06-03 14:00:00,266.1,2025-06-04 11:30:00,269.33,0.012138293874483131,SL_HIT,HEDGE_REVERSAL|MACD:0.6707|Dist:0.044,280.7355,269.6562,272.38,HEDGE_REVERSAL,CLOSED
TH_051700,Gamma_HEDGE_REVERSAL,SHORT,2025-06-05 17:00:00,255.77,2025-06-05 20:30:00,240.32,0.060405833365914756,TP_HIT,HEDGE_REVERSAL|MACD:-0.6334|Dist:0.027,241.70265,246.8541,240.32,HEDGE_REVERSAL,CLOSED
TH_052100,Gamma_HEDGE_REVERSAL,SHORT,2025-06-05 21:00:00,242.04,2025-06-06 02:45:00,246.22,-0.017269872748306093,SL_HIT,HEDGE_REVERSAL|MACD:-1.1869|Dist:0.069,228.72779999999997,245.67059999999998,241.17,HEDGE_REVERSAL,CLOSED
TH_071530,Gamma_HEDGE_REVERSAL,LONG,2025-06-07 15:30:00,257.26,2025-06-08 09:15:00,253.32,-0.015315245277151512,SL_HIT,HEDGE_REVERSAL|MACD:0.2295|Dist:0.013,271.4093,253.40109999999999,260.18,HEDGE_REVERSAL,CLOSED
TH_091930,Gamma_HEDGE_REVERSAL,LONG,2025-06-09 19:30:00,267.52,2025-06-09 23:30:00,284.93,0.06507924641148335,TP_HIT,HEDGE_REVERSAL|MACD:0.1162|Dist:0.041,282.23359999999997,278.6256,284.93,HEDGE_REVERSAL,CLOSED
