Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Mode,status,Rem_Qty,Initial_Qty,Margin_USD,Invested_USD,tp1_hit,tp2_hit,Max_Adverse_Price,Max_Favorable_Price,SL,TP1_Price,TP2_Price,Post_SL_Recovery,Post_SL_TP1_Hit,Closed_Qty,Capital_After,Max_DD_During_Trade
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.086500,341.24,0.03604519774011297,TP1_HIT,GAMMA_NORMAL,OPEN,0,3.093716990482542,109.51758146308197,1095.1758146308198,False,False,356.57,341.24,352.23,341.61,338.07,,,1.546858495241271,729.682192939052,-0.007259887005649698
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.124300,337.3,0.04717514124293782,TP2_HIT,GAMMA_NORMAL,OPEN,0,3.093716990482542,109.51758146308197,1095.1758146308198,True,False,356.57,337.3,342.7839,341.61,338.07,,,0.6187433980965085,740.0152076872637,-0.007259887005649698
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.064000,344.02,1970-01-01 00:28:56.125200,336.02,-0.023254461949886635,SL_HIT,GAMMA_NORMAL,OPEN,0,3.0955072897205405,106.49164178096602,1064.9164178096603,False,False,336.02,346.2,337.1396,356.06069999999994,359.50089999999994,True,False,3.0955072897205405,715.2511493694993,-0.023254461949886635
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.127900,341.46,0.03542372881355938,SL_HIT,GAMMA_NORMAL,OPEN,0,3.093716990482542,109.51758146308197,1095.1758146308198,True,True,356.57,336.02,339.3802,341.61,338.07,True,True,0.9281150971447625,726.8897126876947,-0.007259887005649698
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.136900,346.37,1970-01-01 00:28:56.169300,344.66,0.004936917169500764,SL_HIT,GAMMA_NORMAL,OPEN,0,3.147889739387193,109.0334569031542,1090.334569031542,False,False,348.27,337.11,344.63815,334.24705,330.78335,True,True,3.147889739387193,732.2726041420467,-0.005485463521667515
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.136000,347.64,1970-01-01 00:28:56.175600,349.62,-0.005695547117708026,SL_HIT,GAMMA_NORMAL,OPEN,0,3.1363898545378612,109.0334569031542,1090.334569031542,False,False,349.62,337.11,345.9018,335.4726,331.9962,True,True,3.1363898545378612,726.0625522300617,-0.005695547117708026
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.169300,344.66,1970-01-01 00:28:56.179200,354.23,-0.02776649451633492,SL_HIT,GAMMA_NORMAL,OPEN,0,3.1869346782715424,109.840890621307,1098.40890621307,False,False,354.23,340.56,351.5532,332.5969,329.1503,True,True,3.1869346782715424,695.563587359003,-0.02776649451633492
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.197200,341.5,0.035937103012167286,TP1_HIT,GAMMA_NORMAL,OPEN,0,2.9453896650156803,104.33453810385045,1043.3453810385045,False,False,354.23,341.5,352.45885000000004,341.83195,338.28965,,,1.4726948325078402,714.3109925768279,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.180100,353.95,1970-01-01 00:28:56.197200,341.5,0.0351744596694448,TP1_HIT,GAMMA_NORMAL,OPEN,0,2.9477196808546533,104.33453810385045,1043.3453810385045,False,False,353.95,341.5,352.18025,341.56174999999996,338.02225,,,1.4738598404273267,732.6605475901481,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.204400,337.78,0.04643875448155166,TP2_HIT,GAMMA_NORMAL,OPEN,0,2.9453896650156803,104.33453810385045,1043.3453810385045,True,False,354.23,337.78,343.299,341.83195,338.28965,,,0.589077933003136,742.3508795880497,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.180100,353.95,1970-01-01 00:28:56.204400,337.78,0.04568441870320671,TP2_HIT,GAMMA_NORMAL,OPEN,0,2.9477196808546533,104.33453810385045,1043.3453810385045,True,False,353.95,337.78,343.299,341.56174999999996,338.02225,,,0.5895439361709307,751.8838050359336,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.207100,341.5,0.035937103012167286,SL_HIT,GAMMA_NORMAL,OPEN,0,2.9453896650156803,104.33453810385045,1043.3453810385045,True,True,354.23,337.78,341.15779999999995,341.83195,338.28965,True,True,0.8836168995047041,763.1322481666285,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.180100,353.95,1970-01-01 00:28:56.207100,341.5,0.0351744596694448,SL_HIT,GAMMA_NORMAL,OPEN,0,2.9477196808546533,104.33453810385045,1043.3453810385045,True,True,353.95,337.78,341.15779999999995,341.56174999999996,338.02225,True,True,0.884315904256396,774.1419811746207,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.226900,338.01,1970-01-01 00:28:56.252100,330.94,-0.020916540930741676,SL_HIT,GAMMA_NORMAL,OPEN,0,3.435439696346058,116.1212971761931,1161.212971761931,False,False,330.94,339.86,331.2498,349.84034999999994,353.22044999999997,False,False,3.435439696346058,749.853422521454,-0.020916540930741676
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.227800,337.57,1970-01-01 00:28:56.261100,326.25,-0.03353378558521194,SL_HIT,GAMMA_NORMAL,OPEN,0,3.439917563059309,116.1212971761931,1161.212971761931,False,False,326.25,339.86,330.8186,349.38494999999995,352.76064999999994,False,False,3.439917563059309,710.9135557076227,-0.03353378558521194
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262900,318.98,1970-01-01 00:28:56.267400,317.92,0.003323092356887586,SL_HIT,GAMMA_HEDGE,OPEN,0,3.3430633066694897,106.63703335614339,1066.3703335614339,False,False,318.98,313.9,317.3851,307.8157,304.6259,True,True,3.3430633066694897,714.4572028126923,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262000,319.84,1970-01-01 00:28:56.279100,308.31,0.03604927463731858,TP1_HIT,GAMMA_HEDGE,OPEN,0,3.3340743295442534,106.63703335614339,1066.3703335614339,False,False,319.84,308.31,318.2408,308.64559999999994,305.44719999999995,,,1.6670371647721267,733.6781413225149,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262000,319.84,1970-01-01 00:28:56.283600,310.85,0.028107803901950827,SL_HIT,GAMMA_HEDGE,OPEN,0,3.3340743295442534,106.63703335614339,1066.3703335614339,True,False,319.84,306.92,309.98920000000004,308.64559999999994,305.44719999999995,True,True,1.6670371647721267,748.6648054338162,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.267400,317.92,1970-01-01 00:28:56.286300,306.77,0.035071716155007655,TP1_HIT,GAMMA_HEDGE,OPEN,0,3.370929177840458,107.16858042190385,1071.6858042190386,False,False,317.92,306.77,316.3304,306.7928,303.6136,,,1.685464588920229,767.4577356002768,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.267400,317.92,1970-01-01 00:28:56.295300,311.37,0.020602667337695054,SL_HIT,GAMMA_HEDGE,OPEN,0,3.370929177840458,107.16858042190385,1071.6858042190386,True,False,317.92,306.77,309.8377,306.7928,303.6136,True,True,1.685464588920229,778.4975286577044,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.308800,303.43,1970-01-01 00:28:56.318700,292.01,0.03763635764426726,TP1_HIT,GAMMA_HEDGE,OPEN,0,3.848486613013072,116.77462929865565,1167.7462929865565,False,False,303.43,292.01,301.91285,292.80995,289.77565,,,1.924243306506536,800.4723872180091,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.308800,303.43,1970-01-01 00:28:56.319600,295.18,0.027189137527601093,SL_HIT,GAMMA_HEDGE,OPEN,0,3.848486613013072,116.77462929865565,1167.7462929865565,True,False,303.43,292.01,294.9301,292.80995,289.77565,True,True,1.924243306506536,816.347394496688,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.319600,295.18,1970-01-01 00:28:56.335800,295.4,0.000745307947692833,SL_HIT,GAMMA_NORMAL,OPEN,0,4.148387735432726,122.45210917450319,1224.521091745032,False,False,294.68,300.89,296.6559,305.5113,308.4631,True,False,4.148387735432726,817.2600397984831,-0.0016938816993021207
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.352900,291.75,0.03528205806494285,TP1_HIT,GAMMA_HEDGE,OPEN,0,3.8613395046179364,116.77462929865565,1167.7462929865565,False,False,303.43,291.75,300.90790000000004,291.8353,288.8111,,,1.9306697523089682,837.8602860556199,-0.003339726208584058
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.354700,288.22,0.04695456649692477,TP2_HIT,GAMMA_HEDGE,OPEN,0,3.8613395046179364,116.77462929865565,1167.7462929865565,True,False,303.43,288.22,293.9706,291.8353,288.8111,,,0.7722679009235873,848.8264902487348,-0.003339726208584058
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.358300,285.09,0.05730441108392315,SL_HIT,GAMMA_HEDGE,OPEN,0,3.8613395046179364,116.77462929865565,1167.7462929865565,True,True,303.43,278.66,281.44660000000005,291.8353,288.8111,True,True,1.1584018513853809,868.9015943332435,-0.003339726208584058
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.358300,285.09,1970-01-01 00:28:56.361900,285.95,0.003016591251885418,SL_HIT,GAMMA_NORMAL,OPEN,0,4.571722584095777,130.3352391499865,1303.352391499865,False,False,285.09,292.12,286.51544999999993,295.06814999999995,297.91904999999997,True,True,4.571722584095777,872.8332757555659,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.355600,283.28,1970-01-01 00:28:56.363700,294.73,0.040419373058458226,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.49463334994741,127.32397353731021,1273.2397353731021,False,False,278.66,294.73,284.6963999999999,293.19479999999993,296.02759999999995,,,2.247316674973705,898.5650516840149,-0.016308952273368923
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.355600,283.28,1970-01-01 00:28:56.366400,289.79,0.02298079638520209,SL_HIT,GAMMA_NORMAL,OPEN,0,4.49463334994741,127.32397353731021,1273.2397353731021,True,False,278.66,294.73,291.78270000000003,293.19479999999993,296.02759999999995,True,True,2.247316674973705,913.1950832380938,-0.016308952273368923
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.398800,291.19,1970-01-01 00:28:56.406900,283.2,-0.027439129090971563,SL_HIT,GAMMA_NORMAL,OPEN,0,4.7041197323298904,136.97926248571406,1369.7926248571407,False,False,283.2,291.19,285.3662,301.38165,304.29355,True,False,4.7041197323298904,875.609166576778,-0.027439129090971563
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.402400,288.7,1970-01-01 00:28:56.408700,282.92,-0.020020782819535756,SL_HIT,GAMMA_NORMAL,OPEN,0,4.744692153990789,136.97926248571406,1369.7926248571407,False,False,282.92,288.7,282.926,298.80449999999996,301.69149999999996,True,True,4.744692153990789,848.1848459267113,-0.020020782819535756
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.408700,282.92,1970-01-01 00:28:56.417700,283.81,0.003145765587445166,SL_HIT,GAMMA_NORMAL,OPEN,0,4.496950618160847,127.22772688900669,1272.2772688900668,False,False,282.92,287.29,284.33459999999997,292.8222,295.6514,True,True,4.496950618160847,852.1871319768744,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.406900,283.2,1970-01-01 00:28:56.430300,275.51,-0.02715395480225988,SL_HIT,GAMMA_NORMAL,OPEN,0,4.637760416190561,131.34137498651668,1313.413749865167,False,False,275.51,287.29,277.536,293.11199999999997,295.94399999999996,True,True,4.637760416190561,816.522754376369,-0.02715395480225988
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.436600,285.99,0.03803854669521984,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.445516066801762,122.47841315645535,1224.7841315645535,False,False,275.28,285.99,276.88755,285.15284999999994,287.90794999999997,,,2.222758033400881,839.8172585664103,-0.0008348154331966832
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.437500,288.0,0.045334107654894595,TP2_HIT,GAMMA_NORMAL,OPEN,0,4.445516066801762,122.47841315645535,1224.7841315645535,True,False,275.28,288.0,283.1301,285.15284999999994,287.90794999999997,,,0.8891032133603525,850.9221577012811,-0.0008348154331966832
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.443800,286.21,0.03883706580523389,SL_HIT,GAMMA_NORMAL,OPEN,0,4.445516066801762,122.47841315645535,1224.7841315645535,True,True,275.28,291.14,288.2286,285.15284999999994,287.90794999999997,True,True,1.3336548200405285,865.1922642757147,-0.0008348154331966832
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.451000,278.3,0.03788978773421828,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.412581195298077,127.63832365519215,1276.3832365519215,False,False,289.26,278.3,287.8137,279.1359,276.2433,,,2.2062905976490383,889.3732092259481,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.452800,276.06,0.045633685957270236,TP2_HIT,GAMMA_NORMAL,OPEN,0,4.412581195298077,127.63832365519215,1276.3832365519215,True,False,289.26,276.06,280.2851,279.1359,276.2433,,,0.8825162390596154,901.022423581535,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.443800,286.21,1970-01-01 00:28:56.452800,276.06,0.035463470878026544,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.534392216951092,129.7788396413572,1297.788396413572,False,False,286.21,276.06,284.77894999999995,276.19264999999996,273.33054999999996,,,2.267196108475546,924.0344640825617,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.456400,279.71,0.033015280370600884,SL_HIT,GAMMA_NORMAL,OPEN,0,4.412581195298077,127.63832365519215,1276.3832365519215,True,True,289.26,276.06,278.8206,279.1359,276.2433,True,True,1.3237743585894228,936.6765092070907,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.443800,286.21,1970-01-01 00:28:56.456400,279.71,0.0227105971140072,SL_HIT,GAMMA_NORMAL,OPEN,0,4.534392216951092,129.7788396413572,1297.788396413572,True,False,286.21,276.06,278.8206,276.19264999999996,273.33054999999996,True,False,2.267196108475546,951.4132839121818,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.478000,287.08,1970-01-01 00:28:56.490600,293.21,-0.021352932980353893,SL_HIT,GAMMA_NORMAL,OPEN,0,4.971157607176649,142.71199258682725,1427.1199258682725,False,False,293.21,285.4,292.8216,277.0322,274.16139999999996,True,True,4.971157607176649,920.940087780189,-0.021352932980353893
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.478900,287.86,1970-01-01 00:28:56.491500,294.96,-0.024664767595358735,SL_HIT,GAMMA_NORMAL,OPEN,0,4.95768750735869,142.71199258682725,1427.1199258682725,False,False,294.96,285.4,293.6172,277.7849,274.9063,True,True,4.95768750735869,885.7405064779424,-0.024664767595358735
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496000,296.53,1970-01-01 00:28:56.515800,281.5,0.05068627120358808,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.480527298138177,132.86107597169135,1328.6107597169134,False,False,296.53,281.5,295.04735,286.15144999999995,283.18614999999994,,,2.2402636490690884,919.4116691234508,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496900,295.61,1970-01-01 00:28:56.515800,281.5,0.047731808802137995,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.494471633966758,132.86107597169135,1328.6107597169134,False,False,295.61,281.5,294.13195,285.26365,282.30755,,,2.247235816983379,951.1201665010863,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496000,296.53,1970-01-01 00:28:56.516700,282.18,0.04839307995818287,TP2_HIT,GAMMA_NORMAL,OPEN,0,4.480527298138177,132.86107597169135,1328.6107597169134,True,False,296.53,281.5,284.315,286.15144999999995,283.18614999999994,,,0.8961054596276354,963.9792798467428,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496900,295.61,1970-01-01 00:28:56.516700,282.18,0.04543148066709518,TP2_HIT,GAMMA_NORMAL,OPEN,0,4.494471633966758,132.86107597169135,1328.6107597169134,True,False,295.61,281.5,284.315,285.26365,282.30755,,,0.8988943267933517,976.0514306555775,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496000,296.53,1970-01-01 00:28:56.517600,285.37,0.037635315145179135,SL_HIT,GAMMA_NORMAL,OPEN,0,4.480527298138177,132.86107597169135,1328.6107597169134,True,True,296.53,281.5,284.315,286.15144999999995,283.18614999999994,True,True,1.344158189441453,991.0522360497441,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496900,295.61,1970-01-01 00:28:56.517600,285.37,0.034640235445350324,SL_HIT,GAMMA_NORMAL,OPEN,0,4.494471633966758,132.86107597169135,1328.6107597169134,True,True,295.61,281.5,284.315,285.26365,282.30755,True,True,1.3483414901900272,1004.85925290929,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.521200,277.44,1970-01-01 00:28:56.531100,290.0,0.04527104959630912,TP1_HIT,GAMMA_NORMAL,OPEN,0,5.432846306819258,150.7288879363935,1507.288879363935,False,False,277.44,290.0,278.82719999999995,287.1504,289.9248,,,2.716423153409629,1038.977527716115,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.521200,277.44,1970-01-01 00:28:56.532900,285.4,0.02869088811995379,SL_HIT,GAMMA_NORMAL,OPEN,0,5.432846306819258,150.7288879363935,1507.288879363935,True,False,277.44,290.0,287.1,287.1504,289.9248,True,True,2.716423153409629,1060.6002560172556,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.562600,282.88,1970-01-01 00:28:56.602200,283.89,0.003570418552036167,SL_HIT,GAMMA_NORMAL,OPEN,0,5.623940837195572,159.09003840258833,1590.9003840258833,False,False,280.79,288.23,284.29439999999994,292.7808,295.6096,True,True,5.623940837195572,1066.280436262823,-0.007388291855203531
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.563500,282.88,1970-01-01 00:28:56.602200,283.89,0.003570418552036167,SL_HIT,GAMMA_NORMAL,OPEN,0,5.623940837195572,159.09003840258833,1590.9003840258833,False,False,280.79,288.23,284.29439999999994,292.7808,295.6096,True,True,5.623940837195572,1071.9606165083906,-0.007388291855203531
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.629200,291.42,1970-01-01 00:28:56.657100,290.83,0.002024569350079033,SL_HIT,GAMMA_NORMAL,OPEN,0,5.517606632223546,160.79409247625858,1607.9409247625858,False,False,292.43,286.24,289.9629,281.2203,278.3061,True,True,5.517606632223546,1075.2160044214027,-0.0034657882094571097
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.630100,292.43,1970-01-01 00:28:56.658000,291.56,0.0029750709571521546,SL_HIT,GAMMA_NORMAL,OPEN,0,5.498549823077611,160.79409247625858,1607.9409247625858,False,False,292.43,286.24,290.96785,282.19495,279.27065,True,True,5.498549823077611,1079.9997427674803,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.657100,290.83,1970-01-01 00:28:56.678700,289.76,0.003679125262180632,SL_HIT,GAMMA_NORMAL,OPEN,0,5.545590230141677,161.28240066321038,1612.8240066321039,False,False,291.56,285.28,289.37584999999996,280.65094999999997,277.74264999999997,True,True,5.545590230141677,1085.9335243137318,-0.002510057421861631
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.713800,290.31,1970-01-01 00:28:56.733600,284.43,-0.02025421101581067,SL_HIT,GAMMA_NORMAL,OPEN,0,5.6108996812738035,162.89002864705978,1628.9002864705978,False,False,284.43,294.13,284.5038,300.47085,303.37395,True,False,5.6108996812738035,1052.9414341878419,-0.02025421101581067
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.714700,290.52,1970-01-01 00:28:56.733600,284.43,-0.020962412226352662,SL_HIT,GAMMA_NORMAL,OPEN,0,5.606843888443474,162.89002864705978,1628.9002864705978,False,False,284.43,294.13,284.70959999999997,300.68819999999994,303.5934,True,False,5.606843888443474,1018.7957549072213,-0.020962412226352662
