Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,SL,Peak_Price,status,Rem_Qty,TP1_Hit,TP2_Hit
SN_041224,Sniper_Quality,SHORT,2025-01-04 12:24:00,348.2,2025-01-04 12:49:00,348.83,-0.0018093049971280742,SL_HIT,348.10184999999996,346.37,CLOSED,0.2,True,True
SN_041535,Sniper_Quality,LONG,2025-01-04 15:35:00,350.88,2025-01-04 15:42:00,346.91,-0.011314409484724038,SL_HIT,347.3712,350.88,CLOSED,1.0,False,False
SN_041543,Sniper_Quality,LONG,2025-01-04 15:43:00,347.82,2025-01-04 15:58:00,348.5,0.0019550342130987487,SL_HIT,348.803,350.22,CLOSED,0.2,True,True
SN_060202,Sniper_Quality,SHORT,2025-01-06 02:02:00,343.07,2025-01-06 02:19:00,344.69,-0.0047220683825458494,SL_HIT,343.07,343.07,CLOSED,0.4,True,False
SN_061456,Sniper_Quality,SHORT,2025-01-06 14:56:00,345.96,2025-01-06 15:12:00,349.43,-0.010030061278760629,SL_HIT,349.4196,345.96,CLOSED,1.0,False,False
SN_061514,Sniper_Quality,SHORT,2025-01-06 15:14:00,349.58,2025-01-06 15:25:00,349.88,-0.0008581726643400978,SL_HIT,349.58,349.58,CLOSED,0.4,True,False
SN_061608,Sniper_Quality,SHORT,2025-01-06 16:08:00,352.05,2025-01-06 16:25:00,352.95,-0.002556455048998657,SL_HIT,352.05,352.05,CLOSED,0.4,True,False
SN_061649,Sniper_Quality,LONG,2025-01-06 16:49:00,348.97,2025-01-06 17:16:00,345.39,-0.010258761498123164,SL_HIT,345.4803,348.97,CLOSED,1.0,False,False
SN_081715,Sniper_Quality,LONG,2025-01-08 17:15:00,283.01,2025-01-08 17:22:00,279.81,-0.011307020953323164,SL_HIT,280.1799,283.01,CLOSED,1.0,False,False
SN_081723,Sniper_Quality,LONG,2025-01-08 17:23:00,279.41,2025-01-08 18:30:00,290.2,0.03861708600264831,SL_HIT,290.341,291.8,CLOSED,0.2,True,True
SN_091340,Sniper_Quality,LONG,2025-01-09 13:40:00,278.4,2025-01-09 13:59:00,275.36,-0.010919540229884927,SL_HIT,275.616,278.4,CLOSED,1.0,False,False
SN_091749,Sniper_Quality,LONG,2025-01-09 17:49:00,282.5,2025-01-09 18:08:00,281.89,-0.002159292035398278,SL_HIT,282.5,282.5,CLOSED,0.4,True,False
SN_091928,Sniper_Quality,LONG,2025-01-09 19:28:00,279.7,2025-01-09 19:37:00,279.4,-0.0010725777618877776,SL_HIT,279.7,279.7,CLOSED,0.4,True,False
SN_092021,Sniper_Quality,LONG,2025-01-09 20:21:00,274.04,2025-01-09 20:38:00,273.68,-0.0013136768354985171,SL_HIT,274.04,274.04,CLOSED,0.4,True,False
SN_092049,Sniper_Quality,SHORT,2025-01-09 20:49:00,278.03,2025-01-09 20:56:00,278.92,-0.0032010934071864307,SL_HIT,278.03,278.03,CLOSED,0.4,True,False
SN_121523,Sniper_Quality,SHORT,2025-01-12 15:23:00,295.25,2025-01-12 15:58:00,292.93,0.007857747671464837,SL_HIT,292.92735,291.47,CLOSED,0.2,True,True
SN_130029,Sniper_Quality,SHORT,2025-01-13 00:29:00,292.53,2025-01-13 00:35:00,296.15,-0.01237479916589753,SL_HIT,295.45529999999997,292.53,CLOSED,1.0,False,False
SN_130036,Sniper_Quality,SHORT,2025-01-13 00:36:00,296.57,2025-01-13 01:24:00,290.04,0.022018410493306717,SL_HIT,289.75154999999995,288.31,CLOSED,0.2,True,True
SN_130149,Sniper_Quality,LONG,2025-01-13 01:49:00,285.09,2025-01-13 02:19:00,284.56,-0.001859062050580423,SL_HIT,284.5855,285.45,CLOSED,0.2,True,True
SN_131818,Sniper_Quality,LONG,2025-01-13 18:18:00,265.14,2025-01-13 18:41:00,265.53,0.0014709210228557985,SL_HIT,265.94359999999995,267.28,CLOSED,0.2,True,True
SN_132131,Sniper_Quality,SHORT,2025-01-13 21:31:00,282.84,2025-01-13 21:44:00,286.35,-0.012409843020789308,SL_HIT,285.66839999999996,282.84,CLOSED,1.0,False,False
SN_132149,Sniper_Quality,SHORT,2025-01-13 21:49:00,286.08,2025-01-13 22:02:00,289.21,-0.010940995525727054,SL_HIT,288.94079999999997,286.08,CLOSED,1.0,False,False
SN_141144,Sniper_Quality,LONG,2025-01-14 11:44:00,290.41,2025-01-14 12:01:00,290.24,-0.0005853792913467715,SL_HIT,290.255,291.01,CLOSED,0.2,True,True
SN_141332,Sniper_Quality,SHORT,2025-01-14 13:32:00,293.84,2025-01-14 14:07:00,292.54,0.004424176422542726,SL_HIT,292.4952,291.04,CLOSED,0.2,True,True
SN_150136,Sniper_Quality,SHORT,2025-01-15 01:36:00,298.71,2025-01-15 01:55:00,296.45,0.007565866559539323,SL_HIT,295.9524,294.48,CLOSED,0.2,True,True
SN_160038,Sniper_Quality,LONG,2025-01-16 00:38:00,312.46,2025-01-16 01:20:00,314.14,0.005376688216091682,SL_HIT,314.9772,316.56,CLOSED,0.2,True,True
SN_161155,Sniper_Quality,SHORT,2025-01-16 11:55:00,312.67,2025-01-16 12:09:00,312.82,-0.00047973902197197445,SL_HIT,312.67,312.67,CLOSED,0.4,True,False
SN_161309,Sniper_Quality,LONG,2025-01-16 13:09:00,314.89,2025-01-16 13:29:00,313.57,-0.0041919400425545214,SL_HIT,314.88765,316.47,CLOSED,0.2,True,True
SN_161442,Sniper_Quality,LONG,2025-01-16 14:42:00,310.98,2025-01-16 14:49:00,307.58,-0.010933178982571335,SL_HIT,307.8702,310.98,CLOSED,1.0,False,False
SN_161530,Sniper_Quality,SHORT,2025-01-16 15:30:00,315.75,2025-01-16 15:59:00,316.08,-0.0010451306413301158,SL_HIT,315.75,315.75,CLOSED,0.4,True,False
SN_161606,Sniper_Quality,SHORT,2025-01-16 16:06:00,319.09,2025-01-16 16:26:00,318.0,0.0034159641480459276,SL_HIT,317.70059999999995,316.12,CLOSED,0.2,True,True
SN_170237,Sniper_Quality,LONG,2025-01-17 02:37:00,321.9,2025-01-17 02:47:00,318.68,-0.010003106554830601,SL_HIT,318.681,321.9,CLOSED,1.0,False,False
SN_170248,Sniper_Quality,LONG,2025-01-17 02:48:00,318.78,2025-01-17 03:05:00,318.94,0.0005019135453918847,SL_HIT,319.0825,320.15,CLOSED,0.2,True,True
SN_171528,Sniper_Quality,LONG,2025-01-17 15:28:00,327.46,2025-01-17 15:59:00,327.18,-0.0008550662676356585,SL_HIT,327.46,327.46,CLOSED,0.4,True,False
SN_180419,Sniper_Quality,LONG,2025-01-18 04:19:00,321.56,2025-01-18 04:45:00,323.3,0.005411120786167462,SL_HIT,323.4944,325.12,CLOSED,0.2,True,True
SN_181144,Sniper_Quality,SHORT,2025-01-18 11:44:00,316.02,2025-01-18 12:03:00,315.37,0.002056831846085619,SL_HIT,315.347,314.61,CLOSED,0.2,True,True
SN_181522,Sniper_Quality,SHORT,2025-01-18 15:22:00,316.38,2025-01-18 15:37:00,319.69,-0.010462102534926361,SL_HIT,319.5438,316.38,CLOSED,1.0,False,False
SN_181618,Sniper_Quality,LONG,2025-01-18 16:18:00,312.61,2025-01-18 16:36:00,316.19,0.011451968906944703,SL_HIT,316.5692,318.16,CLOSED,0.2,True,True
SN_181651,Sniper_Quality,LONG,2025-01-18 16:51:00,311.84,2025-01-18 17:08:00,311.42,-0.0013468445356591813,SL_HIT,311.84,311.84,CLOSED,0.4,True,False
SN_190112,Sniper_Quality,SHORT,2025-01-19 01:12:00,320.08,2025-01-19 01:28:00,320.2,-0.0003749062734316563,SL_HIT,320.08,320.08,CLOSED,0.4,True,False
SN_200508,Sniper_Quality,SHORT,2025-01-20 05:08:00,323.18,2025-01-20 05:40:00,318.4,0.014790519215298068,SL_HIT,317.73074999999994,316.15,CLOSED,0.2,True,True
SN_200904,Sniper_Quality,LONG,2025-01-20 09:04:00,351.24,2025-01-20 09:16:00,351.08,-0.0004555289830316166,SL_HIT,351.24,351.24,CLOSED,0.4,True,False
SN_200924,Sniper_Quality,LONG,2025-01-20 09:24:00,348.05,2025-01-20 09:35:00,343.63,-0.012699324809653832,SL_HIT,344.5695,348.05,CLOSED,1.0,False,False
SN_200936,Sniper_Quality,LONG,2025-01-20 09:36:00,343.64,2025-01-20 09:47:00,346.03,0.0069549528576416785,SL_HIT,346.09085,347.83,CLOSED,0.2,True,True
SN_201318,Sniper_Quality,SHORT,2025-01-20 13:18:00,342.46,2025-01-20 13:22:00,350.51,-0.023506394907434478,SL_HIT,345.8846,342.46,CLOSED,1.0,False,False
SN_201323,Sniper_Quality,SHORT,2025-01-20 13:23:00,350.32,2025-01-20 13:41:00,344.24,0.01735556063028084,SL_HIT,343.50899999999996,341.8,CLOSED,0.2,True,True
SN_201853,Sniper_Quality,SHORT,2025-01-20 18:53:00,348.71,2025-01-20 18:54:00,353.78,-0.014539301998795542,SL_HIT,352.1971,348.71,CLOSED,1.0,False,False
SN_201855,Sniper_Quality,SHORT,2025-01-20 18:55:00,350.08,2025-01-20 18:56:00,353.59,-0.010026279707495403,SL_HIT,353.5808,350.08,CLOSED,1.0,False,False
SN_202122,Sniper_Quality,SHORT,2025-01-20 21:22:00,352.33,2025-01-20 22:07:00,340.85,0.032583089717026545,SL_HIT,340.293,338.6,CLOSED,0.2,True,True
SN_202347,Sniper_Quality,LONG,2025-01-20 23:47:00,338.62,2025-01-21 00:02:00,336.73,-0.005581477762683794,SL_HIT,338.62,338.62,CLOSED,0.4,True,False
SN_210031,Sniper_Quality,LONG,2025-01-21 00:31:00,331.24,2025-01-21 00:50:00,334.19,0.008905929235599531,SL_HIT,335.39459999999997,337.08,CLOSED,0.2,True,True
SN_210055,Sniper_Quality,LONG,2025-01-21 00:55:00,329.38,2025-01-21 01:18:00,330.63,0.0037950088044204264,SL_HIT,330.937,332.6,CLOSED,0.2,True,True
SN_210145,Sniper_Quality,SHORT,2025-01-21 01:45:00,334.68,2025-01-21 01:56:00,338.22,-0.010577267837934804,SL_HIT,338.02680000000004,334.68,CLOSED,1.0,False,False
SN_210157,Sniper_Quality,SHORT,2025-01-21 01:57:00,337.79,2025-01-21 02:05:00,342.36,-0.013529115722786325,SL_HIT,341.16790000000003,337.79,CLOSED,1.0,False,False
SN_210208,Sniper_Quality,SHORT,2025-01-21 02:08:00,342.79,2025-01-21 02:11:00,348.96,-0.017999358207648877,SL_HIT,346.21790000000004,342.79,CLOSED,1.0,False,False
SN_210212,Sniper_Quality,SHORT,2025-01-21 02:12:00,349.37,2025-01-21 02:33:00,342.8,0.018805278071958077,SL_HIT,342.40349999999995,340.7,CLOSED,0.2,True,True
SN_210257,Sniper_Quality,SHORT,2025-01-21 02:57:00,346.25,2025-01-21 03:08:00,346.27,-5.7761732851933027e-05,SL_HIT,346.25,346.25,CLOSED,0.4,True,False
SN_210407,Sniper_Quality,LONG,2025-01-21 04:07:00,341.11,2025-01-21 04:21:00,340.56,-0.001612383102225122,SL_HIT,341.11,341.11,CLOSED,0.4,True,False
SN_210433,Sniper_Quality,LONG,2025-01-21 04:33:00,336.37,2025-01-21 05:00:00,339.65,0.009751166869815895,SL_HIT,339.693,341.4,CLOSED,0.2,True,True
SN_211022,Sniper_Quality,SHORT,2025-01-21 10:22:00,358.66,2025-01-21 10:28:00,362.62,-0.011041097418167566,SL_HIT,362.2466,358.66,CLOSED,1.0,False,False
SN_211029,Sniper_Quality,SHORT,2025-01-21 10:29:00,362.34,2025-01-21 10:41:00,367.05,-0.012998840867693429,SL_HIT,365.9634,362.34,CLOSED,1.0,False,False
SN_211937,Sniper_Quality,LONG,2025-01-21 19:37:00,370.93,2025-01-21 19:52:00,371.77,0.002264578222306028,SL_HIT,371.9355,373.5,CLOSED,0.2,True,True
SN_231434,Sniper_Quality,SHORT,2025-01-23 14:34:00,342.2,2025-01-23 14:48:00,346.22,-0.011747516072472352,SL_HIT,345.622,342.2,CLOSED,1.0,False,False
SN_231518,Sniper_Quality,LONG,2025-01-23 15:18:00,335.54,2025-01-23 15:28:00,334.95,-0.0017583596590571371,SL_HIT,335.54,335.54,CLOSED,0.4,True,False
SN_231609,Sniper_Quality,SHORT,2025-01-23 16:09:00,341.76,2025-01-23 16:30:00,341.22,0.0015800561797751744,SL_HIT,341.16735,339.47,CLOSED,0.2,True,True
SN_231701,Sniper_Quality,LONG,2025-01-23 17:01:00,333.89,2025-01-23 17:18:00,333.36,-0.0015873491269578985,SL_HIT,333.89,333.89,CLOSED,0.4,True,False
SN_232020,Sniper_Quality,SHORT,2025-01-23 20:20:00,335.9,2025-01-23 20:25:00,341.18,-0.01571896397737431,SL_HIT,339.25899999999996,335.9,CLOSED,1.0,False,False
SN_232026,Sniper_Quality,SHORT,2025-01-23 20:26:00,340.72,2025-01-23 20:57:00,333.82,0.020251232683728672,SL_HIT,333.56955,331.91,CLOSED,0.2,True,True
SN_232221,Sniper_Quality,SHORT,2025-01-23 22:21:00,335.51,2025-01-23 22:31:00,339.51,-0.01192214837113648,SL_HIT,338.8651,335.51,CLOSED,1.0,False,False
SN_232232,Sniper_Quality,SHORT,2025-01-23 22:32:00,339.3,2025-01-23 22:57:00,337.08,0.006542882404951451,SL_HIT,336.77549999999997,335.1,CLOSED,0.2,True,True
SN_241446,Sniper_Quality,SHORT,2025-01-24 14:46:00,351.92,2025-01-24 15:00:00,351.55,0.0010513753125710517,SL_HIT,351.23744999999997,349.49,CLOSED,0.2,True,True
SN_271353,Sniper_Quality,LONG,2025-01-27 13:53:00,296.81,2025-01-27 14:18:00,296.64,-0.000572756982581503,SL_HIT,296.81,296.81,CLOSED,0.4,True,False
SN_272108,Sniper_Quality,SHORT,2025-01-27 21:08:00,306.57,2025-01-27 21:19:00,309.99,-0.011155690380663523,SL_HIT,309.6357,306.57,CLOSED,1.0,False,False
SN_272130,Sniper_Quality,LONG,2025-01-27 21:30:00,304.25,2025-01-27 21:43:00,300.96,-0.010813475760065803,SL_HIT,301.2075,304.25,CLOSED,1.0,False,False
SN_281534,Sniper_Quality,SHORT,2025-01-28 15:34:00,299.77,2025-01-28 16:58:00,293.17,0.022016879607699123,SL_HIT,292.9977,291.54,CLOSED,0.2,True,True
SN_291804,Sniper_Quality,LONG,2025-01-29 18:04:00,287.97,2025-01-29 19:00:00,291.73,0.013056915650935828,SL_HIT,292.93795,294.41,CLOSED,0.2,True,True
SN_291910,Sniper_Quality,LONG,2025-01-29 19:10:00,286.59,2025-01-29 19:25:00,283.67,-0.01018877141561101,SL_HIT,283.72409999999996,286.59,CLOSED,1.0,False,False
SN_291939,Sniper_Quality,SHORT,2025-01-29 19:39:00,291.78,2025-01-29 19:40:00,296.13,-0.014908492699979516,SL_HIT,294.6978,291.78,CLOSED,1.0,False,False
SN_291941,Sniper_Quality,SHORT,2025-01-29 19:41:00,298.08,2025-01-29 20:05:00,292.01,0.020363660762211466,SL_HIT,291.47009999999995,290.02,CLOSED,0.2,True,True
SN_292124,Sniper_Quality,SHORT,2025-01-29 21:24:00,298.45,2025-01-29 21:45:00,298.75,-0.0010051934997487397,SL_HIT,298.45,298.45,CLOSED,0.4,True,False
SN_300050,Sniper_Quality,SHORT,2025-01-30 00:50:00,291.89,2025-01-30 01:02:00,292.08,-0.0006509301449175982,SL_HIT,291.89,291.89,CLOSED,0.4,True,False
SN_311837,Sniper_Quality,LONG,2025-01-31 18:37:00,332.41,2025-01-31 18:51:00,332.26,-0.000451249962395939,SL_HIT,332.41,332.41,CLOSED,0.4,True,False
SN_312251,Sniper_Quality,LONG,2025-01-31 22:51:00,334.05,2025-01-31 23:14:00,333.47,-0.0017362670258942794,SL_HIT,333.7605,334.39,CLOSED,0.2,True,True
SN_030417,Sniper_Quality,LONG,2025-02-03 04:17:00,228.21,2025-02-03 04:22:00,225.88,-0.01020989439551296,SL_HIT,225.9279,228.21,CLOSED,1.0,False,False
SN_030423,Sniper_Quality,LONG,2025-02-03 04:23:00,225.79,2025-02-03 04:31:00,222.94,-0.012622348199654522,SL_HIT,223.53209999999999,225.79,CLOSED,1.0,False,False
SN_030434,Sniper_Quality,LONG,2025-02-03 04:34:00,222.03,2025-02-03 04:54:00,223.51,0.006665765887492635,SL_HIT,223.98445,225.11,CLOSED,0.2,True,True
SN_041731,Sniper_Quality,LONG,2025-02-04 17:31:00,264.74,2025-02-04 18:04:00,267.23,0.009405454408098545,SL_HIT,267.3167,268.66,CLOSED,0.2,True,True
SN_041915,Sniper_Quality,SHORT,2025-02-04 19:15:00,273.23,2025-02-04 19:33:00,273.35,-0.00043919042564873745,SL_HIT,272.873,272.04,CLOSED,0.2,True,True
SN_041959,Sniper_Quality,LONG,2025-02-04 19:59:00,261.93,2025-02-04 20:08:00,258.13,-0.014507692895048338,SL_HIT,259.3107,261.93,CLOSED,1.0,False,False
SN_050601,Sniper_Quality,SHORT,2025-02-05 06:01:00,272.29,2025-02-05 06:29:00,270.36,0.007088031143266395,SL_HIT,270.23445,268.89,CLOSED,0.2,True,True
SN_051109,Sniper_Quality,SHORT,2025-02-05 11:09:00,279.83,2025-02-05 11:42:00,278.05,0.006361004895829514,SL_HIT,277.81215,276.43,CLOSED,0.2,True,True
SN_060915,Sniper_Quality,SHORT,2025-02-06 09:15:00,264.11,2025-02-06 09:35:00,264.19,-0.0003029040929914963,SL_HIT,264.11,264.11,CLOSED,0.4,True,False
SN_061150,Sniper_Quality,SHORT,2025-02-06 11:50:00,264.29,2025-02-06 12:38:00,258.7,0.021151008362026682,SL_HIT,258.66689999999994,257.38,CLOSED,0.2,True,True
SN_070447,Sniper_Quality,LONG,2025-02-07 04:47:00,244.02,2025-02-07 05:06:00,244.27,0.0010245061880173757,SL_HIT,244.32000000000002,245.06,CLOSED,0.2,True,True
SN_071503,Sniper_Quality,LONG,2025-02-07 15:03:00,253.2,2025-02-07 15:16:00,250.56,-0.010426540284360136,SL_HIT,250.66799999999998,253.2,CLOSED,1.0,False,False
SN_071522,Sniper_Quality,LONG,2025-02-07 15:22:00,250.38,2025-02-07 15:39:00,251.18,0.0031951433820593153,SL_HIT,251.22755,252.49,CLOSED,0.2,True,True
SN_072302,Sniper_Quality,SHORT,2025-02-07 23:02:00,234.78,2025-02-07 23:17:00,234.17,0.002598177016781726,SL_HIT,234.00650000000002,233.56,CLOSED,0.2,True,True
SN_090808,Sniper_Quality,SHORT,2025-02-09 08:08:00,249.61,2025-02-09 09:27:00,246.47,0.012579624213773545,SL_HIT,246.36569999999995,245.14,CLOSED,0.2,True,True
SN_091511,Sniper_Quality,SHORT,2025-02-09 15:11:00,244.44,2025-02-09 15:33:00,244.57,-0.0005318278514154617,SL_HIT,244.09439999999998,242.88,CLOSED,0.2,True,True
SN_092221,Sniper_Quality,SHORT,2025-02-09 22:21:00,234.84,2025-02-09 22:39:00,237.26,-0.010304888434678876,SL_HIT,237.1884,234.84,CLOSED,1.0,False,False
SN_092242,Sniper_Quality,SHORT,2025-02-09 22:42:00,241.14,2025-02-09 23:07:00,239.31,0.007588952475740168,SL_HIT,238.97894999999997,237.79,CLOSED,0.2,True,True
SN_100144,Sniper_Quality,LONG,2025-02-10 01:44:00,237.02,2025-02-10 02:02:00,236.41,-0.002573622479115744,SL_HIT,237.02,237.02,CLOSED,0.4,True,False
SN_121444,Sniper_Quality,SHORT,2025-02-12 14:44:00,238.35,2025-02-12 15:15:00,236.44,0.008013425634570994,SL_HIT,236.32574999999997,235.15,CLOSED,0.2,True,True
SN_122221,Sniper_Quality,SHORT,2025-02-12 22:21:00,254.49,2025-02-12 22:29:00,257.31,-0.011080985500412562,SL_HIT,257.0349,254.49,CLOSED,1.0,False,False
SN_122230,Sniper_Quality,SHORT,2025-02-12 22:30:00,257.6,2025-02-12 22:37:00,260.33,-0.01059782608695637,SL_HIT,260.17600000000004,257.6,CLOSED,1.0,False,False
SN_122238,Sniper_Quality,SHORT,2025-02-12 22:38:00,260.07,2025-02-12 23:35:00,253.49,0.025300880532164356,SL_HIT,253.20974999999996,251.95,CLOSED,0.2,True,True
SN_130911,Sniper_Quality,SHORT,2025-02-13 09:11:00,251.37,2025-02-13 09:30:00,252.28,-0.0036201615148983434,SL_HIT,251.37,251.37,CLOSED,0.4,True,False
SN_130939,Sniper_Quality,SHORT,2025-02-13 09:39:00,255.99,2025-02-13 10:06:00,254.85,0.004453298956990565,SL_HIT,254.61949999999996,253.46,CLOSED,0.2,True,True
SN_131057,Sniper_Quality,LONG,2025-02-13 10:57:00,254.31,2025-02-13 11:16:00,253.11,-0.004718650465966688,SL_HIT,254.033,254.79,CLOSED,0.2,True,True
SN_131520,Sniper_Quality,SHORT,2025-02-13 15:20:00,251.39,2025-02-13 15:38:00,251.85,-0.001829826166514213,SL_HIT,251.37000000000003,250.67,CLOSED,0.2,True,True
SN_131909,Sniper_Quality,SHORT,2025-02-13 19:09:00,253.95,2025-02-13 20:01:00,252.04,0.0075211655837763205,SL_HIT,251.81279999999998,250.56,CLOSED,0.2,True,True
SN_141933,Sniper_Quality,LONG,2025-02-14 19:33:00,264.95,2025-02-14 20:13:00,264.43,-0.0019626344593318807,SL_HIT,264.95,264.95,CLOSED,0.4,True,False
SN_162138,Sniper_Quality,SHORT,2025-02-16 21:38:00,257.0,2025-02-16 21:58:00,257.02,-7.782101167308097e-05,SL_HIT,257.0,257.0,CLOSED,0.4,True,False
SN_170529,Sniper_Quality,LONG,2025-02-17 05:29:00,250.85,2025-02-17 05:42:00,250.88,0.00011959338249950624,SL_HIT,251.23200000000003,252.35,CLOSED,0.2,True,True
SN_170607,Sniper_Quality,SHORT,2025-02-17 06:07:00,257.58,2025-02-17 06:24:00,260.46,-0.011180992313067769,SL_HIT,257.58,257.58,CLOSED,0.4,True,False
