Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Structure_Context,Fibo_Target,SL,Peak_Price,status
SN_202114,Sniper_1H_1m,LONG,2024-12-20 21:14:00,321.03,2024-12-20 22:07:00,327.44,0.019966981279008273,TP_SNIPER,NearLevel:324.42|Dist:0.0004,326.80854,319.10382,321.03,CLOSED
SN_210908,Sniper_1H_1m,LONG,2024-12-21 09:08:00,326.38,2024-12-21 10:37:00,324.25,-0.006526135179851693,SL_SNIPER,NearLevel:326.79|Dist:0.0026,332.25484,324.42172,326.38,CLOSED
SN_212119,Sniper_1H_1m,LONG,2024-12-21 21:19:00,298.76,2024-12-21 22:08:00,296.88,-0.0062926763957691645,SL_SNIPER,NearLevel:299.10|Dist:0.0009,304.13768,296.96744,298.76,CLOSED
SN_212212,Sniper_1H_1m,LONG,2024-12-21 22:12:00,296.14,2024-12-22 00:38:00,301.92,0.019517795637198722,TP_SNIPER,NearLevel:299.10|Dist:0.0028,301.47051999999996,294.36316,296.14,CLOSED
SN_220305,Sniper_1H_1m,LONG,2024-12-22 03:05:00,294.73,2024-12-22 05:05:00,292.57,-0.0073287415600720145,SL_SNIPER,NearLevel:299.10|Dist:0.0018,300.03514,292.96162000000004,294.73,CLOSED
SN_220803,Sniper_1H_1m,SHORT,2024-12-22 08:03:00,299.57,2024-12-22 08:09:00,301.52,-0.006509330039723566,SL_SNIPER,NearLevel:303.37|Dist:0.0013,294.17774,301.36742,299.57,CLOSED
SN_220810,Sniper_1H_1m,SHORT,2024-12-22 08:10:00,301.56,2024-12-22 08:45:00,303.98,-0.008024936994296378,SL_SNIPER,NearLevel:303.37|Dist:0.0013,296.13192,303.36936000000003,301.56,CLOSED
SN_221201,Sniper_1H_1m,SHORT,2024-12-22 12:01:00,308.74,2024-12-22 12:32:00,311.0,-0.007320075144134193,SL_SNIPER,NearLevel:307.30|Dist:0.0017,303.18268,310.59244,308.74,CLOSED
SN_221233,Sniper_1H_1m,SHORT,2024-12-22 12:33:00,311.0,2024-12-22 13:06:00,305.37,0.018102893890675226,TP_SNIPER,NearLevel:307.30|Dist:0.0017,305.402,312.866,311.0,CLOSED
SN_221333,Sniper_1H_1m,SHORT,2024-12-22 13:33:00,308.46,2024-12-22 14:08:00,302.38,0.01971082150035656,TP_SNIPER,NearLevel:304.16|Dist:0.0023,302.90772,310.31075999999996,308.46,CLOSED
SN_221416,Sniper_1H_1m,LONG,2024-12-22 14:16:00,302.47,2024-12-22 14:21:00,300.64,-0.006050186795384801,SL_SNIPER,NearLevel:294.50|Dist:0.0020,307.91446,300.65518000000003,302.47,CLOSED
SN_221426,Sniper_1H_1m,LONG,2024-12-22 14:26:00,299.24,2024-12-22 14:30:00,297.23,-0.006717016441652155,SL_SNIPER,NearLevel:294.50|Dist:0.0020,304.62632,297.44456,299.24,CLOSED
SN_221653,Sniper_1H_1m,SHORT,2024-12-22 16:53:00,309.45,2024-12-22 18:33:00,311.47,-0.006527710454031471,SL_SNIPER,NearLevel:308.55|Dist:0.0007,303.87989999999996,311.3067,309.45,CLOSED
SN_221834,Sniper_1H_1m,SHORT,2024-12-22 18:34:00,311.94,2024-12-22 19:32:00,305.9,0.01936269795473495,TP_SNIPER,NearLevel:308.55|Dist:0.0016,306.32508,313.81164,311.94,CLOSED
SN_221940,Sniper_1H_1m,LONG,2024-12-22 19:40:00,303.94,2024-12-22 19:54:00,301.84,-0.006909258406264469,SL_SNIPER,NearLevel:301.33|Dist:0.0009,309.41092,302.11636,303.94,CLOSED
SN_221957,Sniper_1H_1m,LONG,2024-12-22 19:57:00,301.01,2024-12-22 20:07:00,298.35,-0.008836915717085706,SL_SNIPER,NearLevel:301.33|Dist:0.0009,306.42818,299.20394,301.01,CLOSED
SN_230027,Sniper_1H_1m,LONG,2024-12-23 00:27:00,314.42,2024-12-23 01:08:00,312.5,-0.0061064817759685,SL_SNIPER,NearLevel:312.38|Dist:0.0014,320.07956,312.53348,314.42,CLOSED
SN_240107,Sniper_1H_1m,LONG,2024-12-24 01:07:00,377.75,2024-12-24 01:32:00,375.32,-0.006432825943084068,SL_SNIPER,NearLevel:375.46|Dist:0.0009,384.5495,375.4835,377.75,CLOSED
SN_240133,Sniper_1H_1m,LONG,2024-12-24 01:33:00,374.87,2024-12-24 02:15:00,372.38,-0.006642302664923864,SL_SNIPER,NearLevel:375.46|Dist:0.0009,381.61766,372.62078,374.87,CLOSED
SN_240718,Sniper_1H_1m,SHORT,2024-12-24 07:18:00,381.26,2024-12-24 08:10:00,373.94,0.01919949640665161,TP_SNIPER,NearLevel:375.46|Dist:0.0012,374.39732,383.54756,381.26,CLOSED
SN_241119,Sniper_1H_1m,SHORT,2024-12-24 11:19:00,371.89,2024-12-24 11:56:00,374.17,-0.006130845142380891,SL_SNIPER,NearLevel:374.60|Dist:0.0014,365.19597999999996,374.12134,371.89,CLOSED
SN_241159,Sniper_1H_1m,SHORT,2024-12-24 11:59:00,374.07,2024-12-24 12:09:00,376.52,-0.006549576282513938,SL_SNIPER,NearLevel:374.60|Dist:0.0014,367.33673999999996,376.31442,374.07,CLOSED
SN_241253,Sniper_1H_1m,LONG,2024-12-24 12:53:00,374.54,2024-12-24 20:27:00,372.29,-0.006007369039354941,SL_SNIPER,NearLevel:374.60|Dist:0.0016,381.28172,372.29276000000004,374.54,CLOSED
SN_242200,Sniper_1H_1m,LONG,2024-12-24 22:00:00,374.64,2024-12-25 00:24:00,371.62,-0.008061071962417206,SL_SNIPER,NearLevel:375.01|Dist:0.0010,381.38352,372.39216,374.64,CLOSED
SN_250059,Sniper_1H_1m,LONG,2024-12-25 00:59:00,369.28,2024-12-25 02:27:00,366.71,-0.006959488734835337,SL_SNIPER,NearLevel:368.50|Dist:0.0021,375.92704,367.06431999999995,369.28,CLOSED
SN_250230,Sniper_1H_1m,LONG,2024-12-25 02:30:00,366.49,2024-12-25 05:01:00,373.24,0.0184179650195094,TP_SNIPER,NearLevel:368.50|Dist:0.0001,373.08682,364.29106,366.49,CLOSED
SN_250508,Sniper_1H_1m,SHORT,2024-12-25 05:08:00,374.35,2024-12-25 06:07:00,376.89,-0.006785094163216144,SL_SNIPER,NearLevel:372.77|Dist:0.0018,367.61170000000004,376.59610000000004,374.35,CLOSED
SN_250608,Sniper_1H_1m,SHORT,2024-12-25 06:08:00,377.04,2024-12-25 06:15:00,380.21,-0.008407596011033204,SL_SNIPER,NearLevel:377.58|Dist:0.0016,370.25328,379.30224000000004,377.04,CLOSED
SN_250616,Sniper_1H_1m,SHORT,2024-12-25 06:16:00,380.96,2024-12-25 06:21:00,383.49,-0.006641117177656525,SL_SNIPER,NearLevel:377.58|Dist:0.0016,374.10272,383.24575999999996,380.96,CLOSED
SN_250622,Sniper_1H_1m,SHORT,2024-12-25 06:22:00,381.51,2024-12-25 07:41:00,384.31,-0.007339257162328671,SL_SNIPER,NearLevel:377.58|Dist:0.0016,374.64282,383.79906,381.51,CLOSED
SN_250807,Sniper_1H_1m,LONG,2024-12-25 08:07:00,378.56,2024-12-25 09:09:00,376.05,-0.00663038884192728,SL_SNIPER,NearLevel:377.73|Dist:0.0004,385.37408,376.28864,378.56,CLOSED
SN_251125,Sniper_1H_1m,LONG,2024-12-25 11:25:00,378.81,2024-12-25 11:44:00,376.48,-0.0061508407908977695,SL_SNIPER,NearLevel:372.63|Dist:0.0019,385.62858,376.53714,378.81,CLOSED
SN_251145,Sniper_1H_1m,LONG,2024-12-25 11:45:00,376.41,2024-12-25 11:57:00,373.75,-0.007066762307058858,SL_SNIPER,NearLevel:372.63|Dist:0.0019,383.18538,374.15154,376.41,CLOSED
SN_251158,Sniper_1H_1m,LONG,2024-12-25 11:58:00,372.96,2024-12-25 15:22:00,370.35,-0.006998069498069383,SL_SNIPER,NearLevel:372.63|Dist:0.0019,379.67328,370.72224,372.96,CLOSED
SN_251523,Sniper_1H_1m,LONG,2024-12-25 15:23:00,370.27,2024-12-25 15:33:00,367.99,-0.006157668728225276,SL_SNIPER,NearLevel:369.00|Dist:0.0008,376.93486,368.04837999999995,370.27,CLOSED
SN_251652,Sniper_1H_1m,SHORT,2024-12-25 16:52:00,368.09,2024-12-25 17:24:00,370.85,-0.007498166209351104,SL_SNIPER,NearLevel:369.95|Dist:0.0017,361.46437999999995,370.29854,368.09,CLOSED
SN_251846,Sniper_1H_1m,SHORT,2024-12-25 18:46:00,371.29,2024-12-26 00:37:00,364.52,0.01823372565918834,TP_SNIPER,NearLevel:373.01|Dist:0.0005,364.60678,373.51774,371.29,CLOSED
SN_270115,Sniper_1H_1m,SHORT,2024-12-27 01:15:00,343.2,2024-12-27 01:32:00,345.51,-0.006730769230769237,SL_SNIPER,NearLevel:345.72|Dist:0.0026,337.0224,345.25919999999996,343.2,CLOSED
SN_270133,Sniper_1H_1m,SHORT,2024-12-27 01:33:00,346.14,2024-12-27 01:38:00,348.58,-0.007049170855723112,SL_SNIPER,NearLevel:345.72|Dist:0.0026,339.90948,348.21684,346.14,CLOSED
SN_270139,Sniper_1H_1m,SHORT,2024-12-27 01:39:00,347.98,2024-12-27 01:45:00,350.2,-0.006379676992930543,SL_SNIPER,NearLevel:345.72|Dist:0.0026,341.71636,350.06788,347.98,CLOSED
SN_270243,Sniper_1H_1m,LONG,2024-12-27 02:43:00,343.36,2024-12-27 02:49:00,341.26,-0.006116029822926441,SL_SNIPER,NearLevel:342.78|Dist:0.0000,349.54048,341.29984,343.36,CLOSED
SN_270251,Sniper_1H_1m,LONG,2024-12-27 02:51:00,341.25,2024-12-27 04:58:00,339.01,-0.006564102564102591,SL_SNIPER,NearLevel:342.78|Dist:0.0000,347.3925,339.2025,341.25,CLOSED
SN_270459,Sniper_1H_1m,LONG,2024-12-27 04:59:00,339.46,2024-12-27 07:30:00,337.32,-0.006304130088964787,SL_SNIPER,NearLevel:340.39|Dist:0.0028,345.57027999999997,337.42323999999996,339.46,CLOSED
SN_270810,Sniper_1H_1m,SHORT,2024-12-27 08:10:00,341.15,2024-12-27 08:25:00,343.2,-0.006009086911915614,SL_SNIPER,NearLevel:341.58|Dist:0.0012,335.0093,343.19689999999997,341.15,CLOSED
SN_270834,Sniper_1H_1m,SHORT,2024-12-27 08:34:00,345.47,2024-12-27 09:05:00,348.44,-0.008596983819144846,SL_SNIPER,NearLevel:341.58|Dist:0.0012,339.25154000000003,347.54282,345.47,CLOSED
SN_270906,Sniper_1H_1m,SHORT,2024-12-27 09:06:00,350.27,2024-12-27 10:21:00,343.85,0.01832871784623279,TP_SNIPER,NearLevel:344.62|Dist:0.0028,343.96513999999996,352.37162,350.27,CLOSED
SN_271023,Sniper_1H_1m,LONG,2024-12-27 10:23:00,343.51,2024-12-27 10:32:00,340.51,-0.0087333702075631,SL_SNIPER,NearLevel:342.34|Dist:0.0008,349.69318,341.44894,343.51,CLOSED
SN_271033,Sniper_1H_1m,LONG,2024-12-27 10:33:00,340.92,2024-12-27 12:45:00,338.8,-0.006218467675701058,SL_SNIPER,NearLevel:342.34|Dist:0.0008,347.05656000000005,338.87448,340.92,CLOSED
SN_271728,Sniper_1H_1m,SHORT,2024-12-27 17:28:00,323.98,2024-12-27 17:34:00,326.02,-0.006296684980554242,SL_SNIPER,NearLevel:327.76|Dist:0.0011,318.14836,325.92388,323.98,CLOSED
SN_271735,Sniper_1H_1m,SHORT,2024-12-27 17:35:00,325.76,2024-12-27 17:40:00,329.05,-0.010099459724950946,SL_SNIPER,NearLevel:327.76|Dist:0.0011,319.89632,327.71456,325.76,CLOSED
SN_271741,Sniper_1H_1m,SHORT,2024-12-27 17:41:00,329.28,2024-12-27 21:51:00,323.14,0.018646744412050494,TP_SNIPER,NearLevel:327.76|Dist:0.0011,323.35296,331.25568,329.28,CLOSED
SN_281005,Sniper_1H_1m,LONG,2024-12-28 10:05:00,328.0,2024-12-28 10:16:00,325.84,-0.006585365853658613,SL_SNIPER,NearLevel:326.83|Dist:0.0017,333.904,326.032,328.0,CLOSED
SN_281017,Sniper_1H_1m,LONG,2024-12-28 10:17:00,326.05,2024-12-28 12:12:00,333.32,0.022297193681950565,TP_SNIPER,NearLevel:326.83|Dist:0.0017,331.9189,324.0937,326.05,CLOSED
SN_281432,Sniper_1H_1m,LONG,2024-12-28 14:32:00,334.86,2024-12-28 15:14:00,331.68,-0.009496506002508532,SL_SNIPER,NearLevel:335.52|Dist:0.0017,340.88748000000004,332.85084,334.86,CLOSED
SN_281533,Sniper_1H_1m,LONG,2024-12-28 15:33:00,330.79,2024-12-28 17:16:00,336.91,0.018501163880407522,TP_SNIPER,NearLevel:331.64|Dist:0.0016,336.74422000000004,328.80526000000003,330.79,CLOSED
SN_281717,Sniper_1H_1m,SHORT,2024-12-28 17:17:00,337.15,2024-12-28 18:23:00,340.18,-0.008987097730980364,SL_SNIPER,NearLevel:335.52|Dist:0.0004,331.0813,339.17289999999997,337.15,CLOSED
SN_290505,Sniper_1H_1m,LONG,2024-12-29 05:05:00,343.57,2024-12-29 05:49:00,341.43,-0.006228716127717747,SL_SNIPER,NearLevel:340.62|Dist:0.0029,349.75426,341.50858,343.57,CLOSED
SN_290550,Sniper_1H_1m,LONG,2024-12-29 05:50:00,341.48,2024-12-29 07:23:00,339.36,-0.006208269884034217,SL_SNIPER,NearLevel:340.62|Dist:0.0029,347.62664,339.43112,341.48,CLOSED
SN_290801,Sniper_1H_1m,SHORT,2024-12-29 08:01:00,340.54,2024-12-29 15:59:00,333.74,0.01996828566394553,TP_SNIPER,NearLevel:336.91|Dist:0.0013,334.41028,342.58324000000005,340.54,CLOSED
SN_300001,Sniper_1H_1m,SHORT,2024-12-30 00:01:00,334.53,2024-12-30 00:13:00,337.26,-0.008160703075957369,SL_SNIPER,NearLevel:334.79|Dist:0.0018,328.50845999999996,336.53718,334.53,CLOSED
SN_300016,Sniper_1H_1m,SHORT,2024-12-30 00:16:00,337.19,2024-12-30 01:19:00,339.45,-0.0067024526231501255,SL_SNIPER,NearLevel:334.79|Dist:0.0018,331.12058,339.21314,337.19,CLOSED
SN_300120,Sniper_1H_1m,SHORT,2024-12-30 01:20:00,339.92,2024-12-30 01:37:00,342.2,-0.006707460578959675,SL_SNIPER,NearLevel:344.25|Dist:0.0019,333.80144,341.95952,339.92,CLOSED
SN_300301,Sniper_1H_1m,LONG,2024-12-30 03:01:00,338.6,2024-12-30 04:27:00,336.12,-0.00732427643236863,SL_SNIPER,NearLevel:337.80|Dist:0.0029,344.69480000000004,336.5684,338.6,CLOSED
SN_300500,Sniper_1H_1m,LONG,2024-12-30 05:00:00,333.8,2024-12-30 05:43:00,339.83,0.018064709406830356,TP_SNIPER,NearLevel:340.51|Dist:0.0003,339.8084,331.79720000000003,333.8,CLOSED
SN_300546,Sniper_1H_1m,SHORT,2024-12-30 05:46:00,341.28,2024-12-30 07:34:00,335.06,0.01822550398499757,TP_SNIPER,NearLevel:340.51|Dist:0.0003,335.13696,343.32768,341.28,CLOSED
SN_300735,Sniper_1H_1m,LONG,2024-12-30 07:35:00,335.22,2024-12-30 09:09:00,333.2,-0.006025893443112101,SL_SNIPER,NearLevel:337.80|Dist:0.0021,341.25396,333.20868,335.22,CLOSED
SN_300910,Sniper_1H_1m,LONG,2024-12-30 09:10:00,333.18,2024-12-30 11:54:00,339.98,0.0204093883186266,TP_SNIPER,NearLevel:337.80|Dist:0.0025,339.17724000000004,331.18092,333.18,CLOSED
SN_301155,Sniper_1H_1m,SHORT,2024-12-30 11:55:00,340.13,2024-12-30 13:15:00,333.97,0.018110722370858107,TP_SNIPER,NearLevel:340.51|Dist:0.0002,334.00766,342.17078,340.13,CLOSED
SN_301316,Sniper_1H_1m,LONG,2024-12-30 13:16:00,333.45,2024-12-30 13:35:00,330.53,-0.008756935072724594,SL_SNIPER,NearLevel:326.32|Dist:0.0009,339.4521,331.4493,333.45,CLOSED
SN_301337,Sniper_1H_1m,LONG,2024-12-30 13:37:00,329.66,2024-12-30 13:49:00,326.79,-0.008705939452769533,SL_SNIPER,NearLevel:326.32|Dist:0.0009,335.59388,327.68204000000003,329.66,CLOSED
SN_301350,Sniper_1H_1m,LONG,2024-12-30 13:50:00,325.78,2024-12-30 14:33:00,323.17,-0.008011541531094471,SL_SNIPER,NearLevel:326.32|Dist:0.0009,331.64403999999996,323.82532,325.78,CLOSED
SN_301434,Sniper_1H_1m,LONG,2024-12-30 14:34:00,322.8,2024-12-30 15:01:00,329.33,0.020229244114002395,TP_SNIPER,NearLevel:326.61|Dist:0.0017,328.6104,320.8632,322.8,CLOSED
SN_301503,Sniper_1H_1m,SHORT,2024-12-30 15:03:00,329.0,2024-12-30 16:15:00,332.6,-0.01094224924012165,SL_SNIPER,NearLevel:326.61|Dist:0.0022,323.078,330.974,329.0,CLOSED
SN_301907,Sniper_1H_1m,LONG,2024-12-30 19:07:00,331.22,2024-12-30 19:23:00,329.12,-0.006340196848016492,SL_SNIPER,NearLevel:330.10|Dist:0.0027,337.18196000000006,329.23268,331.22,CLOSED
SN_301944,Sniper_1H_1m,LONG,2024-12-30 19:44:00,329.3,2024-12-30 21:38:00,327.26,-0.00619495900394783,SL_SNIPER,NearLevel:330.10|Dist:0.0027,335.2274,327.3242,329.3,CLOSED
SN_302308,Sniper_1H_1m,LONG,2024-12-30 23:08:00,321.66,2024-12-30 23:16:00,319.58,-0.006466455263321646,SL_SNIPER,NearLevel:320.96|Dist:0.0029,327.44988,319.73004000000003,321.66,CLOSED
SN_302317,Sniper_1H_1m,LONG,2024-12-30 23:17:00,319.19,2024-12-31 00:24:00,316.37,-0.008834863247595455,SL_SNIPER,NearLevel:320.96|Dist:0.0029,324.93542,317.27486,319.19,CLOSED
SN_311300,Sniper_1H_1m,LONG,2024-12-31 13:00:00,312.21,2024-12-31 13:27:00,318.13,0.018961596361423454,TP_SNIPER,NearLevel:322.13|Dist:0.0015,317.82977999999997,310.33673999999996,312.21,CLOSED
SN_311328,Sniper_1H_1m,SHORT,2024-12-31 13:28:00,319.17,2024-12-31 13:47:00,321.35,-0.006830215872419108,SL_SNIPER,NearLevel:322.13|Dist:0.0015,313.42494,321.08502000000004,319.17,CLOSED
SN_311553,Sniper_1H_1m,LONG,2024-12-31 15:53:00,318.79,2024-12-31 16:03:00,316.7,-0.006556040026349734,SL_SNIPER,NearLevel:318.13|Dist:0.0002,324.52822000000003,316.87726000000004,318.79,CLOSED
SN_311604,Sniper_1H_1m,LONG,2024-12-31 16:04:00,316.16,2024-12-31 16:32:00,313.82,-0.007401315789473784,SL_SNIPER,NearLevel:315.75|Dist:0.0002,321.85088,314.26304000000005,316.16,CLOSED
SN_311646,Sniper_1H_1m,SHORT,2024-12-31 16:46:00,316.25,2024-12-31 17:34:00,310.45,0.018339920948616636,TP_SNIPER,NearLevel:315.75|Dist:0.0002,310.5575,318.1475,316.25,CLOSED
SN_311802,Sniper_1H_1m,SHORT,2024-12-31 18:02:00,312.33,2025-01-01 01:13:00,314.21,-0.00601927448532,SL_SNIPER,NearLevel:311.04|Dist:0.0021,306.70806,314.20398,312.33,CLOSED
SN_010204,Sniper_1H_1m,SHORT,2025-01-01 02:04:00,315.09,2025-01-01 06:08:00,309.38,0.018121806467993207,TP_SNIPER,NearLevel:314.28|Dist:0.0009,309.41837999999996,316.98053999999996,315.09,CLOSED
SN_010609,Sniper_1H_1m,LONG,2025-01-01 06:09:00,309.13,2025-01-01 07:37:00,314.79,0.018309449099084607,TP_SNIPER,NearLevel:311.33|Dist:0.0001,314.69434,307.27522,309.13,CLOSED
SN_010759,Sniper_1H_1m,LONG,2025-01-01 07:59:00,313.35,2025-01-01 08:27:00,310.79,-0.008169778203287065,SL_SNIPER,NearLevel:312.65|Dist:0.0022,318.99030000000005,311.4699,313.35,CLOSED
SN_010828,Sniper_1H_1m,LONG,2025-01-01 08:28:00,310.66,2025-01-01 09:17:00,308.66,-0.006437906392841047,SL_SNIPER,NearLevel:310.01|Dist:0.0007,316.25188,308.79604,310.66,CLOSED
SN_010918,Sniper_1H_1m,LONG,2025-01-01 09:18:00,308.54,2025-01-01 13:02:00,314.1,0.018020353924936804,TP_SNIPER,NearLevel:308.97|Dist:0.0010,314.09372,306.68876,308.54,CLOSED
SN_011318,Sniper_1H_1m,LONG,2025-01-01 13:18:00,312.85,2025-01-01 15:56:00,318.63,0.018475307655425835,TP_SNIPER,NearLevel:314.69|Dist:0.0024,318.48130000000003,310.97290000000004,312.85,CLOSED
SN_011600,Sniper_1H_1m,SHORT,2025-01-01 16:00:00,320.32,2025-01-01 17:02:00,314.3,0.018793706293706237,TP_SNIPER,NearLevel:314.69|Dist:0.0018,314.55424,322.24192,320.32,CLOSED
SN_011711,Sniper_1H_1m,LONG,2025-01-01 17:11:00,312.9,2025-01-01 19:47:00,319.25,0.02029402364972842,TP_SNIPER,NearLevel:314.69|Dist:0.0017,318.5322,311.02259999999995,312.9,CLOSED
SN_021713,Sniper_1H_1m,SHORT,2025-01-02 17:13:00,337.49,2025-01-02 21:10:00,331.4,0.018044979110492257,TP_SNIPER,NearLevel:333.15|Dist:0.0013,331.41518,339.51494,337.49,CLOSED
SN_022212,Sniper_1H_1m,LONG,2025-01-02 22:12:00,330.17,2025-01-03 01:26:00,328.14,-0.006148347820819667,SL_SNIPER,NearLevel:331.31|Dist:0.0003,336.11306,328.18898,330.17,CLOSED
SN_030134,Sniper_1H_1m,LONG,2025-01-03 01:34:00,327.23,2025-01-03 04:52:00,325.21,-0.006173028145341315,SL_SNIPER,NearLevel:328.97|Dist:0.0007,333.12014000000005,325.26662,327.23,CLOSED
SN_031233,Sniper_1H_1m,SHORT,2025-01-03 12:33:00,333.98,2025-01-03 14:06:00,335.99,-0.006018324450565875,SL_SNIPER,NearLevel:331.17|Dist:0.0028,327.96836,335.98388,333.98,CLOSED
SN_040309,Sniper_1H_1m,LONG,2025-01-04 03:09:00,343.44,2025-01-04 04:01:00,341.18,-0.006580479850920076,SL_SNIPER,NearLevel:341.32|Dist:0.0015,349.62192,341.37936,343.44,CLOSED
SN_040606,Sniper_1H_1m,SHORT,2025-01-04 06:06:00,342.36,2025-01-04 07:32:00,344.85,-0.007273045916579066,SL_SNIPER,NearLevel:343.21|Dist:0.0020,336.19752,344.41416000000004,342.36,CLOSED
SN_040803,Sniper_1H_1m,LONG,2025-01-04 08:03:00,343.76,2025-01-04 08:22:00,341.61,-0.006254363509425115,SL_SNIPER,NearLevel:339.16|Dist:0.0016,349.94768,341.69744,343.76,CLOSED
SN_040823,Sniper_1H_1m,LONG,2025-01-04 08:23:00,341.55,2025-01-04 12:23:00,347.87,0.01850387937344457,TP_SNIPER,NearLevel:339.16|Dist:0.0016,347.6979,339.5007,341.55,CLOSED
SN_041224,Sniper_1H_1m,SHORT,2025-01-04 12:24:00,348.2,2025-01-04 12:27:00,350.38,-0.006260769672601973,SL_SNIPER,NearLevel:349.70|Dist:0.0003,341.9324,350.2892,348.2,CLOSED
SN_041228,Sniper_1H_1m,SHORT,2025-01-04 12:28:00,349.84,2025-01-04 13:28:00,358.63,-0.025125771781385836,SL_SNIPER,NearLevel:349.70|Dist:0.0003,343.54287999999997,351.93904,349.84,CLOSED
SN_041522,Sniper_1H_1m,SHORT,2025-01-04 15:22:00,357.71,2025-01-04 15:35:00,350.88,0.01909367923737101,TP_SNIPER,NearLevel:347.54|Dist:0.0018,351.27121999999997,359.85625999999996,357.71,CLOSED
SN_041536,Sniper_1H_1m,LONG,2025-01-04 15:36:00,350.73,2025-01-04 15:40:00,348.1,-0.007498645681863528,SL_SNIPER,NearLevel:347.54|Dist:0.0018,357.04314000000005,348.62562,350.73,CLOSED
SN_041543,Sniper_1H_1m,LONG,2025-01-04 15:43:00,347.82,2025-01-04 16:39:00,354.46,0.019090334080846375,TP_SNIPER,NearLevel:347.54|Dist:0.0018,354.08076,345.73308,347.82,CLOSED
SN_041936,Sniper_1H_1m,SHORT,2025-01-04 19:36:00,356.39,2025-01-05 00:42:00,349.63,0.0189679845113499,TP_SNIPER,NearLevel:356.08|Dist:0.0008,349.97497999999996,358.52834,356.39,CLOSED
SN_050048,Sniper_1H_1m,LONG,2025-01-05 00:48:00,349.52,2025-01-05 01:26:00,347.42,-0.006008239871824118,SL_SNIPER,NearLevel:348.68|Dist:0.0011,355.81136,347.42287999999996,349.52,CLOSED
SN_050249,Sniper_1H_1m,SHORT,2025-01-05 02:49:00,348.61,2025-01-05 04:32:00,350.74,-0.006109979633401209,SL_SNIPER,NearLevel:348.87|Dist:0.0018,342.33502,350.70166,348.61,CLOSED
SN_050433,Sniper_1H_1m,SHORT,2025-01-05 04:33:00,351.49,2025-01-05 08:07:00,343.76,0.02199209081339446,TP_SNIPER,NearLevel:350.69|Dist:0.0000,345.16318,353.59894,351.49,CLOSED
SN_051347,Sniper_1H_1m,LONG,2025-01-05 13:47:00,344.43,2025-01-05 14:01:00,342.27,-0.006271230729030645,SL_SNIPER,NearLevel:342.39|Dist:0.0023,350.62974,342.36342,344.43,CLOSED
SN_051517,Sniper_1H_1m,LONG,2025-01-05 15:17:00,341.72,2025-01-05 18:05:00,339.54,-0.0063794919817394555,SL_SNIPER,NearLevel:342.39|Dist:0.0007,347.87096,339.66968,341.72,CLOSED
SN_052209,Sniper_1H_1m,LONG,2025-01-05 22:09:00,340.49,2025-01-06 00:50:00,337.36,-0.009192634144908795,SL_SNIPER,NearLevel:343.72|Dist:0.0019,346.61882,338.44706,340.49,CLOSED
SN_060100,Sniper_1H_1m,LONG,2025-01-06 01:00:00,337.06,2025-01-06 02:04:00,343.27,0.018424019462410193,TP_SNIPER,NearLevel:340.99|Dist:0.0011,343.12708000000003,335.03764,337.06,CLOSED
SN_060211,Sniper_1H_1m,SHORT,2025-01-06 02:11:00,344.58,2025-01-06 04:11:00,346.67,-0.006065354924836125,SL_SNIPER,NearLevel:344.31|Dist:0.0028,338.37755999999996,346.64748,344.58,CLOSED
SN_060432,Sniper_1H_1m,LONG,2025-01-06 04:32:00,345.58,2025-01-06 06:48:00,343.5,-0.006018866832571284,SL_SNIPER,NearLevel:347.00|Dist:0.0004,351.80044,343.50651999999997,345.58,CLOSED
SN_060652,Sniper_1H_1m,LONG,2025-01-06 06:52:00,343.43,2025-01-06 07:13:00,341.33,-0.006114783216376038,SL_SNIPER,NearLevel:342.40|Dist:0.0010,349.61174,341.36942,343.43,CLOSED
SN_060715,Sniper_1H_1m,LONG,2025-01-06 07:15:00,341.15,2025-01-06 08:24:00,339.03,-0.006214275245493199,SL_SNIPER,NearLevel:340.80|Dist:0.0022,347.29069999999996,339.1031,341.15,CLOSED
SN_060903,Sniper_1H_1m,SHORT,2025-01-06 09:03:00,339.14,2025-01-06 11:31:00,341.46,-0.006840832694462444,SL_SNIPER,NearLevel:339.21|Dist:0.0020,333.03548,341.17483999999996,339.14,CLOSED
SN_061132,Sniper_1H_1m,SHORT,2025-01-06 11:32:00,341.79,2025-01-06 13:21:00,344.32,-0.0074022060329441254,SL_SNIPER,NearLevel:342.65|Dist:0.0013,335.63778,343.84074000000004,341.79,CLOSED
SN_061330,Sniper_1H_1m,SHORT,2025-01-06 13:30:00,344.79,2025-01-06 15:03:00,347.06,-0.006583717625221096,SL_SNIPER,NearLevel:342.65|Dist:0.0021,338.58378,346.85874,344.79,CLOSED
SN_061514,Sniper_1H_1m,SHORT,2025-01-06 15:14:00,349.58,2025-01-06 16:08:00,352.05,-0.007065621603066615,SL_SNIPER,NearLevel:349.17|Dist:0.0006,343.28756,351.67748,349.58,CLOSED
SN_061609,Sniper_1H_1m,SHORT,2025-01-06 16:09:00,352.93,2025-01-06 16:15:00,355.15,-0.006290199189640922,SL_SNIPER,NearLevel:347.97|Dist:0.0017,346.57726,355.04758,352.93,CLOSED
