Timestamp,Signal_Side,Close_Price,Trend_4H,Structure_4H,Dist_Fibo_4H_Pct,Structure_1H,Dist_Fibo_1H_Pct,M15_T0_RSI,M15_T0_ADX,M15_T0_MACD_Hist,M15_T0_StochK,M15_T0_OBV_Slope,M15_T-3_RSI,M15_T-3_ADX,M15_T-3_MACD_Hist,M15_T-3_StochK,M15_T-3_OBV_Slope,M5_T0_RSI,M5_T0_ADX,M5_T0_MACD_Hist,M5_T0_StochK,M5_T0_OBV_Slope,M5_T-5_RSI,M5_T-5_ADX,M5_T-5_MACD_Hist,M5_T-5_StochK,M5_T-5_OBV_Slope,MAE_Pct (Drawdown),MFE_Pct (Potential),Risk_Reward_Real
2024-12-26 04:15:00,LONG,355.4,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,23.13829787234023,34.268757614364084,-0.518699335708519,0.34622989563441203,7688.5,15.662650602409514,30.669510657094,-0.5158387118985677,0.05114724711986121,8075.899999999994,29.687500000000156,46.79607667811427,-0.18795859198742004,0.5741908665426068,3766.399999999994,31.701631701631626,42.83557905644791,0.12044530270958353,0.8667165554062762,-1707.0,-5.72,0.2,0.04
2024-12-26 04:30:00,LONG,355.84,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,28.529839883551475,35.27628069806859,-0.4054643137706644,0.5542867529038741,5644.899999999994,17.18440185062775,31.381045026836958,-0.47999749378670753,0.11647208382272971,-4507.299999999988,35.36299765807975,48.419285382877945,-0.06726354832048753,0.8255892530701244,-2070.2999999999884,32.22748815165863,44.76025619253994,-0.09649186526583775,0.7209467880540061,-9692.699999999997,-5.84,0.06,0.01
2024-12-26 04:45:00,LONG,354.48,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,16.254681647939876,36.291749375885935,-0.3741335957450236,0.0837525579261688,-4292.100000000006,17.437961099932735,32.878384481430295,-0.571342339480458,0.1262568059731461,-19265.0,24.452133794694348,49.31503703420148,0.08638713181048652,0.0,-1482.300000000003,37.810383747178285,47.39334916034286,-0.12807409909724665,1.0,1804.6000000000058,-5.48,0.06,0.01
2024-12-26 05:00:00,LONG,352.79,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,15.86257309941503,37.69287685842173,-0.4159882559118966,0.10187241793736201,-14114.899999999994,23.13829787234023,34.268757614364084,-0.518699335708519,0.34622989563441203,7688.5,29.3262879788641,51.33617921052075,0.07268170771429938,0.3641313276059099,-4502.5,37.837837837838165,48.83607770163869,0.022087531776033842,1.0,2183.100000000006,-5.03,0.35,0.07
2024-12-26 05:15:00,LONG,353.57,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,20.730850316233045,38.993914412342626,-0.34294399229580463,0.39422200766658555,6043.799999999988,28.529839883551475,35.27628069806859,-0.4054643137706644,0.5542867529038741,5644.899999999994,38.5714285714287,53.51919942733789,-0.01692843672288591,1.0,3026.899999999994,28.923476005188178,49.900964977878516,0.09492280354814153,0.3340386277839498,1671.5,-5.48,0.04,0.01
2024-12-26 05:30:00,LONG,351.02,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,18.009768009767726,40.61013171590472,-0.41344150292323123,0.23081568126298316,-18638.899999999994,16.254681647939876,36.291749375885935,-0.3741335957450236,0.0837525579261688,-4292.100000000006,27.472527472527474,53.88016133807284,-0.034706112198371386,0.17320904319812633,-11506.799999999988,26.71480144404346,52.27408806082061,0.006355800693464753,0.16903613303089982,-2398.899999999994,-5.34,0.4,0.08
2024-12-26 05:45:00,LONG,351.58,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,19.096385542168534,42.11089558290171,-0.37079926257194673,0.34324211905561275,5122.399999999994,15.86257309941503,37.69287685842173,-0.4159882559118966,0.10187241793736201,-14114.899999999994,16.666666666666117,55.9177863194073,-0.14669991369781887,0.0,-1999.1000000000058,41.88998589562784,53.602226305721544,0.005490345360061433,1.0,-1525.2000000000116,-5.49,0.24,0.04
2024-12-26 06:00:00,LONG,351.34,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,20.425257731958595,43.020741536377535,-0.30968716250217465,0.4357583121519058,-5362.100000000006,20.730850316233045,38.993914412342626,-0.34294399229580463,0.39422200766658555,6043.799999999988,28.798842257597713,55.275233605004914,0.044892633550757566,0.480990447006724,2022.0,25.366403607666285,54.57830826402172,-0.1156679910503553,0.05243018507554578,-5262.299999999988,-5.43,0.26,0.05
2024-12-26 06:15:00,LONG,349.74,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,21.275167785234743,44.1893274371725,-0.3262876378813204,0.4949291212090199,-8478.399999999994,18.009768009767726,40.61013171590472,-0.41344150292323123,0.23081568126298316,-18638.899999999994,34.752981260647346,52.93949240079624,0.12392437341909823,0.7170473651704928,1394.2999999999884,22.875816993464127,55.763557248147414,-0.08024742125079665,0.246167059554501,2014.8999999999942,-5.0,0.72,0.14
2024-12-26 06:30:00,LONG,350.83,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,27.861347285807454,45.62339491033795,-0.21831471674932956,0.9534594893839271,19573.0,19.096385542168534,42.11089558290171,-0.37079926257194673,0.34324211905561275,5122.399999999994,20.21943573667727,54.06173246694598,-0.014425468030748512,0.14224508299212607,-9529.5,30.197268588770854,54.31629621089452,0.09818250715082844,0.536432251413158,-2014.7999999999884,-5.29,0.41,0.08
2024-12-26 06:45:00,LONG,350.72,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,26.32275132275126,46.133332435560476,-0.11400480490425258,0.8284715867174733,-8528.899999999994,20.425257731958595,43.020741536377535,-0.30968716250217465,0.4357583121519058,-5362.100000000006,50.2564102564105,52.440030955570364,0.13548879290420524,1.0,2918.2999999999884,32.850241545893866,52.72449806912698,0.09526225241477104,0.6416116266191315,-2117.399999999994,-5.26,0.44,0.08
2024-12-26 07:00:00,LONG,351.76,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,30.06905210295014,46.27182589852997,0.056190801824915315,1.0,8381.5,21.275167785234743,44.1893274371725,-0.3262876378813204,0.4949291212090199,-8478.399999999994,37.375415282392375,47.77696541577678,0.1908042081197423,0.6165199969567118,-1884.7999999999884,16.666666666666956,54.97605093652337,-0.04918831125090484,4.635772665791929e-14,-2825.7000000000116,-5.54,0.14,0.03
2024-12-26 07:15:00,LONG,350.93,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,30.50955414012715,46.38379973684933,0.13929394739388146,1.0,-5867.600000000006,27.861347285807454,45.62339491033795,-0.21831471674932956,0.9534594893839271,19573.0,42.717258261933935,42.016720590342196,0.28441759739766836,0.7755519635232165,-3546.399999999994,49.57841483979803,50.52295765024444,0.19029187397528102,0.9798154036275682,-4616.899999999994,-5.32,0.02,0.0
2024-12-26 07:30:00,LONG,349.19,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,32.126089872568556,46.877473624182755,0.10506155130520911,1.0,-9445.400000000023,26.32275132275126,46.133332435560476,-0.11400480490425258,0.8284715867174733,-8528.899999999994,45.31059683313009,38.073261173417535,0.18316208288949476,0.8527582263298198,-4147.299999999988,48.37799717912582,46.2320309130656,0.25499097734132103,0.9440777786151889,1915.7999999999884,-4.85,0.28,0.06
2024-12-26 07:45:00,LONG,347.87,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,25.47231270358283,47.72974002279572,0.025643821876619732,0.5908770986131835,-14532.099999999977,30.06905210295014,46.27182589852997,0.056190801824915315,1.0,8381.5,51.23789020452109,37.62183452533465,0.043173287231109025,0.7517033735838989,2748.5,47.60101010101012,40.489997811696846,0.27540544709002424,0.9209461022438054,1175.5,-4.48,0.32,0.07
2024-12-26 08:00:00,LONG,343.36,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,17.86817713697195,49.226819069656194,-0.2815678982424119,0.12331920983213218,-35559.79999999999,30.50955414012715,46.38379973684933,0.13929394739388146,1.0,-5867.600000000006,31.87817258883227,38.95576393059765,-0.16587748057927465,0.0,-7471.299999999988,55.81683168316832,37.72870467010368,0.18238366608433065,1.0,2766.0,-3.23,0.52,0.16
2024-12-26 08:15:00,LONG,339.57,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,15.881006864988265,51.09557765490289,-0.6688617411983926,0.0011334427744228047,-47677.5,32.126089872568556,46.877473624182755,0.10506155130520911,1.0,-9445.400000000023,14.327485380116798,44.599088951091545,-0.7570686354535745,0.0,-20065.0,42.65822784810144,37.285721157384046,0.03685533094083815,0.2864645779315945,2046.7000000000116,-2.38,1.64,0.69
2024-12-26 08:30:00,LONG,340.91,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,22.372093023255687,52.97557448203102,-0.7571391698452379,0.3995723601559036,20343.20000000001,25.47231270358283,47.72974002279572,0.025643821876619732,0.5908770986131835,-14532.099999999977,9.839497557571661,51.1736245090691,-0.9950402470465227,0.0,-5873.200000000012,25.75881870385551,40.59299699767485,-0.3705183689377737,0.0,-15622.100000000006,-2.76,1.24,0.45
2024-12-26 08:45:00,LONG,340.64,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,19.19961886612664,53.655275621273454,-0.754391637758685,0.2042840901206749,-16729.79999999999,17.86817713697195,49.226819069656194,-0.2815678982424119,0.12331920983213218,-35559.79999999999,24.212812160694995,53.67086840063914,-0.5162517993770455,0.36628636863329134,4590.100000000006,10.045366169799166,46.92965851106364,-0.9649850828596498,0.0,-19871.399999999994,-2.99,1.32,0.44
2024-12-26 09:00:00,LONG,342.23,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,28.057913130304613,54.31419322031343,-0.5743155894517926,0.7495748873449494,14825.200000000012,15.881006864988265,51.09557765490289,-0.6688617411983926,0.0011334427744228047,-47677.5,27.66510660426411,50.62649279805307,-0.00650209805764046,0.7764205775266014,6279.200000000012,8.592321755027541,53.262274591912586,-1.0421600859806897,0.0,-6877.499999999971,-3.45,0.85,0.25
2024-12-26 09:15:00,LONG,341.9,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,25.555555555555543,54.92604392684916,-0.41375388728953855,0.595537042565614,-7893.400000000023,22.372093023255687,52.97557448203102,-0.7571391698452379,0.3995723601559036,20343.20000000001,36.90815744438115,46.604735031145694,0.25603175582068527,1.0,-3061.5,30.061693774537304,52.4094627449803,-0.24988344811506513,0.5034373511737004,8548.399999999994,-3.39,0.95,0.28
2024-12-26 09:30:00,LONG,342.49,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,28.03970223325075,54.60912142468886,-0.2141852031000271,0.7484538775572268,7977.700000000012,19.19961886612664,53.655275621273454,-0.754391637758685,0.2042840901206749,-16729.79999999999,57.23314606741576,42.78571902723609,0.41665091031175505,1.0,-1608.8999999999942,33.46153846153855,49.35195050906002,0.14974583925231677,1.0,3782.2999999999884,-3.56,0.78,0.22
2024-12-26 09:45:00,LONG,342.21,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,30.005310674455686,54.33376827424827,-0.05566246467741198,0.8694510088299782,-8745.700000000012,28.057913130304613,54.31419322031343,-0.5743155894517926,0.7495748873449494,14825.200000000012,68.19156540386015,36.65259808959149,0.5660542343408448,1.0,-5219.5,43.20330969267137,45.70899426009652,0.29907414668764387,1.0,2195.0,-3.48,0.86,0.25
2024-12-26 10:00:00,LONG,340.76,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,23.76237623762394,54.43628428142091,-0.00571617786262113,0.48515414596269313,-13008.700000000012,25.555555555555543,54.92604392684916,-0.41375388728953855,0.595537042565614,-7893.400000000023,44.73214285714277,34.09173340111003,0.3966708846030351,0.43232037154946523,-6437.299999999988,61.03646833013436,40.56880992063091,0.532057240898197,1.0,2406.899999999994,-3.07,1.29,0.42
2024-12-26 10:15:00,LONG,340.09,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,23.088607594936818,54.564407728500726,0.023348903612477656,0.44367891051005015,-13326.799999999988,28.03970223325075,54.60912142468886,-0.2141852031000271,0.7484538775572268,7977.700000000012,41.33591481122922,34.51320541491954,0.1851225679107953,0.17279283428627948,-5807.200000000012,55.023041474654335,35.23396174866546,0.5283092861793917,0.7005707766112635,-2118.399999999994,-2.88,1.49,0.52
2024-12-26 10:30:00,LONG,339.2,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,17.959183673469695,54.79293876060271,0.0237093288443182,0.1279265121336536,-10483.599999999977,30.005310674455686,54.33376827424827,-0.05566246467741198,0.8694510088299782,-8745.700000000012,39.53488372093015,35.49874780460751,0.03918502237325994,0.0,-3107.899999999994,53.567937438905304,34.11898605303855,0.35097207115839724,0.6391585053786981,3833.100000000006,-2.62,1.75,0.67
2024-12-26 10:45:00,LONG,339.26,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,19.01221455124832,55.0051458474683,0.06663195345720307,0.19274802626733079,11602.0,23.76237623762394,54.43628428142091,-0.00571617786262113,0.48515414596269313,-13008.700000000012,32.917705735660505,35.56802511432628,0.06403274577238705,0.0,2422.2000000000116,42.12034383954128,35.0785605924188,0.16229499794643498,0.16661184746596033,3466.5,-2.64,1.74,0.66
2024-12-26 11:00:00,LONG,341.69,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,30.788934426229716,53.571293472839855,0.2850773889788796,1.0,11157.799999999988,23.088607594936818,54.564407728500726,0.023348903612477656,0.44367891051005015,-13326.799999999988,50.139017608897,33.46578607901264,0.24399940962953415,0.8030661091922677,4600.799999999988,36.1403508771927,36.01051733574451,0.020762174072251227,0.0,2493.7000000000116,-3.33,1.01,0.3
2024-12-26 13:00:00,LONG,338.02,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,32.49804228660926,41.854911069527326,0.35519361688932616,0.4084603271197569,-16078.099999999977,48.91808346213304,44.137165293208525,0.5576527013935433,0.8697713260322089,6180.0,30.22941970310363,22.148370836204208,-0.1966586357645379,0.22241999595720746,-4304.200000000012,35.54502369668242,17.747825962985505,-0.12270697342342518,0.0,2879.7999999999884,-2.28,1.06,0.46
2024-12-26 13:15:00,LONG,338.27,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,34.536891679748905,41.59341078056166,0.32104941568877887,0.4657405519454594,6314.299999999988,39.07666941467438,42.9149271505018,0.5086592874351195,0.5932828266177502,-7767.5,37.309292649098545,26.53462759091242,-0.17585658491267464,0.6879097309538641,2248.7000000000116,31.638418079095686,19.46010649834653,-0.1215490630822908,0.25159966209609214,-1381.7000000000116,-2.35,1.61,0.68
2024-12-26 14:45:00,LONG,336.42,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,28.653113087674896,39.20184119292141,0.25591004581980403,0.0,-7661.400000000023,56.59745478901547,40.727514311661984,0.5050017576508932,1.0,12674.400000000023,44.79516453995968,20.97449363174844,-0.11889292679597119,0.42287623139240893,-2559.5999999999767,51.13154172560111,21.814779731324403,0.2599089447271412,0.6271554992233886,-2327.0999999999767,-1.82,4.18,2.3
2024-12-26 15:00:00,LONG,337.07,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,34.400000000000034,38.57775861645127,0.24106650465983037,0.20565476094394602,8939.799999999988,47.61634506242914,39.53860535636369,0.4656047133747778,0.6520098943937708,-10374.900000000023,42.50788643533136,20.053237979358588,-0.109659249217127,0.10542167478159865,3063.0999999999767,42.866121935889424,22.082220880156406,-0.1242854331827361,0.3731425705379202,4692.700000000012,-2.01,3.98,1.98
2024-12-26 17:30:00,LONG,334.98,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,32.14079630698198,31.471409136444844,0.14175678093845456,0.14213893372093458,13582.099999999977,50.1092896174864,30.914050451853637,0.4776568232090237,0.7678182853304496,-5785.799999999988,28.93145161290323,14.332365647876943,-0.4371782485340776,0.0,-8683.299999999988,56.48379052369096,8.251655178272694,0.07409552619474516,0.6466181886140842,-1397.5,-1.39,4.63,3.32
2024-12-26 19:30:00,LONG,334.69,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,33.17120622568089,35.51793473285899,0.17238815618593062,0.04895184826063166,-5472.200000000012,38.50036049026663,34.8680107000472,0.015924477926982927,0.3021248294047773,3133.2000000000116,45.031712473572426,23.69288588658017,0.09164155902524979,0.3348386027527733,-1324.9000000000233,59.60000000000012,25.326569537802172,0.2430422960817158,1.0,1084.2000000000116,-1.31,4.72,3.61
2024-12-26 20:00:00,LONG,335.13,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,34.569045412419015,34.432346632671226,0.28830062239947396,0.11535921732824658,-4273.900000000023,43.2432432432431,35.01804387931504,0.1505381448321783,0.5274457163920011,-2667.9000000000233,61.25984251968481,19.353333453665993,0.26264264100014095,0.7394957968718692,1902.7000000000116,37.57455268389627,24.973041141901952,-0.010646910260560305,0.0,-2567.5999999999767,-1.44,4.58,3.18
2024-12-26 20:15:00,LONG,332.44,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,27.981995498874767,35.15648298284459,0.12140205785155911,0.0,-12109.599999999977,33.17120622568089,35.51793473285899,0.17238815618593062,0.04895184826063166,-5472.200000000012,39.559164733178534,17.97754617198736,0.028727263795353536,0.06196302764460722,-3705.5999999999767,63.87665198237887,22.160530575435036,0.16681286092191183,0.8211971234037834,1692.4000000000233,-0.64,5.43,8.47
2024-12-26 20:30:00,LONG,332.25,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,27.77364110201043,35.82889525517138,0.012396306421105008,0.0,-3755.7000000000116,43.721356553620495,34.955037174730535,0.27950178348354404,0.5501595216419888,5169.799999999988,41.57509157509139,21.842588487030252,-0.25545882513524876,0.3115776190568416,1430.0999999999767,56.60091047040983,18.025514677611994,0.24715462590376053,0.5940358640512585,-1246.4000000000233,-0.58,5.49,9.4
2024-12-26 21:00:00,LONG,330.72,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,31.887755102040842,37.93455839973779,-0.14101965460624588,0.19767942686620493,-7502.0,27.981995498874767,35.15648298284459,0.12140205785155911,0.0,-12109.599999999977,28.41037204058621,26.053236677607824,-0.16677044612239567,0.0,-2948.5,39.342806394316256,22.402859689026002,-0.2680267348110296,0.24266965696683543,-1234.7999999999884,-0.12,6.43,51.9
2024-12-26 22:30:00,SHORT,340.95,UNKNOWN,NO_DATA,0.0,NO_STRUCTURE,0.0,65.01347708894875,30.175915125122255,1.0556662002335524,1.0,5897.200000000012,60.82068577852735,35.132343259365754,0.5181861237460443,1.0,12908.099999999977,90.44334975369435,32.189036735437845,0.6031924279149745,0.8665515225236763,2148.7999999999884,79.99999999999977,26.946130601300766,0.7639346242655458,0.9783837777460634,-4074.899999999994,-3.24,2.43,0.75
2024-12-27 01:30:00,SHORT,349.63,UNKNOWN,NO_DATA,0.0,UP_IMPULSE_RETRACING_NEAR_0.236,0.257,68.07109940750497,20.973231682328795,1.0913750062731804,1.0,37608.09999999998,58.493795464270484,19.000642903362973,0.10857695076231094,0.5513601081745422,7875.299999999988,85.54533508541397,23.17585853705818,0.8624353322917613,1.0,11710.899999999994,56.627516778523415,13.522772331569007,0.28340651406147954,1.0,3459.9000000000233,-0.68,4.85,7.15
2024-12-27 02:15:00,SHORT,347.36,UNKNOWN,NO_DATA,0.0,UP_IMPULSE_RETRACING_NEAR_0.382,0.001,65.66407570125051,24.320174243597933,1.1311943666963349,0.8631574110401581,13164.599999999977,68.07109940750497,20.973231682328795,1.0913750062731804,1.0,37608.09999999998,65.64417177914103,34.864224334323865,0.14741645916866863,0.11919595286148611,-3302.0,76.14571092831984,32.25625267428219,0.871220444495473,0.6080065608788549,-4614.399999999994,-1.34,4.73,3.54
2024-12-27 05:00:00,LONG,338.18,UNKNOWN,NO_DATA,0.0,UP_IMPULSE_RETRACING_NEAR_0.5,0.154,21.950024497795113,17.420054069695666,-0.7274824408666507,0.0,-7541.200000000012,62.95307134681416,19.534291433983448,-0.08324796345374064,0.6122886412944452,-6084.599999999977,31.624758220502798,16.381754395909923,-0.505533918594976,0.13393654929673987,2142.7999999999884,59.75485188968323,13.672384733685137,0.02680355173584642,0.7449968070938178,-2066.399999999994,-5.3,4.09,0.77
2024-12-27 05:15:00,LONG,339.22,UNKNOWN,NO_DATA,0.0,UP_IMPULSE_RETRACING_NEAR_0.5,0.154,29.951166576234385,17.208366122937615,-0.7788193081831642,0.18303364383227924,8227.299999999988,52.60718424101964,18.56898001551228,-0.2436743534869925,0.0,-5835.299999999988,19.0624999999999,19.97752380050946,-0.5752643030658426,0.0,-4549.299999999988,37.52151462994847,14.656426303252099,-0.4363968811421614,0.0,-4368.0,-5.59,3.77,0.67
2024-12-27 05:30:00,LONG,339.86,UNKNOWN,NO_DATA,0.0,UP_IMPULSE_RETRACING_NEAR_0.5,0.154,32.818327117741035,16.462666434847495,-0.7397949778325067,0.24862263553113173,4736.299999999988,43.63216621777605,17.81550390125856,-0.49837681667076894,0.0,-11215.299999999988,25.000000000000014,21.06874548946106,-0.24785319222715896,0.14984991138932835,2089.2999999999884,31.840311587147085,17.36088520812081,-0.5267736864092726,0.1389173962465558,-2111.7999999999884,-5.76,3.57,0.62
2024-12-27 05:45:00,LONG,339.87,UNKNOWN,NO_DATA,0.0,UP_IMPULSE_RETRACING_NEAR_0.5,0.154,28.877608573039907,15.671232719998953,-0.6846987048204514,0.1650037582889269,4288.799999999988,21.950024497795113,17.420054069695666,-0.7274824408666507,0.0,-7541.200000000012,30.552423900789137,18.222938858537923,0.004182900194136585,0.41727343560619523,-1281.3999999999942,18.12434141201291,20.52751466787613,-0.5058290473924267,0.0,2421.2000000000116,-5.77,3.57,0.62
2024-12-27 07:30:00,LONG,335.17,UNKNOWN,NO_DATA,0.0,DOWN_IMPULSE_BOUNCING_NEAR_0.236,0.364,23.037542662116124,14.06066775188502,-0.6342831513582391,0.026522862272295476,-29824.599999999977,52.63898662913442,13.058341105782764,-0.2285920274583803,0.7309610442336792,6814.5,27.92022792022783,15.833951805101425,-0.4081543833499643,0.0,-5807.399999999994,57.85036880927296,9.918303711451598,0.22406716423013312,0.5413095207330146,1099.6000000000058,-4.45,5.02,1.13
