Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Mode,status,Rem_Qty,Initial_Qty,Margin_USD,Invested_USD,tp1_hit,tp2_hit,Max_Adverse_Price,Max_Favorable_Price,SL,TP1_Price,TP2_Price,Closed_Qty,Capital_After,Max_DD_During_Trade,Post_SL_Recovery,Post_SL_TP1_Hit
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.565400,329.07,1970-01-01 00:28:55.599600,320.5,-0.02604309113562462,SL_HIT,GAMMA_NORMAL,OPEN,0,5.136631272908102,169.0311252975869,1690.311252975869,False,False,320.5,333.92,322.48859999999996,340.58745,343.87814999999995,5.136631272908102,1134.2436745228795,-0.02604309113562462,False,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.601400,321.4,1970-01-01 00:28:55.605900,314.53,-0.021375233354075932,SL_HIT,GAMMA_NORMAL,OPEN,0,5.293607690679275,170.13655117843192,1701.365511784319,False,False,314.53,322.06,314.972,332.64899999999994,335.86299999999994,5.293607690679275,1097.8765896879129,-0.021375233354075932,True,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.516800,337.7,1970-01-01 00:28:55.612200,315.49,0.06576843352087645,SL_HIT,GAMMA_NORMAL,OPEN,0,4.9532950246865335,167.27277298366423,1672.7277298366423,True,True,343.91,311.35,314.4635,325.8805,322.5035,1.48598850740596,1130.8803944373992,-0.01838910275392371,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.605900,314.53,1970-01-01 00:28:55.632900,317.28,-0.00874320414586844,SL_HIT,GAMMA_HEDGE,OPEN,0,5.235795900333416,164.68148845318692,1646.8148845318692,False,False,317.28,309.13,312.95734999999996,303.52144999999996,300.37614999999994,5.235795900333416,1116.4819557114822,-0.00874320414586844,True,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.625700,311.86,1970-01-01 00:28:55.642800,313.27,0.00452125953953687,SL_HIT,GAMMA_NORMAL,OPEN,0,5.439365714282367,169.6320591656099,1696.320591656099,False,False,309.13,317.28,313.41929999999996,322.7751,325.89369999999997,5.439365714282367,1124.1514613686202,-0.008753928044635472,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.632900,317.28,1970-01-01 00:28:55.650900,319.17,-0.005956883509833722,SL_HIT,GAMMA_NORMAL,OPEN,0,5.278375357940064,167.47229335672233,1674.7229335672232,False,False,319.17,312.32,315.69359999999995,306.17519999999996,303.00239999999997,5.278375357940064,1114.1753319421132,-0.005956883509833722,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.653600,327.78,1970-01-01 00:28:55.661700,315.42,0.03770821892732918,TP1_HIT,GAMMA_NORMAL,OPEN,0,5.09873390052221,167.12629979131697,1671.2629979131698,False,False,327.78,315.42,326.1411,316.30769999999995,313.02989999999994,2.549366950261105,1145.6855074473403,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.652700,322.86,1970-01-01 00:28:55.666200,308.96,0.043052716347643044,TP1_HIT,GAMMA_NORMAL,OPEN,0,5.176432502983243,167.12629979131697,1671.2629979131698,False,False,327.78,308.96,321.2457,311.5599,308.3313,2.5882162514916214,1181.6617133430739,-0.015238803196431762,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.653600,327.78,1970-01-01 00:28:55.666200,308.96,0.057416559887729555,TP2_HIT,GAMMA_NORMAL,OPEN,0,5.09873390052221,167.12629979131697,1671.2629979131698,True,False,327.78,308.96,316.30170000000004,316.30769999999995,313.02989999999994,1.019746780104442,1200.8533477446394,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.652700,322.86,1970-01-01 00:28:55.667100,312.56,0.031902372545375736,SL_HIT,GAMMA_NORMAL,OPEN,0,5.176432502983243,167.12629979131697,1671.2629979131698,True,False,327.78,308.96,312.0496,311.5599,308.3313,2.5882162514916214,1227.5119751350032,-0.015238803196431762,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.653600,327.78,1970-01-01 00:28:55.667100,312.56,0.04643358350112872,SL_HIT,GAMMA_NORMAL,OPEN,0,5.09873390052221,167.12629979131697,1671.2629979131698,True,True,327.78,308.96,312.0496,316.30769999999995,313.02989999999994,1.529620170156663,1250.7927941247876,0.0,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.667100,312.56,1970-01-01 00:28:55.750800,312.65,0.0002879447146147139,SL_HIT,GAMMA_NORMAL,OPEN,0,6.002652902441712,187.61891911871814,1876.1891911871815,False,False,307.68,319.05,314.1228,323.4996,326.6252,6.002652902441712,1251.3330328860072,-0.015613002303557702,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.668000,312.67,1970-01-01 00:28:55.750800,312.65,-6.396520292972992e-05,SL_HIT,GAMMA_NORMAL,OPEN,0,6.000541117431098,187.61891911871814,1876.1891911871815,False,False,307.68,319.05,314.23335,323.61345,326.74014999999997,6.000541117431098,1251.2130220636584,-0.0159593181309368,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.763400,319.78,1970-01-01 00:28:55.776900,327.02,-0.022640565388704764,SL_HIT,GAMMA_NORMAL,OPEN,0,5.869096044453961,187.68195330954876,1876.8195330954877,False,False,327.02,319.71,326.1756,308.5877,305.38989999999995,5.869096044453961,1208.7207667018117,-0.022640565388704764,False,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.764300,320.7,1970-01-01 00:28:55.777800,328.34,-0.023822887433738654,SL_HIT,GAMMA_NORMAL,OPEN,0,5.852259223871181,187.68195330954876,1876.8195330954877,False,False,328.34,319.71,327.114,309.47549999999995,306.26849999999996,5.852259223871181,1164.009506231436,-0.023822887433738654,True,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.857000,331.44,1970-01-01 00:28:55.881300,324.22,-0.021783731595462135,SL_HIT,GAMMA_NORMAL,OPEN,0,5.267964818208888,174.6014259347154,1746.014259347154,False,False,324.22,333.5,324.8112,343.0404,346.35479999999995,5.267964818208888,1125.974800243968,-0.021783731595462135,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.856100,330.59,1970-01-01 00:28:55.882200,323.79,-0.02056928521733856,SL_HIT,GAMMA_NORMAL,OPEN,0,5.281509602066469,174.6014259347154,1746.014259347154,False,False,323.79,333.5,323.97819999999996,342.16065,345.4665499999999,5.281509602066469,1090.0605349499162,-0.02056928521733856,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.882200,323.79,1970-01-01 00:28:55.894800,322.31,0.004570863831495778,SL_HIT,GAMMA_HEDGE,OPEN,0,5.049849601361606,163.50908024248744,1635.0908024248745,False,False,325.65,318.53,322.17105000000004,312.45735,309.21945,5.049849601361606,1097.5343123599316,-0.005744464004447193,True,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.883100,324.11,1970-01-01 00:28:55.895700,323.9,0.0006479281725341285,SL_HIT,GAMMA_HEDGE,OPEN,0,5.044863788296795,163.50908024248744,1635.0908024248745,False,False,325.65,318.53,322.48945000000003,312.76615,309.52505,5.044863788296795,1098.5937337554742,-0.00475147326524934,True,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.902900,327.76,1970-01-01 00:28:55.912800,342.61,-0.04530754210397859,SL_HIT,GAMMA_NORMAL,OPEN,0,5.027735540130618,164.78906006332113,1647.8906006332113,False,False,342.61,327.76,334.3152,316.28839999999997,313.01079999999996,5.027735540130618,1023.9318609845344,-0.04530754210397859,False,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.903800,327.92,1970-01-01 00:28:55.912800,342.61,-0.044797511588192236,SL_HIT,GAMMA_NORMAL,OPEN,0,5.025282387878785,164.78906006332113,1647.8906006332113,False,False,342.61,327.92,334.4784,316.4428,313.1636,5.025282387878785,950.1104627065951,-0.044797511588192236,False,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.920900,354.38,1970-01-01 00:28:55.932600,353.36,0.0028782662678480215,SL_HIT,GAMMA_NORMAL,OPEN,0,4.0215748463792895,142.51656940598926,1425.1656940598925,False,False,355.52,349.01,352.6081,341.9767,338.43289999999996,4.0215748463792895,954.2124690499019,-0.0032168858287713368,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.920000,351.1,1970-01-01 00:28:55.992900,350.03,0.003047564796354457,SL_HIT,GAMMA_NORMAL,OPEN,0,4.0591446712044785,142.51656940598926,1425.1656940598925,False,False,355.52,339.71,349.34450000000004,338.8115,335.3005,4.0591446712044785,958.5557538480908,-0.01258900598120182,True,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.951500,344.6,1970-01-01 00:28:55.996500,356.78,0.035345327916424696,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.153565593658887,143.13187035748527,1431.3187035748526,False,False,339.71,356.78,346.323,356.661,360.10699999999997,2.0767827968294434,983.8509683134733,-0.014190365641323397,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.992900,350.03,1970-01-01 00:28:55.997400,357.73,-0.021998114447333218,SL_HIT,GAMMA_NORMAL,OPEN,0,4.107743995577911,143.7833630772136,1437.833630772136,False,False,357.73,347.36,357.0306,337.77894999999995,334.27864999999997,4.107743995577911,952.2213395475233,-0.021998114447333218,True,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.951500,344.6,1970-01-01 00:28:56.001000,354.58,0.02896111433546129,SL_HIT,GAMMA_NORMAL,OPEN,0,4.153565593658887,143.13187035748527,1431.3187035748526,True,False,339.71,359.32,355.72679999999997,356.661,360.10699999999997,2.0767827968294434,972.947631859881,-0.014190365641323397,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.001000,354.58,1970-01-01 00:28:56.007300,353.96,0.0017485475774155468,SL_HIT,GAMMA_NORMAL,OPEN,0,4.115915866066392,145.94214477898214,1459.4214477898213,False,False,355.01,347.21,352.8071,342.1697,338.6239,4.115915866066392,975.4994996968421,-0.0012127023520785347,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.997400,357.73,1970-01-01 00:28:56.020800,356.34,0.0038856120537837002,SL_HIT,GAMMA_NORMAL,OPEN,0,3.9927655195853986,142.83320093212848,1428.3320093212847,False,False,359.32,347.21,355.94135,345.20945,341.63215,3.9927655195853986,981.049443769066,-0.004444692924831507,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.033400,351.79,1970-01-01 00:28:56.064000,344.02,-0.022087040563972933,SL_HIT,GAMMA_NORMAL,OPEN,0,4.183104026986551,147.15741656535988,1471.5741656535988,False,False,344.02,351.79,344.7542,364.10265,367.62055,4.183104026986551,948.5467254793804,-0.022087040563972933,False,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.086500,341.24,0.03604519774011297,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.133472456342552,146.32492495452632,1463.2492495452632,False,False,356.57,341.24,352.23,341.61,338.07,2.066736228171276,974.9182797508458,-0.007259887005649698,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.124300,337.3,0.04717514124293782,TP2_HIT,GAMMA_NORMAL,OPEN,0,4.133472456342552,146.32492495452632,1463.2492495452632,True,False,356.57,337.3,342.7839,341.61,338.07,0.8266944912685104,988.72407775503,-0.007259887005649698,,
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.064000,344.02,1970-01-01 00:28:56.125200,336.02,-0.023254461949886635,SL_HIT,GAMMA_NORMAL,OPEN,0,4.13586445037809,142.28200882190706,1422.8200882190706,False,False,336.02,346.2,337.1396,356.06069999999994,359.50089999999994,4.13586445037809,955.6371621520052,-0.023254461949886635,True,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.127900,341.46,0.03542372881355938,SL_HIT,GAMMA_NORMAL,OPEN,0,4.133472456342552,146.32492495452632,1463.2492495452632,True,True,356.57,336.02,339.3802,341.61,338.07,1.2400417369027654,971.1872855327659,-0.007259887005649698,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.136900,346.37,1970-01-01 00:28:56.169300,344.66,0.004936917169500764,SL_HIT,GAMMA_NORMAL,OPEN,0,4.205851916445272,145.67809282991487,1456.7809282991489,False,False,348.27,337.11,344.63815,334.24705,330.78335,4.205851916445272,978.3792923098873,-0.005485463521667515,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.136000,347.64,1970-01-01 00:28:56.175600,349.62,-0.005695547117708026,SL_HIT,GAMMA_NORMAL,OPEN,0,4.190487079447558,145.67809282991487,1456.7809282991489,False,False,349.62,337.11,345.9018,335.4726,331.9962,4.190487079447558,970.0821278925811,-0.005695547117708026,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.169300,344.66,1970-01-01 00:28:56.179200,354.23,-0.02776649451633492,SL_HIT,GAMMA_NORMAL,OPEN,0,4.258019318937013,146.75689384648308,1467.5689384648308,False,False,354.23,340.56,351.5532,332.5969,329.1503,4.258019318937013,929.3328830103538,-0.02776649451633492,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.197200,341.5,0.035937103012167286,TP1_HIT,GAMMA_NORMAL,OPEN,0,3.935294369521301,139.39993245155307,1393.9993245155306,False,False,354.23,341.5,352.45885000000004,341.83195,338.28965,1.9676471847606505,954.3810316723569,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.180100,353.95,1970-01-01 00:28:56.197200,341.5,0.0351744596694448,TP1_HIT,GAMMA_NORMAL,OPEN,0,3.938407471438143,139.39993245155307,1393.9993245155306,False,False,353.95,341.5,352.18025,341.56174999999996,338.02225,1.9692037357190715,978.8976181820593,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.204400,337.78,0.04643875448155166,TP2_HIT,GAMMA_NORMAL,OPEN,0,3.935294369521301,139.39993245155307,1393.9993245155306,True,False,354.23,337.78,343.299,341.83195,338.28965,0.7870588739042602,991.8447366577844,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.180100,353.95,1970-01-01 00:28:56.204400,337.78,0.04568441870320671,TP2_HIT,GAMMA_NORMAL,OPEN,0,3.938407471438143,139.39993245155307,1393.9993245155306,True,False,353.95,337.78,343.299,341.56174999999996,338.02225,0.7876814942876287,1004.5815464204154,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.207100,341.5,0.035937103012167286,SL_HIT,GAMMA_NORMAL,OPEN,0,3.935294369521301,139.39993245155307,1393.9993245155306,True,True,354.23,337.78,341.15779999999995,341.83195,338.28965,1.1805883108563902,1019.6104356176173,0.0,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.180100,353.95,1970-01-01 00:28:56.207100,341.5,0.0351744596694448,SL_HIT,GAMMA_NORMAL,OPEN,0,3.938407471438143,139.39993245155307,1393.9993245155306,True,True,353.95,337.78,341.15779999999995,341.56174999999996,338.02225,1.1815222414314428,1034.3203875234387,0.0,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.226900,338.01,1970-01-01 00:28:56.252100,330.94,-0.020916540930741676,SL_HIT,GAMMA_NORMAL,OPEN,0,4.5900434344698615,155.1480581285158,1551.480581285158,False,False,330.94,339.86,331.2498,349.84034999999994,353.22044999999997,4.5900434344698615,1001.8687804417368,-0.020916540930741676,False,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.227800,337.57,1970-01-01 00:28:56.261100,326.25,-0.03353378558521194,SL_HIT,GAMMA_NORMAL,OPEN,0,4.596026250215238,155.1480581285158,1551.480581285158,False,False,326.25,339.86,330.8186,349.38494999999995,352.76064999999994,4.596026250215238,949.8417632893004,-0.03353378558521194,False,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262900,318.98,1970-01-01 00:28:56.267400,317.92,0.003323092356887586,SL_HIT,GAMMA_HEDGE,OPEN,0,4.466620618640512,142.47626449339506,1424.7626449339507,False,False,318.98,313.9,317.3851,307.8157,304.6259,4.466620618640512,954.5763811450594,0.0,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262000,319.84,1970-01-01 00:28:56.279100,308.31,0.03604927463731858,TP1_HIT,GAMMA_HEDGE,OPEN,0,4.454610570703948,142.47626449339506,1424.7626449339507,False,False,319.84,308.31,318.2408,308.64559999999994,305.44719999999995,2.227305285351974,980.2572110851676,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262000,319.84,1970-01-01 00:28:56.283600,310.85,0.028107803901950827,SL_HIT,GAMMA_HEDGE,OPEN,0,4.454610570703948,142.47626449339506,1424.7626449339507,True,False,319.84,306.92,309.98920000000004,308.64559999999994,305.44719999999995,2.227305285351974,1000.2806856004817,0.0,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.267400,317.92,1970-01-01 00:28:56.286300,306.77,0.035071716155007655,TP1_HIT,GAMMA_HEDGE,OPEN,0,4.50385182347002,143.1864571717589,1431.864571717589,False,False,317.92,306.77,316.3304,306.7928,303.6136,2.25192591173501,1025.3896595163271,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.267400,317.92,1970-01-01 00:28:56.295300,311.37,0.020602667337695054,SL_HIT,GAMMA_HEDGE,OPEN,0,4.50385182347002,143.1864571717589,1431.864571717589,True,False,317.92,306.77,309.8377,306.7928,303.6136,2.25192591173501,1040.1397742381914,0.0,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.308800,303.43,1970-01-01 00:28:56.318700,292.01,0.03763635764426726,TP1_HIT,GAMMA_HEDGE,OPEN,0,5.141909703580025,156.0209661357287,1560.2096613572871,False,False,303.43,292.01,301.91285,292.80995,289.77565,2.5709548517900127,1069.5000786456335,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.308800,303.43,1970-01-01 00:28:56.319600,295.18,0.027189137527601093,SL_HIT,GAMMA_HEDGE,OPEN,0,5.141909703580025,156.0209661357287,1560.2096613572871,True,False,303.43,292.01,294.9301,292.80995,289.77565,2.5709548517900127,1090.710456172901,0.0,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.319600,295.18,1970-01-01 00:28:56.335800,295.4,0.000745307947692833,SL_HIT,GAMMA_NORMAL,OPEN,0,5.542603442846235,163.60656842593517,1636.0656842593517,False,False,294.68,300.89,296.6559,305.5113,308.4631,5.542603442846235,1091.9298289303272,-0.0016938816993021207,True,False
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.352900,291.75,0.03528205806494285,TP1_HIT,GAMMA_HEDGE,OPEN,0,5.159082274179244,156.0209661357287,1560.2096613572871,False,False,303.43,291.75,300.90790000000004,291.8353,288.8111,2.579541137089622,1119.4535328630734,-0.003339726208584058,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.354700,288.22,0.04695456649692477,TP2_HIT,GAMMA_HEDGE,OPEN,0,5.159082274179244,156.0209661357287,1560.2096613572871,True,False,303.43,288.22,293.9706,291.8353,288.8111,1.0318164548358488,1134.1053265217424,-0.003339726208584058,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.358300,285.09,0.05730441108392315,SL_HIT,GAMMA_HEDGE,OPEN,0,5.159082274179244,156.0209661357287,1560.2096613572871,True,True,303.43,278.66,281.44660000000005,291.8353,288.8111,1.5477246822537734,1160.9273952652004,-0.003339726208584058,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.358300,285.09,1970-01-01 00:28:56.361900,285.95,0.003016591251885418,SL_HIT,GAMMA_NORMAL,OPEN,0,6.108215275519313,174.13910928978007,1741.3910928978007,False,False,285.09,292.12,286.51544999999993,295.06814999999995,297.91904999999997,6.108215275519313,1166.180460402147,0.0,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.355600,283.28,1970-01-01 00:28:56.363700,294.73,0.040419373058458226,TP1_HIT,GAMMA_NORMAL,OPEN,0,6.005217416628826,170.11579897826135,1701.1579897826136,False,False,278.66,294.73,284.6963999999999,293.19479999999993,296.02759999999995,3.002608708314413,1200.5603301123472,-0.016308952273368923,,
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.355600,283.28,1970-01-01 00:28:56.366400,289.79,0.02298079638520209,SL_HIT,GAMMA_NORMAL,OPEN,0,6.005217416628826,170.11579897826135,1701.1579897826136,True,False,278.66,294.73,291.78270000000003,293.19479999999993,296.02759999999995,3.002608708314413,1220.107312803474,-0.016308952273368923,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.398800,291.19,1970-01-01 00:28:56.406900,283.2,-0.027439129090971563,SL_HIT,GAMMA_NORMAL,OPEN,0,6.285109273001171,183.0160969205211,1830.1609692052111,False,False,283.2,291.19,285.3662,301.38165,304.29355,6.285109273001171,1169.8892897121946,-0.027439129090971563,True,False
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.402400,288.7,1970-01-01 00:28:56.408700,282.92,-0.020020782819535756,SL_HIT,GAMMA_NORMAL,OPEN,0,6.339317524091483,183.0160969205211,1830.1609692052111,False,False,282.92,288.7,282.926,298.80449999999996,301.69149999999996,6.339317524091483,1133.248034422946,-0.020020782819535756,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.408700,282.92,1970-01-01 00:28:56.417700,283.81,0.003145765587445166,SL_HIT,GAMMA_NORMAL,OPEN,0,6.008313486619605,169.98720516344187,1699.8720516344188,False,False,282.92,287.29,284.33459999999997,292.8222,295.6514,6.008313486619605,1138.5954334260373,0.0,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.406900,283.2,1970-01-01 00:28:56.430300,275.51,-0.02715395480225988,SL_HIT,GAMMA_NORMAL,OPEN,0,6.196447509068827,175.4833934568292,1754.8339345682919,False,False,275.51,287.29,277.536,293.11199999999997,295.94399999999996,6.196447509068827,1090.944752081298,-0.02715395480225988,True,True
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.436600,285.99,0.03803854669521984,TP1_HIT,GAMMA_NORMAL,OPEN,0,5.939592494362989,163.6417128121947,1636.417128121947,False,False,275.28,285.99,276.88755,285.15284999999994,287.90794999999997,2.9697962471814945,1122.0682167517602,-0.0008348154331966832,,
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.437500,288.0,0.045334107654894595,TP2_HIT,GAMMA_NORMAL,OPEN,0,5.939592494362989,163.6417128121947,1636.417128121947,True,False,275.28,288.0,283.1301,285.15284999999994,287.90794999999997,1.187918498872598,1136.905318802679,-0.0008348154331966832,,
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.443800,286.21,0.03883706580523389,SL_HIT,GAMMA_NORMAL,OPEN,0,5.939592494362989,163.6417128121947,1636.417128121947,True,True,275.28,291.14,288.2286,285.15284999999994,287.90794999999997,1.7818777483088966,1155.9714107095842,-0.0008348154331966832,True,True
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.451000,278.3,0.03788978773421828,TP1_HIT,GAMMA_NORMAL,OPEN,0,5.895588668339966,170.53579782040183,1705.3579782040183,False,False,289.26,278.3,287.8137,279.1359,276.2433,2.947794334169983,1188.2792366120873,0.0,,
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.452800,276.06,0.045633685957270236,TP2_HIT,GAMMA_NORMAL,OPEN,0,5.895588668339966,170.53579782040183,1705.3579782040183,True,False,289.26,276.06,280.2851,279.1359,276.2433,1.1791177336679932,1203.8435906965049,0.0,,
