Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,SL,Peak_Price,status,Rem_Qty,TP1_Hit,TP2_Hit
FL_2032,Flash_Reversal,SHORT,2025-01-13 20:32:00,272.14,2025-01-13 20:36:00,276.48,-0.015947673991328112,SL_HIT,276.22209999999995,272.14,CLOSED,1.0,False,False
FL_2051,Flash_Reversal,SHORT,2025-01-13 20:51:00,283.39,2025-01-13 21:05:00,279.65,0.013197360527894454,SL_HIT,279.03824999999995,277.65,CLOSED,0.2,True,True
FL_2131,Flash_Reversal,SHORT,2025-01-13 21:31:00,282.84,2025-01-13 21:52:00,287.99,-0.018208174232781905,SL_HIT,287.08259999999996,282.84,CLOSED,1.0,False,False
FL_0925,Flash_Reversal,SHORT,2025-01-14 09:25:00,295.74,2025-01-14 09:56:00,298.49,-0.009298708324879962,SL_HIT,295.74,295.74,CLOSED,0.4,True,False
FL_1330,Flash_Reversal,SHORT,2025-01-15 13:30:00,296.57,2025-01-15 13:45:00,301.47,-0.016522237583032787,SL_HIT,301.01854999999995,296.57,CLOSED,1.0,False,False
FL_1456,Flash_Reversal,SHORT,2025-01-15 14:56:00,312.11,2025-01-15 15:12:00,312.75,-0.0020505590977539533,SL_HIT,312.11,312.11,CLOSED,0.4,True,False
FL_1442,Flash_Reversal,LONG,2025-01-16 14:42:00,310.98,2025-01-16 15:03:00,309.15,-0.005884622805325233,SL_HIT,310.98,310.98,CLOSED,0.4,True,False
FL_0558,Flash_Reversal,LONG,2025-01-18 05:58:00,314.2,2025-01-18 06:21:00,316.27,0.006588160407383811,SL_HIT,316.702,317.6,CLOSED,0.2,True,True
FL_1144,Flash_Reversal,SHORT,2025-01-18 11:44:00,316.02,2025-01-18 12:03:00,315.37,0.002056831846085619,SL_HIT,315.347,314.61,CLOSED,0.2,True,True
FL_1357,Flash_Reversal,SHORT,2025-01-19 13:57:00,307.87,2025-01-19 14:02:00,312.66,-0.015558514957612046,SL_HIT,312.48805,307.87,CLOSED,1.0,False,False
FL_1404,Flash_Reversal,SHORT,2025-01-19 14:04:00,317.68,2025-01-19 14:13:00,322.91,-0.01646310752958958,SL_HIT,322.4452,317.68,CLOSED,1.0,False,False
FL_1519,Flash_Reversal,LONG,2025-01-19 15:19:00,329.99,2025-01-19 15:37:00,331.7,0.005181975211369979,SL_HIT,332.32005,333.99,CLOSED,0.2,True,True
FL_1611,Flash_Reversal,SHORT,2025-01-19 16:11:00,336.33,2025-01-19 16:40:00,339.93,-0.010703773080010772,SL_HIT,336.33,336.33,CLOSED,0.4,True,False
FL_1711,Flash_Reversal,SHORT,2025-01-19 17:11:00,347.24,2025-01-19 17:24:00,343.6,0.010482663287639634,SL_HIT,342.53414999999995,340.83,CLOSED,0.2,True,True
FL_2104,Flash_Reversal,LONG,2025-01-19 21:04:00,335.27,2025-01-19 21:17:00,338.84,0.010648134339487558,SL_HIT,339.295,341.0,CLOSED,0.2,True,True
FL_2126,Flash_Reversal,LONG,2025-01-19 21:26:00,333.6,2025-01-19 21:38:00,328.58,-0.015047961630695559,SL_HIT,328.596,333.6,CLOSED,1.0,False,False
FL_2239,Flash_Reversal,LONG,2025-01-19 22:39:00,315.1,2025-01-19 22:48:00,306.87,-0.026118692478578284,SL_HIT,310.37350000000004,315.1,CLOSED,1.0,False,False
FL_2329,Flash_Reversal,LONG,2025-01-19 23:29:00,304.89,2025-01-19 23:50:00,311.89,0.022959100003279873,SL_HIT,311.94245,313.51,CLOSED,0.2,True,True
FL_0201,Flash_Reversal,SHORT,2025-01-20 02:01:00,303.31,2025-01-20 02:19:00,308.33,-0.016550723682041416,SL_HIT,307.85965,303.31,CLOSED,1.0,False,False
FL_0302,Flash_Reversal,LONG,2025-01-20 03:02:00,305.33,2025-01-20 03:21:00,308.79,0.011332001441063886,SL_HIT,309.2858,310.84,CLOSED,0.2,True,True
FL_0439,Flash_Reversal,SHORT,2025-01-20 04:39:00,315.89,2025-01-20 04:55:00,317.94,-0.006489600810408723,SL_HIT,315.89,315.89,CLOSED,0.4,True,False
FL_0509,Flash_Reversal,SHORT,2025-01-20 05:09:00,325.34,2025-01-20 05:40:00,318.4,0.021331530091596478,SL_HIT,317.73074999999994,316.15,CLOSED,0.2,True,True
FL_0643,Flash_Reversal,SHORT,2025-01-20 06:43:00,329.46,2025-01-20 06:49:00,335.86,-0.019425726947125705,SL_HIT,334.40189999999996,329.46,CLOSED,1.0,False,False
FL_0652,Flash_Reversal,SHORT,2025-01-20 06:52:00,340.38,2025-01-20 07:05:00,345.93,-0.01630530583465542,SL_HIT,345.48569999999995,340.38,CLOSED,1.0,False,False
FL_0925,Flash_Reversal,LONG,2025-01-20 09:25:00,346.24,2025-01-20 09:44:00,346.15,-0.0002599353049908498,SL_HIT,346.24,346.24,CLOSED,0.4,True,False
FL_1316,Flash_Reversal,SHORT,2025-01-20 13:16:00,340.21,2025-01-20 13:22:00,350.51,-0.030275418124099857,SL_HIT,345.31314999999995,340.21,CLOSED,1.0,False,False
FL_1323,Flash_Reversal,SHORT,2025-01-20 13:23:00,350.32,2025-01-20 13:41:00,344.24,0.01735556063028084,SL_HIT,343.50899999999996,341.8,CLOSED,0.2,True,True
FL_1400,Flash_Reversal,SHORT,2025-01-20 14:00:00,350.95,2025-01-20 14:15:00,351.57,-0.0017666334235646234,SL_HIT,350.95,350.95,CLOSED,0.4,True,False
FL_1546,Flash_Reversal,LONG,2025-01-20 15:46:00,345.38,2025-01-20 16:05:00,347.16,0.005153743702588539,SL_HIT,347.9315,349.45,CLOSED,0.2,True,True
FL_1704,Flash_Reversal,LONG,2025-01-20 17:04:00,344.15,2025-01-20 17:07:00,337.9,-0.018160685747493827,SL_HIT,338.98774999999995,344.15,CLOSED,1.0,False,False
FL_1738,Flash_Reversal,LONG,2025-01-20 17:38:00,328.59,2025-01-20 17:41:00,323.2,-0.016403420676222608,SL_HIT,323.66114999999996,328.59,CLOSED,1.0,False,False
FL_1742,Flash_Reversal,LONG,2025-01-20 17:42:00,320.1,2025-01-20 17:55:00,332.07,0.037394564198687814,SL_HIT,332.9668,334.64,CLOSED,0.2,True,True
FL_1853,Flash_Reversal,SHORT,2025-01-20 18:53:00,348.71,2025-01-20 19:10:00,358.07,-0.026841788305468767,SL_HIT,353.94064999999995,348.71,CLOSED,1.0,False,False
FL_2138,Flash_Reversal,LONG,2025-01-20 21:38:00,343.96,2025-01-20 22:04:00,338.6,-0.0155832073496917,SL_HIT,338.8006,343.96,CLOSED,1.0,False,False
FL_2348,Flash_Reversal,LONG,2025-01-20 23:48:00,337.41,2025-01-21 00:02:00,336.73,-0.0020153522420793893,SL_HIT,337.41,337.41,CLOSED,0.4,True,False
FL_0052,Flash_Reversal,LONG,2025-01-21 00:52:00,330.55,2025-01-21 01:18:00,330.63,0.00024202087430036026,SL_HIT,330.937,332.6,CLOSED,0.2,True,True
FL_0434,Flash_Reversal,LONG,2025-01-21 04:34:00,335.64,2025-01-21 05:00:00,339.65,0.011947324514360598,SL_HIT,339.693,341.4,CLOSED,0.2,True,True
FL_0607,Flash_Reversal,SHORT,2025-01-21 06:07:00,343.48,2025-01-21 06:37:00,341.0,0.007220216606498247,SL_HIT,340.88595,339.19,CLOSED,0.2,True,True
FL_1022,Flash_Reversal,SHORT,2025-01-21 10:22:00,358.66,2025-01-21 10:37:00,364.72,-0.016896224836892883,SL_HIT,364.0399,358.66,CLOSED,1.0,False,False
FL_1305,Flash_Reversal,LONG,2025-01-21 13:05:00,360.15,2025-01-21 13:30:00,364.4,0.011800638622796058,SL_HIT,365.03565,366.87,CLOSED,0.2,True,True
FL_1510,Flash_Reversal,LONG,2025-01-21 15:10:00,356.68,2025-01-21 15:35:00,358.14,0.0040933049231803844,SL_HIT,358.7174,360.52,CLOSED,0.2,True,True
FL_2021,Flash_Reversal,SHORT,2025-01-21 20:21:00,376.14,2025-01-21 21:02:00,374.24,0.0050513106821927405,SL_HIT,373.48814999999996,371.63,CLOSED,0.2,True,True
FL_2257,Flash_Reversal,SHORT,2025-01-21 22:57:00,376.83,2025-01-21 23:07:00,370.19,0.017620677759201727,SL_HIT,369.20685,367.37,CLOSED,0.2,True,True
FL_1701,Flash_Reversal,LONG,2025-01-23 17:01:00,333.89,2025-01-23 17:18:00,333.36,-0.0015873491269578985,SL_HIT,333.89,333.89,CLOSED,0.4,True,False
FL_2020,Flash_Reversal,SHORT,2025-01-23 20:20:00,335.9,2025-01-23 20:25:00,341.18,-0.01571896397737431,SL_HIT,340.9384999999999,335.9,CLOSED,1.0,False,False
FL_2056,Flash_Reversal,LONG,2025-01-23 20:56:00,331.91,2025-01-23 21:18:00,326.3,-0.016902172275616925,SL_HIT,326.93135,331.91,CLOSED,1.0,False,False
FL_2119,Flash_Reversal,LONG,2025-01-23 21:19:00,326.9,2025-01-23 21:30:00,326.76,-0.00042826552462522596,SL_HIT,326.9,326.9,CLOSED,0.4,True,False
FL_2316,Flash_Reversal,LONG,2025-01-26 23:16:00,318.6,2025-01-26 23:39:00,317.56,-0.003264281230382989,SL_HIT,318.6,318.6,CLOSED,0.4,True,False
FL_0100,Flash_Reversal,LONG,2025-01-27 01:00:00,310.82,2025-01-27 01:23:00,309.9,-0.0029599124895438385,SL_HIT,310.82,310.82,CLOSED,0.4,True,False
FL_0720,Flash_Reversal,LONG,2025-01-27 07:20:00,291.43,2025-01-27 07:45:00,295.7,0.014651888961328558,SL_HIT,295.72395,297.21,CLOSED,0.2,True,True
FL_1750,Flash_Reversal,LONG,2025-01-27 17:50:00,297.11,2025-01-27 18:06:00,296.72,-0.0013126451482615407,SL_HIT,297.11,297.11,CLOSED,0.4,True,False
FL_1904,Flash_Reversal,LONG,2025-01-29 19:04:00,288.18,2025-01-29 19:25:00,283.67,-0.01564994100909151,SL_HIT,283.8573,288.18,CLOSED,1.0,False,False
FL_1933,Flash_Reversal,SHORT,2025-01-29 19:33:00,288.69,2025-01-29 19:40:00,296.13,-0.025771588901589933,SL_HIT,293.02034999999995,288.69,CLOSED,1.0,False,False
FL_1941,Flash_Reversal,SHORT,2025-01-29 19:41:00,298.08,2025-01-29 20:05:00,292.01,0.020363660762211466,SL_HIT,291.47009999999995,290.02,CLOSED,0.2,True,True
FL_2026,Flash_Reversal,SHORT,2025-01-29 20:26:00,300.11,2025-01-29 20:50:00,296.81,0.010995968145013532,SL_HIT,296.68604999999997,295.21,CLOSED,0.2,True,True
FL_1527,Flash_Reversal,SHORT,2025-01-31 15:27:00,333.68,2025-01-31 15:37:00,339.9,-0.018640613761687755,SL_HIT,338.68519999999995,333.68,CLOSED,1.0,False,False
FL_1606,Flash_Reversal,SHORT,2025-01-31 16:06:00,347.87,2025-01-31 17:03:00,345.88,0.005720527783367376,SL_HIT,345.10900000000004,344.22,CLOSED,0.2,True,True
FL_1105,Flash_Reversal,LONG,2025-02-01 11:05:00,309.87,2025-02-01 11:21:00,312.23,0.007616097072966127,SL_HIT,312.66880000000003,314.24,CLOSED,0.2,True,True
FL_1721,Flash_Reversal,LONG,2025-02-02 17:21:00,270.93,2025-02-02 17:33:00,270.36,-0.002103864466836427,SL_HIT,270.93,270.93,CLOSED,0.4,True,False
FL_1735,Flash_Reversal,LONG,2025-02-02 17:35:00,268.24,2025-02-02 17:57:00,263.65,-0.017111541902773753,SL_HIT,264.2164,268.24,CLOSED,1.0,False,False
FL_1930,Flash_Reversal,SHORT,2025-02-02 19:30:00,264.95,2025-02-02 19:42:00,269.7,-0.017927910926589925,SL_HIT,268.92425,264.95,CLOSED,1.0,False,False
FL_2150,Flash_Reversal,LONG,2025-02-02 21:50:00,259.55,2025-02-02 22:16:00,263.63,0.015719514544403713,SL_HIT,263.9934,265.32,CLOSED,0.2,True,True
FL_2231,Flash_Reversal,LONG,2025-02-02 22:31:00,258.21,2025-02-02 22:40:00,247.83,-0.04019983734169849,SL_HIT,254.33684999999997,258.21,CLOSED,1.0,False,False
FL_2241,Flash_Reversal,LONG,2025-02-02 22:41:00,248.91,2025-02-02 23:00:00,255.48,0.026395082559961404,SL_HIT,256.68015,257.97,CLOSED,0.2,True,True
FL_0130,Flash_Reversal,LONG,2025-02-03 01:30:00,239.21,2025-02-03 01:45:00,234.25,-0.020734919108732944,SL_HIT,235.62185,239.21,CLOSED,1.0,False,False
FL_0154,Flash_Reversal,LONG,2025-02-03 01:54:00,218.41,2025-02-03 01:55:00,205.64,-0.05846801886360519,SL_HIT,215.13385,218.41,CLOSED,1.0,False,False
FL_0348,Flash_Reversal,SHORT,2025-02-03 03:48:00,228.79,2025-02-03 04:01:00,230.27,-0.006468814196424749,SL_HIT,228.79,228.79,CLOSED,0.4,True,False
FL_0526,Flash_Reversal,SHORT,2025-02-03 05:26:00,228.35,2025-02-03 05:49:00,228.42,-0.0003065469673746143,SL_HIT,228.35,228.35,CLOSED,0.4,True,False
FL_0557,Flash_Reversal,SHORT,2025-02-03 05:57:00,230.61,2025-02-03 06:21:00,231.4,-0.003425697064307671,SL_HIT,230.61,230.61,CLOSED,0.4,True,False
FL_0741,Flash_Reversal,SHORT,2025-02-03 07:41:00,242.95,2025-02-03 08:08:00,241.73,0.005021609384647042,SL_HIT,241.57184999999998,240.37,CLOSED,0.2,True,True
FL_1403,Flash_Reversal,LONG,2025-02-03 14:03:00,232.3,2025-02-03 14:19:00,231.43,-0.0037451571244081125,SL_HIT,232.3,232.3,CLOSED,0.4,True,False
FL_1432,Flash_Reversal,SHORT,2025-02-03 14:32:00,237.44,2025-02-03 14:33:00,241.12,-0.01549865229110515,SL_HIT,241.00159999999997,237.44,CLOSED,1.0,False,False
FL_1703,Flash_Reversal,LONG,2025-02-03 17:03:00,256.81,2025-02-03 17:27:00,256.8,-3.893929364117793e-05,SL_HIT,257.538,258.6,CLOSED,0.2,True,True
FL_1900,Flash_Reversal,SHORT,2025-02-03 19:00:00,265.03,2025-02-03 19:17:00,269.62,-0.01731879409878139,SL_HIT,269.00544999999994,265.03,CLOSED,1.0,False,False
FL_2008,Flash_Reversal,LONG,2025-02-03 20:08:00,267.9,2025-02-03 20:28:00,267.38,-0.0019410227696901152,SL_HIT,267.9,267.9,CLOSED,0.4,True,False
FL_2125,Flash_Reversal,SHORT,2025-02-03 21:25:00,273.5,2025-02-03 21:46:00,271.88,0.00592321755027424,SL_HIT,271.80224999999996,270.45,CLOSED,0.2,True,True
FL_0507,Flash_Reversal,LONG,2025-02-04 05:07:00,259.46,2025-02-04 05:16:00,253.21,-0.024088491482309304,SL_HIT,255.5681,259.46,CLOSED,1.0,False,False
FL_1007,Flash_Reversal,SHORT,2025-02-04 10:07:00,257.07,2025-02-04 10:33:00,257.4,-0.0012836970474967289,SL_HIT,257.07,257.07,CLOSED,0.4,True,False
FL_1104,Flash_Reversal,SHORT,2025-02-04 11:04:00,264.55,2025-02-04 11:27:00,263.37,0.004460404460404486,SL_HIT,262.70699999999994,261.4,CLOSED,0.2,True,True
FL_1233,Flash_Reversal,SHORT,2025-02-04 12:33:00,266.28,2025-02-04 12:49:00,264.16,0.007961544239146568,SL_HIT,263.8728,262.56,CLOSED,0.2,True,True
FL_1432,Flash_Reversal,SHORT,2025-02-04 14:32:00,269.21,2025-02-04 14:53:00,268.77,0.0016344117974815117,SL_HIT,268.56615,267.23,CLOSED,0.2,True,True
FL_1513,Flash_Reversal,LONG,2025-02-04 15:13:00,263.83,2025-02-04 15:29:00,263.38,-0.0017056437857710975,SL_HIT,263.83,263.83,CLOSED,0.4,True,False
FL_1947,Flash_Reversal,LONG,2025-02-04 19:47:00,266.83,2025-02-04 19:59:00,261.93,-0.01836375220177633,SL_HIT,262.82755,266.83,CLOSED,1.0,False,False
FL_2101,Flash_Reversal,LONG,2025-02-04 21:01:00,254.34,2025-02-04 21:21:00,255.2,0.0033813006212156374,SL_HIT,255.43200000000002,256.35,CLOSED,0.2,True,True
FL_2140,Flash_Reversal,LONG,2025-02-04 21:40:00,252.62,2025-02-04 21:55:00,259.13,0.02576993112184305,SL_HIT,259.17760000000004,260.48,CLOSED,0.2,True,True
FL_0554,Flash_Reversal,SHORT,2025-02-05 05:54:00,271.15,2025-02-05 06:10:00,271.32,-0.0006269592476489616,SL_HIT,271.15,271.15,CLOSED,0.4,True,False
FL_1503,Flash_Reversal,LONG,2025-02-05 15:03:00,267.98,2025-02-05 15:36:00,271.16,0.011866557205761649,SL_HIT,271.52555,272.89,CLOSED,0.2,True,True
FL_1616,Flash_Reversal,LONG,2025-02-05 16:16:00,263.57,2025-02-05 16:33:00,263.73,0.0006070493607012369,SL_HIT,265.05805,266.39,CLOSED,0.2,True,True
FL_0122,Flash_Reversal,SHORT,2025-02-06 01:22:00,263.15,2025-02-06 01:55:00,260.39,0.010488314649439449,SL_HIT,260.03369999999995,258.74,CLOSED,0.2,True,True
FL_1442,Flash_Reversal,LONG,2025-02-06 14:42:00,252.06,2025-02-06 15:05:00,252.4,0.001348885186066823,SL_HIT,252.9705,253.99,CLOSED,0.2,True,True
FL_0153,Flash_Reversal,SHORT,2025-02-07 01:53:00,246.93,2025-02-07 02:21:00,245.29,0.006641558336370691,SL_HIT,245.25014999999996,244.03,CLOSED,0.2,True,True
FL_1502,Flash_Reversal,LONG,2025-02-07 15:02:00,253.2,2025-02-07 15:28:00,252.48,-0.0028436018957345927,SL_HIT,253.2,253.2,CLOSED,0.4,True,False
FL_2038,Flash_Reversal,LONG,2025-02-07 20:38:00,235.67,2025-02-07 21:06:00,235.35,-0.0013578308651928256,SL_HIT,235.39710000000002,236.58,CLOSED,0.2,True,True
FL_0336,Flash_Reversal,SHORT,2025-02-09 03:36:00,249.81,2025-02-09 03:57:00,250.95,-0.004563468235859199,SL_HIT,249.81,249.81,CLOSED,0.4,True,False
FL_2242,Flash_Reversal,SHORT,2025-02-09 22:42:00,241.14,2025-02-09 23:07:00,239.31,0.007588952475740168,SL_HIT,238.97894999999997,237.79,CLOSED,0.2,True,True
FL_0006,Flash_Reversal,SHORT,2025-02-10 00:06:00,245.57,2025-02-10 00:26:00,245.81,-0.0009773180763122903,SL_HIT,245.57,245.57,CLOSED,0.4,True,False
FL_0145,Flash_Reversal,LONG,2025-02-10 01:45:00,235.84,2025-02-10 02:03:00,235.61,-0.0009752374491180028,SL_HIT,235.84,235.84,CLOSED,0.4,True,False
FL_0332,Flash_Reversal,SHORT,2025-02-10 03:32:00,243.45,2025-02-10 04:05:00,242.39,0.004354076812487173,SL_HIT,242.07434999999998,240.87,CLOSED,0.2,True,True
FL_1349,Flash_Reversal,SHORT,2025-02-10 13:49:00,252.22,2025-02-10 14:07:00,252.83,-0.0024185235112204172,SL_HIT,252.22,252.22,CLOSED,0.4,True,False
FL_1330,Flash_Reversal,LONG,2025-02-12 13:30:00,241.56,2025-02-12 13:35:00,236.92,-0.01920847822487173,SL_HIT,237.9366,241.56,CLOSED,1.0,False,False
FL_1656,Flash_Reversal,SHORT,2025-02-12 16:56:00,245.02,2025-02-12 17:16:00,245.33,-0.0012652028405844512,SL_HIT,245.02,245.02,CLOSED,0.4,True,False
FL_2221,Flash_Reversal,SHORT,2025-02-12 22:21:00,254.49,2025-02-12 22:32:00,258.7,-0.016542889700970488,SL_HIT,258.30735,254.49,CLOSED,1.0,False,False
FL_0912,Flash_Reversal,SHORT,2025-02-13 09:12:00,252.51,2025-02-13 09:31:00,252.52,-3.96023919845524e-05,SL_HIT,252.51,252.51,CLOSED,0.4,True,False
FL_0607,Flash_Reversal,SHORT,2025-02-17 06:07:00,257.58,2025-02-17 06:24:00,260.46,-0.011180992313067769,SL_HIT,257.58,257.58,CLOSED,0.4,True,False
FL_0849,Flash_Reversal,SHORT,2025-02-17 08:49:00,265.49,2025-02-17 09:28:00,266.07,-0.0021846397227766926,SL_HIT,265.9425,265.39,CLOSED,0.2,True,True
FL_1802,Flash_Reversal,LONG,2025-02-17 18:02:00,261.01,2025-02-17 18:28:00,261.75,0.002835140416076047,SL_HIT,261.97355000000005,263.29,CLOSED,0.2,True,True
FL_1636,Flash_Reversal,LONG,2025-02-18 16:36:00,245.13,2025-02-18 16:57:00,245.54,0.0016725818953208364,SL_HIT,245.82199999999997,247.02,CLOSED,0.2,True,True
FL_2108,Flash_Reversal,SHORT,2025-02-18 21:08:00,247.36,2025-02-18 21:40:00,248.49,-0.00456824062095729,SL_HIT,247.36,247.36,CLOSED,0.4,True,False
FL_0919,Flash_Reversal,SHORT,2025-02-21 09:19:00,266.91,2025-02-21 09:50:00,263.94,0.011127346296504541,SL_HIT,263.83259999999996,262.52,CLOSED,0.2,True,True
FL_1525,Flash_Reversal,LONG,2025-02-21 15:25:00,260.41,2025-02-21 15:35:00,256.3,-0.01578280403978347,SL_HIT,256.50385,260.41,CLOSED,1.0,False,False
FL_1600,Flash_Reversal,SHORT,2025-02-22 16:00:00,249.65,2025-02-22 16:24:00,250.05,-0.001602243140396578,SL_HIT,249.65,249.65,CLOSED,0.4,True,False
FL_1944,Flash_Reversal,LONG,2025-02-24 19:44:00,222.59,2025-02-24 20:14:00,225.52,0.013163214879374665,SL_HIT,225.55655,226.69,CLOSED,0.2,True,True
FL_2157,Flash_Reversal,LONG,2025-02-24 21:57:00,219.56,2025-02-24 22:01:00,216.12,-0.015667699034432492,SL_HIT,216.2666,219.56,CLOSED,1.0,False,False
FL_2202,Flash_Reversal,LONG,2025-02-24 22:02:00,210.61,2025-02-24 22:28:00,213.6,0.014196856749442004,SL_HIT,213.90509999999998,214.98,CLOSED,0.2,True,True
FL_2253,Flash_Reversal,LONG,2025-02-24 22:53:00,210.01,2025-02-24 22:58:00,206.27,-0.017808675777343845,SL_HIT,206.85985,210.01,CLOSED,1.0,False,False
FL_0011,Flash_Reversal,LONG,2025-02-25 00:11:00,206.36,2025-02-25 00:27:00,211.99,0.027282419073463824,SL_HIT,212.1539,213.22,CLOSED,0.2,True,True
FL_0402,Flash_Reversal,LONG,2025-02-25 04:02:00,203.39,2025-02-25 04:25:00,204.99,0.007866660111116686,SL_HIT,204.99985,206.03,CLOSED,0.2,True,True
FL_0725,Flash_Reversal,LONG,2025-02-25 07:25:00,192.58,2025-02-25 07:50:00,194.77,0.011371897393291088,SL_HIT,195.3583,196.34,CLOSED,0.2,True,True
FL_1031,Flash_Reversal,SHORT,2025-02-25 10:31:00,196.55,2025-02-25 10:46:00,196.84,-0.0014754515390485476,SL_HIT,196.55,196.55,CLOSED,0.4,True,False
FL_1540,Flash_Reversal,SHORT,2025-02-25 15:40:00,197.04,2025-02-25 16:00:00,197.6,-0.00284206252537557,SL_HIT,197.04,197.04,CLOSED,0.4,True,False
FL_1740,Flash_Reversal,LONG,2025-02-26 17:40:00,198.98,2025-02-26 18:01:00,198.75,-0.0011558950648305848,SL_HIT,198.98,198.98,CLOSED,0.4,True,False
FL_2019,Flash_Reversal,LONG,2025-02-26 20:19:00,192.41,2025-02-26 20:31:00,195.83,0.01777454394262261,SL_HIT,195.9752,196.96,CLOSED,0.2,True,True
FL_2202,Flash_Reversal,SHORT,2025-02-26 22:02:00,207.73,2025-02-26 22:39:00,205.75,0.00953160352380489,SL_HIT,205.59284999999997,204.57,CLOSED,0.2,True,True
FL_0121,Flash_Reversal,SHORT,2025-02-27 01:21:00,205.59,2025-02-27 01:47:00,206.1,-0.0024806654020136723,SL_HIT,205.911,204.91,CLOSED,0.2,True,True
FL_0128,Flash_Reversal,LONG,2025-02-28 01:28:00,198.72,2025-02-28 01:32:00,194.98,-0.018820450885668322,SL_HIT,195.73919999999998,198.72,CLOSED,1.0,False,False
FL_0133,Flash_Reversal,LONG,2025-02-28 01:33:00,194.72,2025-02-28 01:53:00,194.26,-0.002362366474938414,SL_HIT,194.72,194.72,CLOSED,0.4,True,False
FL_0232,Flash_Reversal,LONG,2025-02-28 02:32:00,190.38,2025-02-28 02:54:00,189.81,-0.0029940119760478684,SL_HIT,190.38,190.38,CLOSED,0.4,True,False
FL_0404,Flash_Reversal,LONG,2025-02-28 04:04:00,184.47,2025-02-28 04:18:00,185.49,0.005529354366563724,SL_HIT,185.64710000000002,186.58,CLOSED,0.2,True,True
FL_1309,Flash_Reversal,SHORT,2025-02-28 13:09:00,184.88,2025-02-28 13:30:00,185.71,-0.00448939852877549,SL_HIT,182.78939999999997,181.88,CLOSED,0.2,True,True
FL_1331,Flash_Reversal,SHORT,2025-02-28 13:31:00,185.83,2025-02-28 13:47:00,186.27,-0.0023677554754345247,SL_HIT,185.83,185.83,CLOSED,0.4,True,False
FL_1641,Flash_Reversal,SHORT,2025-02-28 16:41:00,192.11,2025-02-28 17:07:00,191.13,0.005101244078913217,SL_HIT,190.99849999999998,190.36,CLOSED,0.2,True,True
FL_1526,Flash_Reversal,SHORT,2025-03-02 15:26:00,195.35,2025-03-02 15:35:00,198.73,-0.017302277962631153,SL_HIT,198.28024999999997,195.35,CLOSED,1.0,False,False
FL_1639,Flash_Reversal,SHORT,2025-03-02 16:39:00,213.63,2025-03-02 16:43:00,219.85,-0.02911576089500538,SL_HIT,216.83444999999998,213.63,CLOSED,1.0,False,False
FL_0852,Flash_Reversal,LONG,2025-03-03 08:52:00,203.84,2025-03-03 09:17:00,204.56,0.0035321821036106696,SL_HIT,204.60184999999998,205.63,CLOSED,0.2,True,True
FL_1454,Flash_Reversal,LONG,2025-03-03 14:54:00,203.75,2025-03-03 15:11:00,203.29,-0.0022576687116564807,SL_HIT,203.75,203.75,CLOSED,0.4,True,False
FL_1955,Flash_Reversal,LONG,2025-03-03 19:55:00,181.78,2025-03-03 20:18:00,182.18,0.00220046209704041,SL_HIT,182.363,183.06,CLOSED,0.2,True,True
FL_2157,Flash_Reversal,LONG,2025-03-03 21:57:00,177.77,2025-03-03 23:00:00,182.43,0.02621364684704954,SL_HIT,182.97054999999997,183.89,CLOSED,0.2,True,True
FL_0139,Flash_Reversal,LONG,2025-03-04 01:39:00,173.16,2025-03-04 01:45:00,170.14,-0.0174405174405175,SL_HIT,170.5626,173.16,CLOSED,1.0,False,False
FL_0206,Flash_Reversal,LONG,2025-03-04 02:06:00,167.58,2025-03-04 02:40:00,171.67,0.024406253729561848,SL_HIT,171.8365,172.7,CLOSED,0.2,True,True
FL_0506,Flash_Reversal,SHORT,2025-03-04 05:06:00,176.84,2025-03-04 05:54:00,176.08,0.004297670210359596,SL_HIT,175.72424999999998,174.85,CLOSED,0.2,True,True
FL_1240,Flash_Reversal,SHORT,2025-03-04 12:40:00,181.09,2025-03-04 12:41:00,184.23,-0.01733944447512279,SL_HIT,183.80634999999998,181.09,CLOSED,1.0,False,False
FL_1242,Flash_Reversal,SHORT,2025-03-04 12:42:00,182.08,2025-03-04 12:45:00,184.89,-0.015432776801405831,SL_HIT,184.81119999999999,182.08,CLOSED,1.0,False,False
FL_1435,Flash_Reversal,SHORT,2025-03-04 14:35:00,191.08,2025-03-04 14:36:00,195.04,-0.02072430395645792,SL_HIT,193.9462,191.08,CLOSED,1.0,False,False
FL_1521,Flash_Reversal,LONG,2025-03-04 15:21:00,185.74,2025-03-04 15:42:00,190.22,0.02411973726714757,SL_HIT,192.7116,193.68,CLOSED,0.2,True,True
FL_1630,Flash_Reversal,LONG,2025-03-04 16:30:00,187.52,2025-03-04 17:14:00,198.98,0.06111348122866883,SL_HIT,199.18905,200.19,CLOSED,0.2,True,True
FL_1851,Flash_Reversal,SHORT,2025-03-04 18:51:00,214.52,2025-03-04 19:09:00,214.61,-0.0004195413015103646,SL_HIT,214.52,214.52,CLOSED,0.4,True,False
FL_2102,Flash_Reversal,LONG,2025-03-04 21:02:00,203.32,2025-03-04 21:30:00,208.71,0.026509935077710087,SL_HIT,209.37785,210.43,CLOSED,0.2,True,True
