Trade_ID,Strategy,Side,Entry_Time,Exit_Time,PnL_Pct,Rem_Qty,Capital_After
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.175600,1970-01-01 00:28:56.181900,0.0,0.6335128286347799,1076.6293972758597
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.241300,1970-01-01 00:28:56.296200,0.0,0.6300684109880671,1076.6293972758597
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.296200,1970-01-01 00:28:56.322300,0.0,0.6289090468344294,1076.6293972758597
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.322300,1970-01-01 00:28:56.358300,0.0,0.6289090468344294,1076.6293972758597
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.358300,1970-01-01 00:28:56.360100,0.0,0.6289090468344294,1076.6293972758597
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.360100,1970-01-01 00:28:56.363700,0.0,0.6335163713412337,1076.6293972758597
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.692300,1970-01-01 00:28:56.363700,0.07796140418823774,0.6373283196838851,1092.5118698094502
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.697700,1970-01-01 00:28:56.363700,0.06884241122203957,0.6318716036901302,1106.2803520538582
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.715700,1970-01-01 00:28:56.363700,0.06175787094515003,0.6366790819087639,1118.6319262428883
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.746300,1970-01-01 00:28:56.363700,0.07622629681868043,0.6268609935746748,1133.8771856066244
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.749000,1970-01-01 00:28:56.363700,0.06642382008235657,0.6335128286347799,1147.1619496230958
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.363700,1970-01-01 00:28:56.373600,0.0,0.6383809055890066,1147.1619496230958
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.373600,1970-01-01 00:28:56.385300,0.0,0.6300684109880671,1147.1619496230958
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.394300,1970-01-01 00:28:56.414100,0.0,0.6383809055890066,1147.1619496230958
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.414100,1970-01-01 00:28:56.435700,0.0,0.6335163713412337,1147.1619496230958
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.435700,1970-01-01 00:28:56.437500,0.0,0.6335163713412337,1147.1619496230958
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.385300,1970-01-01 00:28:56.440200,0.029066461517878228,0.7674094053738473,1153.8307373557946
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.437500,1970-01-01 00:28:56.457300,0.0,0.6383809055890066,1153.8307373557946
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.457300,1970-01-01 00:28:56.461800,0.0,0.6289090468344294,1153.8307373557946
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.461800,1970-01-01 00:28:56.473500,0.0,0.6383809055890066,1153.8307373557946
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.473500,1970-01-01 00:28:56.487000,0.0,0.6300684109880671,1153.8307373557946
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.478900,1970-01-01 00:28:56.496900,0.0,0.8142484297348679,1153.8307373557946
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.496900,1970-01-01 00:28:56.506800,0.0,0.8142484297348679,1153.8307373557946
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.515800,1970-01-01 00:28:56.518500,0.0,0.6300684109880671,1153.8307373557946
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.521200,1970-01-01 00:28:56.523000,0.0,0.6289090468344294,1153.8307373557946
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.524800,1970-01-01 00:28:56.530200,0.0,0.6335163713412337,1153.8307373557946
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.630100,1970-01-01 00:28:56.630100,0.0,0.8036152231200686,1153.8307373557946
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.491500,1970-01-01 00:28:56.630100,0.008577434228369856,0.7823642103036308,1155.8101188078626
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.689500,1970-01-01 00:28:56.713800,0.0,0.8016716620827901,1155.8101188078626
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.739900,1970-01-01 00:28:56.769600,0.0,0.6383809055890066,1155.8101188078626
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.769600,1970-01-01 00:28:56.778600,0.0,0.6289090468344294,1155.8101188078626
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.437500,1970-01-01 00:28:56.779500,0.0536958111324407,0.7966402427938165,1168.0616184339533
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.467200,1970-01-01 00:28:56.779500,0.04368229773120232,0.8142484297348679,1178.142013994071
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.475300,1970-01-01 00:28:56.779500,0.056170775874077344,0.8036152231200686,1191.1043275429977
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.778600,1970-01-01 00:28:56.780400,0.0,0.6335163713412337,1191.1043275429977
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.487000,1970-01-01 00:28:56.780400,0.05597771894233736,0.7934743577731284,1204.0220900875443
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.650800,1970-01-01 00:28:56.780400,0.04785850528871167,0.8016716620827901,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.782200,1970-01-01 00:28:56.784900,0.0,0.8789464838158121,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.780400,1970-01-01 00:28:56.795700,0.0,0.6383809055890066,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.795700,1970-01-01 00:28:56.800200,0.0,0.6383809055890066,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.800200,1970-01-01 00:28:56.803800,0.0,0.6300684109880671,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.802900,1970-01-01 00:28:56.810100,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.810100,1970-01-01 00:28:56.826300,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.826300,1970-01-01 00:28:56.840700,0.0,0.8673913402750377,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.845200,1970-01-01 00:28:56.853300,0.0,0.848167778182526,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.853300,1970-01-01 00:28:56.856900,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.864100,1970-01-01 00:28:56.872200,0.0,0.8673913402750377,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.892000,1970-01-01 00:28:56.898300,0.0,0.848167778182526,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.900100,1970-01-01 00:28:56.921700,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.947800,1970-01-01 00:28:56.963100,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.963100,1970-01-01 00:28:56.973900,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.973900,1970-01-01 00:28:56.987400,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.987400,1970-01-01 00:28:56.997300,0.0,0.8673913402750377,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.997300,1970-01-01 00:28:57.016200,0.0,0.848167778182526,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.016200,1970-01-01 00:28:57.032400,0.0,0.8325922701276461,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.032400,1970-01-01 00:28:57.037800,0.0,0.8325922701276461,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.040500,1970-01-01 00:28:57.052200,0.0,0.848167778182526,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.056700,1970-01-01 00:28:57.062100,0.0,0.8673913402750377,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.077400,1970-01-01 00:28:57.081000,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.081000,1970-01-01 00:28:57.117900,0.0,0.848167778182526,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.117900,1970-01-01 00:28:57.127800,0.0,0.8673913402750377,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.127800,1970-01-01 00:28:57.135000,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.135000,1970-01-01 00:28:57.168300,0.0,0.848167778182526,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.168300,1970-01-01 00:28:57.171000,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.171000,1970-01-01 00:28:57.176400,0.0,0.8325922701276461,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.297900,1970-01-01 00:28:57.299700,0.0,0.8673913402750377,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.299700,1970-01-01 00:28:57.315000,0.0,0.848167778182526,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.315000,1970-01-01 00:28:57.321300,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.321300,1970-01-01 00:28:57.322200,0.0,0.8325922701276461,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.355500,1970-01-01 00:28:57.358200,0.0,0.8673913402750377,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.358200,1970-01-01 00:28:57.361800,0.0,0.8812947662914138,1215.0851590242867
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.361800,1970-01-01 00:28:57.364500,0.0,0.8812947662914138,1215.0851590242867
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:56.071200,1970-01-01 00:28:57.369000,0.023321757664126617,0.5991614128110317,1219.7889098914854
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:56.085600,1970-01-01 00:28:57.369000,0.006104328523862468,0.6289090468344294,1221.1033297993695
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:56.100000,1970-01-01 00:28:57.369000,0.013474947777222163,0.6335163713412337,1224.0048347801123
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:56.124300,1970-01-01 00:28:57.369000,0.02125704120960574,0.6383809055890066,1228.5820258731856
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:56.146800,1970-01-01 00:28:57.369000,0.007959034381858163,0.6300684109880671,1230.2958119510731
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.364500,1970-01-01 00:28:57.370800,0.0,0.8673913402750377,1230.2958119510731
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.370800,1970-01-01 00:28:57.374400,0.0,0.848167778182526,1230.2958119510731
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.374400,1970-01-01 00:28:57.376200,0.0,0.8325922701276461,1230.2958119510731
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.376200,1970-01-01 00:28:57.378000,0.0,0.7318615222337665,1230.2958119510731
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.378900,1970-01-01 00:28:57.387900,0.0,0.8325922701276461,1230.2958119510731
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.387900,1970-01-01 00:28:57.392400,0.0,0.848167778182526,1230.2958119510731
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:57.376200,1970-01-01 00:28:57.393300,0.014339303000968081,0.7443706509868545,1233.8241288367508
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.398700,1970-01-01 00:28:57.403200,0.0,0.8325922701276461,1233.8241288367508
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.403200,1970-01-01 00:28:57.408600,0.0,0.8673913402750377,1233.8241288367508
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:57.394200,1970-01-01 00:28:57.409500,0.0622591072982717,0.767017362201138,1249.1874866016396
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:57.395100,1970-01-01 00:28:57.410400,0.02708559046587216,0.742641223568527,1255.8712576137564
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.420300,1970-01-01 00:28:57.423000,0.0,0.7524918407464312,1255.8712576137564
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.451800,1970-01-01 00:28:57.459000,0.0,0.848167778182526,1255.8712576137564
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.459000,1970-01-01 00:28:57.464400,0.0,0.8673913402750377,1255.8712576137564
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.464400,1970-01-01 00:28:57.468000,0.0,0.8812947662914138,1255.8712576137564
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.468000,1970-01-01 00:28:57.470700,0.0,0.848167778182526,1255.8712576137564
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.470700,1970-01-01 00:28:57.489600,0.0,0.8325922701276461,1255.8712576137564
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.489600,1970-01-01 00:28:57.496800,0.0,0.8812947662914138,1255.8712576137564
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.496800,1970-01-01 00:28:57.504900,0.0,0.8673913402750377,1255.8712576137564
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.504900,1970-01-01 00:28:57.509400,0.0,0.848167778182526,1255.8712576137564
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.509400,1970-01-01 00:28:57.516600,0.0,0.683802274645408,1255.8712576137564
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:57.418500,1970-01-01 00:28:57.526500,0.07540669283082164,0.7524918407464312,1274.8114772453441
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.512100,1970-01-01 00:28:57.529200,0.0,0.8325922701276461,1274.8114772453441
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:57.471600,1970-01-01 00:28:57.529200,0.0066273518674528405,0.7053475190192396,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.531000,1970-01-01 00:28:57.538200,0.0,0.6937365395866743,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.551700,1970-01-01 00:28:57.639900,0.0,0.683802274645408,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.639900,1970-01-01 00:28:57.642600,0.0,0.683802274645408,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.642600,1970-01-01 00:28:57.648000,0.0,0.6937365395866743,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.648000,1970-01-01 00:28:57.663300,0.0,0.7102805199717763,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.663300,1970-01-01 00:28:57.669600,0.0,0.6937365395866743,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.669600,1970-01-01 00:28:57.689400,0.0,0.6937365395866743,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.689400,1970-01-01 00:28:57.694800,0.0,0.7102805199717763,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.694800,1970-01-01 00:28:57.696600,0.0,0.7161156226593153,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.759600,1970-01-01 00:28:57.767700,0.0,0.7161156226593153,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.780300,1970-01-01 00:28:57.817200,0.0,0.683802274645408,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.822600,1970-01-01 00:28:57.862200,0.0,0.7102805199717763,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.863100,1970-01-01 00:28:57.865800,0.0,0.683802274645408,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.870300,1970-01-01 00:28:57.908100,0.0,0.7161156226593153,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.908100,1970-01-01 00:28:57.963000,0.0,0.6937365395866743,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.963000,1970-01-01 00:28:57.976500,0.0,0.683802274645408,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.976500,1970-01-01 00:28:57.981900,0.0,0.6937365395866743,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.981900,1970-01-01 00:28:57.988200,0.0,0.7102805199717763,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.988200,1970-01-01 00:28:58.005300,0.0,0.7161156226593153,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.005300,1970-01-01 00:28:58.009800,0.0,0.7102805199717763,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.067400,1970-01-01 00:28:58.114200,0.0,0.7161156226593153,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.114200,1970-01-01 00:28:58.123200,0.0,0.683802274645408,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.123200,1970-01-01 00:28:58.129500,0.0,0.6937365395866743,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.154700,1970-01-01 00:28:58.170900,0.0,0.7102805199717763,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.170900,1970-01-01 00:28:58.179000,0.0,0.7161156226593153,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.195200,1970-01-01 00:28:58.197900,0.0,0.7102805199717763,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.466100,1970-01-01 00:28:58.473300,0.0,0.6937365395866743,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.491300,1970-01-01 00:28:58.503900,0.0,0.7161156226593153,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.507500,1970-01-01 00:28:58.524600,0.0,0.7102805199717763,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.524600,1970-01-01 00:28:58.533600,0.0,0.683802274645408,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.533600,1970-01-01 00:28:58.536300,0.0,0.683802274645408,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.536300,1970-01-01 00:28:58.539000,0.0,0.683802274645408,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.539000,1970-01-01 00:28:58.543500,0.0,0.6937365395866743,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.543500,1970-01-01 00:28:58.551600,0.0,0.683802274645408,1276.4760973902296
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.551600,1970-01-01 00:28:58.554300,0.0,0.683802274645408,1276.4760973902296
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.779500,1970-01-01 00:28:58.554300,0.030986445715716363,0.8789464838158121,1282.934372927314
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.554300,1970-01-01 00:28:58.559700,0.0,0.6937365395866743,1282.934372927314
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.559700,1970-01-01 00:28:58.563300,0.0,0.6937365395866743,1282.934372927314
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.782200,1970-01-01 00:28:58.563300,0.15506799637352672,0.8812947662914138,1320.6185371339348
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.802900,1970-01-01 00:28:58.563300,0.1683977585037656,0.8673913402750377,1361.542060568111
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.803800,1970-01-01 00:28:58.563300,0.1868281446321373,0.848167778182526,1406.9444817342217
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.806500,1970-01-01 00:28:58.563300,0.20176099767027542,0.8325922701276461,1455.9758405220387
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.563300,1970-01-01 00:28:58.566900,0.0,0.7102805199717763,1455.9758405220387
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.566900,1970-01-01 00:28:58.568700,0.0,0.7161156226593153,1455.9758405220387
