Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Structure_Context,Fibo_Target,SL,Peak_Price,status
TH_202412261700,TrendHunter_Gamma,SHORT,2024-12-26 17:00:00,338.22,2024-12-26 17:15:00,334.53,0.010910058541777701,TP_FIBONACCI_EXT,Trend_Impulse,352.03,343.36428571428576,334.53,CLOSED
TH_202412261900,TrendHunter_Gamma,SHORT,2024-12-26 19:00:00,335.38,2024-12-26 19:15:00,334.84,0.00161011390065007,TP_FIBONACCI_EXT,Trend_Impulse,352.03,339.76142857142855,334.84,CLOSED
TH_202412261945,TrendHunter_Gamma,SHORT,2024-12-26 19:45:00,336.05,2024-12-26 20:00:00,335.13,0.00273768784407087,TP_FIBONACCI_EXT,Trend_Impulse,352.03,340.18857142857144,335.13,CLOSED
TH_202412262115,TrendHunter_Gamma,SHORT,2024-12-26 21:15:00,333.64,2024-12-26 21:45:00,338.13,-0.013457618990528742,SL_ATR_DYNAMIC,Trend_Impulse,295.91,337.8457142857143,333.64,CLOSED
TH_202412271730,TrendHunter_Gamma,SHORT,2024-12-27 17:30:00,329.72,2024-12-28 13:45:00,337.17,-0.022594929030692674,SL_ATR_DYNAMIC,Trend_Impulse,300.66,336.59000000000003,320.08,CLOSED
TH_202412281500,TrendHunter_Gamma,LONG,2024-12-28 15:00:00,331.68,2024-12-30 21:30:00,323.59,-0.024390979257115388,SL_ATR_DYNAMIC,Trend_Impulse,372.36,324.3485714285714,357.3,CLOSED
TH_202412310245,TrendHunter_Gamma,SHORT,2024-12-31 02:45:00,316.91,2024-12-31 13:45:00,322.62,-0.018017733741440722,SL_ATR_DYNAMIC,Trend_Impulse,306.17,322.2871428571429,308.96,CLOSED
TH_202412312145,TrendHunter_Gamma,SHORT,2024-12-31 21:45:00,309.95,2025-01-01 00:45:00,313.61,-0.011808356186481772,SL_ATR_DYNAMIC,Trend_Impulse,291.86,313.15999999999997,308.7,CLOSED
TH_202501011415,TrendHunter_Gamma,LONG,2025-01-01 14:15:00,313.27,2025-01-02 00:15:00,326.9,0.04350879433076897,TP_FIBONACCI_EXT,Trend_Impulse,323.35,308.1428571428571,326.9,CLOSED
TH_202501020145,TrendHunter_Gamma,LONG,2025-01-02 01:45:00,322.5,2025-01-02 02:45:00,324.3,0.005581395348837245,TP_FIBONACCI_EXT,Trend_Impulse,323.35,316.61285714285714,324.3,CLOSED
TH_202501020300,TrendHunter_Gamma,LONG,2025-01-02 03:00:00,322.13,2025-01-02 03:15:00,323.53,0.004346071461832109,TP_FIBONACCI_EXT,Trend_Impulse,323.35,315.7457142857143,323.53,CLOSED
TH_202501020330,TrendHunter_Gamma,LONG,2025-01-02 03:30:00,322.65,2025-01-02 04:15:00,323.67,0.0031613203161321517,TP_FIBONACCI_EXT,Trend_Impulse,323.35,316.40142857142854,323.67,CLOSED
TH_202501020815,TrendHunter_Gamma,LONG,2025-01-02 08:15:00,331.36,2025-01-02 08:30:00,331.1,-0.0007846450989859696,TP_FIBONACCI_EXT,Trend_Impulse,323.35,325.62285714285713,331.36,CLOSED
TH_202501020900,TrendHunter_Gamma,LONG,2025-01-02 09:00:00,332.03,2025-01-02 09:15:00,333.57,0.004638135108273411,TP_FIBONACCI_EXT,Trend_Impulse,323.35,326.7985714285714,333.57,CLOSED
TH_202501020930,TrendHunter_Gamma,LONG,2025-01-02 09:30:00,331.84,2025-01-02 09:45:00,334.52,0.008076181292189028,TP_FIBONACCI_EXT,Trend_Impulse,323.35,326.9814285714285,334.52,CLOSED
TH_202501021000,TrendHunter_Gamma,LONG,2025-01-02 10:00:00,332.27,2025-01-02 10:15:00,333.56,0.003882384807536102,TP_FIBONACCI_EXT,Trend_Impulse,323.35,327.1485714285714,333.56,CLOSED
TH_202501021115,TrendHunter_Gamma,LONG,2025-01-02 11:15:00,333.98,2025-01-02 11:30:00,334.14,0.0004790706030300262,TP_FIBONACCI_EXT,Trend_Impulse,323.35,328.70714285714286,334.14,CLOSED
TH_202501021145,TrendHunter_Gamma,LONG,2025-01-02 11:45:00,333.69,2025-01-02 12:00:00,334.55,0.002577242350684808,TP_FIBONACCI_EXT,Trend_Impulse,323.35,328.62714285714287,334.55,CLOSED
TH_202501021215,TrendHunter_Gamma,LONG,2025-01-02 12:15:00,332.45,2025-01-02 12:30:00,332.14,-0.0009324710482779434,TP_FIBONACCI_EXT,Trend_Impulse,323.35,327.2857142857143,332.45,CLOSED
TH_202501021300,TrendHunter_Gamma,LONG,2025-01-02 13:00:00,334.28,2025-01-02 13:15:00,333.94,-0.0010171114036136623,TP_FIBONACCI_EXT,Trend_Impulse,323.35,329.07,334.28,CLOSED
TH_202501021345,TrendHunter_Gamma,LONG,2025-01-02 13:45:00,333.77,2025-01-02 14:00:00,332.26,-0.004524073463762444,TP_FIBONACCI_EXT,Trend_Impulse,323.35,329.0742857142857,333.77,CLOSED
TH_202501021415,TrendHunter_Gamma,LONG,2025-01-02 14:15:00,334.85,2025-01-02 14:30:00,334.64,-0.0006271464835001832,TP_FIBONACCI_EXT,Trend_Impulse,323.35,329.88714285714286,334.85,CLOSED
TH_202501021515,TrendHunter_Gamma,LONG,2025-01-02 15:15:00,333.71,2025-01-02 15:30:00,331.82,-0.005663600131850968,TP_FIBONACCI_EXT,Trend_Impulse,323.35,327.25142857142856,333.71,CLOSED
TH_202501021630,TrendHunter_Gamma,LONG,2025-01-02 16:30:00,335.29,2025-01-02 16:45:00,335.39,0.00029824927674540214,TP_FIBONACCI_EXT,Trend_Impulse,309.47,328.26000000000005,335.39,CLOSED
TH_202501021730,TrendHunter_Gamma,LONG,2025-01-02 17:30:00,334.44,2025-01-03 01:30:00,327.22,-0.02158832675517274,SL_ATR_DYNAMIC,Trend_Impulse,346.65,327.3828571428572,338.21,CLOSED
TH_202501030900,TrendHunter_Gamma,SHORT,2025-01-03 09:00:00,322.23,2025-01-03 11:15:00,327.61,-0.016696148713651725,SL_ATR_DYNAMIC,Trend_Impulse,302.91,326.08,322.23,CLOSED
TH_202501032030,TrendHunter_Gamma,LONG,2025-01-03 20:30:00,350.66,2025-01-04 00:30:00,345.83,-0.01377402612216974,SL_ATR_DYNAMIC,Trend_Impulse,380.6,346.22285714285715,352.75,CLOSED
TH_202501040515,TrendHunter_Gamma,SHORT,2025-01-04 05:15:00,342.09,2025-01-04 07:30:00,345.81,-0.010874331316320348,SL_ATR_DYNAMIC,Trend_Impulse,328.56,345.51571428571424,340.85,CLOSED
TH_202501041600,TrendHunter_Gamma,LONG,2025-01-04 16:00:00,349.42,2025-01-05 18:00:00,339.86,-0.027359624520634198,SL_ATR_DYNAMIC,Trend_Impulse,375.16,340.37142857142857,356.51,CLOSED
TH_202501060600,TrendHunter_Gamma,LONG,2025-01-06 06:00:00,344.09,2025-01-06 08:15:00,338.75,-0.015519195559301273,SL_ATR_DYNAMIC,Trend_Impulse,357.54,339.47999999999996,344.68,CLOSED
TH_202501061700,TrendHunter_Gamma,LONG,2025-01-06 17:00:00,345.86,2025-01-06 23:00:00,337.62,-0.023824668941190102,SL_ATR_DYNAMIC,Trend_Impulse,367.13,338.66857142857145,346.68,CLOSED
TH_202501070545,TrendHunter_Gamma,SHORT,2025-01-07 05:45:00,338.79,2025-01-07 15:00:00,319.74,0.05622952271318519,TP_FIBONACCI_EXT,Trend_Impulse,324.81,341.9071428571429,319.74,CLOSED
TH_202501072245,TrendHunter_Gamma,SHORT,2025-01-07 22:45:00,309.33,2025-01-07 23:00:00,306.68,0.008566902660588942,TP_FIBONACCI_EXT,Trend_Impulse,324.81,313.9871428571429,306.68,CLOSED
TH_202501080000,TrendHunter_Gamma,SHORT,2025-01-08 00:00:00,309.16,2025-01-08 00:15:00,311.21,-0.006630870746538862,TP_FIBONACCI_EXT,Trend_Impulse,351.31,313.7928571428572,309.16,CLOSED
TH_202501080045,TrendHunter_Gamma,SHORT,2025-01-08 00:45:00,311.16,2025-01-08 01:00:00,308.65,0.008066589535930221,TP_FIBONACCI_EXT,Trend_Impulse,351.31,315.56000000000006,308.65,CLOSED
TH_202501080115,TrendHunter_Gamma,SHORT,2025-01-08 01:15:00,309.66,2025-01-08 01:30:00,307.86,0.0058128269715171845,TP_FIBONACCI_EXT,Trend_Impulse,351.31,313.84000000000003,307.86,CLOSED
TH_202501080145,TrendHunter_Gamma,SHORT,2025-01-08 01:45:00,308.14,2025-01-08 02:00:00,308.04,0.0003245278120333806,TP_FIBONACCI_EXT,Trend_Impulse,351.31,312.4371428571429,308.04,CLOSED
TH_202501080215,TrendHunter_Gamma,SHORT,2025-01-08 02:15:00,307.83,2025-01-08 02:30:00,307.04,0.002566351557677821,TP_FIBONACCI_EXT,Trend_Impulse,351.31,312.2257142857143,307.04,CLOSED
TH_202501080745,TrendHunter_Gamma,SHORT,2025-01-08 07:45:00,298.44,2025-01-08 17:15:00,278.48,0.06688111513201977,TP_FIBONACCI_EXT,Trend_Impulse,279.1,304.0842857142857,278.48,CLOSED
TH_202501081900,TrendHunter_Gamma,SHORT,2025-01-08 19:00:00,288.1,2025-01-09 01:15:00,298.81,-0.037174592155501486,SL_ATR_DYNAMIC,Trend_Impulse,252.86,296.79857142857145,288.09,CLOSED
TH_202501090900,TrendHunter_Gamma,SHORT,2025-01-09 09:00:00,286.89,2025-01-10 06:15:00,292.32,-0.018927114922095603,SL_ATR_DYNAMIC,Trend_Impulse,260.69,291.7842857142857,275.14,CLOSED
TH_202501100900,TrendHunter_Gamma,LONG,2025-01-10 09:00:00,292.87,2025-01-10 13:30:00,281.48,-0.038890975518147936,SL_ATR_DYNAMIC,Trend_Impulse,317.89,287.5028571428571,294.83,CLOSED
TH_202501101715,TrendHunter_Gamma,SHORT,2025-01-10 17:15:00,283.92,2025-01-11 21:15:00,292.27,-0.02940969287123121,SL_ATR_DYNAMIC,Trend_Impulse,262.33,291.4742857142857,280.71,CLOSED
TH_202501131230,TrendHunter_Gamma,SHORT,2025-01-13 12:30:00,264.39,2025-01-13 14:45:00,270.9,-0.024622716441620302,SL_ATR_DYNAMIC,Trend_Impulse,231.17,270.47142857142853,262.13,CLOSED
TH_202501140345,TrendHunter_Gamma,LONG,2025-01-14 03:45:00,291.06,2025-01-14 07:45:00,285.55,-0.018930804645090327,SL_ATR_DYNAMIC,Trend_Impulse,321.17,285.5985714285714,292.37,CLOSED
TH_202501142345,TrendHunter_Gamma,LONG,2025-01-14 23:45:00,295.33,2025-01-15 09:15:00,290.16,-0.01750584092371232,SL_ATR_DYNAMIC,Trend_Impulse,311.33,291.33714285714285,296.98,CLOSED
TH_202501151230,TrendHunter_Gamma,SHORT,2025-01-15 12:30:00,288.56,2025-01-15 13:30:00,300.95,-0.042937344053229784,SL_ATR_DYNAMIC,Trend_Impulse,275.92,292.98,287.12,CLOSED
TH_202501152130,TrendHunter_Gamma,LONG,2025-01-15 21:30:00,317.99,2025-01-16 03:00:00,313.22,-0.01500047171294689,SL_ATR_DYNAMIC,Trend_Impulse,347.38,313.3542857142857,320.0,CLOSED
TH_202501161045,TrendHunter_Gamma,SHORT,2025-01-16 10:45:00,310.38,2025-01-16 12:30:00,317.72,-0.02364843095560291,SL_ATR_DYNAMIC,Trend_Impulse,293.27,314.4757142857143,309.17,CLOSED
TH_202501161300,TrendHunter_Gamma,LONG,2025-01-16 13:00:00,313.15,2025-01-17 07:30:00,323.59,0.03333865559635957,TRAILING_STOP_SMART,Trend_Impulse,330.24,306.8828571428571,326.12,CLOSED
TH_202501171145,TrendHunter_Gamma,LONG,2025-01-17 11:45:00,326.57,2025-01-18 01:45:00,336.1,0.02918210490859549,TRAILING_STOP_SMART,Trend_Impulse,340.82,321.4242857142857,339.6,CLOSED
TH_202501180215,TrendHunter_Gamma,LONG,2025-01-18 02:15:00,336.94,2025-01-18 03:00:00,331.97,-0.014750400664806703,SL_ATR_DYNAMIC,Trend_Impulse,353.52,332.4814285714286,336.94,CLOSED
TH_202501181200,TrendHunter_Gamma,SHORT,2025-01-18 12:00:00,315.37,2025-01-19 02:15:00,322.77,-0.02346450201350787,SL_ATR_DYNAMIC,Trend_Impulse,283.87,321.4271428571428,309.09,CLOSED
TH_202501190300,TrendHunter_Gamma,LONG,2025-01-19 03:00:00,319.78,2025-01-19 04:30:00,312.81,-0.021796234911501566,SL_ATR_DYNAMIC,Trend_Impulse,337.72,313.58714285714285,319.78,CLOSED
TH_202501191245,TrendHunter_Gamma,SHORT,2025-01-19 12:45:00,299.96,2025-01-19 13:45:00,312.25,-0.040972129617282374,SL_ATR_DYNAMIC,Trend_Impulse,271.51,307.95571428571424,299.89,CLOSED
TH_202501192100,TrendHunter_Gamma,LONG,2025-01-19 21:00:00,340.23,2025-01-19 21:15:00,331.02,-0.027069923287188186,SL_ATR_DYNAMIC,Trend_Impulse,382.62,332.62714285714287,340.23,CLOSED
TH_202501200215,TrendHunter_Gamma,SHORT,2025-01-20 02:15:00,312.0,2025-01-20 06:30:00,330.03,-0.05778846153846145,SL_ATR_DYNAMIC,Trend_Impulse,264.28,325.99142857142857,306.37,CLOSED
TH_202501201030,TrendHunter_Gamma,LONG,2025-01-20 10:30:00,344.48,2025-01-20 12:30:00,330.66,-0.040118439386901975,SL_ATR_DYNAMIC,Trend_Impulse,408.18,331.04285714285714,346.46,CLOSED
TH_202501212145,TrendHunter_Gamma,LONG,2025-01-21 21:45:00,370.91,2025-01-22 01:30:00,360.13,-0.02906365425574945,SL_ATR_DYNAMIC,Trend_Impulse,410.65,360.9928571428572,373.76,CLOSED
TH_202501230530,TrendHunter_Gamma,SHORT,2025-01-23 05:30:00,337.11,2025-01-23 05:45:00,336.87,0.0007119337901575422,TP_FIBONACCI_EXT,Trend_Impulse,346.32,342.05857142857144,336.87,CLOSED
TH_202501230600,TrendHunter_Gamma,SHORT,2025-01-23 06:00:00,337.3,2025-01-23 06:15:00,335.53,0.005247554106137084,TP_FIBONACCI_EXT,Trend_Impulse,346.32,342.03285714285715,335.53,CLOSED
TH_202501230730,TrendHunter_Gamma,SHORT,2025-01-23 07:30:00,336.7,2025-01-23 07:45:00,338.03,-0.003950103950103903,TP_FIBONACCI_EXT,Trend_Impulse,346.32,341.44,336.7,CLOSED
TH_202501240930,TrendHunter_Gamma,LONG,2025-01-24 09:30:00,346.93,2025-01-24 22:00:00,338.27,-0.024961807857492937,SL_ATR_DYNAMIC,Trend_Impulse,360.24,340.11285714285714,354.01,CLOSED
TH_202501250115,TrendHunter_Gamma,SHORT,2025-01-25 01:15:00,336.02,2025-01-27 00:45:00,311.37,0.07335872864710427,TP_FIBONACCI_EXT,Trend_Impulse,313.59,340.52142857142854,311.37,CLOSED
TH_202501270945,TrendHunter_Gamma,SHORT,2025-01-27 09:45:00,296.13,2025-01-27 16:15:00,304.35,-0.027758079221963418,SL_ATR_DYNAMIC,Trend_Impulse,258.53,304.18142857142857,290.05,CLOSED
TH_202501290000,TrendHunter_Gamma,SHORT,2025-01-29 00:00:00,285.95,2025-01-29 04:00:00,292.1,-0.021507256513376583,SL_ATR_DYNAMIC,Trend_Impulse,261.18,291.6271428571428,283.33,CLOSED
TH_202501290845,TrendHunter_Gamma,LONG,2025-01-29 08:45:00,297.47,2025-01-29 12:45:00,292.94,-0.015228426395939184,SL_ATR_DYNAMIC,Trend_Impulse,313.98,293.83000000000004,297.47,CLOSED
TH_202501300700,TrendHunter_Gamma,LONG,2025-01-30 07:00:00,301.19,2025-01-30 13:45:00,314.53,0.044290979116172434,TP_FIBONACCI_EXT,Trend_Impulse,313.34,296.34142857142854,314.53,CLOSED
TH_202501301800,TrendHunter_Gamma,LONG,2025-01-30 18:00:00,316.22,2025-01-30 18:15:00,314.08,-0.006767440389602312,TP_FIBONACCI_EXT,Trend_Impulse,313.34,311.12,316.22,CLOSED
TH_202501301830,TrendHunter_Gamma,LONG,2025-01-30 18:30:00,316.14,2025-01-30 18:45:00,316.66,0.0016448408932752535,TP_FIBONACCI_EXT,Trend_Impulse,313.34,310.97142857142853,316.66,CLOSED
TH_202501301900,TrendHunter_Gamma,LONG,2025-01-30 19:00:00,316.04,2025-01-30 19:15:00,317.74,0.005379065941020088,TP_FIBONACCI_EXT,Trend_Impulse,313.34,311.39428571428573,317.74,CLOSED
TH_202501302030,TrendHunter_Gamma,LONG,2025-01-30 20:30:00,316.45,2025-01-31 18:15:00,335.87,0.06136830462948338,TRAILING_STOP_SMART,Trend_Impulse,346.42,311.8328571428571,346.22,CLOSED
TH_202501311900,TrendHunter_Gamma,LONG,2025-01-31 19:00:00,335.66,2025-02-01 05:30:00,324.3,-0.03384377048203543,SL_ATR_DYNAMIC,Trend_Impulse,371.93,324.9142857142857,338.95,CLOSED
TH_202502011230,TrendHunter_Gamma,SHORT,2025-02-01 12:30:00,317.01,2025-02-02 05:30:00,295.46,0.0679789281095234,TRAILING_STOP_SMART,Trend_Impulse,283.15,322.2042857142857,288.25,CLOSED
TH_202502020545,TrendHunter_Gamma,SHORT,2025-02-02 05:45:00,296.07,2025-02-02 17:30:00,267.93,0.09504509068801292,TP_FIBONACCI_EXT,Trend_Impulse,268.15,302.8157142857143,267.93,CLOSED
TH_202502040015,TrendHunter_Gamma,LONG,2025-02-04 00:15:00,273.94,2025-02-04 05:00:00,255.65,-0.06676644520697961,SL_ATR_DYNAMIC,Trend_Impulse,319.86,264.7542857142857,274.07,CLOSED
TH_202502041000,TrendHunter_Gamma,SHORT,2025-02-04 10:00:00,255.83,2025-02-04 11:00:00,262.69,-0.02681468162451622,SL_ATR_DYNAMIC,Trend_Impulse,226.59,262.28285714285715,255.83,CLOSED
TH_202502041400,TrendHunter_Gamma,LONG,2025-02-04 14:00:00,262.87,2025-02-04 21:30:00,252.85,-0.03811770076463655,SL_ATR_DYNAMIC,Trend_Impulse,286.47,255.43285714285716,272.92,CLOSED
TH_202502042200,TrendHunter_Gamma,SHORT,2025-02-04 22:00:00,261.0,2025-02-04 23:45:00,271.99,-0.04210727969348663,SL_ATR_DYNAMIC,Trend_Impulse,237.83,271.68285714285713,261.0,CLOSED
TH_202502050830,TrendHunter_Gamma,LONG,2025-02-05 08:30:00,272.17,2025-02-05 17:15:00,265.29,-0.025278318697872636,SL_ATR_DYNAMIC,Trend_Impulse,280.85,265.31,279.44,CLOSED
TH_202502052130,TrendHunter_Gamma,SHORT,2025-02-05 21:30:00,260.96,2025-02-06 14:45:00,252.65,0.03184396076026968,TP_FIBONACCI_EXT,Trend_Impulse,252.84,266.3842857142857,252.65,CLOSED
TH_202502062030,TrendHunter_Gamma,SHORT,2025-02-06 20:30:00,245.63,2025-02-06 20:45:00,246.94,-0.005333224768961455,TP_FIBONACCI_EXT,Trend_Impulse,249.15,250.68857142857144,245.63,CLOSED
TH_202502062145,TrendHunter_Gamma,SHORT,2025-02-06 21:45:00,244.69,2025-02-06 22:00:00,241.44,0.01328211206015775,TP_FIBONACCI_EXT,Trend_Impulse,249.15,249.93714285714285,241.44,CLOSED
TH_202502062245,TrendHunter_Gamma,SHORT,2025-02-06 22:45:00,243.83,2025-02-06 23:00:00,242.76,0.004388303326087937,TP_FIBONACCI_EXT,Trend_Impulse,249.15,248.6357142857143,242.76,CLOSED
TH_202502071315,TrendHunter_Gamma,LONG,2025-02-07 13:15:00,251.41,2025-02-07 13:30:00,255.4,0.015870490433952545,TP_FIBONACCI_EXT,Trend_Impulse,255.0,247.32285714285715,255.4,CLOSED
TH_202502072330,TrendHunter_Gamma,SHORT,2025-02-07 23:30:00,237.1,2025-02-09 01:15:00,242.39,-0.02231126107127791,SL_ATR_DYNAMIC,Trend_Impulse,211.66,242.38,231.42,CLOSED
TH_202502090215,TrendHunter_Gamma,LONG,2025-02-09 02:15:00,241.18,2025-02-09 21:30:00,232.33,-0.03669458495729328,SL_ATR_DYNAMIC,Trend_Impulse,281.23,237.28714285714287,251.83,CLOSED
TH_202502100715,TrendHunter_Gamma,LONG,2025-02-10 07:15:00,245.58,2025-02-10 23:45:00,252.48,0.028096750549718937,TRAILING_STOP_SMART,Trend_Impulse,259.09,241.10285714285718,255.81,CLOSED
TH_202502110530,TrendHunter_Gamma,LONG,2025-02-11 05:30:00,259.17,2025-02-11 12:15:00,255.15,-0.015511054520199135,SL_ATR_DYNAMIC,Trend_Impulse,271.01,255.63285714285718,261.06,CLOSED
TH_202502112115,TrendHunter_Gamma,SHORT,2025-02-11 21:15:00,244.42,2025-02-12 03:00:00,240.24,0.017101710171017016,TP_FIBONACCI_EXT,Trend_Impulse,240.33,248.2485714285714,240.24,CLOSED
TH_202502120315,TrendHunter_Gamma,SHORT,2025-02-12 03:15:00,242.61,2025-02-12 04:15:00,240.26,0.009686327851284047,TP_FIBONACCI_EXT,Trend_Impulse,240.33,246.72000000000003,240.26,CLOSED
TH_202502120500,TrendHunter_Gamma,SHORT,2025-02-12 05:00:00,242.23,2025-02-12 13:15:00,247.45,-0.02154976675060892,SL_ATR_DYNAMIC,Trend_Impulse,223.91,246.1342857142857,240.95,CLOSED
TH_202502130000,TrendHunter_Gamma,LONG,2025-02-13 00:00:00,251.1,2025-02-17 11:15:00,266.35,0.06073277578653934,TRAILING_STOP_SMART,Trend_Impulse,279.14,245.73142857142855,271.66,CLOSED
TH_202502180915,TrendHunter_Gamma,SHORT,2025-02-18 09:15:00,253.42,2025-02-18 10:15:00,257.98,-0.017993844211191032,SL_ATR_DYNAMIC,Trend_Impulse,236.34,257.4057142857143,252.59,CLOSED
TH_202502182145,TrendHunter_Gamma,SHORT,2025-02-18 21:45:00,246.4,2025-02-18 22:15:00,251.45,-0.0204951298701298,SL_ATR_DYNAMIC,Trend_Impulse,229.76,251.33857142857144,246.4,CLOSED
TH_202502191200,TrendHunter_Gamma,LONG,2025-02-19 12:00:00,255.0,2025-02-19 14:45:00,251.37,-0.01423529411764704,SL_ATR_DYNAMIC,Trend_Impulse,265.5,251.56857142857143,255.56,CLOSED
TH_202502201215,TrendHunter_Gamma,LONG,2025-02-20 12:15:00,258.3,2025-02-20 15:30:00,255.23,-0.011885404568331481,SL_ATR_DYNAMIC,Trend_Impulse,263.98,255.52285714285713,260.82,CLOSED
TH_202502202100,TrendHunter_Gamma,LONG,2025-02-20 21:00:00,260.73,2025-02-21 15:30:00,254.95,-0.022168526828520038,SL_ATR_DYNAMIC,Trend_Impulse,269.57,257.51428571428573,268.16,CLOSED
TH_202502212315,TrendHunter_Gamma,SHORT,2025-02-21 23:15:00,242.24,2025-02-22 15:45:00,248.69,-0.02662648612945834,SL_ATR_DYNAMIC,Trend_Impulse,219.33,246.71285714285716,239.58,CLOSED
TH_202502221900,TrendHunter_Gamma,LONG,2025-02-22 19:00:00,247.69,2025-02-23 15:45:00,243.61,-0.016472203157172207,SL_ATR_DYNAMIC,Trend_Impulse,259.64,244.37857142857143,253.78,CLOSED
TH_202502240915,TrendHunter_Gamma,SHORT,2025-02-24 09:15:00,237.05,2025-02-24 09:30:00,236.27,0.0032904450537861256,TP_FIBONACCI_EXT,Trend_Impulse,238.89,240.28285714285715,236.27,CLOSED
TH_202502241115,TrendHunter_Gamma,SHORT,2025-02-24 11:15:00,235.52,2025-02-24 11:30:00,235.03,0.002080502717391343,TP_FIBONACCI_EXT,Trend_Impulse,238.89,239.56714285714287,235.03,CLOSED
TH_202502241145,TrendHunter_Gamma,SHORT,2025-02-24 11:45:00,236.15,2025-02-24 12:00:00,235.09,0.004488672453948771,TP_FIBONACCI_EXT,Trend_Impulse,238.89,239.98714285714286,235.09,CLOSED
TH_202502241215,TrendHunter_Gamma,SHORT,2025-02-24 12:15:00,236.15,2025-02-24 12:30:00,235.72,0.0018208765615075452,TP_FIBONACCI_EXT,Trend_Impulse,238.89,240.00285714285715,235.72,CLOSED
TH_202502241245,TrendHunter_Gamma,SHORT,2025-02-24 12:45:00,235.21,2025-02-24 13:00:00,235.19,8.503039836745985e-05,TP_FIBONACCI_EXT,Trend_Impulse,238.89,238.78142857142856,235.19,CLOSED
TH_202502241315,TrendHunter_Gamma,SHORT,2025-02-24 13:15:00,235.46,2025-02-24 13:30:00,234.75,0.003015374161216376,TP_FIBONACCI_EXT,Trend_Impulse,238.89,238.9857142857143,234.75,CLOSED
TH_202502241730,TrendHunter_Gamma,SHORT,2025-02-24 17:30:00,230.98,2025-02-24 17:45:00,229.54,0.006234306000519516,TP_FIBONACCI_EXT,Trend_Impulse,238.89,235.6742857142857,229.54,CLOSED
TH_202502251030,TrendHunter_Gamma,SHORT,2025-02-25 10:30:00,197.55,2025-02-25 21:45:00,205.47,-0.04009111617312067,SL_ATR_DYNAMIC,Trend_Impulse,152.4,203.95714285714286,193.17,CLOSED
TH_202502260015,TrendHunter_Gamma,LONG,2025-02-26 00:15:00,203.56,2025-02-26 10:45:00,210.24,0.03281587738258993,TP_FIBONACCI_EXT,Trend_Impulse,210.15,199.6457142857143,210.24,CLOSED
TH_202502261445,TrendHunter_Gamma,SHORT,2025-02-26 14:45:00,205.51,2025-02-28 09:15:00,184.6,0.10174687363145345,TRAILING_STOP_SMART,Trend_Impulse,175.69,210.59571428571428,179.44,CLOSED
TH_202502280930,TrendHunter_Gamma,SHORT,2025-02-28 09:30:00,183.7,2025-02-28 15:00:00,189.82,-0.0333151878062058,SL_ATR_DYNAMIC,Trend_Impulse,161.83,189.11999999999998,180.79,CLOSED
