TIMESTAMP,MODULO,TIPO_ERROR,MENSAJE,TRACEBACK
2025-12-24 14:12:54,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:12:53 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '125', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 6b841f2a8bf37f2f0d19953298c0f040.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': 'ciOHdHbJrSJKa06vsULWXJvb_6rR3uI07A-sWQ7oWW0Zn8PVPThpGg=='})",
2025-12-24 14:12:55,LOOP_SLOW,ADVERTENCIA,Error #6: type object 'Config' has no attribute 'ENABLE_SHADOW_V2',
2025-12-24 14:13:11,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:13:10 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '50', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 6b841f2a8bf37f2f0d19953298c0f040.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': '1J2YSwVkKNC9ENqrHGw-jyjpaqIguWyrTWW6lnNYOayl_IaSib1Ncg=='})",
2025-12-24 14:13:12,LOOP_SLOW,ADVERTENCIA,Error #7: type object 'Config' has no attribute 'ENABLE_SHADOW_V2',
2025-12-24 14:13:28,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:13:27 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '127', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 6b841f2a8bf37f2f0d19953298c0f040.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': '3WjJkTg7gpg2bm-YYOl5vcV57Nt-U4q3FwcsxVjosuDjnfvLhyLv7w=='})",
2025-12-24 14:13:29,LOOP_SLOW,ADVERTENCIA,Error #8: type object 'Config' has no attribute 'ENABLE_SHADOW_V2',
2025-12-24 14:13:53,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:13:52 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '27', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 6b841f2a8bf37f2f0d19953298c0f040.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': '51-K66aIsABCMiUcGQIYVtU0ERLhdWI9GhEvPOsHT3LILt713iZSdg=='})",
2025-12-24 14:13:54,LOOP_SLOW,ADVERTENCIA,Error #9: type object 'Config' has no attribute 'ENABLE_SHADOW_V2',
2025-12-24 14:14:30,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:14:29 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '17', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 6b841f2a8bf37f2f0d19953298c0f040.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': '4mIO4L6XNY_cQHLxKLYw131faJV2XbKKhwuBDHHcJJbBFGH-LnrGig=='})",
2025-12-24 14:14:30,LOOP_SLOW,ADVERTENCIA,Error #10: type object 'Config' has no attribute 'ENABLE_SHADOW_V2',
