Timestamp,Timeframe,Signal_Type,Signal_Price,In_FVG,Max_Advance_Pct,Max_Drawdown_Pct,RSI_T0,RSI_T-1,RSI_T-2,RSI_T-3,RSI_T-4,VOLUME_T0,VOLUME_T-1,VOLUME_T-2,VOLUME_T-3,VOLUME_T-4,MACD_T0,MACD_T-1,MACD_T-2,MACD_T-3,MACD_T-4,ADX_T0,ADX_T-1,ADX_T-2,ADX_T-3,ADX_T-4,ATR_T0,ATR_T-1,ATR_T-2,ATR_T-3,ATR_T-4
2025-06-07,1d,SHORT_MID,256.7755,True,17.05,26.73,47.82394157702554,47.40350179068841,41.79428695557728,60.50664977834073,53.93474088291749,63294.548,136129.784,199094.629,199537.289,152350.519,10.060249673354662,10.518520224747306,11.617352525255797,13.784555170264724,14.068445743781352,29.401801182847564,30.94258051602488,33.002606832588214,35.17169110709965,35.381243628385775,17.281428571428567,18.35642857142857,19.020714285714284,18.064999999999998,18.46428571428571
2025-06-08,1d,LONG_MID,257.0775,True,26.58,17.15,42.06479393069512,47.82394157702554,47.40350179068841,41.79428695557728,60.50664977834073,62246.441,63294.548,136129.784,199094.629,199537.289,9.29618870376379,10.060249673354662,10.518520224747306,11.617352525255797,13.784555170264724,27.97107751632577,29.401801182847564,30.94258051602488,33.002606832588214,35.17169110709965,16.636428571428567,17.281428571428567,18.35642857142857,19.020714285714284,18.064999999999998
2025-06-09,1d,SHORT,278.9678,False,23.65,16.65,56.301380796552,42.06479393069512,47.82394157702554,47.40350179068841,41.79428695557728,166118.033,62246.441,63294.548,136129.784,199094.629,10.945700038656838,9.29618870376379,10.060249673354662,10.518520224747306,11.617352525255797,28.09308673152087,27.97107751632577,29.401801182847564,30.94258051602488,33.002606832588214,17.909999999999993,16.636428571428567,17.281428571428567,18.35642857142857,19.020714285714284
2025-06-09,1d,SHORT_MID,258.27,True,17.53,26.0,56.301380796552,42.06479393069512,47.82394157702554,47.40350179068841,41.79428695557728,166118.033,62246.441,63294.548,136129.784,199094.629,10.945700038656838,9.29618870376379,10.060249673354662,10.518520224747306,11.617352525255797,28.09308673152087,27.97107751632577,29.401801182847564,30.94258051602488,33.002606832588214,17.909999999999993,16.636428571428567,17.281428571428567,18.35642857142857,19.020714285714284
2025-06-10,1d,SHORT,291.1938,True,26.85,11.75,62.56922130306966,56.301380796552,42.06479393069512,47.82394157702554,47.40350179068841,427174.508,166118.033,62246.441,63294.548,136129.784,14.110010058431612,10.945700038656838,9.29618870376379,10.060249673354662,10.518520224747306,29.361890532722505,28.09308673152087,27.97107751632577,29.401801182847564,30.94258051602488,18.997857142857136,17.909999999999993,16.636428571428567,17.281428571428567,18.35642857142857
2025-06-11,1d,SHORT,298.9613,False,28.75,3.55,63.46740638002773,62.56922130306966,56.301380796552,42.06479393069512,47.82394157702554,216952.423,427174.508,166118.033,62246.441,63294.548,16.068600415139144,14.110010058431612,10.945700038656838,9.29618870376379,10.060249673354662,30.755268046779936,29.361890532722505,28.09308673152087,27.97107751632577,29.401801182847564,19.766428571428573,18.997857142857136,17.909999999999993,16.636428571428567,17.281428571428567
2025-06-12,1d,SHORT,303.1258,True,29.73,-2.43,65.78493387004028,63.46740638002773,62.56922130306966,56.301380796552,42.06479393069512,207729.733,216952.423,427174.508,166118.033,62246.441,16.629449265378526,16.068600415139144,14.110010058431612,10.945700038656838,9.29618870376379,31.029747591249414,30.755268046779936,29.361890532722505,28.09308673152087,27.97107751632577,19.572857142857146,19.766428571428573,18.997857142857136,17.909999999999993,16.636428571428567
2025-06-13,1d,LONG_MID,267.0165,True,10.76,20.23,64.2679724646938,65.78493387004028,63.46740638002773,62.56922130306966,56.301380796552,529097.909,207729.733,216952.423,427174.508,166118.033,16.659978145020432,16.629449265378526,16.068600415139144,14.110010058431612,10.945700038656838,29.728125636588835,31.029747591249414,30.755268046779936,29.361890532722505,28.09308673152087,20.740714285714287,19.572857142857146,19.766428571428573,18.997857142857136,17.909999999999993
2025-06-15,1d,LONG_MID,267.6805,True,10.49,20.43,59.469398476490696,59.1508817766166,64.2679724646938,65.78493387004028,63.46740638002773,98219.224,166336.995,529097.909,207729.733,216952.423,13.894614632730224,15.212899880978966,16.659978145020432,16.629449265378526,16.068600415139144,27.305381858947968,28.519476678689724,29.728125636588835,31.029747591249414,30.755268046779936,21.211428571428574,21.52642857142858,20.740714285714287,19.572857142857146,19.766428571428573
2025-06-17,1d,LONG_MID,267.9365,True,8.92,20.5,50.04620086715474,56.14920071047957,59.469398476490696,59.1508817766166,64.2679724646938,286884.273,249880.545,98219.224,166336.995,529097.909,10.963747092178266,12.715392690281988,13.894614632730224,15.212899880978966,16.659978145020432,25.96987763287985,26.920807435281684,27.305381858947968,28.519476678689724,29.728125636588835,21.765714285714296,21.55714285714286,21.211428571428574,21.52642857142858,20.740714285714287
