Date,Type,Side,PnL_Pct,Reason,Capital
2025-02-11 03:30:00,REV,SHORT,0.7,TIME_STOP,1028.51
2025-02-11 09:45:00,REV,LONG,0.36,TP_MEAN,1032.26
2025-02-11 10:15:00,TREND,SHORT,-0.57,SL_HIT,1026.33
2025-02-11 11:30:00,REV,LONG,0.46,TP_MEAN,1031.07
2025-02-11 13:15:00,REV,LONG,-0.96,SL_HIT,1021.15
2025-02-11 19:30:00,REV,LONG,-1.58,SL_HIT,1004.97
2025-02-12 05:15:00,REV,LONG,0.82,TP_MEAN,1013.17
2025-02-12 09:15:00,REV,SHORT,0.37,TP_MEAN,1016.88
2025-02-13 08:45:00,REV,LONG,-1.14,SL_HIT,1005.29
2025-02-13 11:30:00,REV,SHORT,1.18,TP_MEAN,1017.11
2025-02-13 19:30:00,REV,SHORT,1.32,TP_MEAN,1030.56
2025-02-13 22:15:00,REV,SHORT,1.2,TP_MEAN,1042.91
2025-02-14 03:45:00,REV,SHORT,-1.02,SL_HIT,1032.22
2025-02-14 15:15:00,REV,SHORT,1.15,TP_MEAN,1044.05
2025-02-14 17:30:00,REV,SHORT,-1.31,SL_HIT,1030.42
2025-02-15 02:00:00,REV,LONG,1.16,TP_MEAN,1042.41
2025-02-15 07:15:00,REV,LONG,-0.79,SL_HIT,1034.19
2025-02-15 14:30:00,REV,LONG,-0.55,SL_HIT,1028.52
2025-02-15 22:00:00,REV,LONG,0.68,TP_MEAN,1035.54
2025-02-16 07:00:00,REV,SHORT,0.6,TP_MEAN,1041.79
2025-02-17 03:00:00,REV,SHORT,0.96,TP_MEAN,1051.82
2025-02-17 22:45:00,REV,SHORT,1.34,TP_MEAN,1065.95
2025-02-18 06:00:00,REV,LONG,-1.62,SL_HIT,1048.64
2025-02-18 12:30:00,REV,SHORT,-1.52,SL_HIT,1032.71
2025-02-18 14:45:00,REV,LONG,-1.05,SL_HIT,1021.86
2025-02-18 21:30:00,REV,SHORT,-1.26,SL_HIT,1008.99
2025-02-19 04:15:00,REV,SHORT,0.77,TP_MEAN,1016.75
2025-02-19 15:30:00,REV,LONG,1.16,TP_MEAN,1028.55
2025-02-19 21:45:00,REV,SHORT,1.02,TP_MEAN,1039.02
2025-02-20 04:15:00,REV,SHORT,-0.96,SL_HIT,1029.02
2025-02-20 12:00:00,REV,SHORT,-0.83,SL_HIT,1020.44
2025-02-20 14:45:00,REV,SHORT,0.82,TP_MEAN,1028.81
2025-02-20 21:30:00,REV,SHORT,0.79,TP_MEAN,1036.91
2025-02-21 05:45:00,REV,SHORT,0.77,TP_MEAN,1044.85
2025-02-21 10:00:00,REV,SHORT,-0.78,SL_HIT,1036.69
2025-02-21 14:30:00,REV,SHORT,0.89,TP_MEAN,1045.96
2025-02-21 15:30:00,REV,LONG,-1.46,SL_HIT,1030.69
2025-02-22 12:00:00,REV,SHORT,0.53,TP_MEAN,1036.18
2025-02-23 00:15:00,REV,LONG,0.37,TP_MEAN,1040.06
2025-02-23 03:00:00,REV,LONG,-0.6,SL_HIT,1033.77
2025-02-23 07:15:00,REV,SHORT,-0.73,SL_HIT,1026.26
2025-02-23 14:15:00,REV,LONG,0.55,TP_MEAN,1031.9
2025-02-23 16:45:00,REV,LONG,0.58,TP_MEAN,1037.88
2025-02-24 01:00:00,REV,SHORT,0.6,TP_MEAN,1044.09
2025-02-24 03:30:00,REV,LONG,-1.7,SL_HIT,1026.39
2025-02-24 09:15:00,REV,LONG,1.34,TP_MEAN,1040.1
2025-02-24 15:00:00,REV,LONG,-1.26,SL_HIT,1027.0
2025-02-25 14:15:00,TREND,LONG,-1.68,TREND_BROKEN,1009.75
2025-02-25 22:00:00,REV,SHORT,-2.03,SL_HIT,989.23
2025-02-26 05:45:00,REV,SHORT,0.64,TP_MEAN,995.6
2025-02-26 09:15:00,REV,LONG,1.11,TP_MEAN,1006.6
2025-02-26 12:15:00,REV,SHORT,1.44,TP_MEAN,1021.12
2025-02-26 20:30:00,TREND,SHORT,-0.58,TREND_BROKEN,1015.25
2025-02-27 09:45:00,REV,SHORT,0.73,TP_MEAN,1022.69
2025-02-27 12:15:00,REV,LONG,-0.91,SL_HIT,1013.43
2025-02-27 17:45:00,REV,LONG,1.34,TP_MEAN,1027.06
2025-02-27 20:00:00,REV,LONG,-1.2,SL_HIT,1014.74
2025-02-28 14:00:00,REV,SHORT,-1.6,SL_HIT,998.54
2025-03-01 00:15:00,REV,SHORT,0.99,TP_MEAN,1008.4
2025-03-01 07:30:00,REV,LONG,-1.28,SL_HIT,995.48
2025-03-01 11:00:00,REV,LONG,-1.32,SL_HIT,982.32
2025-03-01 23:15:00,REV,SHORT,1.32,TP_MEAN,995.3
2025-03-02 04:45:00,REV,SHORT,0.55,TP_MEAN,1000.77
2025-03-02 07:00:00,REV,SHORT,0.45,TP_MEAN,1005.29
2025-03-02 09:15:00,REV,LONG,0.6,TP_MEAN,1011.31
2025-03-02 11:15:00,REV,SHORT,0.73,TP_MEAN,1018.65
2025-03-03 02:15:00,REV,LONG,-2.03,SL_HIT,998.02
2025-03-03 06:30:00,REV,LONG,-1.19,SL_HIT,986.18
2025-03-04 01:30:00,REV,LONG,-1.66,SL_HIT,969.78
2025-03-05 04:15:00,REV,SHORT,-1.14,SL_HIT,958.69
2025-03-06 13:45:00,REV,LONG,-1.93,SL_HIT,940.23
2025-03-07 00:15:00,REV,LONG,-1.05,SL_HIT,930.32
2025-03-07 07:30:00,REV,SHORT,0.78,TP_MEAN,937.54
2025-03-07 08:00:00,REV,SHORT,0.81,TP_MEAN,945.12
2025-03-07 13:30:00,REV,LONG,1.53,TP_MEAN,959.55
2025-03-07 17:45:00,REV,LONG,1.34,TP_MEAN,972.44
2025-03-08 07:45:00,REV,LONG,-1.28,SL_HIT,959.96
2025-03-08 10:30:00,REV,LONG,0.41,TP_MEAN,963.91
2025-03-08 19:15:00,REV,SHORT,-1.63,SL_HIT,948.22
2025-03-09 03:45:00,REV,LONG,0.67,TP_MEAN,954.59
2025-03-09 09:45:00,REV,LONG,-1.17,SL_HIT,943.41
2025-03-09 14:15:00,REV,LONG,1.46,TP_MEAN,957.16
2025-03-09 17:30:00,REV,LONG,-2.03,SL_HIT,937.69
2025-03-10 10:15:00,REV,SHORT,2.51,TP_MEAN,961.22
2025-03-10 14:00:00,REV,LONG,-1.94,SL_HIT,942.59
2025-03-11 12:00:00,REV,LONG,-1.42,SL_HIT,929.24
2025-03-12 01:15:00,REV,LONG,0.76,TP_MEAN,936.33
2025-03-12 03:15:00,REV,LONG,-1.71,SL_HIT,920.35
2025-03-13 00:00:00,REV,SHORT,-0.19,TIME_STOP,918.58
2025-03-13 04:15:00,REV,LONG,-0.75,SL_HIT,911.68
2025-03-13 08:45:00,REV,LONG,0.82,TP_MEAN,919.12
2025-03-13 12:30:00,REV,SHORT,0.45,TP_MEAN,923.25
2025-03-13 13:45:00,REV,LONG,-1.08,SL_HIT,913.26
2025-03-14 05:00:00,REV,SHORT,0.34,TP_MEAN,916.36
2025-03-14 06:30:00,REV,LONG,1.14,TP_MEAN,926.81
2025-03-14 12:15:00,REV,SHORT,0.09,TIME_STOP,927.65
2025-03-14 14:00:00,REV,SHORT,0.98,TP_MEAN,936.71
2025-03-14 23:30:00,REV,SHORT,0.8,TP_MEAN,944.21
2025-03-15 04:45:00,REV,SHORT,-1.01,SL_HIT,934.66
2025-03-15 15:45:00,REV,LONG,0.66,TP_MEAN,940.86
2025-03-16 11:00:00,REV,LONG,-0.98,SL_HIT,931.6
2025-03-16 18:45:00,REV,SHORT,0.39,TP_MEAN,935.22
2025-03-17 02:15:00,REV,SHORT,-1.09,SL_HIT,925.08
2025-03-17 07:15:00,REV,LONG,1.17,TP_MEAN,935.88
2025-03-17 10:15:00,REV,SHORT,-1.32,SL_HIT,923.54
2025-03-17 18:15:00,REV,SHORT,-1.37,SL_HIT,910.89
2025-03-18 01:15:00,REV,LONG,-0.81,SL_HIT,903.48
2025-03-18 13:15:00,REV,LONG,-0.62,TIME_STOP,897.9
2025-03-18 14:30:00,REV,LONG,1.44,TP_MEAN,910.81
2025-03-18 22:45:00,REV,SHORT,0.73,TP_MEAN,917.5
2025-03-19 00:15:00,REV,SHORT,-0.92,SL_HIT,909.02
2025-03-19 10:30:00,REV,SHORT,-0.76,SL_HIT,902.13
2025-03-20 00:15:00,REV,SHORT,1.3,TP_MEAN,913.9
2025-03-20 03:30:00,REV,LONG,-0.16,TIME_STOP,912.42
2025-03-20 09:15:00,REV,SHORT,0.57,TP_MEAN,917.65
2025-03-20 10:15:00,REV,LONG,-0.86,SL_HIT,909.77
2025-03-20 15:00:00,REV,SHORT,1.36,TP_MEAN,922.09
2025-03-20 18:15:00,REV,LONG,1.28,TP_MEAN,933.87
2025-03-21 00:00:00,REV,SHORT,-1.26,SL_HIT,922.13
2025-03-21 07:45:00,REV,LONG,0.25,TP_MEAN,924.48
2025-03-21 12:00:00,REV,LONG,0.13,TP_MEAN,925.68
2025-03-21 16:15:00,REV,LONG,-0.02,TIME_STOP,925.49
2025-03-21 20:30:00,REV,SHORT,-0.88,TIME_STOP,917.3
2025-03-22 09:45:00,REV,SHORT,-0.86,SL_HIT,909.43
2025-03-22 21:00:00,REV,SHORT,0.29,TP_MEAN,912.05
2025-03-23 01:15:00,REV,LONG,0.48,TP_MEAN,916.38
2025-03-23 05:00:00,REV,SHORT,0.41,TP_MEAN,920.18
2025-03-23 07:45:00,REV,SHORT,-0.89,SL_HIT,912.03
2025-03-23 11:45:00,REV,SHORT,0.59,TP_MEAN,917.42
2025-03-23 16:15:00,REV,LONG,-0.78,SL_HIT,910.26
2025-03-23 21:00:00,REV,SHORT,0.87,TP_MEAN,918.18
2025-03-24 00:15:00,REV,SHORT,0.57,TP_MEAN,923.42
2025-03-24 14:00:00,REV,LONG,0.63,TP_MEAN,929.27
2025-03-24 18:15:00,REV,SHORT,0.61,TP_MEAN,934.92
2025-03-24 23:15:00,REV,LONG,-0.76,SL_HIT,927.81
2025-03-25 06:00:00,REV,LONG,0.24,TP_MEAN,930.02
2025-03-25 11:45:00,REV,SHORT,0.15,TP_MEAN,931.39
2025-03-25 14:30:00,REV,LONG,1.08,TP_MEAN,941.45
2025-03-25 20:45:00,REV,SHORT,0.66,TP_MEAN,947.69
2025-03-26 00:15:00,REV,LONG,0.55,TP_MEAN,952.9
2025-03-26 02:45:00,REV,LONG,-0.85,SL_HIT,944.77
2025-03-26 07:15:00,REV,SHORT,-1.11,SL_HIT,934.33
2025-03-26 20:30:00,REV,LONG,1.06,TP_MEAN,944.19
2025-03-27 02:45:00,REV,SHORT,-1.29,SL_HIT,932.0
2025-03-27 10:45:00,REV,SHORT,0.56,TP_MEAN,937.22
2025-03-27 12:30:00,REV,LONG,0.56,TP_MEAN,942.5
2025-03-28 03:00:00,REV,SHORT,0.9,TP_MEAN,951.02
2025-03-28 11:15:00,REV,LONG,1.02,TP_MEAN,960.68
2025-03-28 14:00:00,REV,LONG,-1.33,SL_HIT,947.94
2025-03-28 20:45:00,REV,SHORT,0.94,TP_MEAN,956.83
2025-03-28 23:30:00,REV,SHORT,-1.05,SL_HIT,946.81
2025-03-29 07:45:00,REV,SHORT,-1.1,SL_HIT,936.4
2025-03-29 13:15:00,REV,LONG,0.87,TP_MEAN,944.51
2025-03-30 02:30:00,REV,SHORT,0.81,TP_MEAN,952.2
2025-03-30 08:30:00,REV,LONG,0.74,TP_MEAN,959.25
2025-03-30 15:15:00,REV,LONG,0.72,TP_MEAN,966.19
2025-03-30 18:00:00,REV,LONG,0.72,TP_MEAN,973.19
2025-03-30 19:00:00,REV,SHORT,-1.03,SL_HIT,963.15
2025-03-31 00:30:00,REV,LONG,-1.58,SL_HIT,947.89
2025-03-31 08:30:00,REV,LONG,-1.66,SL_HIT,932.11
2025-04-01 00:45:00,REV,SHORT,0.8,TP_MEAN,939.57
2025-04-01 06:30:00,REV,SHORT,-1.18,SL_HIT,928.48
2025-04-01 08:30:00,REV,SHORT,-1.75,SL_HIT,912.23
2025-04-01 14:45:00,REV,LONG,1.41,TP_MEAN,925.07
2025-04-01 18:00:00,REV,SHORT,0.58,TP_MEAN,930.46
2025-04-01 23:30:00,REV,LONG,0.63,TP_MEAN,936.36
2025-04-02 00:45:00,REV,LONG,-1.03,SL_HIT,926.67
2025-04-02 06:45:00,REV,LONG,0.87,TP_MEAN,934.74
2025-04-02 13:45:00,REV,LONG,0.93,TP_MEAN,943.42
2025-04-02 15:30:00,REV,SHORT,-1.35,SL_HIT,930.65
2025-04-02 20:15:00,REV,SHORT,1.88,TP_MEAN,948.15
2025-04-02 22:00:00,REV,LONG,-1.99,SL_HIT,929.27
2025-04-03 09:00:00,REV,LONG,0.76,TP_MEAN,936.36
2025-04-03 12:15:00,REV,LONG,-1.29,SL_HIT,924.26
2025-04-04 08:00:00,REV,SHORT,-1.19,SL_HIT,913.26
2025-04-04 18:00:00,REV,SHORT,-0.95,TIME_STOP,904.6
2025-04-05 02:00:00,REV,SHORT,0.68,TP_MEAN,910.76
2025-04-05 08:00:00,REV,LONG,0.5,TP_MEAN,915.32
2025-04-05 10:45:00,REV,SHORT,-0.94,SL_HIT,906.69
2025-04-05 16:15:00,REV,LONG,-0.54,TIME_STOP,901.77
2025-04-05 22:45:00,REV,LONG,0.55,TP_MEAN,906.75
2025-04-06 08:00:00,REV,LONG,-0.77,SL_HIT,899.74
2025-04-06 13:15:00,REV,LONG,-1.08,SL_HIT,890.03
2025-04-06 18:00:00,REV,LONG,-2.07,SL_HIT,871.64
2025-04-07 21:15:00,REV,SHORT,1.63,TP_MEAN,885.82
2025-04-07 23:15:00,REV,SHORT,1.24,TP_MEAN,896.84
2025-04-08 07:00:00,REV,LONG,-1.49,SL_HIT,883.45
2025-04-08 11:45:00,REV,SHORT,-1.12,SL_HIT,873.53
2025-04-08 14:30:00,REV,SHORT,1.66,TP_MEAN,888.02
2025-04-10 03:00:00,REV,LONG,-1.38,SL_HIT,875.76
2025-04-10 12:45:00,REV,SHORT,0.97,TP_MEAN,884.24
2025-04-10 15:30:00,REV,LONG,-2.07,SL_HIT,865.9
2025-04-10 23:00:00,REV,SHORT,0.57,TP_MEAN,870.87
2025-04-11 01:30:00,REV,SHORT,-0.87,SL_HIT,863.31
2025-04-11 08:00:00,REV,SHORT,0.67,TP_MEAN,869.13
2025-04-11 13:30:00,REV,LONG,0.76,TP_MEAN,875.77
2025-04-12 04:30:00,REV,LONG,0.58,TP_MEAN,880.8
2025-04-12 08:00:00,REV,SHORT,-1.14,SL_HIT,870.74
2025-04-12 13:30:00,REV,SHORT,-1.3,SL_HIT,859.45
2025-04-13 01:45:00,REV,LONG,-0.97,SL_HIT,851.07
2025-04-13 07:15:00,REV,LONG,0.94,TP_MEAN,859.05
2025-04-13 09:45:00,REV,SHORT,-0.74,SL_HIT,852.72
2025-04-13 13:45:00,REV,LONG,-1.32,SL_HIT,841.44
2025-04-13 19:30:00,REV,SHORT,1.6,TP_MEAN,854.89
2025-04-14 10:45:00,REV,SHORT,-1.47,SL_HIT,842.34
2025-04-14 15:30:00,REV,LONG,-1.69,SL_HIT,828.11
2025-04-15 04:30:00,REV,SHORT,0.76,TP_MEAN,834.37
2025-04-15 09:15:00,REV,SHORT,-0.98,SL_HIT,826.15
2025-04-16 00:15:00,TREND,SHORT,1.9,TREND_BROKEN,841.85
2025-04-16 04:15:00,REV,SHORT,0.44,TP_MEAN,845.53
2025-04-16 08:15:00,REV,LONG,1.1,TP_MEAN,854.84
2025-04-16 14:15:00,REV,LONG,0.89,TP_MEAN,862.49
2025-04-17 02:15:00,REV,SHORT,0.79,TP_MEAN,869.33
2025-04-17 05:45:00,REV,SHORT,-1.01,SL_HIT,860.57
2025-04-17 15:00:00,REV,LONG,1.11,TP_MEAN,870.09
2025-04-18 17:00:00,REV,LONG,0.66,TP_MEAN,875.81
2025-04-18 22:15:00,REV,SHORT,0.29,TP_MEAN,878.35
2025-04-19 15:15:00,REV,SHORT,-0.65,SL_HIT,872.61
2025-04-19 20:00:00,REV,SHORT,0.39,TP_MEAN,876.0
2025-04-20 04:15:00,REV,SHORT,0.08,TP_MEAN,876.69
2025-04-20 07:00:00,REV,LONG,-0.64,SL_HIT,871.13
2025-04-21 03:15:00,REV,SHORT,-0.31,TIME_STOP,868.44
2025-04-21 12:00:00,REV,LONG,0.6,TP_MEAN,873.64
2025-04-21 14:15:00,REV,LONG,0.99,TP_MEAN,882.3
2025-04-22 02:15:00,REV,SHORT,1.01,TP_MEAN,891.17
2025-04-22 07:30:00,REV,SHORT,-1.1,SL_HIT,881.41
2025-04-22 13:45:00,REV,SHORT,-0.98,SL_HIT,872.74
2025-04-22 15:00:00,REV,SHORT,-1.79,SL_HIT,857.08
2025-04-22 21:45:00,REV,SHORT,-1.06,SL_HIT,847.96
2025-04-23 12:00:00,REV,SHORT,-1.12,SL_HIT,838.45
2025-04-23 13:30:00,REV,SHORT,1.42,TP_MEAN,850.38
2025-04-24 01:15:00,REV,SHORT,0.88,TP_MEAN,857.84
2025-04-24 06:15:00,REV,LONG,-1.37,SL_HIT,846.08
2025-04-24 08:30:00,REV,LONG,-1.71,SL_HIT,831.6
2025-04-24 13:30:00,REV,SHORT,-1.12,SL_HIT,822.31
2025-04-24 16:15:00,REV,SHORT,-1.96,SL_HIT,806.17
2025-04-25 02:45:00,REV,LONG,-1.05,SL_HIT,797.68
2025-04-25 10:00:00,REV,SHORT,0.56,TP_MEAN,802.16
2025-04-25 11:00:00,REV,LONG,0.62,TP_MEAN,807.15
2025-04-25 13:30:00,REV,LONG,-1.05,SL_HIT,798.69
2025-04-26 01:30:00,REV,SHORT,-1.05,SL_HIT,790.31
2025-04-26 09:00:00,REV,SHORT,1.47,TP_MEAN,801.9
2025-04-26 22:00:00,REV,SHORT,-1.27,SL_HIT,791.74
2025-04-27 00:00:00,REV,SHORT,-1.54,SL_HIT,779.54
2025-04-27 10:30:00,REV,SHORT,0.5,TP_MEAN,783.44
2025-04-27 17:45:00,REV,LONG,0.45,TP_MEAN,786.95
2025-04-27 21:00:00,REV,SHORT,0.99,TP_MEAN,794.71
2025-04-28 03:15:00,REV,LONG,0.72,TP_MEAN,800.43
2025-04-28 20:45:00,REV,SHORT,1.54,TP_MEAN,812.74
2025-04-29 05:00:00,REV,LONG,-0.8,SL_HIT,806.23
2025-04-29 09:00:00,REV,SHORT,-1.27,SL_HIT,796.03
2025-04-29 13:15:00,REV,LONG,-0.91,SL_HIT,788.79
2025-04-29 22:45:00,REV,LONG,-1.01,SL_HIT,780.78
2025-04-30 09:30:00,REV,LONG,0.64,TP_MEAN,785.76
2025-04-30 20:00:00,REV,SHORT,-1.98,SL_HIT,770.17
2025-05-01 02:00:00,REV,SHORT,-0.87,SL_HIT,763.49
2025-05-01 10:15:00,REV,SHORT,-1.0,SL_HIT,755.87
2025-05-01 16:45:00,REV,SHORT,0.95,TP_MEAN,763.08
2025-05-02 00:30:00,REV,LONG,0.45,TP_MEAN,766.54
2025-05-02 08:30:00,REV,LONG,0.23,TP_MEAN,768.3
2025-05-02 13:00:00,REV,SHORT,0.78,TP_MEAN,774.28
2025-05-02 15:15:00,REV,SHORT,0.64,TP_MEAN,779.26
2025-05-03 07:15:00,REV,LONG,0.4,TP_MEAN,782.41
2025-05-03 12:15:00,REV,LONG,1.02,TP_MEAN,790.36
2025-05-03 17:00:00,REV,LONG,-0.95,SL_HIT,782.84
2025-05-03 20:45:00,REV,SHORT,-1.54,SL_HIT,770.79
2025-05-04 14:30:00,REV,LONG,0.98,TP_MEAN,778.38
2025-05-04 19:00:00,REV,LONG,0.3,TP_MEAN,780.69
2025-05-04 22:30:00,REV,SHORT,0.84,TP_MEAN,787.23
2025-05-05 07:30:00,REV,SHORT,-1.93,SL_HIT,772.06
2025-05-05 18:30:00,REV,SHORT,-1.15,SL_HIT,763.2
2025-05-06 04:45:00,REV,LONG,-0.55,TIME_STOP,759.01
2025-05-06 08:15:00,REV,LONG,-1.16,SL_HIT,750.19
2025-05-06 18:15:00,REV,SHORT,-0.97,TIME_STOP,742.92
2025-05-07 10:00:00,REV,SHORT,0.58,TP_MEAN,747.24
2025-05-07 10:30:00,REV,LONG,0.75,TP_MEAN,752.84
2025-05-07 14:00:00,REV,LONG,0.52,TP_MEAN,756.74
2025-05-07 18:00:00,REV,LONG,1.16,TP_MEAN,765.55
2025-05-07 22:30:00,REV,SHORT,-0.86,SL_HIT,758.95
2025-05-08 03:30:00,REV,SHORT,-1.94,SL_HIT,744.23
2025-05-08 15:15:00,REV,SHORT,-1.1,SL_HIT,736.05
2025-05-09 03:45:00,REV,SHORT,0.95,TP_MEAN,743.04
2025-05-09 07:00:00,REV,SHORT,-1.06,SL_HIT,735.2
2025-05-09 17:15:00,REV,LONG,0.96,TP_MEAN,742.24
2025-05-10 00:15:00,REV,SHORT,-0.75,SL_HIT,736.69
2025-05-10 06:45:00,REV,SHORT,-0.84,SL_HIT,730.48
2025-05-10 18:30:00,REV,SHORT,1.16,TP_MEAN,738.96
2025-05-11 00:15:00,REV,SHORT,0.88,TP_MEAN,745.44
2025-05-11 06:45:00,REV,LONG,-1.02,SL_HIT,737.84
2025-05-11 16:45:00,REV,LONG,0.42,TIME_STOP,740.93
2025-05-11 20:45:00,REV,SHORT,0.53,TP_MEAN,744.84
2025-05-11 22:45:00,REV,LONG,0.68,TP_MEAN,749.87
2025-05-12 01:15:00,REV,SHORT,0.67,TP_MEAN,754.92
2025-05-12 07:00:00,REV,SHORT,-0.81,SL_HIT,748.79
2025-05-13 01:30:00,REV,LONG,-1.25,SL_HIT,739.42
2025-05-13 12:15:00,REV,SHORT,1.04,TP_MEAN,747.12
2025-05-13 14:15:00,REV,SHORT,0.82,TP_MEAN,753.22
2025-05-13 16:00:00,REV,SHORT,-2.05,SL_HIT,737.81
2025-05-14 03:00:00,REV,LONG,-1.32,SL_HIT,728.1
2025-05-14 07:15:00,REV,SHORT,0.93,TP_MEAN,734.9
2025-05-14 11:30:00,REV,LONG,1.11,TP_MEAN,743.07
2025-05-14 14:15:00,REV,LONG,-0.97,SL_HIT,735.85
2025-05-15 06:15:00,REV,LONG,0.96,TP_MEAN,742.88
2025-05-15 06:45:00,REV,LONG,1.0,TP_MEAN,750.28
2025-05-15 08:30:00,REV,LONG,1.37,TP_MEAN,760.58
2025-05-15 09:30:00,REV,SHORT,1.86,TP_MEAN,774.74
2025-05-15 14:15:00,REV,LONG,-1.47,SL_HIT,763.37
2025-05-16 12:15:00,TREND,LONG,4.37,TREND_BROKEN,796.76
2025-05-16 21:00:00,REV,LONG,0.75,TP_MEAN,802.71
2025-05-17 01:15:00,REV,LONG,-1.44,SL_HIT,791.12
2025-05-17 14:15:00,REV,LONG,0.6,TP_MEAN,795.86
2025-05-17 20:00:00,REV,LONG,0.54,TP_MEAN,800.17
2025-05-17 21:15:00,REV,SHORT,0.94,TP_MEAN,807.68
2025-05-18 04:30:00,REV,LONG,0.7,TP_MEAN,813.36
2025-05-18 13:45:00,REV,SHORT,-1.05,SL_HIT,804.8
2025-05-19 14:30:00,REV,SHORT,-1.12,SL_HIT,795.81
2025-05-19 23:45:00,REV,SHORT,-1.9,SL_HIT,780.72
2025-05-20 13:00:00,REV,LONG,1.15,TP_MEAN,789.72
2025-05-20 18:45:00,REV,LONG,-0.89,SL_HIT,782.67
2025-05-21 04:00:00,REV,SHORT,0.7,TP_MEAN,788.16
2025-05-21 11:00:00,REV,LONG,0.75,TP_MEAN,794.04
2025-05-21 16:30:00,REV,SHORT,-1.17,SL_HIT,784.72
2025-05-21 19:00:00,REV,LONG,-1.88,SL_HIT,769.94
2025-05-21 23:15:00,REV,SHORT,-1.45,SL_HIT,758.8
2025-05-22 05:45:00,REV,SHORT,0.82,TP_MEAN,765.04
2025-05-22 10:00:00,REV,SHORT,1.19,TP_MEAN,774.15
2025-05-23 02:00:00,REV,SHORT,-0.85,SL_HIT,767.55
2025-05-23 10:15:00,REV,SHORT,1.12,TP_MEAN,776.18
2025-05-24 03:00:00,REV,LONG,1.14,TP_MEAN,785.03
2025-05-24 10:30:00,REV,SHORT,-1.09,SL_HIT,776.51
2025-05-24 17:45:00,REV,SHORT,1.34,TP_MEAN,786.94
2025-05-25 02:45:00,REV,LONG,0.58,TP_MEAN,791.49
2025-05-25 03:30:00,REV,SHORT,-1.67,SL_HIT,778.27
2025-05-25 15:15:00,REV,LONG,-0.83,SL_HIT,771.8
2025-05-25 17:45:00,REV,LONG,0.82,TP_MEAN,778.13
2025-05-25 22:45:00,REV,SHORT,-0.91,SL_HIT,771.02
2025-05-26 00:45:00,REV,SHORT,-1.66,SL_HIT,758.24
2025-05-27 01:15:00,REV,LONG,-0.73,SL_HIT,752.69
2025-05-27 03:00:00,REV,LONG,0.39,TP_MEAN,755.62
2025-05-27 05:45:00,REV,SHORT,-1.09,SL_HIT,747.41
2025-05-27 20:30:00,REV,LONG,-0.94,SL_HIT,740.4
2025-05-28 03:00:00,REV,LONG,0.4,TP_MEAN,743.4
2025-05-28 06:00:00,REV,SHORT,1.0,TP_MEAN,750.81
2025-05-28 14:15:00,REV,LONG,-0.58,SL_HIT,746.44
2025-05-28 18:45:00,REV,LONG,-0.53,TIME_STOP,742.47
2025-05-28 22:30:00,REV,LONG,-0.03,TIME_STOP,742.24
2025-05-29 00:30:00,REV,SHORT,-1.07,SL_HIT,734.27
2025-05-29 12:30:00,REV,LONG,-1.09,SL_HIT,726.24
2025-05-29 13:45:00,REV,LONG,-1.88,SL_HIT,712.62
2025-05-30 00:30:00,REV,LONG,-1.2,SL_HIT,704.07
2025-05-30 12:30:00,REV,LONG,1.0,TP_MEAN,711.15
2025-05-30 14:30:00,REV,LONG,0.95,TP_MEAN,717.88
2025-05-30 16:30:00,REV,LONG,-1.17,SL_HIT,709.49
2025-05-30 19:15:00,REV,SHORT,-1.63,SL_HIT,697.94
2025-05-31 01:15:00,REV,LONG,-1.71,SL_HIT,686.03
2025-05-31 07:00:00,REV,SHORT,1.03,TP_MEAN,693.06
2025-05-31 13:00:00,REV,LONG,0.77,TP_MEAN,698.41
2025-05-31 15:00:00,REV,SHORT,0.89,TP_MEAN,704.63
2025-05-31 19:45:00,REV,SHORT,-0.6,TIME_STOP,700.41
2025-05-31 23:45:00,REV,LONG,-0.91,SL_HIT,694.03
2025-06-01 06:15:00,REV,SHORT,1.46,TP_MEAN,704.13
2025-06-01 10:00:00,REV,LONG,0.81,TP_MEAN,709.85
2025-06-01 23:30:00,REV,SHORT,0.9,TP_MEAN,716.2
2025-06-02 08:30:00,REV,SHORT,-0.71,SL_HIT,711.09
2025-06-02 13:30:00,REV,SHORT,-1.3,SL_HIT,701.88
2025-06-02 22:15:00,REV,SHORT,-0.99,SL_HIT,694.96
2025-06-03 12:30:00,REV,SHORT,-0.95,SL_HIT,688.38
2025-06-03 21:45:00,REV,LONG,-0.71,SL_HIT,683.51
2025-06-05 03:30:00,REV,SHORT,0.5,TP_MEAN,686.92
2025-06-05 07:30:00,REV,LONG,-0.58,SL_HIT,682.97
2025-06-05 13:30:00,REV,SHORT,1.01,TP_MEAN,689.9
2025-06-05 19:15:00,REV,LONG,-2.38,TIME_STOP,673.5
2025-06-06 03:45:00,REV,SHORT,-1.1,SL_HIT,666.1
2025-06-06 11:15:00,REV,SHORT,-0.43,TIME_STOP,663.22
2025-06-06 13:00:00,REV,LONG,0.58,TP_MEAN,667.07
2025-06-06 16:00:00,REV,SHORT,-0.94,SL_HIT,660.82
2025-06-06 22:00:00,REV,SHORT,0.67,TP_MEAN,665.22
2025-06-07 05:45:00,REV,SHORT,-0.79,SL_HIT,659.99
2025-06-07 13:15:00,REV,SHORT,-0.66,SL_HIT,655.61
2025-06-07 21:00:00,REV,SHORT,0.78,TP_MEAN,660.73
