Trade_ID,Side,Entry_Time,Exit_Time,PnL_Pct,Max_Drawdown,Exit_Reason,Pre_Entry_1_RSI_M5,Pre_Entry_1_BB_Pos_H1,Has_Severe_DD,DD_Depth,Pre_Crash_1_RSI_M5,Pre_Crash_2_RSI_M5,Pre_Crash_3_RSI_M5,Pre_Crash_4_RSI_M5,Pre_Crash_5_RSI_M5,Pre_Entry_2_RSI_M5,Pre_Entry_2_BB_Pos_H1,Pre_Entry_3_RSI_M5,Pre_Entry_3_BB_Pos_H1,Pre_Entry_4_RSI_M5,Pre_Entry_4_BB_Pos_H1,Pre_Entry_5_RSI_M5,Pre_Entry_5_BB_Pos_H1
TRD_202504292300_197295,LONG,2025-04-29 23:00:00,2025-04-30 07:32:00,-0.23,-1.56,TRAILING_LOSS,32.71221532091076,0.17665740347003486,True,-0.015606242496998766,17.405063291138873,17.405063291138873,17.405063291138873,20.664206642066446,20.664206642066446,32.43243243243246,0.0012912746430319693,32.43243243243246,0.0012912746430319693,32.43243243243246,0.0012912746430319693,32.43243243243246,0.0012912746430319693
TRD_202504300732_197807,LONG,2025-04-30 07:32:00,2025-04-30 08:17:00,4.67,-6.11,TRAILING_WIN,17.405063291138873,0.0333209045966986,False,0.0,,,,,,17.405063291138873,0.0333209045966986,17.405063291138873,0.0333209045966986,20.664206642066446,0.0333209045966986,20.664206642066446,0.0333209045966986
TRD_202504301210_198085,LONG,2025-04-30 12:10:00,2025-04-30 12:36:00,-1.5,-1.7,TRAILING_LOSS,36.716417910447525,-0.07299317687375267,True,-0.014788218111002963,20.374220374220272,20.374220374220272,20.374220374220272,21.77777777777756,21.77777777777756,48.61538461538457,-0.07299317687375267,48.61538461538457,-0.07299317687375267,48.61538461538457,-0.07299317687375267,48.61538461538457,-0.07299317687375267
TRD_202504301236_198111,LONG,2025-04-30 12:36:00,2025-04-30 13:09:00,-1.49,-1.64,TRAILING_LOSS,14.498141263940552,-0.07299317687375267,True,-0.01640359021974624,13.987730061349552,13.987730061349552,13.987730061349552,13.987730061349552,13.987730061349552,14.498141263940552,-0.07299317687375267,20.374220374220272,-0.07299317687375267,20.374220374220272,-0.07299317687375267,20.374220374220272,-0.07299317687375267
TRD_202504301309_198144,LONG,2025-04-30 13:09:00,2025-04-30 13:42:00,-1.29,-1.5,TRAILING_LOSS,13.987730061349552,-0.28769028849665906,True,-0.011554885707108787,20.995670995670835,20.995670995670835,20.995670995670835,20.995670995670835,20.995670995670835,13.987730061349552,-0.28769028849665906,13.987730061349552,-0.28769028849665906,13.987730061349552,-0.28769028849665906,13.987730061349552,-0.28769028849665906
TRD_202504301342_198177,LONG,2025-04-30 13:42:00,2025-04-30 13:57:00,3.71,-5.3,TRAILING_WIN,22.531939605110097,-0.28769028849665906,False,0.0,,,,,,22.531939605110097,-0.28769028849665906,22.531939605110097,-0.28769028849665906,20.995670995670835,-0.28769028849665906,20.995670995670835,-0.28769028849665906
TRD_202504301358_198193,LONG,2025-04-30 13:58:00,2025-04-30 14:00:00,2.49,-4.16,TRAILING_WIN,25.663716814159088,-0.28769028849665906,False,0.0,,,,,,25.663716814159088,-0.28769028849665906,25.663716814159088,-0.28769028849665906,25.663716814159088,-0.28769028849665906,27.294117647058584,-0.28769028849665906
TRD_202504301730_198405,SHORT,2025-04-30 17:30:00,2025-04-30 18:11:00,-1.31,-1.59,TRAILING_LOSS,80.97345132743388,0.405548411867052,True,-0.015903584518854458,72.15384615384612,72.15384615384612,73.18518518518515,73.18518518518515,73.18518518518515,84.21052631578944,0.405548411867052,84.21052631578944,0.405548411867052,84.21052631578944,0.405548411867052,84.21052631578944,0.405548411867052
TRD_202504301811_198446,SHORT,2025-04-30 18:11:00,2025-04-30 19:19:00,-2.0,-1.04,STOP_LOSS,72.15384615384612,0.46345444323646245,True,-0.010428879975316246,56.74931129476597,56.74931129476597,56.74931129476597,56.74931129476597,56.74931129476597,72.15384615384612,0.46345444323646245,73.18518518518515,0.46345444323646245,73.18518518518515,0.46345444323646245,73.18518518518515,0.46345444323646245
TRD_202504302000_198555,SHORT,2025-04-30 20:00:00,2025-04-30 20:14:00,-1.49,-1.52,TRAILING_LOSS,79.5918367346931,0.6698665698885128,True,-0.010428100987925406,85.45454545454467,83.91959798994897,83.91959798994897,83.91959798994897,83.91959798994897,65.75875486381295,0.5611232361098779,65.75875486381295,0.5611232361098779,65.75875486381295,0.5611232361098779,65.75875486381295,0.5611232361098779
TRD_202504302014_198569,SHORT,2025-04-30 20:14:00,2025-04-30 20:53:00,0.51,-1.5,TRAILING_WIN,85.45454545454467,0.6698665698885128,True,-0.014461670445493067,72.76507276507273,72.76507276507273,72.76507276507273,73.99577167019044,73.99577167019044,85.45454545454467,0.6698665698885128,85.45454545454467,0.6698665698885128,85.45454545454467,0.6698665698885128,85.45454545454467,0.6698665698885128
TRD_202505010115_198870,SHORT,2025-05-01 01:15:00,2025-05-01 05:14:00,-1.5,-1.67,TRAILING_LOSS,75.10729613733912,0.8792192081137585,True,-0.016714766714766724,69.6428571428571,69.6428571428571,69.6428571428571,69.6428571428571,69.6428571428571,73.99103139013465,0.8792192081137585,73.99103139013465,0.8792192081137585,73.99103139013465,0.8792192081137585,73.99103139013465,0.8792192081137585
TRD_202505010532_199127,SHORT,2025-05-01 05:32:00,2025-05-01 06:02:00,-2.0,-0.76,STOP_LOSS,74.6753246753245,0.890917933516822,False,0.0,,,,,,74.6753246753245,0.890917933516822,74.6753246753245,0.890917933516822,75.70093457943906,0.890917933516822,75.70093457943906,0.890917933516822
TRD_202505011245_199560,SHORT,2025-05-01 12:45:00,2025-05-01 14:16:00,-2.0,-4.46,STOP_LOSS,100.0,0.6551779108768634,True,-0.04464711492608494,100.0,100.0,100.0,100.0,100.0,100.0,0.6551779108768634,100.0,0.6551779108768634,100.0,0.6551779108768634,100.0,0.6551779108768634
TRD_202505011416_199651,SHORT,2025-05-01 14:16:00,2025-05-02 09:09:00,-2.0,-2.38,STOP_LOSS,100.0,1.3509932706047516,True,-0.023779581570824264,100.0,100.0,100.0,100.0,100.0,100.0,1.3509932706047516,100.0,1.3509932706047516,100.0,1.3509932706047516,100.0,1.3509932706047516
TRD_202505020909_200784,SHORT,2025-05-02 09:09:00,2025-05-02 11:22:00,11.4,-10.13,TRAILING_WIN,100.0,1.1642493331920938,True,-0.10132412204951048,41.02564102564101,41.02564102564101,41.02564102564101,0.0,0.0,100.0,1.1642493331920938,100.0,1.1642493331920938,100.0,1.1642493331920938,100.0,1.1642493331920938
TRD_202505021225_200980,SHORT,2025-05-02 12:25:00,2025-05-02 12:53:00,-2.0,-9.88,STOP_LOSS,100.0,1.4854200171818301,True,-0.09882718178682304,100.0,100.0,100.0,100.0,100.0,43.61069836552749,1.4854200171818301,43.61069836552749,1.4854200171818301,43.61069836552749,1.4854200171818301,43.61069836552749,1.4854200171818301
TRD_202505021253_201008,SHORT,2025-05-02 12:53:00,2025-05-04 22:24:00,7.09,-0.91,TRAILING_WIN,100.0,1.4854200171818301,False,0.0,,,,,,100.0,1.4854200171818301,100.0,1.4854200171818301,100.0,1.4854200171818301,100.0,1.4854200171818301
TRD_202505042224_204459,LONG,2025-05-04 22:24:00,2025-05-06 13:38:00,-1.01,-2.01,TRAILING_LOSS,0.0,-0.5621322893237876,True,-0.020077351837106138,0.0,0.0,0.0,0.0,0.0,0.0,-0.5621322893237876,0.0,-0.5621322893237876,0.0,-0.5621322893237876,0.0,-0.5621322893237876
TRD_202505061338_206813,LONG,2025-05-06 13:38:00,2025-05-06 15:52:00,-1.5,-1.67,TRAILING_LOSS,0.0,-0.5614794749900293,True,-0.01665796041557841,0.0,0.0,0.0,0.0,0.0,0.0,-0.5614794749900293,0.0,-0.5614794749900293,0.0,-0.5614794749900293,0.0,-0.5614794749900293
TRD_202505061552_206947,LONG,2025-05-06 15:52:00,2025-05-06 20:56:00,0.85,-1.3,TRAILING_WIN,0.0,-0.3332668720001288,True,-0.01300994878436456,0.0,0.0,0.0,0.0,0.0,0.0,-0.3332668720001288,0.0,-0.3332668720001288,0.0,-0.3332668720001288,0.0,-0.3332668720001288
TRD_202505062056_207251,SHORT,2025-05-06 20:56:00,2025-05-07 12:59:00,9.31,-13.06,TRAILING_WIN,72.44389027431416,0.47397892826316845,True,-0.010261140254799107,100.0,100.0,100.0,100.0,100.0,72.44389027431416,0.47397892826316845,0.0,0.47397892826316845,0.0,0.47397892826316845,0.0,0.47397892826316845
TRD_202505071730_208485,LONG,2025-05-07 17:30:00,2025-05-08 05:37:00,5.62,-6.93,TRAILING_WIN,0.0,0.6023618150570843,True,-0.06934170613591614,50.0,50.0,50.0,100.0,100.0,0.0,0.6023618150570843,0.0,0.6023618150570843,0.0,0.6023618150570843,0.0,0.6023618150570843
TRD_202505080800_209355,SHORT,2025-05-08 08:00:00,2025-05-08 08:41:00,-2.0,-7.45,STOP_LOSS,100.0,1.5604041062782652,True,-0.07450823421774933,100.0,100.0,100.0,100.0,100.0,100.0,0.07795142227527792,100.0,0.07795142227527792,100.0,0.07795142227527792,100.0,0.07795142227527792
TRD_202505080841_209396,SHORT,2025-05-08 08:41:00,2025-05-08 16:18:00,-2.0,-4.27,STOP_LOSS,100.0,1.5604041062782652,True,-0.042735497605109106,100.0,100.0,100.0,100.0,100.0,100.0,1.5604041062782652,100.0,1.5604041062782652,100.0,1.5604041062782652,100.0,1.5604041062782652
TRD_202505081900_210015,SHORT,2025-05-08 19:00:00,2025-05-08 19:07:00,-2.0,-4.39,STOP_LOSS,100.0,0.9530168527750206,True,-0.043898015788350855,100.0,100.0,100.0,100.0,100.0,100.0,0.7085414751027596,100.0,0.7085414751027596,100.0,0.7085414751027596,100.0,0.7085414751027596
TRD_202505081907_210022,SHORT,2025-05-08 19:07:00,2025-05-08 20:04:00,-1.5,-1.73,TRAILING_LOSS,100.0,0.9530168527750206,True,-0.017321547187164613,100.0,100.0,100.0,100.0,100.0,100.0,0.9530168527750206,100.0,0.9530168527750206,100.0,0.9530168527750206,100.0,0.9530168527750206
TRD_202505082004_210079,SHORT,2025-05-08 20:04:00,2025-05-08 21:47:00,-2.0,-4.19,STOP_LOSS,100.0,0.9893810657586164,True,-0.04193872425916622,100.0,100.0,100.0,100.0,100.0,100.0,0.9893810657586164,100.0,0.9893810657586164,100.0,0.9893810657586164,100.0,0.9893810657586164
TRD_202505082147_210182,SHORT,2025-05-08 21:47:00,2025-05-09 08:18:00,-2.0,-2.6,STOP_LOSS,100.0,1.1079716444163679,True,-0.025982164376958376,100.0,100.0,100.0,100.0,100.0,100.0,1.1079716444163679,100.0,1.1079716444163679,100.0,1.1079716444163679,100.0,1.1079716444163679
TRD_202505090818_210813,SHORT,2025-05-09 08:18:00,2025-05-10 08:05:00,-2.0,-2.53,STOP_LOSS,100.0,0.8193376758294173,True,-0.0253241871828603,100.0,100.0,100.0,100.0,100.0,100.0,0.8193376758294173,100.0,0.8193376758294173,100.0,0.8193376758294173,100.0,0.8193376758294173
TRD_202505100805_212240,SHORT,2025-05-10 08:05:00,2025-05-13 15:46:00,-2.0,-4.77,STOP_LOSS,100.0,1.5621322894951601,True,-0.04774778902992263,100.0,100.0,100.0,100.0,100.0,100.0,1.5621322894951601,100.0,1.5621322894951601,100.0,1.5621322894951601,100.0,1.5621322894951601
TRD_202505131546_217021,SHORT,2025-05-13 15:46:00,2025-05-16 15:44:00,-2.0,-4.47,STOP_LOSS,100.0,1.5621322893446468,True,-0.04467018586700968,100.0,100.0,100.0,100.0,100.0,100.0,1.5621322893446468,100.0,1.5621322893446468,100.0,1.5621322893446468,100.0,1.5621322893446468
TRD_202505161544_221339,SHORT,2025-05-16 15:44:00,2025-05-19 17:00:00,4.84,-1.73,TRAILING_WIN,100.0,1.3005476425159397,True,-0.013548951048951024,100.0,100.0,100.0,100.0,100.0,100.0,1.3005476425159397,100.0,1.3005476425159397,100.0,1.3005476425159397,100.0,1.3005476425159397
TRD_202505191700_225735,SHORT,2025-05-19 17:00:00,2025-05-19 20:27:00,-2.0,-6.53,STOP_LOSS,100.0,1.3130179994622921,True,-0.06526868794799874,100.0,100.0,100.0,100.0,100.0,100.0,0.6788047926548701,100.0,0.6788047926548701,100.0,0.6788047926548701,100.0,0.6788047926548701
TRD_202505192027_225942,SHORT,2025-05-19 20:27:00,2025-05-20 00:11:00,-2.0,-3.76,STOP_LOSS,100.0,1.5189506318627788,True,-0.037614410498599905,100.0,100.0,100.0,100.0,100.0,100.0,1.5189506318627788,100.0,1.5189506318627788,100.0,1.5189506318627788,100.0,1.5189506318627788
TRD_202505200011_226166,SHORT,2025-05-20 00:11:00,2025-05-20 02:26:00,-2.0,-4.7,STOP_LOSS,100.0,1.1212501038175355,True,-0.047045555242276466,100.0,100.0,100.0,100.0,100.0,100.0,1.1212501038175355,100.0,1.1212501038175355,100.0,1.1212501038175355,100.0,1.1212501038175355
TRD_202505200226_226301,SHORT,2025-05-20 02:26:00,2025-05-20 03:46:00,6.57,0.0,TRAILING_WIN,100.0,1.1282191073090613,False,0.0,,,,,,100.0,1.1282191073090613,100.0,1.1282191073090613,100.0,1.1282191073090613,100.0,1.1282191073090613
TRD_202505200700_226575,SHORT,2025-05-20 07:00:00,2025-05-20 07:14:00,-2.0,-12.84,STOP_LOSS,100.0,0.6039965789734273,True,-0.1284323149579972,100.0,100.0,100.0,100.0,100.0,100.0,0.6203717162190729,100.0,0.6203717162190729,100.0,0.6203717162190729,100.0,0.6203717162190729
TRD_202505200714_226589,SHORT,2025-05-20 07:14:00,2025-05-20 07:34:00,10.05,0.0,TRAILING_WIN,100.0,0.6039965789734273,False,0.0,,,,,,100.0,0.6039965789734273,100.0,0.6039965789734273,100.0,0.6039965789734273,100.0,0.6039965789734273
TRD_202505201215_226890,SHORT,2025-05-20 12:15:00,2025-05-20 12:39:00,-2.0,-14.41,STOP_LOSS,100.0,0.5082239472698581,True,-0.14410498599908048,100.0,100.0,100.0,100.0,100.0,100.0,0.5082239472698581,100.0,0.5082239472698581,100.0,0.5082239472698581,100.0,0.5082239472698581
TRD_202505201239_226914,SHORT,2025-05-20 12:39:00,2025-05-20 19:34:00,11.28,0.0,TRAILING_WIN,100.0,0.5082239472698581,False,0.0,,,,,,100.0,0.5082239472698581,100.0,0.5082239472698581,100.0,0.5082239472698581,100.0,0.5082239472698581
TRD_202505201934_227329,LONG,2025-05-20 19:34:00,2025-05-20 21:36:00,-1.5,-1.5,TRAILING_LOSS,0.0,0.4071181849806558,True,-0.015003970409997089,0.0,0.0,0.0,0.0,0.0,0.0,0.4071181849806558,0.0,0.4071181849806558,0.0,0.4071181849806558,0.0,0.4071181849806558
TRD_202505202136_227451,LONG,2025-05-20 21:36:00,2025-05-21 19:06:00,8.1,-4.5,TRAILING_WIN,0.0,0.26532766783560985,True,-0.04500463965357248,0.0,0.0,0.0,0.0,0.0,0.0,0.26532766783560985,0.0,0.26532766783560985,0.0,0.26532766783560985,0.0,0.26532766783560985
TRD_202505211906_228741,LONG,2025-05-21 19:06:00,2025-05-22 06:27:00,0.34,-1.83,TRAILING_WIN,0.0,0.0644986882409851,True,-0.01832200627955969,50.0,50.0,50.0,100.0,100.0,0.0,0.0644986882409851,0.0,0.0644986882409851,0.0,0.0644986882409851,0.0,0.0644986882409851
TRD_202505220710_229465,SHORT,2025-05-22 07:10:00,2025-05-22 07:14:00,-2.0,-2.02,STOP_LOSS,67.58087201125173,0.5346951247068149,True,-0.020242914979757085,67.58087201125173,67.58087201125173,67.58087201125173,67.58087201125173,67.58087201125173,50.0,0.5346951247068149,50.0,0.5346951247068149,50.0,0.5346951247068149,50.0,0.5346951247068149
TRD_202505220714_229469,SHORT,2025-05-22 07:14:00,2025-05-22 09:34:00,0.51,0.0,TRAILING_WIN,67.58087201125173,0.5346951247068149,False,0.0,,,,,,67.58087201125173,0.5346951247068149,67.58087201125173,0.5346951247068149,67.58087201125173,0.5346951247068149,67.58087201125173,0.5346951247068149
TRD_202505221415_229890,LONG,2025-05-22 14:15:00,2025-05-22 15:38:00,-2.0,-3.63,STOP_LOSS,0.0,0.4187767137873551,True,-0.03627530364372473,0.0,0.0,0.0,0.0,0.0,0.0,0.4187767137873551,0.0,0.4187767137873551,0.0,0.4187767137873551,0.0,0.4187767137873551
TRD_202505221538_229973,LONG,2025-05-22 15:38:00,2025-05-22 16:06:00,11.79,-4.5,TRAILING_WIN,0.0,1.5016970013922804,True,-0.04501036422860536,61.72707889125799,61.72707889125799,75.48891786179922,75.48891786179922,75.48891786179922,0.0,1.5016970013922804,0.0,1.5016970013922804,0.0,1.5016970013922804,0.0,1.5016970013922804
TRD_202505221620_230015,SHORT,2025-05-22 16:20:00,2025-05-22 16:33:00,-2.0,-2.8,STOP_LOSS,64.40610747570886,1.2584839455220045,True,-0.027950904293962464,68.9123657776238,68.9123657776238,68.9123657776238,68.9123657776238,64.40610747570886,64.40610747570886,1.2584839455220045,64.40610747570886,1.2584839455220045,64.40610747570886,1.2584839455220045,64.40610747570886,1.2584839455220045
TRD_202505221633_230028,SHORT,2025-05-22 16:33:00,2025-05-22 18:51:00,3.88,-3.88,TRAILING_WIN,68.9123657776238,1.2584839455220045,True,-0.038768215562276505,48.66863905325438,48.66863905325438,0.0,0.0,0.0,68.9123657776238,1.2584839455220045,68.9123657776238,1.2584839455220045,68.9123657776238,1.2584839455220045,64.40610747570886,1.2584839455220045
TRD_202505230030_230505,LONG,2025-05-23 00:30:00,2025-05-23 00:34:00,-2.0,-2.13,STOP_LOSS,0.0,0.5612437436413191,True,-0.021289537712895462,0.0,0.0,0.0,0.0,0.0,0.0,0.5612437436413191,0.0,0.5612437436413191,0.0,0.5612437436413191,0.0,0.5612437436413191
TRD_202505230034_230509,LONG,2025-05-23 00:34:00,2025-05-23 08:58:00,0.35,-1.65,TRAILING_WIN,0.0,0.5612437436413191,True,-0.012773096427345736,47.32704402515741,100.0,100.0,100.0,100.0,0.0,0.5612437436413191,0.0,0.5612437436413191,0.0,0.5612437436413191,0.0,0.5612437436413191
TRD_202505231000_231075,SHORT,2025-05-23 10:00:00,2025-05-23 12:09:00,5.21,-1.49,TRAILING_WIN,72.07547169811292,0.5536472612422689,True,-0.014916096954630108,63.89290882778573,50.0,50.0,50.0,50.0,0.0,0.3838936657049856,0.0,0.3838936657049856,0.0,0.3838936657049856,0.0,0.3838936657049856
TRD_202505231209_231204,LONG,2025-05-23 12:09:00,2025-05-23 12:45:00,4.45,-1.14,TRAILING_WIN,0.0,-0.24946154434991336,True,-0.011385737439222051,13.840830449827038,13.840830449827038,13.840830449827038,13.840830449827038,13.840830449827038,0.0,-0.24946154434991336,0.0,-0.24946154434991336,0.0,-0.24946154434991336,0.0,-0.24946154434991336
TRD_202505231259_231254,LONG,2025-05-23 12:59:00,2025-05-23 13:02:00,3.82,0.0,TRAILING_WIN,34.62632531678301,-0.24946154434991336,False,0.0,,,,,,34.62632531678301,-0.24946154434991336,34.62632531678301,-0.24946154434991336,34.62632531678301,-0.24946154434991336,34.62632531678301,-0.24946154434991336
TRD_202505240200_232035,SHORT,2025-05-24 02:00:00,2025-05-24 02:22:00,-2.0,-3.95,STOP_LOSS,100.0,1.0322693285894509,True,-0.039464439066281574,100.0,100.0,100.0,100.0,100.0,100.0,0.3910817951381726,100.0,0.3910817951381726,100.0,0.3910817951381726,100.0,0.3910817951381726
TRD_202505240222_232057,SHORT,2025-05-24 02:22:00,2025-05-24 04:44:00,2.46,-4.09,TRAILING_WIN,100.0,1.0322693285894509,True,-0.04091601860174304,50.1677048394825,50.1677048394825,50.1677048394825,50.1677048394825,50.1677048394825,100.0,1.0322693285894509,100.0,1.0322693285894509,100.0,1.0322693285894509,100.0,1.0322693285894509
TRD_202505240540_232255,SHORT,2025-05-24 05:40:00,2025-05-24 10:44:00,2.32,-1.69,TRAILING_WIN,90.88372093023244,1.112553660834986,True,-0.016870582871038823,50.0,50.0,50.0,50.0,50.0,45.86070959264118,1.112553660834986,45.86070959264118,1.112553660834986,45.86070959264118,1.112553660834986,45.86070959264118,1.112553660834986
TRD_202505241245_232680,LONG,2025-05-24 12:45:00,2025-05-24 12:56:00,-2.0,-5.1,STOP_LOSS,0.0,0.1443388991810067,True,-0.05104252298034525,2.831491712707333,2.831491712707333,50.0,50.0,50.0,0.0,0.1443388991810067,0.0,0.1443388991810067,0.0,0.1443388991810067,0.0,0.1443388991810067
TRD_202505241256_232691,LONG,2025-05-24 12:56:00,2025-05-24 15:17:00,-2.0,-8.83,STOP_LOSS,2.831491712707333,0.1443388991810067,True,-0.08825947238621928,0.0,0.0,0.0,0.0,0.0,2.831491712707333,0.1443388991810067,50.0,0.1443388991810067,50.0,0.1443388991810067,50.0,0.1443388991810067
TRD_202505241517_232832,LONG,2025-05-24 15:17:00,2025-05-24 18:05:00,12.75,-1.92,TRAILING_WIN,0.0,-0.10492494531678197,True,-0.019191521357728572,56.422764227642205,84.01937046004849,84.01937046004849,84.01937046004849,84.01937046004849,0.0,-0.10492494531678197,0.0,-0.10492494531678197,0.0,-0.10492494531678197,0.0,-0.10492494531678197
TRD_202505250000_233355,LONG,2025-05-25 00:00:00,2025-05-25 00:35:00,-1.5,-1.64,TRAILING_LOSS,0.0,-0.054677817929374886,True,-0.016390943051002343,0.0,0.0,0.0,0.0,0.0,0.0,0.39126800185451865,0.0,0.39126800185451865,0.0,0.39126800185451865,0.0,0.39126800185451865
TRD_202505250035_233390,LONG,2025-05-25 00:35:00,2025-05-25 00:52:00,-2.0,-4.21,STOP_LOSS,0.0,-0.054677817929374886,True,-0.04206849419090282,24.97109826589596,24.97109826589596,24.97109826589596,53.20197044334983,53.20197044334983,0.0,-0.054677817929374886,0.0,-0.054677817929374886,0.0,-0.054677817929374886,0.0,-0.054677817929374886
TRD_202505250053_233408,LONG,2025-05-25 00:53:00,2025-05-25 04:18:00,7.41,-1.0,TRAILING_WIN,24.97109826589596,-0.054677817929374886,False,0.0,,,,,,24.97109826589596,-0.054677817929374886,24.97109826589596,-0.054677817929374886,24.97109826589596,-0.054677817929374886,53.20197044334983,-0.054677817929374886
TRD_202505251445_234240,LONG,2025-05-25 14:45:00,2025-05-25 15:32:00,-2.0,-2.29,STOP_LOSS,0.0,0.6470122226231267,True,-0.02293113154437986,0.0,0.0,0.0,0.0,0.0,0.0,0.6470122226231267,0.0,0.6470122226231267,0.0,0.6470122226231267,0.0,0.6470122226231267
TRD_202505251532_234287,LONG,2025-05-25 15:32:00,2025-05-25 16:06:00,0.35,-2.82,TRAILING_WIN,0.0,0.3125844336138681,True,-0.02820300128195467,39.24963924963933,39.24963924963933,46.49572649572661,46.49572649572661,46.49572649572661,0.0,0.3125844336138681,0.0,0.3125844336138681,0.0,0.3125844336138681,0.0,0.3125844336138681
TRD_202505251621_234336,LONG,2025-05-25 16:21:00,2025-05-25 16:25:00,-2.0,-3.02,STOP_LOSS,39.24963924963933,0.46384685596853037,True,-0.030193144514848554,28.432055749128963,39.24963924963933,39.24963924963933,39.24963924963933,39.24963924963933,39.24963924963933,0.46384685596853037,39.24963924963933,0.46384685596853037,39.24963924963933,0.46384685596853037,39.24963924963933,0.46384685596853037
TRD_202505251625_234340,LONG,2025-05-25 16:25:00,2025-05-25 17:18:00,1.76,-1.21,TRAILING_WIN,28.432055749128963,0.46384685596853037,True,-0.012077110637000975,36.999560052793655,55.99864819195674,55.99864819195674,55.99864819195674,55.99864819195674,39.24963924963933,0.46384685596853037,39.24963924963933,0.46384685596853037,39.24963924963933,0.46384685596853037,39.24963924963933,0.46384685596853037
TRD_202505252215_234690,LONG,2025-05-25 22:15:00,2025-05-25 22:19:00,-2.0,-5.34,STOP_LOSS,24.578313253012052,-0.17868391762875938,True,-0.05340853173852146,24.578313253012052,24.578313253012052,24.578313253012052,24.578313253012052,24.578313253012052,56.71918443002774,-0.17868391762875938,56.71918443002774,-0.17868391762875938,56.71918443002774,-0.17868391762875938,56.71918443002774,-0.17868391762875938
TRD_202505252219_234694,LONG,2025-05-25 22:19:00,2025-05-26 01:03:00,12.23,-8.76,TRAILING_WIN,24.578313253012052,-0.17868391762875938,True,-0.08755922091595013,43.04773816968937,43.04773816968937,43.04773816968937,43.04773816968937,89.70460469157251,24.578313253012052,-0.17868391762875938,24.578313253012052,-0.17868391762875938,24.578313253012052,-0.17868391762875938,24.578313253012052,-0.17868391762875938
TRD_202505260210_234925,SHORT,2025-05-26 02:10:00,2025-05-26 02:14:00,-2.0,-5.12,STOP_LOSS,67.65324914496185,1.162552085229209,True,-0.05115801817648776,67.65324914496185,67.65324914496185,67.65324914496185,67.65324914496185,67.65324914496185,43.06401563038731,1.162552085229209,43.06401563038731,1.162552085229209,43.06401563038731,1.162552085229209,43.06401563038731,1.162552085229209
TRD_202505260214_234929,SHORT,2025-05-26 02:14:00,2025-05-26 05:59:00,7.64,-4.78,TRAILING_WIN,67.65324914496185,1.162552085229209,True,-0.047777777777777884,100.0,100.0,100.0,100.0,100.0,67.65324914496185,1.162552085229209,67.65324914496185,1.162552085229209,67.65324914496185,1.162552085229209,67.65324914496185,1.162552085229209
TRD_202505261615_235770,SHORT,2025-05-26 16:15:00,2025-05-26 16:25:00,-2.0,-2.66,STOP_LOSS,76.57342657342613,0.4293555975929173,True,-0.026620590134052297,93.21175278622071,76.57342657342613,76.57342657342613,76.57342657342613,76.57342657342613,76.57342657342613,0.4293555975929173,76.57342657342613,0.4293555975929173,76.57342657342613,0.4293555975929173,76.57342657342613,0.4293555975929173
TRD_202505261625_235780,SHORT,2025-05-26 16:25:00,2025-05-26 16:47:00,2.83,-1.02,TRAILING_WIN,93.21175278622071,0.4293555975929173,False,0.0,,,,,,76.57342657342613,0.4293555975929173,76.57342657342613,0.4293555975929173,76.57342657342613,0.4293555975929173,76.57342657342613,0.4293555975929173
TRD_202505270230_236385,SHORT,2025-05-27 02:30:00,2025-05-27 05:40:00,-1.5,-1.93,TRAILING_LOSS,100.0,0.5452004314698021,True,-0.01932804832012082,100.0,100.0,100.0,100.0,100.0,100.0,0.5452004314698021,100.0,0.5452004314698021,100.0,0.5452004314698021,100.0,0.5452004314698021
TRD_202505270540_236575,SHORT,2025-05-27 05:40:00,2025-05-27 08:20:00,-2.0,-2.02,STOP_LOSS,100.0,1.174942660439775,True,-0.02018369009703002,100.0,100.0,100.0,100.0,100.0,100.0,1.174942660439775,100.0,1.174942660439775,100.0,1.174942660439775,100.0,1.174942660439775
TRD_202505270820_236735,SHORT,2025-05-27 08:20:00,2025-05-27 08:53:00,4.2,-0.67,TRAILING_WIN,100.0,1.2576207958158487,False,0.0,,,,,,100.0,1.2576207958158487,100.0,1.2576207958158487,100.0,1.2576207958158487,100.0,1.2576207958158487
TRD_202505270907_236782,SHORT,2025-05-27 09:07:00,2025-05-27 13:41:00,-1.03,-1.54,TRAILING_LOSS,100.0,1.0672084816480405,True,-0.012180576137636913,58.9160839160843,58.9160839160843,33.33333333333333,33.33333333333333,33.33333333333333,100.0,1.0672084816480405,100.0,1.0672084816480405,100.0,1.0672084816480405,100.0,1.0672084816480405
TRD_202505271530_237165,LONG,2025-05-27 15:30:00,2025-05-27 15:37:00,-2.0,-2.24,STOP_LOSS,0.0,0.5278366099657815,True,-0.022437165150480057,0.0,0.0,0.0,0.0,0.0,0.0,0.5278366099657815,0.0,0.5278366099657815,0.0,0.5278366099657815,0.0,0.5278366099657815
TRD_202505271537_237172,LONG,2025-05-27 15:37:00,2025-05-27 19:06:00,1.78,-2.41,TRAILING_WIN,0.0,0.5278366099657815,False,0.0,,,,,,0.0,0.5278366099657815,0.0,0.5278366099657815,0.0,0.5278366099657815,0.0,0.5278366099657815
