Trade_ID,Strategy,Mode,Side,Entry_Time,Entry_Price,status,Is_Risk_Free,Peak_Price,Rem_Qty,TP1_Hit,TP2_Hit,SL,Fibo_Target,Exit_Price,Exit_Time,Exit_Reason,PnL_Pct
G_221745,GAMMA,GAMMA_HEDGE,LONG,2025-02-22 17:45:00,250.26,CLOSED,False,250.38,1.0,False,False,246.50609999999998,261.52169999999995,246.21,2025-02-23 01:30:00,SL_HIT,-0.016183169503716066
G_221630,GAMMA,GAMMA_HEDGE,LONG,2025-02-22 16:30:00,249.45,CLOSED,False,250.54,1.0,False,False,245.70825,260.67524999999995,245.66,2025-02-23 04:00:00,SL_HIT,-0.015193425536179564
G_231145,GAMMA,GAMMA_HEDGE,SHORT,2025-02-23 11:45:00,247.89,CLOSED,True,243.8,1.0,False,False,245.03945000000002,236.73494999999997,245.17,2025-02-23 16:00:00,SL_HIT,0.010972608818427524
G_240500,GAMMA,GAMMA_HEDGE,SHORT,2025-02-24 05:00:00,237.64,CLOSED,True,233.71,1.0,False,False,234.8982,226.94619999999998,235.18,2025-02-24 09:00:00,SL_HIT,0.010351792627503702
G_240530,GAMMA,GAMMA_HEDGE,SHORT,2025-02-24 05:30:00,239.12,CLOSED,True,233.71,1.0,False,False,234.90560000000002,228.3596,235.18,2025-02-24 09:00:00,SL_HIT,0.016477082636333212
G_250630,GAMMA,GAMMA_NORMAL,LONG,2025-02-25 06:30:00,200.17,CLOSED,False,200.17,1.0,False,False,196.1666,207.17594999999997,194.83,2025-02-25 07:00:00,SL_HIT,-0.026677324274366664
G_250730,GAMMA,GAMMA_HEDGE,SHORT,2025-02-25 07:30:00,194.21,CLOSED,False,194.21,1.0,False,False,197.12314999999998,185.47055,198.03,2025-02-25 08:00:00,SL_HIT,-0.019669429998455244
S_250800,SWING,SWING_HEDGE,SHORT,2025-02-25 08:00:00,197.4,CLOSED,False,193.32,1.0,False,False,203.322,173.71200000000002,203.37,2025-02-25 20:15:00,SL_HIT,-0.030243161094224917
G_252315,GAMMA,GAMMA_HEDGE,LONG,2025-02-25 23:15:00,205.55,CLOSED,False,205.55,1.0,False,False,202.46675000000002,214.79975,202.13,2025-02-26 00:30:00,SL_HIT,-0.016638287521284434
G_260445,GAMMA,GAMMA_HEDGE,LONG,2025-02-26 04:45:00,207.57,CLOSED,False,207.79,1.0,False,False,204.45645,216.91064999999998,203.54,2025-02-26 07:30:00,SL_HIT,-0.019415137062195893
G_261145,GAMMA,GAMMA_HEDGE,LONG,2025-02-26 11:45:00,209.1,CLOSED,False,209.1,1.0,False,False,205.96349999999998,218.50949999999997,205.76,2025-02-26 12:30:00,SL_HIT,-0.015973218555714985
G_261430,GAMMA,GAMMA_HEDGE,SHORT,2025-02-26 14:30:00,202.3,CLOSED,False,202.3,1.0,False,False,205.3345,193.19650000000001,205.55,2025-02-26 14:45:00,SL_HIT,-0.016065249629263468
S_252100,SWING,SWING_HEDGE,LONG,2025-02-25 21:00:00,205.59,CLOSED,False,211.14,1.0,False,False,199.4223,230.26080000000002,198.77,2025-02-26 17:45:00,SL_HIT,-0.03317281968967359
G_261900,GAMMA,GAMMA_HEDGE,SHORT,2025-02-26 19:00:00,196.35,CLOSED,True,193.65,1.0,False,False,194.63175,187.51424999999998,194.7,2025-02-26 19:30:00,SL_HIT,0.008403361344537844
G_261930,GAMMA,GAMMA_HEDGE,SHORT,2025-02-26 19:30:00,194.7,CLOSED,False,194.55,1.0,False,False,197.62049999999996,185.93849999999998,199.86,2025-02-26 20:30:00,SL_HIT,-0.02650231124807409
G_262300,GAMMA,GAMMA_HEDGE,LONG,2025-02-26 23:00:00,204.09,CLOSED,True,207.21,1.0,False,False,206.18955,213.27405,205.03,2025-02-27 02:30:00,SL_HIT,0.004605811161742357
S_270700,SWING,SWING_HEDGE,LONG,2025-02-27 07:00:00,207.42,CLOSED,False,209.31,1.0,False,False,201.1974,232.31040000000002,201.01,2025-02-27 19:30:00,SL_HIT,-0.030903480860090624
G_280245,GAMMA,GAMMA_HEDGE,SHORT,2025-02-28 02:45:00,191.23,CLOSED,True,184.63,1.0,False,False,185.58615,182.62464999999997,185.9,2025-02-28 04:15:00,SL_HIT,0.02787219578518007
G_280415,GAMMA,GAMMA_HEDGE,SHORT,2025-02-28 04:15:00,185.9,CLOSED,True,182.83,1.0,False,False,183.7595,177.5345,184.89,2025-02-28 07:00:00,SL_HIT,0.005433028509951691
G_281530,GAMMA,GAMMA_HEDGE,LONG,2025-02-28 15:30:00,190.75,CLOSED,True,195.64,1.0,False,False,194.68624999999997,199.33374999999998,193.61,2025-03-01 05:00:00,SL_HIT,0.014993446920052497
G_010745,GAMMA,GAMMA_HEDGE,SHORT,2025-03-01 07:45:00,190.09,CLOSED,True,185.55,1.0,False,False,186.50045,181.53594999999999,187.1,2025-03-01 12:45:00,SL_HIT,0.01572939134094381
G_021430,GAMMA,GAMMA_HEDGE,SHORT,2025-03-02 14:30:00,191.19,CLOSED,False,191.19,1.0,False,False,194.05784999999997,182.58644999999999,195.79,2025-03-02 15:15:00,SL_HIT,-0.024059835765468877
S_272000,SWING,SWING_HEDGE,SHORT,2025-02-27 20:00:00,198.46,CLOSED,False,179.49,1.0,False,False,204.4138,174.6448,218.92,2025-03-02 16:30:00,SL_HIT,-0.10309382243273194
G_021745,GAMMA,GAMMA_HEDGE,LONG,2025-03-02 17:45:00,221.9,CLOSED,False,221.9,1.0,False,False,218.57150000000001,231.88549999999998,217.14,2025-03-02 18:30:00,SL_HIT,-0.021451104100946458
G_021830,GAMMA,GAMMA_HEDGE,LONG,2025-03-02 18:30:00,217.14,CLOSED,True,222.32,1.0,False,False,221.2343,226.91129999999998,221.23,2025-03-02 20:30:00,SL_HIT,0.01883577415492311
G_021900,GAMMA,GAMMA_HEDGE,LONG,2025-03-02 19:00:00,216.23,CLOSED,True,222.32,1.0,False,False,221.23884999999999,225.96034999999998,221.23,2025-03-02 20:30:00,SL_HIT,0.023123525875225457
G_030230,GAMMA,GAMMA_HEDGE,SHORT,2025-03-03 02:30:00,215.13,CLOSED,True,207.66,1.0,False,False,208.73565,205.44914999999997,209.77,2025-03-03 07:45:00,SL_HIT,0.02491516757309527
G_030245,GAMMA,GAMMA_HEDGE,SHORT,2025-03-03 02:45:00,215.82,CLOSED,True,207.66,1.0,False,False,208.7391,206.10809999999998,209.77,2025-03-03 07:45:00,SL_HIT,0.028032619775738964
G_030730,GAMMA,GAMMA_HEDGE,SHORT,2025-03-03 07:30:00,208.39,CLOSED,True,204.71,1.0,False,False,205.75195000000002,199.01244999999997,205.94,2025-03-03 09:15:00,SL_HIT,0.011756802149815197
G_030745,GAMMA,GAMMA_HEDGE,SHORT,2025-03-03 07:45:00,209.77,CLOSED,True,204.71,1.0,False,False,205.75885,200.33035,205.94,2025-03-03 09:15:00,SL_HIT,0.01825809219621496
G_031345,GAMMA,GAMMA_HEDGE,LONG,2025-03-03 13:45:00,210.85,CLOSED,False,210.85,1.0,False,False,207.68724999999998,220.33825,206.57,2025-03-03 14:30:00,SL_HIT,-0.020298790609437994
G_031245,GAMMA,GAMMA_HEDGE,LONG,2025-03-03 12:45:00,209.38,CLOSED,False,212.12,1.0,False,False,206.2393,218.80209999999997,201.49,2025-03-03 14:45:00,SL_HIT,-0.037682682204604
G_031715,GAMMA,GAMMA_HEDGE,SHORT,2025-03-03 17:15:00,199.21,CLOSED,True,189.81,1.0,False,False,193.46605,190.24555,189.81,2025-03-03 18:30:00,TP_FULL,0.04718638622559111
G_032000,GAMMA,GAMMA_HEDGE,SHORT,2025-03-03 20:00:00,182.73,CLOSED,True,180.19,1.0,False,False,181.10365,174.50715,182.49,2025-03-03 20:45:00,SL_HIT,0.0013134132326382132
G_032045,GAMMA,GAMMA_HEDGE,SHORT,2025-03-03 20:45:00,182.49,CLOSED,True,178.49,1.0,False,False,179.40245000000002,174.27795,180.19,2025-03-03 22:00:00,SL_HIT,0.012603430324949374
G_032200,GAMMA,GAMMA_HEDGE,SHORT,2025-03-03 22:00:00,180.19,CLOSED,False,180.19,1.0,False,False,182.89284999999998,172.08145,183.7,2025-03-03 22:45:00,SL_HIT,-0.01947943837060875
G_040230,GAMMA,GAMMA_HEDGE,SHORT,2025-03-04 02:30:00,171.52,CLOSED,False,170.87,1.0,False,False,174.09279999999998,163.8016,174.18,2025-03-04 04:15:00,SL_HIT,-0.015508395522388039
G_040245,GAMMA,GAMMA_HEDGE,SHORT,2025-03-04 02:45:00,172.37,CLOSED,False,170.87,1.0,False,False,174.95555,164.61335,175.96,2025-03-04 05:15:00,SL_HIT,-0.02082729013169347
G_041915,GAMMA,GAMMA_HEDGE,LONG,2025-03-04 19:15:00,209.8,CLOSED,False,210.43,1.0,False,False,206.65300000000002,219.24099999999999,205.01,2025-03-04 20:45:00,SL_HIT,-0.022831267874165968
G_050515,GAMMA,GAMMA_HEDGE,LONG,2025-03-05 05:15:00,212.36,CLOSED,True,224.13,1.0,False,False,220.2882,221.9162,224.13,2025-03-05 09:00:00,TP_FULL,0.05542475042380854
G_050915,GAMMA,GAMMA_HEDGE,LONG,2025-03-05 09:15:00,223.12,CLOSED,False,224.11,1.0,False,False,219.7732,233.16039999999998,219.77,2025-03-05 10:45:00,SL_HIT,-0.015014342058085309
G_060930,GAMMA,GAMMA_HEDGE,SHORT,2025-03-06 09:30:00,227.1,CLOSED,True,215.26,1.0,False,False,219.6155,216.88049999999998,215.26,2025-03-06 14:30:00,TP_FULL,0.052135623073535906
G_061415,GAMMA,GAMMA_HEDGE,SHORT,2025-03-06 14:15:00,218.98,CLOSED,True,215.26,1.0,False,False,216.3549,209.12589999999997,217.68,2025-03-06 14:45:00,SL_HIT,0.005936615216001384
G_061445,GAMMA,GAMMA_HEDGE,SHORT,2025-03-06 14:45:00,217.68,CLOSED,True,210.97,1.0,False,False,212.0584,207.8844,212.19,2025-03-06 18:15:00,SL_HIT,0.025220507166482952
S_041500,SWING,SWING_HEDGE,LONG,2025-03-04 15:00:00,192.95,CLOSED,False,238.49,1.0,False,False,187.1615,216.104,186.88,2025-03-08 08:30:00,SL_HIT,-0.03145892718320805
S_080900,SWING,SWING_HEDGE,SHORT,2025-03-08 09:00:00,185.48,CLOSED,False,185.22,1.0,False,False,191.0444,163.2224,191.48,2025-03-08 10:30:00,SL_HIT,-0.03234850118611171
S_081100,SWING,SWING_HEDGE,SHORT,2025-03-08 11:00:00,188.14,CLOSED,False,187.42,1.0,False,False,193.7842,165.5632,194.47,2025-03-08 18:30:00,SL_HIT,-0.033645157861167285
G_082045,GAMMA,GAMMA_HEDGE,LONG,2025-03-08 20:45:00,197.68,CLOSED,False,198.97,1.0,False,False,194.7148,206.57559999999998,193.95,2025-03-09 02:00:00,SL_HIT,-0.018868878996357842
G_082000,GAMMA,GAMMA_HEDGE,LONG,2025-03-08 20:00:00,196.65,CLOSED,False,198.97,1.0,False,False,193.70025,205.49925,193.36,2025-03-09 08:30:00,SL_HIT,-0.01673023137554026
G_091100,GAMMA,GAMMA_HEDGE,SHORT,2025-03-09 11:00:00,189.56,CLOSED,False,189.56,1.0,False,False,192.40339999999998,181.0298,193.25,2025-03-09 12:30:00,SL_HIT,-0.01946613209537876
G_091845,GAMMA,GAMMA_HEDGE,SHORT,2025-03-09 18:45:00,179.45,CLOSED,False,179.16,1.0,False,False,182.14174999999997,171.37474999999998,182.64,2025-03-09 20:00:00,SL_HIT,-0.01777653942602395
S_090900,SWING,SWING_HEDGE,SHORT,2025-03-09 09:00:00,190.55,CLOSED,False,177.25,1.0,False,False,196.2665,167.684,199.24,2025-03-10 09:15:00,SL_HIT,-0.04560482812909996
S_101200,SWING,SWING_HEDGE,LONG,2025-03-10 12:00:00,197.06,CLOSED,False,197.06,1.0,False,False,191.1482,220.70720000000003,190.87,2025-03-10 13:45:00,SL_HIT,-0.03141175276565512
G_101500,GAMMA,GAMMA_HEDGE,SHORT,2025-03-10 15:00:00,186.0,CLOSED,True,181.08,1.0,False,False,182.01000000000002,177.63,186.83,2025-03-10 18:00:00,SL_HIT,-0.004462365591397917
S_101800,SWING,SWING_HEDGE,SHORT,2025-03-10 18:00:00,176.42,CLOSED,False,176.42,1.0,False,False,181.71259999999998,155.2496,182.37,2025-03-10 18:15:00,SL_HIT,-0.033726334882666464
G_110045,GAMMA,GAMMA_HEDGE,SHORT,2025-03-11 00:45:00,173.9,CLOSED,True,167.55,1.0,False,False,168.4195,166.0745,173.27,2025-03-11 01:30:00,SL_HIT,0.0036227717078780646
G_120045,GAMMA,GAMMA_HEDGE,SHORT,2025-03-12 00:45:00,179.62,CLOSED,True,170.53,1.0,False,False,172.8181,171.5371,170.53,2025-03-12 04:15:00,TP_FULL,0.050606836655160914
G_120400,GAMMA,GAMMA_HEDGE,SHORT,2025-03-12 04:00:00,172.13,CLOSED,False,169.95,1.0,False,False,174.71194999999997,164.38414999999998,175.04,2025-03-12 07:45:00,SL_HIT,-0.01690582699122754
G_130545,GAMMA,GAMMA_HEDGE,SHORT,2025-03-13 05:45:00,170.76,CLOSED,False,169.46,1.0,False,False,173.32139999999998,163.0758,173.68,2025-03-13 09:45:00,SL_HIT,-0.017100023424689716
G_140300,GAMMA,GAMMA_HEDGE,LONG,2025-03-14 03:00:00,166.25,CLOSED,False,166.95,1.0,False,False,163.75625,173.73125,163.44,2025-03-14 06:15:00,SL_HIT,-0.01690225563909776
G_141545,GAMMA,GAMMA_HEDGE,LONG,2025-03-14 15:45:00,173.16,CLOSED,True,176.58,1.0,False,False,175.7142,180.95219999999998,175.28,2025-03-15 05:15:00,SL_HIT,0.01224301224301227
G_150815,GAMMA,GAMMA_HEDGE,SHORT,2025-03-15 08:15:00,174.02,CLOSED,True,169.63,1.0,False,False,170.5001,166.1891,171.19,2025-03-16 03:00:00,SL_HIT,0.01626249856338359
G_160630,GAMMA,GAMMA_HEDGE,LONG,2025-03-16 06:30:00,173.7,CLOSED,False,173.77,1.0,False,False,171.09449999999998,181.51649999999998,170.85,2025-03-16 09:30:00,SL_HIT,-0.01640759930915368
G_161415,GAMMA,GAMMA_HEDGE,SHORT,2025-03-16 14:15:00,164.74,CLOSED,False,164.36,1.0,False,False,167.2111,157.3267,167.6,2025-03-16 16:00:00,SL_HIT,-0.017360689571445823
G_170645,GAMMA,GAMMA_HEDGE,SHORT,2025-03-17 06:45:00,166.28,CLOSED,False,166.28,1.0,False,False,168.77419999999998,158.79739999999998,169.18,2025-03-17 08:45:00,SL_HIT,-0.017440461871542013
G_171000,GAMMA,GAMMA_HEDGE,LONG,2025-03-17 10:00:00,170.87,CLOSED,True,176.94,1.0,False,False,176.08565,178.55915,175.34,2025-03-17 20:15:00,SL_HIT,0.02616023877801837
G_172015,GAMMA,GAMMA_HEDGE,LONG,2025-03-17 20:15:00,175.34,CLOSED,False,176.11,1.0,False,False,172.7099,183.2303,172.4,2025-03-18 01:15:00,SL_HIT,-0.01676742329189003
G_191200,GAMMA,GAMMA_HEDGE,LONG,2025-03-19 12:00:00,179.78,CLOSED,True,182.28,1.0,False,False,181.3811,187.87009999999998,180.76,2025-03-19 16:15:00,SL_HIT,0.005451106908443596
G_210015,GAMMA,GAMMA_HEDGE,LONG,2025-03-21 00:15:00,179.56,CLOSED,True,182.0,1.0,False,False,181.1022,187.6402,180.12,2025-03-21 01:15:00,SL_HIT,0.0031187346847850426
G_222015,GAMMA,GAMMA_HEDGE,LONG,2025-03-22 20:15:00,182.67,CLOSED,False,182.67,1.0,False,False,179.92995,190.89014999999998,179.89,2025-03-22 23:00:00,SL_HIT,-0.015218700388679045
S_102300,SWING,SWING_HEDGE,SHORT,2025-03-10 23:00:00,180.36,CLOSED,False,160.77,1.0,False,False,185.7708,158.7168,186.05,2025-03-23 11:15:00,SL_HIT,-0.0315480150809492
G_291745,GAMMA,GAMMA_HEDGE,SHORT,2025-03-29 17:45:00,169.14,CLOSED,True,166.32,1.0,False,False,167.1657,161.5287,167.75,2025-03-29 21:00:00,SL_HIT,0.008218044223719915
G_302115,GAMMA,GAMMA_HEDGE,LONG,2025-03-30 21:15:00,166.62,CLOSED,False,166.62,1.0,False,False,164.1207,174.1179,162.77,2025-03-30 22:00:00,SL_HIT,-0.0231064698115472
G_311015,GAMMA,GAMMA_HEDGE,SHORT,2025-03-31 10:15:00,153.89,CLOSED,False,153.89,1.0,False,False,156.19834999999998,146.96495,156.35,2025-03-31 11:45:00,SL_HIT,-0.015985444148417755
G_311030,GAMMA,GAMMA_HEDGE,SHORT,2025-03-31 10:30:00,154.54,CLOSED,False,154.54,1.0,False,False,156.85809999999998,147.58569999999997,157.4,2025-03-31 12:30:00,SL_HIT,-0.01850653552478332
G_311300,GAMMA,GAMMA_HEDGE,LONG,2025-03-31 13:00:00,158.29,CLOSED,False,158.44,1.0,False,False,155.91565,165.41304999999997,155.67,2025-03-31 13:30:00,SL_HIT,-0.016551898414302893
G_011930,GAMMA,GAMMA_HEDGE,SHORT,2025-04-01 19:30:00,166.86,CLOSED,True,163.57,1.0,False,False,164.4043,159.3513,164.64,2025-04-02 01:45:00,SL_HIT,0.013304566702625118
G_020130,GAMMA,GAMMA_HEDGE,SHORT,2025-04-02 01:30:00,164.36,CLOSED,True,158.47,1.0,False,False,159.2918,156.96380000000002,159.34,2025-04-02 06:30:00,SL_HIT,0.030542711121927538
G_020600,GAMMA,GAMMA_HEDGE,SHORT,2025-04-02 06:00:00,158.69,CLOSED,False,157.83,1.0,False,False,161.07035,151.54895,161.44,2025-04-02 09:00:00,SL_HIT,-0.017329384334236562
G_020530,GAMMA,GAMMA_HEDGE,SHORT,2025-04-02 05:30:00,159.41,CLOSED,True,156.46,1.0,False,False,157.25705000000002,152.23655,158.59,2025-04-02 13:30:00,SL_HIT,0.005143968383413796
G_030000,GAMMA,GAMMA_HEDGE,SHORT,2025-04-03 00:00:00,150.71,CLOSED,False,150.71,1.0,False,False,152.97065,143.92805,153.39,2025-04-03 00:30:00,SL_HIT,-0.017782496184725487
G_030330,GAMMA,GAMMA_HEDGE,LONG,2025-04-03 03:30:00,154.35,CLOSED,True,156.81,1.0,False,False,156.03825,161.29574999999997,155.92,2025-04-03 05:30:00,SL_HIT,0.010171687722708087
G_030300,GAMMA,GAMMA_HEDGE,LONG,2025-04-03 03:00:00,154.89,CLOSED,False,156.81,1.0,False,False,152.56664999999998,161.86004999999997,152.44,2025-04-03 07:30:00,SL_HIT,-0.01581767706114009
G_031315,GAMMA,GAMMA_HEDGE,SHORT,2025-04-03 13:15:00,147.54,CLOSED,False,147.13,1.0,False,False,149.7531,140.9007,150.0,2025-04-03 15:30:00,SL_HIT,-0.016673444489629985
G_040845,GAMMA,GAMMA_HEDGE,LONG,2025-04-04 08:45:00,153.43,CLOSED,False,153.48,1.0,False,False,151.12855000000002,160.33435,149.05,2025-04-04 10:15:00,SL_HIT,-0.028547220230724077
G_040915,GAMMA,GAMMA_HEDGE,LONG,2025-04-04 09:15:00,152.7,CLOSED,False,153.48,1.0,False,False,150.40949999999998,159.5715,149.05,2025-04-04 10:15:00,SL_HIT,-0.023903077930582696
G_041145,GAMMA,GAMMA_HEDGE,SHORT,2025-04-04 11:45:00,147.31,CLOSED,True,145.3,1.0,False,False,146.03655,140.68105,146.5,2025-04-04 12:30:00,SL_HIT,0.005498608376892283
G_041230,GAMMA,GAMMA_HEDGE,SHORT,2025-04-04 12:30:00,146.5,CLOSED,False,145.97,1.0,False,False,148.6975,139.9075,149.31,2025-04-04 13:45:00,SL_HIT,-0.019180887372013667
S_050000,SWING,SWING_HEDGE,LONG,2025-04-05 00:00:00,152.95,CLOSED,False,154.62,1.0,False,False,148.36149999999998,171.304,147.8,2025-04-06 08:00:00,SL_HIT,-0.03367113435763307
G_070800,GAMMA,GAMMA_HEDGE,SHORT,2025-04-07 08:00:00,116.62,CLOSED,False,116.62,1.0,False,False,118.3693,111.3721,119.91,2025-04-07 08:15:00,SL_HIT,-0.028211284513805453
S_070800,SWING,SWING_HEDGE,SHORT,2025-04-07 08:00:00,121.02,CLOSED,False,119.91,1.0,False,False,124.6506,106.49759999999999,125.54,2025-04-07 12:15:00,SL_HIT,-0.037349198479590236
G_071045,GAMMA,GAMMA_HEDGE,LONG,2025-04-07 10:45:00,123.2,CLOSED,True,125.54,1.0,False,False,124.924,128.744,124.06,2025-04-07 12:30:00,SL_HIT,0.006980519480519476
G_080830,GAMMA,GAMMA_HEDGE,SHORT,2025-04-08 08:30:00,130.76,CLOSED,False,130.76,1.0,False,False,132.7214,124.87579999999998,132.87,2025-04-08 11:30:00,SL_HIT,-0.01613643315998787
S_072000,SWING,SWING_HEDGE,LONG,2025-04-07 20:00:00,133.41,CLOSED,False,135.78,1.0,False,False,129.4077,149.41920000000002,127.84,2025-04-08 16:30:00,SL_HIT,-0.04175099317892207
G_081730,GAMMA,GAMMA_HEDGE,SHORT,2025-04-08 17:30:00,127.29,CLOSED,True,125.2,1.0,False,False,125.83645,121.56195,125.95,2025-04-08 21:30:00,SL_HIT,0.010527142744913216
S_081700,SWING,SWING_HEDGE,SHORT,2025-04-08 17:00:00,127.43,CLOSED,False,120.35,1.0,False,False,131.2529,112.1384,135.84,2025-04-09 17:15:00,SL_HIT,-0.06599701797065052
G_091830,GAMMA,GAMMA_HEDGE,LONG,2025-04-09 18:30:00,141.69,CLOSED,True,144.38,1.0,False,False,143.67155,148.06605,142.96,2025-04-09 21:30:00,SL_HIT,0.008963229585715366
G_091845,GAMMA,GAMMA_HEDGE,LONG,2025-04-09 18:45:00,140.72,CLOSED,True,144.38,1.0,False,False,143.6764,147.05239999999998,142.96,2025-04-09 21:30:00,SL_HIT,0.01591813530415015
G_100330,GAMMA,GAMMA_HEDGE,SHORT,2025-04-10 03:30:00,138.87,CLOSED,True,136.63,1.0,False,False,137.32434999999998,132.62085,139.18,2025-04-10 12:15:00,SL_HIT,-0.0022323035932887035
G_100430,GAMMA,GAMMA_HEDGE,SHORT,2025-04-10 04:30:00,138.86,CLOSED,True,136.63,1.0,False,False,137.3243,132.6113,139.18,2025-04-10 12:15:00,SL_HIT,-0.0023044793317009444
G_101600,GAMMA,GAMMA_HEDGE,SHORT,2025-04-10 16:00:00,129.96,CLOSED,False,128.68,1.0,False,False,131.9094,124.1118,132.55,2025-04-10 20:30:00,SL_HIT,-0.019929208987380757
S_101200,SWING,SWING_HEDGE,SHORT,2025-04-10 12:00:00,136.83,CLOSED,False,128.68,1.0,False,False,140.93490000000003,120.41040000000001,140.94,2025-04-12 12:30:00,SL_HIT,-0.030037272527954285
G_120815,GAMMA,GAMMA_HEDGE,LONG,2025-04-12 08:15:00,139.37,CLOSED,True,145.96,1.0,False,False,144.30315,145.64165,145.96,2025-04-12 14:15:00,TP_FULL,0.047284207505202
G_130230,GAMMA,GAMMA_HEDGE,SHORT,2025-04-13 02:30:00,145.54,CLOSED,True,142.99,1.0,False,False,143.7177,138.99069999999998,144.2,2025-04-13 05:15:00,SL_HIT,0.009207090834134969
S_121300,SWING,SWING_HEDGE,LONG,2025-04-12 13:00:00,144.4,CLOSED,False,149.8,1.0,False,False,140.068,161.728,139.15,2025-04-13 19:30:00,SL_HIT,-0.036357340720221606
G_131845,GAMMA,GAMMA_HEDGE,LONG,2025-04-13 18:45:00,144.28,CLOSED,False,144.28,1.0,False,False,142.1158,150.77259999999998,139.15,2025-04-13 19:30:00,SL_HIT,-0.03555586359855833
G_132215,GAMMA,GAMMA_HEDGE,SHORT,2025-04-13 22:15:00,138.13,CLOSED,False,137.44,1.0,False,False,140.20194999999998,131.91414999999998,140.76,2025-04-14 00:00:00,SL_HIT,-0.019040034749873275
G_141045,GAMMA,GAMMA_HEDGE,LONG,2025-04-14 10:45:00,145.98,CLOSED,False,146.88,1.0,False,False,143.7903,152.54909999999998,143.56,2025-04-14 13:30:00,SL_HIT,-0.01657761337169467
G_141630,GAMMA,GAMMA_HEDGE,SHORT,2025-04-14 16:30:00,139.52,CLOSED,True,136.93,1.0,False,False,137.6276,133.2416,137.65,2025-04-14 23:45:00,SL_HIT,0.013403096330275262
G_141700,GAMMA,GAMMA_HEDGE,SHORT,2025-04-14 17:00:00,138.77,CLOSED,True,136.47,1.0,False,False,137.16385,132.52535,137.3,2025-04-15 00:15:00,SL_HIT,0.01059306766592202
G_170700,GAMMA,GAMMA_HEDGE,LONG,2025-04-17 07:00:00,138.69,CLOSED,False,139.68,1.0,False,False,136.60965,144.93105,135.98,2025-04-17 14:15:00,SL_HIT,-0.019539981253154575
G_181845,GAMMA,GAMMA_HEDGE,LONG,2025-04-18 18:45:00,138.86,CLOSED,True,140.77,1.0,False,False,140.0757,145.1087,140.05,2025-04-19 16:15:00,SL_HIT,0.008569782514763053
S_150400,SWING,SWING_HEDGE,SHORT,2025-04-15 04:00:00,138.69,CLOSED,False,130.1,1.0,False,False,142.8507,122.0472,142.94,2025-04-20 02:30:00,SL_HIT,-0.030643882039079962
G_211830,GAMMA,GAMMA_HEDGE,SHORT,2025-04-21 18:30:00,139.85,CLOSED,False,139.29,1.0,False,False,141.94774999999998,133.55675,142.32,2025-04-21 22:30:00,SL_HIT,-0.017661780479084725
G_220900,GAMMA,GAMMA_HEDGE,LONG,2025-04-22 09:00:00,146.87,CLOSED,True,149.86,1.0,False,False,149.12565,153.47915,148.34,2025-04-22 13:15:00,SL_HIT,0.010008851365152848
G_221515,GAMMA,GAMMA_HEDGE,LONG,2025-04-22 15:15:00,153.47,CLOSED,False,153.47,1.0,False,False,151.16795,160.37615,150.96,2025-04-22 15:30:00,SL_HIT,-0.016354987945526755
G_222215,GAMMA,GAMMA_HEDGE,LONG,2025-04-22 22:15:00,156.98,CLOSED,True,159.6,1.0,False,False,158.8151,164.0441,158.46,2025-04-23 00:30:00,SL_HIT,0.009427952605427559
G_230115,GAMMA,GAMMA_HEDGE,LONG,2025-04-23 01:15:00,161.62,CLOSED,False,161.62,1.0,False,False,159.19570000000002,168.8929,159.05,2025-04-23 01:45:00,SL_HIT,-0.015901497339438145
G_240600,GAMMA,GAMMA_HEDGE,SHORT,2025-04-24 06:00:00,164.4,CLOSED,True,158.91,1.0,False,False,159.732,157.002,159.99,2025-04-24 09:00:00,SL_HIT,0.026824817518248154
G_240845,GAMMA,GAMMA_HEDGE,SHORT,2025-04-24 08:45:00,159.09,CLOSED,False,159.09,1.0,False,False,161.47635,151.93095,161.67,2025-04-24 12:30:00,SL_HIT,-0.016217235527060055
G_241515,GAMMA,GAMMA_HEDGE,LONG,2025-04-24 15:15:00,166.03,CLOSED,True,168.95,1.0,False,False,168.11984999999999,173.50135,168.03,2025-04-24 16:45:00,SL_HIT,0.012046015780280672
G_241645,GAMMA,GAMMA_HEDGE,LONG,2025-04-24 16:45:00,168.03,CLOSED,False,168.03,1.0,False,False,165.50955,175.59134999999998,164.73,2025-04-24 17:30:00,SL_HIT,-0.019639350116050773
S_231400,SWING,SWING_NORMAL,SHORT,2025-04-23 14:00:00,164.6,CLOSED,False,158.91,1.0,False,False,174.476,144.84799999999998,175.23,2025-04-27 00:00:00,SL_HIT,-0.0645808019441069
S_270000,SWING,SWING_HEDGE,LONG,2025-04-27 00:00:00,178.82,CLOSED,False,178.93,1.0,False,False,173.4554,200.2784,171.98,2025-04-27 01:45:00,SL_HIT,-0.03825075494911086
G_270445,GAMMA,GAMMA_HEDGE,SHORT,2025-04-27 04:45:00,168.64,CLOSED,True,166.06,1.0,False,False,166.9032,161.0512,166.91,2025-04-27 17:00:00,SL_HIT,0.01025853889943068
G_272000,GAMMA,GAMMA_HEDGE,LONG,2025-04-27 20:00:00,169.59,CLOSED,False,170.19,1.0,False,False,167.04615,177.22154999999998,166.69,2025-04-27 23:30:00,SL_HIT,-0.017100064862315027
