Trade_ID,Side,Entry_Time,Exit_Time,PnL_Pct,Max_Drawdown,Exit_Reason,Pre_Entry_1_RSI_M5,Pre_Entry_1_BB_Pos_H1,Pre_Entry_2_RSI_M5,Pre_Entry_2_BB_Pos_H1,Pre_Entry_3_RSI_M5,Pre_Entry_3_BB_Pos_H1,Pre_Entry_4_RSI_M5,Pre_Entry_4_BB_Pos_H1,Pre_Entry_5_RSI_M5,Pre_Entry_5_BB_Pos_H1,Has_Severe_DD,DD_Depth,Pre_Crash_1_RSI_M5,Pre_Crash_2_RSI_M5,Pre_Crash_3_RSI_M5,Pre_Crash_4_RSI_M5,Pre_Crash_5_RSI_M5
TRD_202503160855,LONG,2025-03-16 08:55:00,2025-03-16 08:59:00,-2.5,-6.54,STOP_LOSS,25.477707006369442,0.2194446155729177,100.0,0.2194446155729177,100.0,0.2194446155729177,100.0,0.2194446155729177,100.0,0.2194446155729177,True,-0.06536312849162004,25.477707006369442,25.477707006369442,25.477707006369442,25.477707006369442,25.477707006369442
TRD_202503171910,SHORT,2025-03-17 19:10:00,2025-03-17 20:10:00,17.25,-22.06,TRAILING_WIN,60.75339025615269,0.028256176849614012,41.230445246690735,0.028256176849614012,41.230445246690735,0.028256176849614012,41.230445246690735,0.028256176849614012,41.230445246690735,0.028256176849614012,True,-0.220566037735849,66.02073442495882,46.48580264267642,46.48580264267642,46.48580264267642,46.48580264267642
TRD_202503172040,LONG,2025-03-17 20:40:00,2025-03-17 20:44:00,-2.5,-11.15,STOP_LOSS,32.71150079283649,-0.1414883925744093,40.08,-0.1414883925744093,40.08,-0.1414883925744093,40.08,-0.1414883925744093,40.08,-0.1414883925744093,True,-0.11153867919189636,32.71150079283649,32.71150079283649,32.71150079283649,32.71150079283649,32.71150079283649
TRD_202503172048,LONG,2025-03-17 20:48:00,2025-03-17 20:49:00,-2.5,-2.72,STOP_LOSS,31.821068868523724,-0.1414883925744093,31.821068868523724,-0.1414883925744093,32.71150079283649,-0.1414883925744093,32.71150079283649,-0.1414883925744093,32.71150079283649,-0.1414883925744093,True,-0.027163613392293184,31.821068868523724,31.821068868523724,31.821068868523724,32.71150079283649,32.71150079283649
TRD_202503191110,SHORT,2025-03-19 11:10:00,2025-03-19 11:19:00,-2.5,-14.66,STOP_LOSS,100.0,1.4426069042469503,0.0,1.4426069042469503,0.0,1.4426069042469503,0.0,1.4426069042469503,0.0,1.4426069042469503,True,-0.14660818713450288,100.0,100.0,100.0,100.0,100.0
TRD_202503212125,LONG,2025-03-21 21:25:00,2025-03-26 03:03:00,14.32,-7.84,TRAILING_WIN,33.33333333333333,0.5224419873992721,50.0,0.5224419873992721,50.0,0.5224419873992721,50.0,0.5224419873992721,50.0,0.5224419873992721,False,0.0,,,,,
TRD_202503270940,LONG,2025-03-27 09:40:00,2025-03-31 12:02:00,1.95,-0.18,TRAILING_WIN,30.000000000002842,-0.14296210781358323,0.0,-0.14296210781358323,0.0,-0.14296210781358323,0.0,-0.14296210781358323,0.0,-0.14296210781358323,False,0.0,,,,,
TRD_202503311205,SHORT,2025-03-31 12:05:00,2025-03-31 12:17:00,1.96,-3.02,TRAILING_WIN,67.13021491782558,1.5620304142100652,100.0,1.5620304142100652,100.0,1.5620304142100652,100.0,1.5620304142100652,100.0,1.5620304142100652,True,-0.03017171334163909,75.26165556612753,75.26165556612753,75.26165556612753,67.13021491782558,67.13021491782558
TRD_202503311705,LONG,2025-03-31 17:05:00,2025-03-31 17:07:00,2.51,-3.42,TRAILING_WIN,0.0,-0.42071322141851336,47.116165718927675,-0.42071322141851336,47.116165718927675,-0.42071322141851336,47.116165718927675,-0.42071322141851336,47.116165718927675,-0.42071322141851336,False,0.0,,,,,
TRD_202503311707,LONG,2025-03-31 17:07:00,2025-03-31 17:11:00,2.51,0.0,TRAILING_WIN,0.0,-0.42071322141851336,0.0,-0.42071322141851336,0.0,-0.42071322141851336,47.116165718927675,-0.42071322141851336,47.116165718927675,-0.42071322141851336,False,0.0,,,,,
TRD_202503311753,LONG,2025-03-31 17:53:00,2025-03-31 17:54:00,6.87,-7.36,TRAILING_WIN,38.91389983117615,-0.42071322141851336,38.91389983117615,-0.42071322141851336,38.91389983117615,-0.42071322141851336,38.91389983117615,-0.42071322141851336,45.388907121759104,-0.42071322141851336,False,0.0,,,,,
TRD_202503311755,LONG,2025-03-31 17:55:00,2025-03-31 17:56:00,-2.5,-10.48,STOP_LOSS,33.592421666261856,-0.42071322141851336,38.91389983117615,-0.42071322141851336,38.91389983117615,-0.42071322141851336,38.91389983117615,-0.42071322141851336,38.91389983117615,-0.42071322141851336,True,-0.0336587580883188,33.592421666261856,33.592421666261856,38.91389983117615,38.91389983117615,38.91389983117615
TRD_202503311757,LONG,2025-03-31 17:57:00,2025-03-31 18:01:00,-2.5,-7.24,STOP_LOSS,33.592421666261856,-0.42071322141851336,33.592421666261856,-0.42071322141851336,33.592421666261856,-0.42071322141851336,38.91389983117615,-0.42071322141851336,38.91389983117615,-0.42071322141851336,True,-0.07242812811054515,26.173353520060587,26.173353520060587,33.592421666261856,33.592421666261856,33.592421666261856
TRD_202503311801,LONG,2025-03-31 18:01:00,2025-03-31 18:12:00,2.71,-2.81,TRAILING_WIN,26.173353520060587,-0.3524635941500239,26.173353520060587,-0.3524635941500239,33.592421666261856,-0.42071322141851336,33.592421666261856,-0.42071322141851336,33.592421666261856,-0.42071322141851336,False,0.0,,,,,
TRD_202503311816,LONG,2025-03-31 18:16:00,2025-03-31 19:31:00,0.9,-0.98,TRAILING_WIN,27.189542483660148,-0.3524635941500239,27.189542483660148,-0.3524635941500239,27.189542483660148,-0.3524635941500239,27.189542483660148,-0.3524635941500239,27.189542483660148,-0.3524635941500239,False,0.0,,,,,
TRD_202503311946,LONG,2025-03-31 19:46:00,2025-03-31 19:52:00,6.5,-7.43,TRAILING_WIN,27.76349614395889,-0.17208541126143095,27.76349614395889,-0.17208541126143095,47.8260869565218,-0.17208541126143095,47.8260869565218,-0.17208541126143095,47.8260869565218,-0.17208541126143095,False,0.0,,,,,
TRD_202503311952,LONG,2025-03-31 19:52:00,2025-04-01 01:25:00,5.24,-5.59,TRAILING_WIN,22.758620689655274,-0.17208541126143095,22.758620689655274,-0.17208541126143095,22.758620689655274,-0.17208541126143095,27.76349614395889,-0.17208541126143095,27.76349614395889,-0.17208541126143095,True,-0.010051192408540476,27.891156462585514,23.63112391930879,23.63112391930879,23.63112391930879,23.63112391930879
TRD_202504010506,SHORT,2025-04-01 05:06:00,2025-04-01 05:14:00,3.11,-4.61,TRAILING_WIN,61.68224299065429,0.35286265551991425,61.91950464396304,0.35286265551991425,61.91950464396304,0.35286265551991425,61.91950464396304,0.35286265551991425,61.91950464396304,0.35286265551991425,False,0.0,,,,,
TRD_202504010521,SHORT,2025-04-01 05:21:00,2025-04-01 05:23:00,4.11,-5.49,TRAILING_WIN,77.45358090185698,0.35286265551991425,77.45358090185698,0.35286265551991425,75.71428571428588,0.35286265551991425,75.71428571428588,0.35286265551991425,75.71428571428588,0.35286265551991425,False,0.0,,,,,
TRD_202504010525,SHORT,2025-04-01 05:25:00,2025-04-01 06:01:00,0.84,-1.05,TRAILING_WIN,91.87500000000026,0.35286265551991425,77.45358090185698,0.35286265551991425,77.45358090185698,0.35286265551991425,77.45358090185698,0.35286265551991425,77.45358090185698,0.35286265551991425,False,0.0,,,,,
TRD_202504010640,SHORT,2025-04-01 06:40:00,2025-04-01 08:19:00,-2.5,-2.71,STOP_LOSS,64.429530201342,0.398146837731335,59.6153846153846,0.398146837731335,59.6153846153846,0.398146837731335,59.6153846153846,0.398146837731335,59.6153846153846,0.398146837731335,True,-0.024507094158835507,73.33333333333314,70.731707317073,70.731707317073,70.731707317073,70.731707317073
TRD_202504010820,SHORT,2025-04-01 08:20:00,2025-04-01 09:51:00,-2.5,-1.96,STOP_LOSS,73.33333333333314,0.537423032225504,73.33333333333314,0.537423032225504,73.33333333333314,0.537423032225504,73.33333333333314,0.537423032225504,73.33333333333314,0.537423032225504,True,-0.01563631972953395,52.100840336134624,52.100840336134624,52.100840336134624,52.100840336134624,55.029585798816484
TRD_202504011405,LONG,2025-04-01 14:05:00,2025-04-01 15:48:00,3.43,-1.06,TRAILING_WIN,35.073627844712234,0.786781730097331,40.20172910662847,0.786781730097331,40.20172910662847,0.786781730097331,40.20172910662847,0.786781730097331,40.20172910662847,0.786781730097331,True,-0.01055953392401996,38.25000000000011,38.25000000000011,34.65608465608483,34.65608465608483,34.65608465608483
TRD_202504012301,LONG,2025-04-01 23:01:00,2025-04-02 00:55:00,-2.5,-2.29,STOP_LOSS,31.41762452107271,0.4145676288157988,31.41762452107271,0.519218952732403,31.41762452107271,0.519218952732403,31.41762452107271,0.519218952732403,31.41762452107271,0.519218952732403,True,-0.020569997615072673,16.42228739002941,16.42228739002941,16.42228739002941,16.47058823529416,16.47058823529416
TRD_202504020058,LONG,2025-04-02 00:58:00,2025-04-02 02:41:00,5.67,-7.4,TRAILING_WIN,16.000000000000057,0.12444391197647746,16.000000000000057,0.12444391197647746,16.42228739002941,0.12444391197647746,16.42228739002941,0.12444391197647746,16.42228739002941,0.12444391197647746,True,-0.02527293564147414,38.287560581583115,38.2875605815834,38.2875605815834,38.2875605815834,38.2875605815834
TRD_202504020245,LONG,2025-04-02 02:45:00,2025-04-02 05:53:00,-2.5,-2.42,STOP_LOSS,36.28762541806005,-0.1285506396968541,36.28762541806005,-0.1285506396968541,36.28762541806005,-0.1285506396968541,36.28762541806005,-0.1285506396968541,36.28762541806005,-0.1285506396968541,True,-0.02020512190628275,0.0,0.0,0.0,0.0,0.0
TRD_202504020558,LONG,2025-04-02 05:58:00,2025-04-02 06:49:00,0.9,-0.92,TRAILING_WIN,3.448275862069366,-0.11285860656384493,3.448275862069366,-0.11285860656384493,3.8461538461542943,-0.11285860656384493,3.8461538461542943,-0.11285860656384493,3.8461538461542943,-0.11285860656384493,False,0.0,,,,,
TRD_202504021226,LONG,2025-04-02 12:26:00,2025-04-02 14:00:00,0.49,-1.55,TRAILING_WIN,18.791946308724192,0.2124775877506057,18.791946308724192,0.2124775877506057,34.444444444444144,0.2124775877506057,34.444444444444144,0.2124775877506057,34.444444444444144,0.2124775877506057,True,-0.010534283731785703,36.20981387478846,36.20981387478846,36.20981387478846,36.20981387478846,36.20981387478846
TRD_202504021515,SHORT,2025-04-02 15:15:00,2025-04-02 15:44:00,3.52,-6.89,TRAILING_WIN,66.77018633540362,0.5818390783918035,54.08022130013831,0.5818390783918035,54.08022130013831,0.5818390783918035,54.08022130013831,0.5818390783918035,54.08022130013831,0.5818390783918035,True,-0.021373379860418786,84.28005284015853,84.28005284015853,84.28005284015853,84.28005284015853,84.28005284015853
TRD_202504021545,SHORT,2025-04-02 15:45:00,2025-04-02 17:56:00,1.26,-1.81,TRAILING_WIN,81.69014084507063,0.5818390783918035,84.28005284015853,0.5818390783918035,84.28005284015853,0.5818390783918035,84.28005284015853,0.5818390783918035,84.28005284015853,0.5818390783918035,True,-0.018104563088860316,64.72727272727278,64.72727272727278,64.72727272727278,65.2329749103942,65.2329749103942
TRD_202504022107,LONG,2025-04-02 21:07:00,2025-04-02 22:03:00,4.2,-6.79,TRAILING_WIN,35.99419448476053,0.16984248125234677,35.99419448476053,0.16984248125234677,35.99419448476053,0.16984248125234677,43.897328444211595,0.16984248125234677,43.897328444211595,0.16984248125234677,True,-0.019101052764294277,26.195652173913032,26.195652173913032,26.195652173913032,26.195652173913032,32.567567567567494
TRD_202504022203,LONG,2025-04-02 22:03:00,2025-04-02 22:39:00,-2.5,-2.56,STOP_LOSS,26.195652173913032,-0.28778246806550245,26.195652173913032,-0.28778246806550245,26.195652173913032,-0.28778246806550245,26.195652173913032,-0.28778246806550245,32.567567567567494,0.16984248125234677,True,-0.02253756260434069,18.26196473551623,18.26196473551623,18.26196473551623,18.26196473551623,18.26196473551623
TRD_202504022240,LONG,2025-04-02 22:40:00,2025-04-03 01:18:00,0.8,-1.48,TRAILING_WIN,13.749999999999943,-0.28778246806550245,16.426858513189487,-0.28778246806550245,16.426858513189487,-0.28778246806550245,16.426858513189487,-0.28778246806550245,16.426858513189487,-0.28778246806550245,True,-0.010347327489619675,11.77685950413212,15.266393442623013,15.266393442623013,15.266393442623013,15.266393442623013
TRD_202504030659,LONG,2025-04-03 06:59:00,2025-04-03 12:29:00,-2.5,-3.3,STOP_LOSS,17.3441734417342,0.2249807100122626,17.3441734417342,0.2249807100122626,17.3441734417342,0.2249807100122626,17.3441734417342,0.2249807100122626,18.028169014084355,0.2249807100122626,True,-0.02902118287231987,40.155945419103496,40.155945419103496,40.155945419103496,40.155945419103496,40.155945419103496
TRD_202504031245,LONG,2025-04-03 12:45:00,2025-04-03 16:36:00,0.72,-1.94,TRAILING_WIN,25.321336760925433,0.04713149695916494,36.68555240793204,0.04713149695916494,36.68555240793204,0.04713149695916494,36.68555240793204,0.04713149695916494,36.68555240793204,0.04713149695916494,True,-0.0155831995719637,35.470668485675304,35.470668485675304,35.470668485675304,35.470668485675304,37.626628075253194
TRD_202504040155,LONG,2025-04-04 01:55:00,2025-04-04 09:31:00,2.26,-3.56,TRAILING_WIN,26.732673267326973,0.16189774816848254,30.337078651685587,0.16189774816848254,30.337078651685587,0.16189774816848254,30.337078651685587,0.16189774816848254,30.337078651685587,0.16189774816848254,True,-0.03563068920676214,33.204633204632955,33.204633204632955,40.71428571428589,40.71428571428589,40.71428571428589
TRD_202504041045,LONG,2025-04-04 10:45:00,2025-04-04 12:24:00,-2.5,-2.81,STOP_LOSS,22.818791946308906,0.15337935447631956,25.61448900388116,0.15337935447631956,25.61448900388116,0.15337935447631956,25.61448900388116,0.15337935447631956,25.61448900388116,0.15337935447631956,True,-0.02556875377491445,24.509803921568547,24.509803921568547,36.36363636363636,36.36363636363636,36.36363636363636
TRD_202504041500,SHORT,2025-04-04 15:00:00,2025-04-04 16:55:00,-2.5,-2.53,STOP_LOSS,62.78586278586278,0.45761185170788665,56.76328502415459,0.31738704450478644,56.76328502415459,0.31738704450478644,56.76328502415459,0.31738704450478644,56.76328502415459,0.31738704450478644,True,-0.022511289344207073,71.28834355828218,71.28834355828218,63.04106548279683,63.04106548279683,63.04106548279683
TRD_202504041658,SHORT,2025-04-04 16:58:00,2025-04-04 18:38:00,0.58,-1.52,TRAILING_WIN,64.60296096904426,0.8180548391383555,64.60296096904426,0.8180548391383555,64.60296096904426,0.8180548391383555,64.55525606468991,0.8180548391383555,64.55525606468991,0.8180548391383555,True,-0.010277833034944707,66.62049861495848,66.62049861495848,66.62049861495848,54.88308115543333,54.88308115543333
TRD_202504050125,SHORT,2025-04-05 01:25:00,2025-04-05 02:47:00,8.49,-0.79,TRAILING_WIN,76.62721893491144,0.7614934298737446,76.62721893491144,0.7614934298737446,76.62721893491144,0.7614934298737446,76.62721893491144,0.7614934298737446,76.62721893491144,0.7614934298737446,False,0.0,,,,,
TRD_202504050639,LONG,2025-04-05 06:39:00,2025-04-05 06:42:00,-2.5,-0.25,STOP_LOSS,26.61870503597126,0.5071211160080141,26.61870503597126,0.5071211160080141,26.61870503597126,0.5071211160080141,28.030303030303216,0.5071211160080141,28.030303030303216,0.5071211160080141,False,0.0,,,,,
TRD_202504050645,LONG,2025-04-05 06:45:00,2025-04-05 09:01:00,1.32,-1.15,TRAILING_WIN,25.964912280701867,0.5071211160080141,25.964912280701867,0.5071211160080141,25.964912280701867,0.5071211160080141,25.964912280701867,0.5071211160080141,25.964912280701867,0.5071211160080141,False,0.0,,,,,
TRD_202504050901,SHORT,2025-04-05 09:01:00,2025-04-05 14:01:00,-2.5,-1.66,STOP_LOSS,66.76136363636354,0.9040752045048526,66.76136363636354,0.9040752045048526,55.454545454545645,0.6041522351355763,55.454545454545645,0.6041522351355763,55.454545454545645,0.6041522351355763,True,-0.01663501211605208,73.15789473684227,73.15789473684227,73.15789473684227,73.15789473684227,71.50837988826854
TRD_202504052103,LONG,2025-04-05 21:03:00,2025-04-05 21:11:00,-2.5,-0.14,STOP_LOSS,31.071428571428925,0.06977855594584748,31.071428571428925,0.06977855594584748,31.071428571428925,0.06977855594584748,31.071428571428925,0.06977855594584748,36.864406779660996,0.1915890688767959,False,0.0,,,,,
TRD_202504052111,LONG,2025-04-05 21:11:00,2025-04-05 23:06:00,1.6,-0.55,TRAILING_WIN,35.227272727272464,0.06977855594584748,35.227272727272464,0.06977855594584748,31.868131868132153,0.06977855594584748,31.868131868132153,0.06977855594584748,31.868131868132153,0.06977855594584748,False,0.0,,,,,
TRD_202504060657,LONG,2025-04-06 06:57:00,2025-04-06 09:31:00,-2.5,-1.33,STOP_LOSS,27.37430167597749,0.019712648472706932,27.37430167597749,0.019712648472706932,27.37430167597749,0.019712648472706932,37.42514970059877,0.019712648472706932,37.42514970059877,0.019712648472706932,True,-0.011734728089586267,26.126126126126167,26.126126126126167,31.182795698924977,31.182795698924977,31.182795698924977
TRD_202504061232,LONG,2025-04-06 12:32:00,2025-04-06 13:54:00,-2.5,-2.65,STOP_LOSS,30.633802816901536,-0.09036348518866377,30.633802816901536,-0.09036348518866377,30.633802816901536,-0.09036348518866377,45.49180327868859,-0.09036348518866377,45.49180327868859,-0.09036348518866377,True,-0.02653717256001638,10.672853828305932,10.672853828305932,10.672853828305932,10.672853828305932,10.672853828305932
TRD_202504061356,LONG,2025-04-06 13:56:00,2025-04-06 16:08:00,0.61,-1.02,TRAILING_WIN,10.672853828305932,-0.18577222498739931,10.672853828305932,-0.18577222498739931,10.672853828305932,-0.18577222498739931,10.672853828305932,-0.18577222498739931,10.672853828305932,-0.18577222498739931,True,-0.010152634850473092,33.23170731707356,33.23170731707356,33.23170731707356,33.23170731707356,43.33333333333358
TRD_202504061700,LONG,2025-04-06 17:00:00,2025-04-06 17:42:00,-2.5,-2.66,STOP_LOSS,22.622950819672184,-0.1063068048183411,26.136363636363683,0.01206743400222385,26.136363636363683,0.01206743400222385,26.136363636363683,0.01206743400222385,26.136363636363683,0.01206743400222385,True,-0.02659987299795373,16.469038208168143,16.469038208168143,16.469038208168143,17.193947730398364,17.193947730398364
TRD_202504061804,LONG,2025-04-06 18:04:00,2025-04-06 18:44:00,-2.5,-2.67,STOP_LOSS,21.835075493611697,-0.18684756428405508,21.835075493611697,-0.18684756428405508,21.835075493611697,-0.18684756428405508,21.835075493611697,-0.18684756428405508,21.709006928406055,-0.1063068048183411,True,-0.02665121668597919,24.7246022031821,24.7246022031821,24.7246022031821,24.7246022031821,24.7246022031821
TRD_202504061845,LONG,2025-04-06 18:45:00,2025-04-06 20:34:00,-2.5,-3.25,STOP_LOSS,24.7246022031821,-0.18684756428405508,24.7246022031821,-0.18684756428405508,24.7246022031821,-0.18684756428405508,24.7246022031821,-0.18684756428405508,24.7246022031821,-0.18684756428405508,True,-0.03254197174765184,38.96457765667577,38.96457765667577,38.96457765667577,38.96457765667577,38.96457765667577
TRD_202504062039,LONG,2025-04-06 20:39:00,2025-04-06 20:47:00,0.56,-1.26,TRAILING_WIN,38.797814207650205,-0.09267356175956498,38.797814207650205,-0.09267356175956498,38.797814207650205,-0.09267356175956498,38.96457765667577,-0.09267356175956498,38.96457765667577,-0.09267356175956498,True,-0.0126371547483921,33.33333333333346,33.33333333333346,33.33333333333346,46.124031007751995,46.124031007751995
TRD_202504062055,LONG,2025-04-06 20:55:00,2025-04-06 23:21:00,-2.5,-3.75,STOP_LOSS,33.29341317365272,-0.09267356175956498,33.29341317365272,-0.09267356175956498,33.29341317365272,-0.09267356175956498,33.29341317365272,-0.09267356175956498,33.29341317365272,-0.09267356175956498,True,-0.0375275938189846,18.32543443917875,18.32543443917875,30.33175355450267,30.33175355450267,30.33175355450267
