2025-12-21 13:11:02,857 | ERROR | [API_MANAGER] ❌ ADVERTENCIA: Error obteniendo info posición: (401, -2015, 'Invalid API-key, IP, or permissions for action, request ip: 89.117.41.68', {'Content-Type': 'application/json', 'Content-Length': '95', 'Connection': 'keep-alive', 'Date': 'Sun, 21 Dec 2025 17:11:01 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Tengine', 'x-mbx-used-weight-1m': '5', 'x-response-time': '0ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 7c3e6e534f716c860eec17b89746099a.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'GIG52-P1', 'X-Amz-Cf-Id': 'JKWI3HhpFlzAEl5dLyQn30iqEcXIzansAVDcEvCdumZrOpxLpuhUHw=='})
2025-12-21 13:12:03,594 | ERROR | [API_MANAGER] ❌ ADVERTENCIA: Error obteniendo info posición: (401, -2015, 'Invalid API-key, IP, or permissions for action, request ip: 89.117.41.68', {'Content-Type': 'application/json', 'Content-Length': '95', 'Connection': 'keep-alive', 'Date': 'Sun, 21 Dec 2025 17:12:02 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Tengine', 'x-mbx-used-weight-1m': '5', 'x-response-time': '0ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 7c3e6e534f716c860eec17b89746099a.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'GIG52-P1', 'X-Amz-Cf-Id': 'yAOk1XdxhLuXCuXZbMToXw8AW2NrSeOcsU6yD5TExx8aZSL7GJA9Ug=='})
2025-12-21 13:13:04,041 | ERROR | [API_MANAGER] ❌ ADVERTENCIA: Error obteniendo info posición: (401, -2015, 'Invalid API-key, IP, or permissions for action, request ip: 89.117.41.68', {'Content-Type': 'application/json', 'Content-Length': '95', 'Connection': 'keep-alive', 'Date': 'Sun, 21 Dec 2025 17:13:02 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Tengine', 'x-mbx-used-weight-1m': '5', 'x-response-time': '0ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 7c3e6e534f716c860eec17b89746099a.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'GIG52-P1', 'X-Amz-Cf-Id': 'BgyVK5aYbY2ghNp-tsgLsQVtktWxluGdeMLg5JDn5gh9ToR88AFBkQ=='})
2025-12-21 13:14:03,271 | ERROR | [API_MANAGER] ❌ ADVERTENCIA: Error obteniendo info posición: (401, -2015, 'Invalid API-key, IP, or permissions for action, request ip: 89.117.41.68', {'Content-Type': 'application/json', 'Content-Length': '95', 'Connection': 'keep-alive', 'Date': 'Sun, 21 Dec 2025 17:14:02 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Tengine', 'x-mbx-used-weight-1m': '5', 'x-response-time': '0ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 7c3e6e534f716c860eec17b89746099a.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'GIG52-P1', 'X-Amz-Cf-Id': 'MA_AKBWSRAqev9jHa2JtaYnOclO7eiIAPQzfp0sJJhwqdxfNEyVXFQ=='})
2025-12-21 13:15:05,582 | ERROR | [API_MANAGER] ❌ ADVERTENCIA: Error obteniendo info posición: (401, -2015, 'Invalid API-key, IP, or permissions for action, request ip: 89.117.41.68', {'Content-Type': 'application/json', 'Content-Length': '95', 'Connection': 'keep-alive', 'Date': 'Sun, 21 Dec 2025 17:15:04 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Tengine', 'x-mbx-used-weight-1m': '5', 'x-response-time': '0ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 7c3e6e534f716c860eec17b89746099a.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'GIG52-P1', 'X-Amz-Cf-Id': 'mqBYxsMslPANIkEgZklZvgDDizCrSl1y8m_1rASVT8n8rp-7a1VVdw=='})
2025-12-21 13:16:02,582 | ERROR | [API_MANAGER] ❌ ADVERTENCIA: Error obteniendo info posición: (401, -2015, 'Invalid API-key, IP, or permissions for action, request ip: 89.117.41.68', {'Content-Type': 'application/json', 'Content-Length': '95', 'Connection': 'keep-alive', 'Date': 'Sun, 21 Dec 2025 17:16:01 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Tengine', 'x-mbx-used-weight-1m': '5', 'x-response-time': '0ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 7c3e6e534f716c860eec17b89746099a.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'GIG52-P1', 'X-Amz-Cf-Id': 'TVKVKL6SLRJJoLlwvmCE0epH48siF2fgKbNjrAkEJR1tM160xQAJYQ=='})
2025-12-21 13:16:09,300 | INFO | [MAIN] Usuario solicitó detención.
2025-12-21 17:32:09,946 | INFO | [MAIN] --- INICIANDO SISTEMA HÍBRIDO ---
2025-12-21 17:32:09,948 | INFO | [API_MANAGER] 📡 Conectando con Binance Futures (REAL)...
2025-12-21 17:32:11,498 | INFO | [API_MANAGER] ⚠️ Ajuste de reloj: 1233ms
2025-12-21 17:32:11,943 | ERROR | [API_MANAGER] ❌ CRITICO: Error configurando cuenta: (401, -2015, 'Invalid API-key, IP, or permissions for action, request ip: 89.117.41.68', {'Content-Type': 'application/json', 'Content-Length': '95', 'Connection': 'keep-alive', 'Date': 'Sun, 21 Dec 2025 21:32:10 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Tengine', 'x-mbx-used-weight-1m': '2', 'x-response-time': '1ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 185592481ff9f99a9d0301d08ea771d6.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'GIG52-P1', 'X-Amz-Cf-Id': 'sPu6W7Rgf5DKQak57BVsulrHbniSDn-xLWc9cbURE2vARJhhOwYHZA=='})
2025-12-21 17:32:11,944 | INFO | [API_MANAGER] ✅ Conexión Establecida y Cuenta Validada.
2025-12-22 17:25:34,855 | INFO | [MAIN] --- INICIANDO SISTEMA HÍBRIDO ---
2025-12-22 17:25:34,855 | INFO | [API_MANAGER] 📡 Conectando con Binance Futures (REAL)...
2025-12-22 17:25:36,225 | INFO | [API_MANAGER] ✅ Conexión Establecida y Cuenta Validada.
2025-12-22 17:26:06,992 | INFO | [TELEGRAM] 🚀 Servicio de mensajería iniciado en segundo plano.
2025-12-22 17:26:07,229 | INFO | [MAIN] ✅ SISTEMA ONLINE. Bucle de control iniciado.
2025-12-22 17:26:07,535 | INFO | [TELEGRAM] 👂 Escuchando comandos...
2025-12-22 17:26:47,565 | INFO | [MAIN] Usuario solicitó detención.
